killsplayer_1,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,killsplayer_10,deathsplayer_1,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,assistsplayer_2,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,assistsplayer_10,dragon_team100,dragon_team200,riftherald_team100,riftherald_team300,winningTeam,currentGold_1,magicDamageDoneToChampions_1,physicalDamageDoneToChampions_1,trueDamageDoneToChampions_1,totalDamageDoneToChampions_1,goldPerSecond_1,jungleMinionsKilled_1,level_1,minionsKilled_1,timeEnemySpentControlled_1,totalGold_1,xp_1,currentGold_2,magicDamageDoneToChampions_2,physicalDamageDoneToChampions_2,trueDamageDoneToChampions_2,totalDamageDoneToChampions_2,goldPerSecond_2,jungleMinionsKilled_2,level_2,minionsKilled_2,timeEnemySpentControlled_2,totalGold_2,xp_2,currentGold_3,magicDamageDoneToChampions_3,physicalDamageDoneToChampions_3,trueDamageDoneToChampions_3,totalDamageDoneToChampions_3,goldPerSecond_3,jungleMinionsKilled_3,level_3,minionsKilled_3,timeEnemySpentControlled_3,totalGold_3,xp_3,currentGold_4,magicDamageDoneToChampions_4,physicalDamageDoneToChampions_4,trueDamageDoneToChampions_4,totalDamageDoneToChampions_4,goldPerSecond_4,jungleMinionsKilled_4,level_4,minionsKilled_4,timeEnemySpentControlled_4,totalGold_4,xp_4,currentGold_5,magicDamageDoneToChampions_5,physicalDamageDoneToChampions_5,trueDamageDoneToChampions_5,totalDamageDoneToChampions_5,goldPerSecond_5,jungleMinionsKilled_5,level_5,minionsKilled_5,timeEnemySpentControlled_5,totalGold_5,xp_5,currentGold_6,magicDamageDoneToChampions_6,physicalDamageDoneToChampions_6,trueDamageDoneToChampions_6,totalDamageDoneToChampions_6,goldPerSecond_6,jungleMinionsKilled_6,level_6,minionsKilled_6,timeEnemySpentControlled_6,totalGold_6,xp_6,currentGold_7,magicDamageDoneToChampions_7,physicalDamageDoneToChampions_7,trueDamageDoneToChampions_7,totalDamageDoneToChampions_7,goldPerSecond_7,jungleMinionsKilled_7,level_7,minionsKilled_7,timeEnemySpentControlled_7,totalGold_7,xp_7,currentGold_8,magicDamageDoneToChampions_8,physicalDamageDoneToChampions_8,trueDamageDoneToChampions_8,totalDamageDoneToChampions_8,goldPerSecond_8,jungleMinionsKilled_8,level_8,minionsKilled_8,timeEnemySpentControlled_8,totalGold_8,xp_8,currentGold_9,magicDamageDoneToChampions_9,physicalDamageDoneToChampions_9,trueDamageDoneToChampions_9,totalDamageDoneToChampions_9,goldPerSecond_9,jungleMinionsKilled_9,level_9,minionsKilled_9,timeEnemySpentControlled_9,totalGold_9,xp_9,currentGold_10,magicDamageDoneToChampions_10,physicalDamageDoneToChampions_10,trueDamageDoneToChampions_10,totalDamageDoneToChampions_10,goldPerSecond_10,jungleMinionsKilled_10,level_10,minionsKilled_10,timeEnemySpentControlled_10,totalGold_10,xp_10,timestamp,gameMode,gameType,gameVersion,assistsplayer_1,assistsplayer_3,baron_team100,baron_team200,deathsplayer_10,killsplayer_0,riftherald_team200,killsplayer_5
2.0,1.0,2.0,2.0,2.0,6.0,4.0,4.0,1.0,2.0,5.0,3.0,3.0,4.0,2.0,3.0,1.0,,2.0,1.0,2.0,4.0,6.0,3.0,5.0,9.0,,2.0,,,200.0,791.0,0.0,10927.0,0.0,10927.0,0.0,4.0,12.0,137.0,101070.0,6716.0,8915.0,494.0,4379.0,337.0,1154.0,5871.0,0.0,72.0,10.0,16.0,211784.0,5384.0,6236.0,823.0,11749.0,315.0,595.0,12659.0,0.0,0.0,11.0,116.0,110062.0,6448.0,7665.0,331.0,513.0,5257.0,1130.0,6900.0,0.0,7.0,10.0,109.0,32874.0,5951.0,6368.0,657.0,2231.0,480.0,0.0,2711.0,30.0,0.0,8.0,13.0,114366.0,4232.0,4771.0,1446.0,7625.0,899.0,0.0,8524.0,0.0,4.0,11.0,97.0,197322.0,6021.0,8121.0,215.0,10932.0,1796.0,630.0,13359.0,0.0,125.0,11.0,5.0,115449.0,8275.0,8252.0,1784.0,419.0,7104.0,710.0,8234.0,0.0,18.0,14.0,168.0,137562.0,9849.0,11719.0,1946.0,1466.0,14561.0,0.0,16028.0,0.0,8.0,11.0,152.0,26297.0,9446.0,8250.0,1056.0,2581.0,561.0,0.0,3143.0,30.0,0.0,10.0,14.0,78842.0,6256.0,6149.0,1200501.0,CLASSIC,MATCHED_GAME,11.18.395.7538,2.0,1.0,,1.0,1.0,,2.0,
2.0,3.0,5.0,2.0,6.0,,3.0,3.0,1.0,4.0,,4.0,2.0,3.0,1.0,2.0,7.0,2.0,2.0,1.0,3.0,1.0,4.0,,3.0,5.0,1.0,2.0,1.0,,200.0,461.0,553.0,4273.0,0.0,4827.0,0.0,0.0,10.0,106.0,31215.0,5606.0,6945.0,685.0,0.0,2927.0,345.0,3273.0,0.0,96.0,11.0,23.0,189527.0,7085.0,7978.0,239.0,7118.0,2542.0,2063.0,11725.0,0.0,0.0,13.0,135.0,59298.0,7519.0,9981.0,565.0,6712.0,144.0,0.0,6856.0,0.0,0.0,11.0,144.0,191974.0,6740.0,7490.0,353.0,5906.0,1151.0,518.0,7576.0,30.0,0.0,10.0,17.0,208297.0,4928.0,6481.0,779.0,34.0,10160.0,2020.0,12215.0,0.0,4.0,13.0,133.0,76395.0,9589.0,11360.0,11.0,2068.0,106.0,161.0,2337.0,0.0,104.0,12.0,23.0,284696.0,6361.0,8623.0,714.0,43.0,4576.0,137.0,4758.0,0.0,15.0,11.0,98.0,92670.0,6324.0,8296.0,390.0,308.0,5562.0,972.0,6843.0,0.0,0.0,11.0,169.0,277210.0,7740.0,7734.0,163.0,2361.0,553.0,0.0,2914.0,30.0,0.0,11.0,17.0,29937.0,4773.0,7579.0,1200414.0,CLASSIC,MATCHED_GAME,11.22.406.3587,,3.0,,,1.0,,1.0,1.0
6.0,11.0,4.0,5.0,1.0,6.0,4.0,6.0,4.0,,4.0,4.0,8.0,5.0,10.0,6.0,4.0,3.0,6.0,3.0,12.0,3.0,5.0,2.0,7.0,10.0,3.0,1.0,1.0,1.0,200.0,1547.0,0.0,11642.0,130.0,11772.0,0.0,28.0,13.0,130.0,130712.0,10106.0,10150.0,2454.0,0.0,15776.0,912.0,16688.0,0.0,98.0,13.0,34.0,207167.0,10493.0,10718.0,447.0,8788.0,870.0,567.0,10227.0,0.0,4.0,12.0,121.0,592887.0,7117.0,9377.0,256.0,1966.0,7168.0,224.0,9359.0,0.0,4.0,11.0,122.0,7796.0,7606.0,7908.0,185.0,4234.0,592.0,0.0,4826.0,30.0,0.0,10.0,18.0,135204.0,5820.0,6713.0,491.0,12933.0,76.0,231.0,13241.0,0.0,8.0,10.0,105.0,77127.0,6036.0,6605.0,338.0,722.0,7896.0,1864.0,10483.0,0.0,89.0,11.0,12.0,196677.0,8363.0,7560.0,879.0,537.0,9716.0,180.0,10433.0,0.0,2.0,12.0,144.0,224004.0,7339.0,9906.0,1389.0,4605.0,16104.0,96.0,20806.0,0.0,0.0,12.0,136.0,3170.0,8632.0,8703.0,1036.0,0.0,12889.0,0.0,12889.0,30.0,4.0,10.0,13.0,103933.0,7311.0,7083.0,1200388.0,CLASSIC,MATCHED_GAME,11.22.406.3587,5.0,4.0,,1.0,6.0,,,3.0
,2.0,4.0,6.0,3.0,12.0,11.0,2.0,4.0,5.0,7.0,3.0,10.0,7.0,,4.0,4.0,3.0,1.0,3.0,6.0,1.0,11.0,7.0,6.0,16.0,1.0,4.0,,1.0,200.0,767.0,9571.0,2055.0,0.0,11626.0,0.0,0.0,11.0,114.0,220419.0,5172.0,7681.0,319.0,1048.0,6159.0,1256.0,8463.0,0.0,83.0,10.0,22.0,192731.0,6059.0,6848.0,3383.0,9552.0,1673.0,246.0,11471.0,0.0,8.0,13.0,156.0,601492.0,8124.0,11196.0,865.0,2750.0,8416.0,0.0,11166.0,0.0,0.0,10.0,110.0,151343.0,7615.0,6336.0,423.0,4834.0,1313.0,683.0,6831.0,30.0,0.0,10.0,34.0,157806.0,6558.0,6768.0,774.0,2590.0,9998.0,2587.0,15177.0,0.0,0.0,13.0,114.0,84748.0,6224.0,10509.0,320.0,1466.0,17360.0,646.0,19472.0,0.0,104.0,12.0,14.0,121246.0,9875.0,9016.0,34.0,318.0,9624.0,2143.0,12086.0,0.0,5.0,12.0,134.0,235842.0,11049.0,9033.0,279.0,4597.0,635.0,692.0,5924.0,0.0,1.0,11.0,91.0,216574.0,5759.0,7621.0,1422.0,5226.0,1493.0,0.0,6719.0,30.0,0.0,10.0,29.0,107424.0,6772.0,7037.0,1200343.0,CLASSIC,MATCHED_GAME,11.21.403.3002,,2.0,,1.0,3.0,,,2.0
1.0,3.0,4.0,8.0,3.0,3.0,6.0,1.0,1.0,5.0,1.0,5.0,3.0,,6.0,3.0,5.0,4.0,4.0,5.0,10.0,1.0,,,2.0,2.0,3.0,1.0,1.0,,100.0,616.0,1223.0,5881.0,0.0,7104.0,0.0,4.0,11.0,119.0,263862.0,5991.0,8523.0,414.0,605.0,4342.0,684.0,5632.0,0.0,86.0,12.0,47.0,204125.0,7414.0,8629.0,597.0,8454.0,1215.0,850.0,10519.0,0.0,0.0,13.0,108.0,17439.0,7262.0,10390.0,299.0,1143.0,11901.0,358.0,13402.0,0.0,4.0,12.0,149.0,95718.0,10558.0,9771.0,1750.0,10626.0,1364.0,963.0,12954.0,30.0,0.0,11.0,22.0,193072.0,7825.0,8019.0,347.0,10707.0,2635.0,0.0,13342.0,0.0,0.0,12.0,127.0,35376.0,6847.0,9237.0,533.0,903.0,6119.0,1270.0,8294.0,0.0,129.0,11.0,18.0,184881.0,7433.0,8419.0,78.0,1005.0,9366.0,398.0,10770.0,0.0,8.0,13.0,143.0,72142.0,8513.0,11162.0,835.0,0.0,5832.0,0.0,5832.0,0.0,0.0,11.0,161.0,176735.0,7035.0,8346.0,997.0,1149.0,197.0,138.0,1485.0,30.0,0.0,9.0,31.0,34948.0,4447.0,5446.0,1200421.0,CLASSIC,MATCHED_GAME,11.21.403.3002,3.0,1.0,2.0,,3.0,,1.0,5.0
1.0,2.0,2.0,3.0,1.0,1.0,3.0,6.0,1.0,2.0,1.0,1.0,5.0,3.0,4.0,1.0,1.0,1.0,2.0,,1.0,3.0,3.0,4.0,2.0,5.0,4.0,,1.0,1.0,100.0,594.0,0.0,3422.0,273.0,3695.0,0.0,0.0,12.0,142.0,54826.0,6794.0,8615.0,569.0,464.0,3990.0,204.0,4659.0,0.0,114.0,11.0,22.0,442285.0,7444.0,7977.0,1068.0,1263.0,6218.0,0.0,7481.0,0.0,1.0,11.0,151.0,92690.0,7043.0,7503.0,471.0,6785.0,502.0,0.0,7288.0,0.0,0.0,11.0,124.0,178649.0,6621.0,7970.0,981.0,2611.0,768.0,0.0,3379.0,30.0,0.0,9.0,20.0,41983.0,4656.0,5337.0,107.0,137.0,2635.0,856.0,3629.0,0.0,4.0,12.0,144.0,91011.0,6707.0,9571.0,839.0,94.0,8296.0,0.0,8391.0,0.0,0.0,11.0,154.0,4260.0,6814.0,7817.0,402.0,7030.0,794.0,678.0,8503.0,0.0,100.0,11.0,21.0,262844.0,7117.0,7331.0,1133.0,0.0,6431.0,414.0,6845.0,0.0,8.0,14.0,164.0,118757.0,8693.0,11837.0,606.0,2372.0,672.0,322.0,3367.0,30.0,0.0,8.0,25.0,122650.0,5071.0,4594.0,1200479.0,CLASSIC,MATCHED_GAME,11.22.406.3587,2.0,,1.0,,1.0,,,
1.0,2.0,7.0,2.0,3.0,3.0,4.0,2.0,1.0,3.0,2.0,3.0,1.0,4.0,2.0,2.0,5.0,,4.0,1.0,4.0,2.0,5.0,,3.0,6.0,2.0,1.0,,,200.0,766.0,10749.0,2918.0,226.0,13894.0,0.0,4.0,12.0,152.0,204573.0,6766.0,8974.0,1753.0,0.0,6407.0,580.0,6987.0,0.0,113.0,12.0,27.0,198898.0,7378.0,9744.0,392.0,11551.0,1642.0,316.0,13510.0,0.0,0.0,13.0,125.0,52221.0,8002.0,9972.0,941.0,191.0,1714.0,0.0,1906.0,0.0,8.0,11.0,128.0,8191.0,6616.0,7676.0,374.0,6214.0,406.0,455.0,7076.0,30.0,0.0,8.0,17.0,50344.0,4699.0,4530.0,174.0,6370.0,7621.0,248.0,14240.0,0.0,16.0,12.0,136.0,137984.0,7934.0,9513.0,385.0,3580.0,1009.0,854.0,5444.0,0.0,97.0,11.0,18.0,275054.0,7350.0,8296.0,494.0,8779.0,1393.0,270.0,10442.0,0.0,4.0,12.0,115.0,243025.0,7259.0,8879.0,556.0,556.0,6449.0,0.0,7005.0,0.0,0.0,11.0,183.0,47163.0,8656.0,7944.0,255.0,3532.0,508.0,78.0,4119.0,30.0,0.0,9.0,1.0,126806.0,5180.0,5340.0,1200367.0,CLASSIC,MATCHED_GAME,11.18.395.7538,,3.0,,1.0,3.0,,2.0,
2.0,5.0,6.0,2.0,1.0,5.0,2.0,2.0,1.0,6.0,,2.0,1.0,2.0,5.0,1.0,3.0,2.0,5.0,4.0,9.0,2.0,2.0,1.0,4.0,5.0,1.0,4.0,1.0,,200.0,120.0,0.0,7289.0,396.0,7685.0,0.0,0.0,12.0,154.0,71021.0,7160.0,9078.0,360.0,0.0,4150.0,1917.0,6068.0,0.0,116.0,13.0,33.0,288256.0,8985.0,10418.0,689.0,8940.0,979.0,400.0,10320.0,0.0,0.0,12.0,162.0,437043.0,9384.0,9406.0,1311.0,2045.0,5519.0,176.0,7740.0,0.0,20.0,12.0,148.0,25842.0,8001.0,8839.0,352.0,2168.0,829.0,0.0,2997.0,30.0,0.0,10.0,45.0,134302.0,5362.0,7118.0,700.0,8757.0,137.0,0.0,8894.0,0.0,0.0,12.0,135.0,179690.0,6360.0,9517.0,2428.0,422.0,5122.0,521.0,6066.0,0.0,125.0,13.0,43.0,496506.0,9017.0,10549.0,807.0,1531.0,3274.0,0.0,4805.0,0.0,0.0,12.0,131.0,46145.0,6915.0,8917.0,318.0,798.0,5456.0,0.0,6254.0,0.0,4.0,11.0,181.0,7002.0,8068.0,8258.0,400.0,2834.0,859.0,304.0,3997.0,30.0,0.0,9.0,27.0,45716.0,5225.0,5698.0,1200354.0,CLASSIC,MATCHED_GAME,11.19.398.9466,1.0,3.0,,1.0,4.0,,1.0,
3.0,1.0,3.0,3.0,3.0,6.0,,8.0,2.0,1.0,4.0,3.0,6.0,5.0,2.0,3.0,1.0,5.0,4.0,3.0,2.0,6.0,8.0,7.0,4.0,9.0,,4.0,,1.0,200.0,542.0,0.0,5263.0,188.0,5451.0,0.0,8.0,12.0,158.0,70920.0,7882.0,9619.0,958.0,544.0,3849.0,244.0,4638.0,0.0,91.0,11.0,27.0,126348.0,6933.0,8015.0,405.0,7367.0,175.0,0.0,7542.0,0.0,0.0,12.0,129.0,171169.0,7100.0,9812.0,395.0,5870.0,1339.0,160.0,7370.0,30.0,0.0,9.0,43.0,130788.0,6305.0,5446.0,374.0,239.0,7325.0,0.0,7564.0,0.0,0.0,10.0,136.0,15456.0,7249.0,6635.0,642.0,1909.0,2987.0,0.0,4897.0,0.0,0.0,13.0,134.0,378233.0,6892.0,9972.0,159.0,9393.0,570.0,543.0,10506.0,0.0,112.0,12.0,21.0,447500.0,8674.0,8795.0,184.0,54.0,4822.0,381.0,5258.0,0.0,12.0,13.0,169.0,18232.0,8059.0,10083.0,633.0,466.0,7188.0,108.0,7763.0,0.0,0.0,11.0,156.0,100541.0,8958.0,8496.0,107.0,1733.0,1256.0,540.0,3530.0,30.0,0.0,9.0,24.0,62361.0,5452.0,5585.0,1200421.0,CLASSIC,MATCHED_GAME,11.22.406.3587,1.0,2.0,,2.0,3.0,,,4.0
6.0,8.0,4.0,1.0,1.0,2.0,6.0,6.0,,3.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,6.0,8.0,7.0,1.0,4.0,1.0,2.0,7.0,1.0,2.0,1.0,1.0,100.0,147.0,99.0,7290.0,3718.0,11108.0,0.0,0.0,13.0,157.0,189772.0,9422.0,10551.0,493.0,1836.0,8002.0,456.0,10295.0,0.0,88.0,11.0,14.0,287241.0,9393.0,8533.0,294.0,6491.0,1058.0,0.0,7550.0,0.0,4.0,12.0,130.0,149813.0,8789.0,9917.0,466.0,2399.0,6603.0,0.0,9003.0,0.0,3.0,10.0,123.0,12649.0,6691.0,6662.0,1367.0,3032.0,680.0,496.0,4208.0,30.0,0.0,9.0,12.0,118205.0,5567.0,6091.0,184.0,0.0,4422.0,570.0,4992.0,0.0,4.0,11.0,109.0,58886.0,6069.0,7912.0,747.0,3721.0,1178.0,292.0,5192.0,0.0,64.0,11.0,14.0,304560.0,6947.0,8408.0,1503.0,1898.0,5180.0,422.0,7501.0,0.0,0.0,12.0,168.0,17404.0,9313.0,9763.0,1339.0,1557.0,12296.0,0.0,13853.0,0.0,0.0,11.0,130.0,81869.0,8039.0,7484.0,218.0,2525.0,572.0,240.0,3337.0,30.0,0.0,10.0,37.0,156282.0,5178.0,6403.0,1200263.0,CLASSIC,MATCHED_GAME,11.20.400.7328,2.0,5.0,1.0,,4.0,1.0,,2.0
2.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,,2.0,3.0,2.0,3.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,4.0,3.0,1.0,4.0,2.0,,200.0,248.0,373.0,5059.0,1202.0,6634.0,0.0,0.0,11.0,118.0,108178.0,6193.0,8286.0,2064.0,350.0,2676.0,252.0,3279.0,0.0,131.0,12.0,14.0,477562.0,8049.0,9507.0,227.0,4288.0,569.0,0.0,4858.0,0.0,4.0,12.0,166.0,180080.0,7017.0,9770.0,888.0,2916.0,3561.0,0.0,6477.0,0.0,4.0,11.0,154.0,0.0,7213.0,7643.0,862.0,1981.0,834.0,810.0,3625.0,30.0,0.0,8.0,34.0,50501.0,4312.0,4926.0,755.0,0.0,3911.0,821.0,4732.0,0.0,0.0,12.0,135.0,67257.0,6480.0,8696.0,9.0,5739.0,289.0,590.0,6619.0,0.0,140.0,12.0,12.0,196945.0,7699.0,9199.0,436.0,5485.0,433.0,0.0,5918.0,0.0,0.0,13.0,179.0,168654.0,7481.0,10364.0,426.0,297.0,5504.0,403.0,6205.0,0.0,4.0,11.0,155.0,17474.0,6976.0,8118.0,237.0,2195.0,536.0,414.0,3145.0,30.0,0.0,9.0,27.0,27018.0,4496.0,5185.0,1200342.0,CLASSIC,CUSTOM_GAME,11.21.403.3002,3.0,2.0,,2.0,1.0,,,
6.0,4.0,7.0,2.0,3.0,4.0,2.0,7.0,,4.0,2.0,3.0,5.0,2.0,5.0,2.0,4.0,4.0,7.0,4.0,7.0,,5.0,,3.0,7.0,,4.0,1.0,,200.0,99.0,266.0,7205.0,4962.0,12435.0,0.0,0.0,13.0,154.0,152055.0,8733.0,10955.0,1129.0,5583.0,1090.0,469.0,7143.0,0.0,100.0,11.0,13.0,378819.0,7449.0,8300.0,1778.0,293.0,7580.0,374.0,8247.0,0.0,8.0,12.0,128.0,24411.0,8853.0,9310.0,585.0,1805.0,5489.0,110.0,7404.0,0.0,7.0,10.0,134.0,8256.0,7145.0,7287.0,150.0,5956.0,1105.0,335.0,7397.0,30.0,0.0,9.0,23.0,177665.0,5150.0,5485.0,661.0,0.0,6673.0,630.0,7303.0,0.0,0.0,12.0,124.0,54597.0,6559.0,9271.0,291.0,579.0,7375.0,900.0,8855.0,0.0,115.0,12.0,44.0,319097.0,8466.0,9409.0,298.0,4073.0,724.0,1754.0,6551.0,0.0,0.0,11.0,123.0,16844.0,6393.0,7612.0,1553.0,0.0,12845.0,1042.0,13888.0,0.0,4.0,11.0,151.0,32876.0,10893.0,7995.0,850.0,2341.0,695.0,362.0,3399.0,30.0,0.0,9.0,38.0,28891.0,5400.0,5743.0,1200328.0,CLASSIC,MATCHED_GAME,11.22.406.3587,1.0,4.0,1.0,,5.0,,,1.0
1.0,1.0,,4.0,1.0,6.0,6.0,3.0,2.0,1.0,5.0,2.0,7.0,3.0,,1.0,,4.0,1.0,4.0,6.0,1.0,5.0,1.0,5.0,6.0,1.0,2.0,,,200.0,3366.0,1591.0,2888.0,0.0,4479.0,0.0,34.0,10.0,66.0,100049.0,6166.0,6755.0,526.0,2433.0,639.0,300.0,3373.0,0.0,61.0,9.0,27.0,174189.0,5261.0,5126.0,55.0,4864.0,169.0,162.0,5197.0,0.0,0.0,12.0,164.0,150318.0,5990.0,9355.0,1166.0,1146.0,9534.0,0.0,10680.0,0.0,0.0,10.0,153.0,10150.0,8176.0,7077.0,84.0,2907.0,994.0,474.0,4375.0,30.0,0.0,9.0,36.0,50596.0,5609.0,5913.0,1871.0,0.0,3459.0,280.0,3739.0,0.0,0.0,9.0,88.0,73067.0,5421.0,5160.0,363.0,604.0,9505.0,733.0,10843.0,0.0,119.0,13.0,43.0,222226.0,10253.0,10002.0,1507.0,5590.0,551.0,2896.0,9037.0,0.0,4.0,14.0,201.0,46807.0,10627.0,11471.0,276.0,0.0,4496.0,1104.0,5601.0,0.0,12.0,10.0,95.0,13686.0,6976.0,6835.0,631.0,3274.0,1424.0,224.0,4922.0,30.0,0.0,10.0,33.0,208879.0,5831.0,6351.0,1200423.0,CLASSIC,MATCHED_GAME,11.22.406.3587,,1.0,,1.0,3.0,,1.0,2.0
3.0,2.0,4.0,3.0,7.0,5.0,5.0,5.0,2.0,4.0,3.0,5.0,4.0,8.0,2.0,3.0,2.0,4.0,6.0,6.0,7.0,8.0,12.0,12.0,9.0,14.0,2.0,2.0,,,200.0,185.0,6524.0,1548.0,0.0,8073.0,0.0,0.0,11.0,106.0,358813.0,6475.0,8055.0,236.0,6.0,6620.0,366.0,6993.0,0.0,103.0,11.0,12.0,224854.0,6626.0,7303.0,447.0,10492.0,623.0,0.0,11116.0,0.0,0.0,11.0,111.0,161567.0,7037.0,8056.0,371.0,421.0,8779.0,328.0,9528.0,0.0,5.0,10.0,139.0,79728.0,7566.0,7290.0,229.0,4196.0,415.0,787.0,5398.0,30.0,0.0,8.0,10.0,52447.0,5369.0,4996.0,65.0,860.0,8716.0,4614.0,14191.0,0.0,6.0,12.0,101.0,115097.0,8260.0,8610.0,1018.0,1535.0,9150.0,672.0,11358.0,0.0,132.0,12.0,10.0,235514.0,9696.0,9361.0,2338.0,13463.0,335.0,54.0,13852.0,0.0,0.0,13.0,139.0,103522.0,8203.0,10242.0,903.0,0.0,11449.0,0.0,11449.0,0.0,1.0,10.0,120.0,56221.0,8558.0,6868.0,967.0,2543.0,546.0,468.0,3558.0,30.0,0.0,9.0,1.0,18036.0,5242.0,5102.0,1200318.0,CLASSIC,MATCHED_GAME,11.22.406.3587,5.0,5.0,,,2.0,,2.0,1.0
4.0,13.0,1.0,2.0,3.0,3.0,6.0,5.0,2.0,3.0,6.0,3.0,5.0,2.0,5.0,5.0,2.0,4.0,3.0,3.0,12.0,1.0,8.0,3.0,3.0,8.0,4.0,,,1.0,100.0,1099.0,683.0,6351.0,4524.0,11559.0,0.0,0.0,13.0,136.0,162935.0,8089.0,10025.0,104.0,0.0,11874.0,5705.0,17579.0,0.0,107.0,12.0,22.0,109066.0,10804.0,9424.0,342.0,10530.0,1955.0,0.0,12486.0,0.0,0.0,13.0,153.0,465825.0,6777.0,10607.0,508.0,88.0,8374.0,205.0,8669.0,0.0,4.0,10.0,95.0,28142.0,5858.0,6120.0,137.0,4018.0,968.0,0.0,4986.0,30.0,2.0,10.0,10.0,61463.0,5612.0,6972.0,389.0,3038.0,3638.0,144.0,6820.0,0.0,0.0,11.0,89.0,428740.0,6589.0,8005.0,506.0,1201.0,8189.0,1109.0,10499.0,0.0,96.0,12.0,35.0,198634.0,8004.0,8896.0,458.0,0.0,8847.0,210.0,9057.0,0.0,20.0,13.0,133.0,102593.0,9003.0,11122.0,1387.0,1764.0,8273.0,89.0,10126.0,0.0,4.0,11.0,163.0,179951.0,9637.0,8397.0,498.0,5052.0,1415.0,1453.0,7920.0,30.0,4.0,10.0,27.0,46796.0,5922.0,6901.0,1200303.0,CLASSIC,MATCHED_GAME,11.20.400.7328,4.0,6.0,1.0,,5.0,,1.0,1.0
2.0,4.0,3.0,,1.0,10.0,3.0,1.0,1.0,3.0,5.0,,4.0,4.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,5.0,5.0,5.0,6.0,2.0,4.0,1.0,1.0,100.0,242.0,0.0,6567.0,200.0,6767.0,0.0,4.0,12.0,140.0,116717.0,6707.0,8762.0,444.0,429.0,5433.0,788.0,6650.0,0.0,123.0,12.0,19.0,149930.0,8154.0,8703.0,124.0,15368.0,904.0,256.0,16528.0,0.0,0.0,12.0,164.0,422034.0,8614.0,9784.0,813.0,1720.0,496.0,218.0,2435.0,30.0,0.0,8.0,25.0,42139.0,4188.0,4417.0,759.0,677.0,2180.0,0.0,2858.0,0.0,8.0,10.0,121.0,12528.0,5809.0,6800.0,275.0,4822.0,1679.0,0.0,6501.0,0.0,0.0,11.0,114.0,160265.0,5575.0,7599.0,774.0,1116.0,10068.0,848.0,12034.0,0.0,128.0,13.0,38.0,189399.0,10089.0,10595.0,810.0,4918.0,761.0,419.0,6099.0,0.0,0.0,12.0,137.0,101856.0,7400.0,8957.0,1172.0,3159.0,2868.0,580.0,6608.0,0.0,8.0,11.0,157.0,106387.0,7772.0,7602.0,575.0,1208.0,508.0,0.0,1716.0,30.0,0.0,9.0,3.0,126375.0,4855.0,5746.0,1200419.0,CLASSIC,MATCHED_GAME,11.22.406.3587,,3.0,3.0,,,,,
1.0,5.0,3.0,1.0,,9.0,6.0,7.0,3.0,4.0,5.0,5.0,4.0,7.0,3.0,1.0,4.0,2.0,3.0,4.0,5.0,7.0,4.0,4.0,9.0,13.0,1.0,2.0,1.0,,200.0,535.0,5702.0,2254.0,0.0,7956.0,0.0,4.0,12.0,145.0,197606.0,6835.0,9381.0,682.0,923.0,6443.0,691.0,8058.0,0.0,103.0,12.0,34.0,384805.0,8358.0,8854.0,342.0,8731.0,199.0,98.0,9028.0,0.0,0.0,10.0,102.0,261969.0,5907.0,7297.0,317.0,636.0,5605.0,79.0,6321.0,0.0,5.0,11.0,149.0,411835.0,6917.0,8389.0,281.0,4750.0,803.0,15.0,5570.0,30.0,1.0,9.0,26.0,121304.0,5085.0,5550.0,145.0,5883.0,3562.0,0.0,9445.0,0.0,4.0,12.0,151.0,717872.0,7215.0,9855.0,1946.0,1245.0,7215.0,438.0,8899.0,0.0,122.0,13.0,27.0,302882.0,10686.0,11072.0,1688.0,8703.0,2112.0,1067.0,11883.0,0.0,0.0,13.0,136.0,76094.0,7993.0,10424.0,82.0,1740.0,8208.0,120.0,10068.0,0.0,7.0,11.0,129.0,150382.0,9082.0,8269.0,528.0,2044.0,1984.0,828.0,4857.0,30.0,0.0,10.0,33.0,43007.0,6693.0,6678.0,1200322.0,CLASSIC,MATCHED_GAME,11.22.406.3587,1.0,1.0,,,1.0,,1.0,1.0
