assistsplayer_10,assistsplayer_2,assistsplayer_6,assistsplayer_7,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_8,assistsplayer_9,assistsplayer_1,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,firedragon_team100,firedragon_team200,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,hextechdragon_team200,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_1,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_0,killsplayer_7,killsplayer_8,killsplayer_9,killsplayer_10,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,matchId,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,queueId,riftherald_team100,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,waterdragon_team100,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,airdragon_team100,chemtechdragon_team100,earthdragon_team100,riftherald_team300,baron_team100,earthdragon_team200,ward_player_0,chemtechdragon_team200,riftherald_team200,inhibs_lost_team100,airdragon_team200,hextechdragon_team100,baron_team200,waterdragon_team200
1.0,3.0,0.0,1.0,1.0,6.0,5.0,0.0,2.0,2.0,1215.0,197.0,931.0,440.0,2194.0,1611.0,2537.0,987.0,739.0,386.0,2.0,5.0,5.0,3.0,1.0,1.0,3.0,6.0,5.0,3.0,1.0,4.0,0.0,0.0,2022,1637215078991,4107660763,CLASSIC,teambuilder-match-4107660763,1637213056585,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,8.0,84.0,0.0,0.0,4.0,3.0,5.0,4.0,6.0,5.0,0.0,5.0,0.0,0.0,2.0,11.0,8.0,9.0,11.0,10.0,8.0,12.0,10.0,10.0,8.0,4733.0,2179.0,4917.0,6331.0,0.0,7023.0,427.0,735.0,910.0,50.0,NA1_4107660763,76.0,7.0,3.0,100.0,117.0,15.0,121.0,2.0,74.0,92.0,2915.0,572.0,445.0,1071.0,6740.0,968.0,8219.0,9141.0,1012.0,3942.0,440,0.0,102916.0,98539.0,168591.0,72485.0,5319.0,135710.0,41097.0,93267.0,12815.0,29797.0,900264.0,8173.0,2751.0,5489.0,7731.0,8272.0,8556.0,8776.0,10550.0,3603.0,3992.0,5540.0,3722.0,5081.0,6050.0,6769.0,6486.0,8937.0,6402.0,3754.0,4236.0,11.0,3.0,524.0,0.0,126.0,328.0,1532.0,565.0,130.0,673.0,1679.0,0.0,11.0,24.0,7.0,4.0,14.0,23.0,10.0,2.0,11.0,13.0,0.0,200.0,7715.0,4066.0,5635.0,7672.0,6653.0,4989.0,9523.0,6271.0,6155.0,4588.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,,3.0,,,1.0,1.0
6.0,1.0,0.0,1.0,3.0,2.0,4.0,2.0,2.0,0.0,1167.0,141.0,330.0,119.0,296.0,809.0,1161.0,1167.0,1081.0,263.0,3.0,3.0,4.0,1.0,3.0,6.0,2.0,3.0,3.0,4.0,1.0,2.0,0.0,0.0,1576,1637382402752,4109943343,CLASSIC,teambuilder-match-4109943343,1637380826562,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,4.0,80.0,0.0,0.0,3.0,6.0,1.0,3.0,2.0,4.0,0.0,7.0,1.0,4.0,1.0,10.0,9.0,9.0,11.0,10.0,7.0,11.0,10.0,10.0,9.0,3767.0,1616.0,3722.0,6018.0,0.0,4665.0,1096.0,0.0,4858.0,115.0,NA1_4109943343,114.0,32.0,20.0,121.0,113.0,5.0,90.0,16.0,109.0,69.0,3077.0,1144.0,4226.0,898.0,6537.0,273.0,7957.0,8660.0,1592.0,5218.0,440,0.0,292356.0,58271.0,248555.0,6873.0,10633.0,8858.0,17847.0,158851.0,159806.0,57496.0,900295.0,6869.0,3146.0,8682.0,6917.0,6537.0,5363.0,9347.0,9495.0,6732.0,5568.0,5542.0,4341.0,6430.0,5889.0,5871.0,4294.0,6156.0,7017.0,4766.0,5213.0,10.0,2.0,24.0,386.0,734.0,0.0,0.0,424.0,294.0,834.0,282.0,234.0,18.0,20.0,321.0,7.0,6.0,7.0,8.0,5.0,11.0,6.0,0.0,200.0,7248.0,5116.0,5404.0,7556.0,6442.0,3858.0,7436.0,6622.0,6671.0,5345.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,1.0,2.0,,,1.0,1.0
5.0,1.0,0.0,5.0,5.0,4.0,14.0,4.0,3.0,4.0,1453.0,648.0,1614.0,135.0,453.0,144.0,560.0,267.0,646.0,379.0,5.0,6.0,0.0,1.0,4.0,3.0,4.0,4.0,5.0,3.0,5.0,0.0,1.0,0.0,1898,1637378995111,4109872020,CLASSIC,teambuilder-match-4109872020,1637377097051,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,64.0,0.0,4.0,0.0,0.0,63.0,0.0,4.0,1.0,11.0,4.0,5.0,1.0,5.0,0.0,3.0,0.0,4.0,1.0,10.0,7.0,10.0,10.0,9.0,8.0,11.0,9.0,10.0,9.0,3883.0,1210.0,8464.0,7251.0,0.0,3353.0,5477.0,3738.0,4332.0,1171.0,NA1_4109872020,90.0,17.0,20.0,92.0,82.0,10.0,96.0,12.0,90.0,107.0,1277.0,1499.0,1945.0,1213.0,5612.0,917.0,949.0,1101.0,697.0,4584.0,440,1.0,113830.0,131830.0,303754.0,124983.0,14005.0,134823.0,15535.0,212167.0,99456.0,9383.0,900193.0,5283.0,2929.0,10983.0,8777.0,6746.0,4271.0,6426.0,4968.0,5565.0,5755.0,5178.0,3458.0,8314.0,6700.0,6228.0,5694.0,5725.0,5367.0,4401.0,6644.0,4.0,11.0,122.0,220.0,574.0,313.0,1133.0,0.0,0.0,128.0,536.0,0.0,80.0,21.0,2.0,8.0,14.0,27.0,13.0,10.0,8.0,11.0,0.0,100.0,6852.0,3286.0,6987.0,6599.0,5082.0,4950.0,7362.0,5295.0,6122.0,5375.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,1.0,,
0.0,3.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,452.0,140.0,23.0,677.0,386.0,348.0,1475.0,362.0,1030.0,233.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,4.0,0.0,0.0,2092,1637376637409,4109785017,CLASSIC,teambuilder-match-4109785017,1637374545037,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,3.0,1.0,0.0,104.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,11.0,9.0,9.0,11.0,8.0,8.0,9.0,9.0,8.0,10.0,4392.0,0.0,341.0,4176.0,0.0,56.0,1857.0,2576.0,1475.0,5301.0,NA1_4109785017,105.0,9.0,9.0,119.0,7.0,128.0,127.0,63.0,25.0,121.0,368.0,473.0,4632.0,1377.0,3686.0,6714.0,4156.0,279.0,1004.0,943.0,440,0.0,138368.0,105981.0,190554.0,152771.0,12560.0,18901.0,0.0,214868.0,112991.0,314706.0,900266.0,4761.0,473.0,5564.0,5799.0,3927.0,6770.0,6241.0,2856.0,2480.0,6654.0,5997.0,5083.0,5533.0,6302.0,4451.0,5148.0,5425.0,3512.0,3680.0,5303.0,8.0,8.0,0.0,0.0,590.0,245.0,240.0,0.0,227.0,0.0,0.0,410.0,18.0,7.0,6.0,71.0,25.0,7.0,13.0,3.0,27.0,12.0,0.0,200.0,7432.0,5778.0,5693.0,7900.0,4444.0,4980.0,5679.0,6093.0,4289.0,7015.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,,2.0,1.0,,1.0,1.0,1.0
1.0,2.0,1.0,2.0,2.0,4.0,8.0,0.0,0.0,1.0,391.0,610.0,2376.0,536.0,1010.0,739.0,2325.0,946.0,1237.0,601.0,2.0,5.0,3.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,0.0,0.0,1519,1637373642019,4109728292,CLASSIC,teambuilder-match-4109728292,1637372122925,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,77.0,0.0,0.0,4.0,16.0,74.0,5.0,0.0,0.0,4.0,2.0,5.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,8.0,6.0,9.0,10.0,9.0,8.0,11.0,10.0,10.0,8.0,1432.0,4130.0,808.0,4148.0,737.0,1508.0,0.0,408.0,2708.0,2196.0,NA1_4109728292,71.0,14.0,12.0,98.0,126.0,3.0,123.0,12.0,87.0,76.0,931.0,582.0,4804.0,1317.0,7046.0,291.0,3455.0,3967.0,395.0,3586.0,440,1.0,281146.0,58474.0,182099.0,92519.0,38904.0,136574.0,82905.0,99214.0,61481.0,0.0,900255.0,2363.0,4952.0,5886.0,5465.0,7784.0,1800.0,3786.0,4792.0,3439.0,5959.0,3791.0,3460.0,5726.0,4801.0,6835.0,4239.0,7860.0,6071.0,4662.0,4276.0,4.0,4.0,0.0,240.0,274.0,0.0,0.0,0.0,331.0,415.0,335.0,177.0,7.0,204.0,6.0,13.0,37.0,17.0,4.0,3.0,1.0,9.0,0.0,100.0,4977.0,3121.0,5779.0,6803.0,5750.0,4477.0,7476.0,6212.0,6366.0,4456.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,,,
2.0,2.0,3.0,0.0,1.0,1.0,0.0,4.0,2.0,2.0,354.0,1045.0,1037.0,488.0,1445.0,1872.0,118.0,349.0,26.0,208.0,3.0,4.0,5.0,3.0,0.0,3.0,5.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,1742,1637299581035,4108916789,CLASSIC,teambuilder-match-4108916789,1637297838026,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,78.0,64.0,0.0,0.0,4.0,3.0,3.0,0.0,1.0,5.0,2.0,1.0,3.0,0.0,2.0,7.0,10.0,12.0,10.0,8.0,9.0,9.0,8.0,10.0,8.0,8.0,2284.0,1233.0,1874.0,3873.0,1896.0,0.0,131.0,4357.0,813.0,93.0,NA1_4108916789,88.0,113.0,59.0,21.0,89.0,5.0,10.0,76.0,0.0,129.0,5201.0,9381.0,2207.0,274.0,1084.0,3915.0,5099.0,88.0,481.0,8248.0,430,0.0,192469.0,29376.0,41962.0,168761.0,196485.0,233443.0,154478.0,39487.0,13931.0,14732.0,900246.0,8120.0,10809.0,5968.0,4147.0,2980.0,4276.0,5997.0,4640.0,1486.0,8342.0,5259.0,8570.0,5062.0,3538.0,4820.0,5897.0,4853.0,4569.0,3511.0,5858.0,11.0,2.0,633.0,194.0,1886.0,0.0,0.0,360.0,765.0,193.0,191.0,0.0,12.0,6.0,4.0,30.0,18.0,5.0,2.0,7.0,20.0,7.0,0.0,200.0,6357.0,8722.0,6652.0,4139.0,5886.0,5481.0,4880.0,6220.0,4802.0,4989.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,,2.0,,,1.0,
1.0,3.0,5.0,2.0,1.0,2.0,0.0,8.0,3.0,1.0,578.0,758.0,1064.0,971.0,1744.0,158.0,1865.0,1062.0,411.0,752.0,2.0,4.0,6.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,0.0,4.0,0.0,0.0,1747,1637297554353,4108910787,CLASSIC,teambuilder-match-4108910787,1637295806899,MATCHED_GAME,11.23.409.111,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,76.0,0.0,80.0,0.0,0.0,4.0,3.0,2.0,2.0,1.0,4.0,2.0,0.0,3.0,1.0,6.0,1.0,8.0,10.0,8.0,11.0,9.0,11.0,10.0,10.0,8.0,8.0,535.0,0.0,3952.0,302.0,0.0,0.0,173.0,6748.0,1970.0,2077.0,NA1_4108910787,94.0,63.0,14.0,94.0,1.0,100.0,5.0,116.0,1.0,103.0,4077.0,4055.0,803.0,3641.0,1911.0,5747.0,2444.0,344.0,504.0,7108.0,430,0.0,0.0,72384.0,123468.0,38542.0,122459.0,58265.0,172519.0,68146.0,18056.0,68939.0,900274.0,4612.0,4287.0,4891.0,4314.0,2476.0,6226.0,2653.0,7093.0,2651.0,9978.0,5303.0,4708.0,5009.0,5521.0,4869.0,6458.0,5440.0,5697.0,4285.0,7152.0,11.0,4.0,0.0,232.0,135.0,370.0,564.0,478.0,36.0,0.0,176.0,792.0,10.0,7.0,17.0,7.0,6.0,3.0,3.0,6.0,21.0,9.0,0.0,200.0,4773.0,6889.0,4514.0,7557.0,5641.0,7737.0,6155.0,7293.0,5016.0,4867.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,2.0,4.0,1.0,,1.0,1.0
0.0,8.0,6.0,5.0,2.0,10.0,5.0,2.0,1.0,1.0,412.0,1469.0,242.0,241.0,196.0,916.0,90.0,1944.0,292.0,834.0,6.0,3.0,3.0,5.0,4.0,3.0,4.0,2.0,6.0,6.0,1.0,4.0,0.0,1.0,2073,1637295491289,4108872937,CLASSIC,teambuilder-match-4108872937,1637293417535,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,76.0,4.0,0.0,0.0,2.0,4.0,3.0,5.0,7.0,3.0,0.0,5.0,1.0,1.0,11.0,9.0,12.0,9.0,10.0,8.0,9.0,10.0,11.0,7.0,8.0,809.0,42.0,362.0,5718.0,0.0,910.0,316.0,12654.0,2028.0,0.0,NA1_4108872937,60.0,106.0,96.0,76.0,25.0,5.0,25.0,114.0,0.0,100.0,4525.0,6881.0,7752.0,331.0,5285.0,3971.0,5614.0,298.0,692.0,7442.0,430,0.0,119760.0,107164.0,24812.0,39697.0,71494.0,326064.0,221348.0,105726.0,21408.0,14768.0,900311.0,5761.0,9581.0,8114.0,6476.0,6035.0,5038.0,6395.0,12953.0,2932.0,7442.0,4062.0,8619.0,6117.0,5076.0,5721.0,6391.0,7940.0,7514.0,3852.0,4784.0,9.0,3.0,426.0,2656.0,0.0,426.0,750.0,156.0,464.0,0.0,212.0,0.0,12.0,7.0,4.0,4.0,27.0,15.0,15.0,8.0,25.0,8.0,1.0,200.0,5637.0,9133.0,5547.0,6330.0,4361.0,5967.0,6547.0,7842.0,3882.0,4199.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,2.0,2.0,,,2.0,
3.0,3.0,2.0,0.0,3.0,9.0,1.0,1.0,3.0,2.0,946.0,216.0,1041.0,63.0,868.0,933.0,201.0,4711.0,795.0,1102.0,6.0,7.0,2.0,5.0,2.0,5.0,3.0,2.0,3.0,4.0,4.0,1.0,1.0,0.0,2398,1637206777424,4107434600,CLASSIC,teambuilder-match-4107434600,1637204378481,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,1.0,1.0,0.0,0.0,68.0,0.0,0.0,0.0,42.0,8.0,4.0,0.0,0.0,10.0,4.0,1.0,4.0,0.0,0.0,10.0,3.0,4.0,3.0,9.0,8.0,10.0,9.0,9.0,8.0,6.0,12.0,10.0,8.0,5808.0,1134.0,1143.0,1367.0,3765.0,406.0,524.0,0.0,5207.0,4683.0,NA1_4107434600,49.0,66.0,15.0,64.0,38.0,79.0,3.0,102.0,100.0,11.0,976.0,7880.0,9037.0,3579.0,1760.0,5985.0,81.0,10040.0,1072.0,1388.0,430,0.0,72811.0,183850.0,211339.0,8493.0,88621.0,30468.0,15670.0,252358.0,51564.0,239433.0,900265.0,6785.0,9014.0,10961.0,4946.0,6728.0,6904.0,676.0,11974.0,7255.0,6507.0,3421.0,5116.0,7851.0,5426.0,4918.0,5733.0,3401.0,9611.0,5645.0,5577.0,10.0,8.0,0.0,0.0,780.0,0.0,1203.0,512.0,70.0,1933.0,975.0,434.0,11.0,13.0,19.0,11.0,38.0,14.0,11.0,3.0,56.0,21.0,1.0,100.0,5375.0,4764.0,6187.0,6073.0,5128.0,4355.0,2832.0,8781.0,7192.0,4308.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,,,3.0,,2.0,,
6.0,2.0,0.0,1.0,3.0,4.0,10.0,4.0,3.0,2.0,525.0,242.0,633.0,2218.0,269.0,728.0,70.0,140.0,139.0,512.0,5.0,6.0,1.0,1.0,4.0,5.0,3.0,2.0,2.0,7.0,2.0,3.0,1.0,0.0,1740,1637393378712,4110095119,CLASSIC,teambuilder-match-4110095119,1637391638386,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,88.0,7.0,8.0,0.0,0.0,79.0,4.0,4.0,1.0,1.0,4.0,12.0,2.0,5.0,0.0,7.0,2.0,1.0,1.0,10.0,7.0,9.0,11.0,9.0,8.0,11.0,9.0,10.0,8.0,0.0,2193.0,1737.0,1518.0,0.0,2405.0,140.0,5519.0,5438.0,231.0,NA1_4110095119,81.0,2.0,3.0,123.0,110.0,16.0,114.0,4.0,92.0,91.0,3138.0,643.0,44.0,6817.0,14647.0,829.0,7938.0,191.0,1095.0,2936.0,400,2.0,8158.0,60626.0,336515.0,63153.0,40816.0,67733.0,53094.0,130998.0,73548.0,12090.0,900274.0,3906.0,2836.0,1964.0,8335.0,14665.0,3537.0,8715.0,6196.0,6534.0,3678.0,4710.0,3777.0,5308.0,8418.0,10979.0,6128.0,6195.0,7565.0,4984.0,4647.0,3.0,11.0,767.0,0.0,182.0,0.0,18.0,302.0,636.0,485.0,0.0,510.0,12.0,19.0,4.0,434.0,7.0,34.0,2.0,14.0,7.0,9.0,0.0,100.0,6404.0,3395.0,6034.0,8060.0,6110.0,4517.0,7613.0,5060.0,6376.0,4257.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,3.0
2.0,1.0,0.0,3.0,1.0,1.0,2.0,3.0,1.0,0.0,634.0,94.0,184.0,740.0,1298.0,274.0,422.0,1283.0,1492.0,1729.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,1585,1637391162866,4110079142,CLASSIC,teambuilder-match-4110079142,1637389577591,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,76.0,4.0,0.0,0.0,0.0,100.0,8.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,5.0,4.0,1.0,0.0,11.0,8.0,9.0,10.0,8.0,8.0,10.0,10.0,11.0,8.0,2042.0,3642.0,125.0,2547.0,216.0,1129.0,342.0,299.0,5277.0,629.0,NA1_4110079142,115.0,12.0,14.0,88.0,102.0,2.0,97.0,22.0,121.0,95.0,8090.0,452.0,3508.0,561.0,5367.0,261.0,8341.0,5542.0,404.0,2545.0,400,1.0,71771.0,80808.0,264654.0,172205.0,28643.0,62163.0,18335.0,226134.0,209127.0,16453.0,900212.0,10133.0,4231.0,3853.0,3109.0,5583.0,1705.0,9062.0,6333.0,6036.0,3174.0,5584.0,4094.0,5034.0,4175.0,4698.0,3024.0,5897.0,7533.0,7102.0,5029.0,4.0,4.0,0.0,136.0,219.0,0.0,0.0,314.0,378.0,492.0,354.0,0.0,8.0,23.0,3.0,10.0,31.0,24.0,9.0,72.0,8.0,11.0,0.0,100.0,7569.0,4397.0,5271.0,6391.0,4749.0,4188.0,7092.0,7231.0,8312.0,4987.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,,,1.0,,
7.0,7.0,3.0,4.0,3.0,7.0,12.0,5.0,5.0,4.0,825.0,710.0,113.0,2273.0,337.0,659.0,642.0,161.0,304.0,291.0,3.0,7.0,3.0,0.0,5.0,4.0,6.0,8.0,3.0,9.0,5.0,0.0,0.0,0.0,1865,1637388847963,4110022586,CLASSIC,teambuilder-match-4110022586,1637386982863,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,103.0,23.0,4.0,0.0,0.0,63.0,0.0,0.0,2.0,6.0,2.0,22.0,1.0,4.0,0.0,4.0,1.0,5.0,1.0,10.0,7.0,11.0,11.0,11.0,8.0,9.0,9.0,10.0,7.0,0.0,1568.0,118.0,784.0,21215.0,675.0,5904.0,396.0,4333.0,289.0,NA1_4110022586,85.0,2.0,10.0,139.0,108.0,16.0,60.0,5.0,100.0,65.0,7147.0,908.0,5141.0,1967.0,674.0,995.0,800.0,4745.0,1079.0,6548.0,400,1.0,81473.0,11990.0,76710.0,94930.0,94492.0,36584.0,110589.0,92924.0,81449.0,60651.0,900332.0,8757.0,2613.0,7300.0,2751.0,21976.0,2162.0,6775.0,5648.0,5413.0,8435.0,6385.0,3880.0,7713.0,7693.0,12657.0,5109.0,5227.0,6076.0,4854.0,6156.0,3.0,11.0,1610.0,135.0,2040.0,0.0,86.0,490.0,71.0,506.0,0.0,1596.0,6.0,29.0,1.0,276.0,5.0,18.0,3.0,4.0,11.0,11.0,1.0,100.0,6612.0,3377.0,7506.0,8470.0,7306.0,4779.0,5572.0,5054.0,6826.0,3951.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,,,,,,,
7.0,4.0,3.0,2.0,5.0,3.0,4.0,3.0,3.0,4.0,35.0,306.0,632.0,1295.0,1789.0,249.0,1336.0,928.0,129.0,616.0,3.0,5.0,6.0,2.0,2.0,4.0,5.0,4.0,6.0,2.0,4.0,1.0,3.0,0.0,1871,1637347325929,4109369544,CLASSIC,teambuilder-match-4109369544,1637345454316,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,69.0,0.0,0.0,0.0,4.0,91.0,1.0,4.0,3.0,7.0,6.0,5.0,1.0,5.0,1.0,3.0,3.0,3.0,2.0,10.0,7.0,9.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,5330.0,4631.0,0.0,5378.0,348.0,1315.0,2087.0,976.0,4818.0,603.0,NA1_4109369544,72.0,6.0,12.0,69.0,73.0,5.0,101.0,14.0,68.0,109.0,1958.0,966.0,8859.0,1111.0,4662.0,342.0,5641.0,5525.0,602.0,5939.0,420,1.0,321321.0,84889.0,121221.0,59855.0,90547.0,31495.0,33037.0,113669.0,111635.0,18638.0,900318.0,7289.0,6490.0,9480.0,7002.0,5717.0,1658.0,7729.0,7183.0,6090.0,6660.0,5085.0,5381.0,7132.0,6280.0,5564.0,3424.0,6746.0,6178.0,5244.0,6441.0,4.0,7.0,0.0,892.0,621.0,512.0,706.0,0.0,0.0,681.0,669.0,118.0,13.0,24.0,8.0,15.0,8.0,20.0,14.0,11.0,10.0,11.0,1.0,100.0,6207.0,3343.0,5965.0,6693.0,4899.0,4229.0,6719.0,6480.0,5445.0,5692.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,,,,,
6.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,0.0,203.0,163.0,1418.0,874.0,1554.0,1201.0,858.0,392.0,323.0,951.0,3.0,4.0,2.0,2.0,0.0,4.0,5.0,1.0,3.0,1.0,4.0,0.0,1.0,0.0,1770,1637353386619,4109398406,CLASSIC,teambuilder-match-4109398406,1637351616354,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,62.0,4.0,0.0,6.0,2.0,2.0,4.0,0.0,2.0,0.0,4.0,3.0,2.0,0.0,11.0,7.0,10.0,11.0,9.0,7.0,10.0,9.0,10.0,9.0,2412.0,0.0,340.0,3183.0,161.0,3270.0,4784.0,0.0,6227.0,1499.0,NA1_4109398406,86.0,6.0,12.0,100.0,119.0,10.0,94.0,11.0,85.0,116.0,4259.0,4210.0,3135.0,585.0,8639.0,220.0,2005.0,2811.0,892.0,3560.0,400,0.0,147007.0,17771.0,236344.0,8734.0,19290.0,81882.0,133822.0,149620.0,48683.0,0.0,900179.0,6831.0,4313.0,3814.0,4154.0,9007.0,3730.0,7227.0,2819.0,7180.0,5060.0,6778.0,4313.0,5443.0,5354.0,6554.0,4276.0,5863.0,5667.0,5408.0,5926.0,4.0,10.0,159.0,102.0,338.0,385.0,205.0,240.0,438.0,8.0,60.0,0.0,11.0,40.0,3.0,7.0,9.0,32.0,56.0,9.0,12.0,16.0,1.0,100.0,7352.0,3706.0,6763.0,7850.0,5878.0,3912.0,6387.0,5292.0,6235.0,5402.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,,1.0,,,,,
