killsplayer_1,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,killsplayer_10,deathsplayer_1,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,assistsplayer_2,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,assistsplayer_10,dragon_team100,dragon_team200,riftherald_team100,riftherald_team300,winningTeam,ward_player_1,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,ward_player_10,towers_lost_team100,towers_lost_team200,currentGold_1,magicDamageDoneToChampions_1,physicalDamageDoneToChampions_1,trueDamageDoneToChampions_1,totalDamageDoneToChampions_1,goldPerSecond_1,jungleMinionsKilled_1,level_1,minionsKilled_1,timeEnemySpentControlled_1,totalGold_1,xp_1,currentGold_2,magicDamageDoneToChampions_2,physicalDamageDoneToChampions_2,trueDamageDoneToChampions_2,totalDamageDoneToChampions_2,goldPerSecond_2,jungleMinionsKilled_2,level_2,minionsKilled_2,timeEnemySpentControlled_2,totalGold_2,xp_2,currentGold_3,magicDamageDoneToChampions_3,physicalDamageDoneToChampions_3,trueDamageDoneToChampions_3,totalDamageDoneToChampions_3,goldPerSecond_3,jungleMinionsKilled_3,level_3,minionsKilled_3,timeEnemySpentControlled_3,totalGold_3,xp_3,currentGold_4,magicDamageDoneToChampions_4,physicalDamageDoneToChampions_4,trueDamageDoneToChampions_4,totalDamageDoneToChampions_4,goldPerSecond_4,jungleMinionsKilled_4,level_4,minionsKilled_4,timeEnemySpentControlled_4,totalGold_4,xp_4,currentGold_5,magicDamageDoneToChampions_5,physicalDamageDoneToChampions_5,trueDamageDoneToChampions_5,totalDamageDoneToChampions_5,goldPerSecond_5,jungleMinionsKilled_5,level_5,minionsKilled_5,timeEnemySpentControlled_5,totalGold_5,xp_5,currentGold_6,magicDamageDoneToChampions_6,physicalDamageDoneToChampions_6,trueDamageDoneToChampions_6,totalDamageDoneToChampions_6,goldPerSecond_6,jungleMinionsKilled_6,level_6,minionsKilled_6,timeEnemySpentControlled_6,totalGold_6,xp_6,currentGold_7,magicDamageDoneToChampions_7,physicalDamageDoneToChampions_7,trueDamageDoneToChampions_7,totalDamageDoneToChampions_7,goldPerSecond_7,jungleMinionsKilled_7,level_7,minionsKilled_7,timeEnemySpentControlled_7,totalGold_7,xp_7,currentGold_8,magicDamageDoneToChampions_8,physicalDamageDoneToChampions_8,trueDamageDoneToChampions_8,totalDamageDoneToChampions_8,goldPerSecond_8,jungleMinionsKilled_8,level_8,minionsKilled_8,timeEnemySpentControlled_8,totalGold_8,xp_8,currentGold_9,magicDamageDoneToChampions_9,physicalDamageDoneToChampions_9,trueDamageDoneToChampions_9,totalDamageDoneToChampions_9,goldPerSecond_9,jungleMinionsKilled_9,level_9,minionsKilled_9,timeEnemySpentControlled_9,totalGold_9,xp_9,currentGold_10,magicDamageDoneToChampions_10,physicalDamageDoneToChampions_10,trueDamageDoneToChampions_10,totalDamageDoneToChampions_10,goldPerSecond_10,jungleMinionsKilled_10,level_10,minionsKilled_10,timeEnemySpentControlled_10,totalGold_10,xp_10,timestamp,gameMode,gameType,gameVersion,assistsplayer_1,assistsplayer_3,baron_team100,baron_team200,deathsplayer_10,inhibs_lost_team100,killsplayer_0,riftherald_team200,inhibs_lost_team200,killsplayer_5,ward_player_0,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200
2.0,4.0,1.0,6.0,1.0,4.0,4.0,0.0,0.0,1.0,1.0,4.0,0.0,3.0,3.0,1.0,5.0,3.0,5.0,4.0,7.0,0.0,1.0,1.0,3.0,4.0,2.0,3.0,2.0,0.0,100.0,9.0,10.0,8.0,53.0,31.0,7.0,12.0,4.0,12.0,35.0,2.0,9.0,5.0,160.0,3961.0,571.0,4692.0,0.0,8.0,12.0,151.0,227941.0,8680.0,9432.0,48.0,6934.0,301.0,328.0,7564.0,0.0,103.0,11.0,7.0,68828.0,7348.0,8326.0,644.0,3980.0,159.0,262.0,4402.0,0.0,0.0,11.0,94.0,166025.0,5934.0,8264.0,196.0,410.0,11928.0,0.0,12339.0,0.0,8.0,11.0,154.0,104034.0,8871.0,7894.0,870.0,0.0,10140.0,0.0,10140.0,30.0,0.0,9.0,15.0,138338.0,6420.0,5900.0,80.0,757.0,2029.0,167.0,2953.0,0.0,16.0,12.0,147.0,110152.0,6705.0,9349.0,838.0,1315.0,8206.0,785.0,10307.0,0.0,24.0,13.0,178.0,78635.0,9612.0,10536.0,437.0,0.0,7284.0,240.0,7524.0,0.0,92.0,11.0,27.0,151927.0,6762.0,7354.0,341.0,0.0,4258.0,1208.0,5467.0,0.0,0.0,10.0,115.0,1254.0,5566.0,7169.0,672.0,3962.0,942.0,0.0,4905.0,30.0,4.0,8.0,6.0,118479.0,4572.0,4907.0,1200265.0,CLASSIC,MATCHED_GAME,11.21.403.3002,4.0,6.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,9,15,30,30,119,136,15,9,54,54,11484,6034,421,473,26489,22719,705166,460447,39137,31156,37253,33217,1161,2400,111,70,26,9,39816,39315
0.0,3.0,3.0,2.0,7.0,6.0,6.0,3.0,0.0,7.0,3.0,2.0,5.0,6.0,2.0,0.0,2.0,1.0,4.0,2.0,5.0,1.0,4.0,2.0,9.0,12.0,0.0,3.0,1.0,0.0,200.0,6.0,4.0,6.0,8.0,15.0,9.0,14.0,5.0,12.0,21.0,7.0,1.0,610.0,2843.0,837.0,0.0,3681.0,0.0,0.0,11.0,145.0,33297.0,6185.0,8560.0,479.0,9074.0,178.0,436.0,9688.0,0.0,92.0,11.0,30.0,518311.0,7479.0,7723.0,863.0,0.0,7350.0,651.0,8001.0,0.0,2.0,13.0,154.0,96183.0,7538.0,9988.0,373.0,319.0,4658.0,1268.0,6246.0,0.0,8.0,10.0,107.0,176522.0,6348.0,6766.0,398.0,2411.0,435.0,0.0,2846.0,30.0,0.0,9.0,7.0,122713.0,4573.0,5173.0,683.0,1739.0,11771.0,0.0,13511.0,0.0,7.0,13.0,154.0,53249.0,9723.0,10641.0,2380.0,5179.0,1065.0,366.0,6610.0,0.0,118.0,12.0,34.0,120452.0,8230.0,8955.0,284.0,1908.0,5672.0,879.0,8459.0,0.0,12.0,13.0,169.0,134792.0,9404.0,10751.0,68.0,4353.0,1551.0,0.0,5904.0,30.0,0.0,10.0,49.0,34140.0,6878.0,6637.0,265.0,2665.0,843.0,0.0,3509.0,30.0,0.0,10.0,21.0,170937.0,5490.0,6186.0,1200405.0,CLASSIC,MATCHED_GAME,11.22.406.3587,1.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,5.0,23,8,30,60,102,137,8,22,54,58,14647,15844,443,427,13458,20902,947026,513570,30462,37993,32123,39725,2355,1245,39,61,13,28,38210,43170
3.0,7.0,7.0,2.0,0.0,4.0,1.0,8.0,2.0,1.0,1.0,2.0,6.0,5.0,6.0,1.0,5.0,5.0,1.0,2.0,4.0,1.0,3.0,1.0,3.0,10.0,4.0,0.0,2.0,0.0,100.0,10.0,6.0,10.0,11.0,18.0,6.0,8.0,0.0,4.0,20.0,1.0,11.0,1400.0,1459.0,7407.0,2776.0,11643.0,0.0,8.0,12.0,130.0,83969.0,7350.0,9941.0,169.0,1130.0,6264.0,777.0,8173.0,0.0,105.0,12.0,18.0,245818.0,8319.0,8768.0,1638.0,2561.0,8936.0,2485.0,13983.0,0.0,23.0,14.0,168.0,126736.0,9278.0,12390.0,358.0,0.0,4129.0,1016.0,5146.0,0.0,0.0,10.0,111.0,4327.0,6058.0,6234.0,938.0,1689.0,315.0,0.0,2005.0,30.0,0.0,8.0,2.0,132341.0,4213.0,4662.0,381.0,694.0,5928.0,2300.0,8923.0,0.0,0.0,11.0,119.0,79674.0,5431.0,8075.0,812.0,470.0,4720.0,264.0,5454.0,0.0,80.0,11.0,24.0,116807.0,7352.0,7567.0,1007.0,4183.0,1307.0,560.0,6051.0,0.0,0.0,12.0,120.0,135675.0,5897.0,8818.0,1288.0,549.0,17388.0,0.0,17937.0,0.0,0.0,10.0,123.0,9615.0,8338.0,6501.0,1066.0,4201.0,1603.0,682.0,6487.0,30.0,0.0,11.0,38.0,47466.0,6341.0,7334.0,1200482.0,CLASSIC,MATCHED_GAME,11.22.406.3587,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,15,19,30,30,136,80,19,15,56,55,6839,10097,429,424,27051,30946,593191,389237,40950,44852,35218,33359,7054,3806,55,38,10,18,41995,38295
4.0,4.0,3.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,0.0,3.0,5.0,2.0,2.0,3.0,3.0,1.0,8.0,0.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,100.0,7.0,10.0,4.0,8.0,46.0,11.0,78.0,13.0,10.0,45.0,8.0,10.0,1440.0,0.0,9564.0,260.0,9824.0,0.0,8.0,13.0,148.0,101840.0,9889.0,10312.0,1352.0,797.0,5781.0,758.0,7337.0,0.0,93.0,11.0,17.0,170459.0,7317.0,8212.0,592.0,7162.0,1348.0,0.0,8510.0,0.0,0.0,12.0,132.0,242269.0,6707.0,9174.0,162.0,0.0,10980.0,0.0,10980.0,0.0,0.0,11.0,151.0,29302.0,8162.0,8060.0,459.0,3961.0,927.0,580.0,5469.0,30.0,0.0,9.0,22.0,95282.0,4884.0,5944.0,1310.0,1552.0,4890.0,213.0,6656.0,0.0,4.0,11.0,98.0,246214.0,5725.0,7452.0,719.0,6983.0,653.0,118.0,7754.0,0.0,104.0,11.0,13.0,53800.0,6469.0,7544.0,67.0,2051.0,7641.0,1777.0,11471.0,0.0,1.0,12.0,181.0,142172.0,8057.0,9589.0,1306.0,359.0,12741.0,0.0,13101.0,0.0,5.0,12.0,181.0,102227.0,7956.0,8673.0,728.0,2072.0,506.0,364.0,2943.0,30.0,0.0,8.0,20.0,40061.0,5013.0,4540.0,1200355.0,CLASSIC,MATCHED_GAME,11.18.395.7538,4.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,8,15,30,30,101,114,15,8,56,54,11920,13017,470,493,28600,26431,639152,584474,42120,41925,36959,33220,1598,2472,75,157,18,9,41702,37798
1.0,8.0,0.0,1.0,7.0,0.0,2.0,2.0,0.0,6.0,1.0,2.0,1.0,1.0,3.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,200.0,13.0,12.0,8.0,12.0,44.0,14.0,4.0,12.0,14.0,51.0,10.0,6.0,322.0,2702.0,6542.0,0.0,9245.0,0.0,12.0,11.0,123.0,45093.0,6272.0,8225.0,725.0,8600.0,1527.0,728.0,10856.0,0.0,130.0,14.0,49.0,193866.0,11115.0,11513.0,628.0,60.0,5785.0,622.0,6468.0,0.0,0.0,12.0,155.0,55672.0,6458.0,9766.0,867.0,1624.0,5762.0,0.0,7386.0,0.0,0.0,10.0,150.0,792.0,6575.0,7064.0,294.0,935.0,190.0,0.0,1126.0,30.0,0.0,8.0,31.0,59569.0,3958.0,4436.0,1246.0,1599.0,11214.0,3553.0,16368.0,0.0,9.0,14.0,157.0,246444.0,10915.0,12166.0,333.0,2138.0,554.0,406.0,3099.0,0.0,124.0,11.0,4.0,307249.0,6108.0,7624.0,186.0,7267.0,323.0,375.0,7967.0,0.0,0.0,13.0,183.0,403916.0,8051.0,10552.0,685.0,535.0,4274.0,0.0,4809.0,0.0,1.0,11.0,169.0,0.0,7635.0,7881.0,160.0,4671.0,329.0,300.0,5300.0,30.0,0.0,8.0,7.0,101152.0,4430.0,4383.0,1200462.0,CLASSIC,MATCHED_GAME,11.21.403.3002,2.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,11,10,30,30,142,134,10,11,55,57,13921,16210,508,520,19806,16694,354992,1058761,35081,37543,34378,37139,1350,4634,89,95,8,7,41004,42606
1.0,2.0,0.0,2.0,4.0,2.0,7.0,2.0,2.0,5.0,3.0,2.0,4.0,3.0,2.0,0.0,1.0,3.0,2.0,0.0,2.0,2.0,5.0,4.0,8.0,9.0,0.0,4.0,0.0,0.0,200.0,10.0,2.0,14.0,9.0,25.0,8.0,8.0,10.0,10.0,21.0,5.0,1.0,419.0,2304.0,4561.0,0.0,6866.0,0.0,8.0,13.0,177.0,57075.0,7639.0,9979.0,583.0,4257.0,483.0,848.0,5590.0,0.0,112.0,11.0,11.0,584443.0,6658.0,8178.0,104.0,362.0,3755.0,312.0,4429.0,0.0,0.0,12.0,170.0,88024.0,6394.0,9613.0,1544.0,0.0,5358.0,0.0,5358.0,0.0,4.0,11.0,146.0,38613.0,7369.0,7607.0,98.0,1001.0,1064.0,393.0,2459.0,30.0,0.0,8.0,33.0,64311.0,5198.0,4969.0,945.0,8807.0,1904.0,0.0,10712.0,0.0,0.0,13.0,147.0,762042.0,7220.0,10529.0,859.0,7134.0,511.0,240.0,7886.0,0.0,8.0,12.0,159.0,648449.0,7699.0,9951.0,2143.0,1410.0,5332.0,670.0,7412.0,0.0,119.0,12.0,26.0,502236.0,9283.0,9344.0,745.0,10290.0,90.0,146.0,10528.0,0.0,4.0,12.0,164.0,78321.0,7640.0,9547.0,1475.0,2088.0,573.0,285.0,2948.0,30.0,0.0,9.0,23.0,50668.0,5225.0,5075.0,1200410.0,CLASSIC,MATCHED_GAME,11.22.406.3587,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,17,6,30,30,124,131,6,17,55,58,7924,29729,537,519,15221,8410,832466,2041716,24702,39486,33258,37067,1553,1341,60,57,8,28,40346,44446
1.0,6.0,7.0,14.0,2.0,4.0,2.0,3.0,0.0,3.0,2.0,1.0,2.0,3.0,1.0,7.0,6.0,7.0,7.0,5.0,14.0,3.0,1.0,2.0,2.0,5.0,3.0,0.0,1.0,0.0,100.0,6.0,2.0,9.0,45.0,14.0,8.0,7.0,29.0,6.0,33.0,0.0,10.0,1302.0,2509.0,6130.0,0.0,8640.0,0.0,8.0,11.0,117.0,72892.0,6747.0,8459.0,305.0,818.0,7529.0,413.0,8761.0,0.0,130.0,12.0,9.0,159992.0,9170.0,9068.0,218.0,9666.0,1105.0,90.0,10861.0,0.0,8.0,12.0,165.0,98596.0,10193.0,9323.0,1342.0,1638.0,18486.0,278.0,20403.0,0.0,2.0,13.0,168.0,131037.0,12852.0,10799.0,805.0,2737.0,1089.0,294.0,4121.0,30.0,0.0,10.0,38.0,48831.0,6045.0,6621.0,231.0,568.0,5961.0,2349.0,8878.0,0.0,0.0,12.0,137.0,108650.0,6306.0,8881.0,834.0,7296.0,1576.0,76.0,8949.0,0.0,65.0,10.0,32.0,192203.0,6349.0,6875.0,834.0,8525.0,1257.0,1670.0,11454.0,0.0,0.0,10.0,125.0,82199.0,6069.0,7195.0,102.0,0.0,7399.0,232.0,7631.0,0.0,8.0,9.0,84.0,106457.0,7087.0,5604.0,836.0,2203.0,1145.0,1138.0,4487.0,30.0,0.0,8.0,30.0,154212.0,4401.0,4709.0,1200315.0,CLASSIC,MATCHED_GAME,11.22.406.3587,3.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,11,28,30,30,148,73,28,11,58,49,17368,18592,497,408,34339,17338,511348,643721,52786,41399,45007,30212,1075,5465,76,83,33,13,44270,33264
4.0,3.0,7.0,5.0,2.0,2.0,2.0,6.0,5.0,2.0,3.0,2.0,7.0,3.0,4.0,4.0,3.0,6.0,6.0,1.0,8.0,1.0,10.0,4.0,6.0,6.0,2.0,0.0,1.0,0.0,100.0,8.0,8.0,11.0,10.0,35.0,7.0,29.0,9.0,10.0,45.0,4.0,11.0,1277.0,1379.0,9554.0,350.0,11283.0,0.0,4.0,13.0,155.0,20483.0,8717.0,11075.0,1161.0,0.0,5998.0,270.0,6269.0,0.0,132.0,12.0,5.0,236112.0,7836.0,8792.0,836.0,9493.0,1234.0,510.0,11239.0,0.0,1.0,12.0,153.0,486176.0,8716.0,9825.0,1306.0,760.0,8457.0,138.0,9356.0,0.0,8.0,10.0,137.0,93519.0,8981.0,6789.0,451.0,907.0,441.0,0.0,1349.0,30.0,0.0,8.0,31.0,40367.0,5076.0,4965.0,1111.0,585.0,4921.0,1544.0,7051.0,0.0,1.0,12.0,144.0,56350.0,7346.0,9121.0,859.0,2053.0,1139.0,186.0,3379.0,0.0,76.0,11.0,21.0,124462.0,7309.0,7699.0,1189.0,7193.0,750.0,0.0,7943.0,0.0,4.0,12.0,146.0,292397.0,7389.0,8925.0,1529.0,1373.0,7870.0,12.0,9256.0,0.0,4.0,11.0,159.0,65935.0,9529.0,7726.0,355.0,483.0,3336.0,1532.0,5352.0,30.0,0.0,9.0,30.0,62415.0,7830.0,5485.0,1200288.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,17,19,30,30,145,85,19,17,55,55,12539,11687,481,500,25684,18016,876657,601559,39496,32981,39326,39403,1268,3274,72,100,18,27,41446,38956
2.0,1.0,2.0,2.0,2.0,6.0,4.0,4.0,1.0,2.0,5.0,3.0,3.0,4.0,2.0,3.0,1.0,0.0,2.0,1.0,2.0,4.0,6.0,3.0,5.0,9.0,0.0,2.0,0.0,0.0,200.0,9.0,3.0,5.0,7.0,17.0,5.0,39.0,15.0,6.0,23.0,11.0,0.0,791.0,0.0,10927.0,0.0,10927.0,0.0,4.0,12.0,137.0,101070.0,6716.0,8915.0,494.0,4379.0,337.0,1154.0,5871.0,0.0,72.0,10.0,16.0,211784.0,5384.0,6236.0,823.0,11749.0,315.0,595.0,12659.0,0.0,0.0,11.0,116.0,110062.0,6448.0,7665.0,331.0,513.0,5257.0,1130.0,6900.0,0.0,7.0,10.0,109.0,32874.0,5951.0,6368.0,657.0,2231.0,480.0,0.0,2711.0,30.0,0.0,8.0,13.0,114366.0,4232.0,4771.0,1446.0,7625.0,899.0,0.0,8524.0,0.0,4.0,11.0,97.0,197322.0,6021.0,8121.0,215.0,10932.0,1796.0,630.0,13359.0,0.0,125.0,11.0,5.0,115449.0,8275.0,8252.0,1784.0,419.0,7104.0,710.0,8234.0,0.0,18.0,14.0,168.0,137562.0,9849.0,11719.0,1946.0,1466.0,14561.0,0.0,16028.0,0.0,8.0,11.0,152.0,26297.0,9446.0,8250.0,1056.0,2581.0,561.0,0.0,3143.0,30.0,0.0,10.0,14.0,78842.0,6256.0,6149.0,1200501.0,CLASSIC,MATCHED_GAME,11.18.395.7538,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,17,7,30,30,83,155,7,17,51,57,18872,23023,391,436,17316,24921,570156,555472,39068,49288,28731,39847,2879,1340,41,88,8,27,33955,42491
2.0,3.0,5.0,2.0,6.0,0.0,3.0,3.0,1.0,4.0,0.0,4.0,2.0,3.0,1.0,2.0,7.0,2.0,2.0,1.0,3.0,1.0,4.0,0.0,3.0,5.0,1.0,2.0,1.0,0.0,200.0,8.0,4.0,41.0,8.0,53.0,10.0,7.0,9.0,8.0,11.0,6.0,3.0,461.0,553.0,4273.0,0.0,4827.0,0.0,0.0,10.0,106.0,31215.0,5606.0,6945.0,685.0,0.0,2927.0,345.0,3273.0,0.0,96.0,11.0,23.0,189527.0,7085.0,7978.0,239.0,7118.0,2542.0,2063.0,11725.0,0.0,0.0,13.0,135.0,59298.0,7519.0,9981.0,565.0,6712.0,144.0,0.0,6856.0,0.0,0.0,11.0,144.0,191974.0,6740.0,7490.0,353.0,5906.0,1151.0,518.0,7576.0,30.0,0.0,10.0,17.0,208297.0,4928.0,6481.0,779.0,34.0,10160.0,2020.0,12215.0,0.0,4.0,13.0,133.0,76395.0,9589.0,11360.0,11.0,2068.0,106.0,161.0,2337.0,0.0,104.0,12.0,23.0,284696.0,6361.0,8623.0,714.0,43.0,4576.0,137.0,4758.0,0.0,15.0,11.0,98.0,92670.0,6324.0,8296.0,390.0,308.0,5562.0,972.0,6843.0,0.0,0.0,11.0,169.0,277210.0,7740.0,7734.0,163.0,2361.0,553.0,0.0,2914.0,30.0,0.0,11.0,17.0,29937.0,4773.0,7579.0,1200414.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,6.0,13,13,30,30,96,123,13,13,55,58,20289,4814,425,440,11037,20957,680311,760908,34257,29067,31878,34787,2926,3290,114,45,9,13,38875,43592
6.0,11.0,4.0,5.0,1.0,6.0,4.0,6.0,4.0,0.0,4.0,4.0,8.0,5.0,10.0,6.0,4.0,3.0,6.0,3.0,12.0,3.0,5.0,2.0,7.0,10.0,3.0,1.0,1.0,1.0,200.0,11.0,4.0,15.0,4.0,24.0,6.0,5.0,11.0,6.0,27.0,9.0,3.0,1547.0,0.0,11642.0,130.0,11772.0,0.0,28.0,13.0,130.0,130712.0,10106.0,10150.0,2454.0,0.0,15776.0,912.0,16688.0,0.0,98.0,13.0,34.0,207167.0,10493.0,10718.0,447.0,8788.0,870.0,567.0,10227.0,0.0,4.0,12.0,121.0,592887.0,7117.0,9377.0,256.0,1966.0,7168.0,224.0,9359.0,0.0,4.0,11.0,122.0,7796.0,7606.0,7908.0,185.0,4234.0,592.0,0.0,4826.0,30.0,0.0,10.0,18.0,135204.0,5820.0,6713.0,491.0,12933.0,76.0,231.0,13241.0,0.0,8.0,10.0,105.0,77127.0,6036.0,6605.0,338.0,722.0,7896.0,1864.0,10483.0,0.0,89.0,11.0,12.0,196677.0,8363.0,7560.0,879.0,537.0,9716.0,180.0,10433.0,0.0,2.0,12.0,144.0,224004.0,7339.0,9906.0,1389.0,4605.0,16104.0,96.0,20806.0,0.0,0.0,12.0,136.0,3170.0,8632.0,8703.0,1036.0,0.0,12889.0,0.0,12889.0,30.0,4.0,10.0,13.0,103933.0,7311.0,7083.0,1200388.0,CLASSIC,MATCHED_GAME,11.22.406.3587,5.0,4.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,3.0,0.0,21,29,30,30,134,103,29,21,59,55,14988,18797,425,410,36048,46681,1073766,604911,52872,67852,41142,37681,1833,2371,58,55,30,27,44866,39857
0.0,2.0,4.0,6.0,3.0,12.0,11.0,2.0,4.0,5.0,7.0,3.0,10.0,7.0,0.0,4.0,4.0,3.0,1.0,3.0,6.0,1.0,11.0,7.0,6.0,16.0,1.0,4.0,0.0,1.0,200.0,14.0,6.0,15.0,13.0,37.0,10.0,1.0,11.0,10.0,38.0,10.0,1.0,767.0,9571.0,2055.0,0.0,11626.0,0.0,0.0,11.0,114.0,220419.0,5172.0,7681.0,319.0,1048.0,6159.0,1256.0,8463.0,0.0,83.0,10.0,22.0,192731.0,6059.0,6848.0,3383.0,9552.0,1673.0,246.0,11471.0,0.0,8.0,13.0,156.0,601492.0,8124.0,11196.0,865.0,2750.0,8416.0,0.0,11166.0,0.0,0.0,10.0,110.0,151343.0,7615.0,6336.0,423.0,4834.0,1313.0,683.0,6831.0,30.0,0.0,10.0,34.0,157806.0,6558.0,6768.0,774.0,2590.0,9998.0,2587.0,15177.0,0.0,0.0,13.0,114.0,84748.0,6224.0,10509.0,320.0,1466.0,17360.0,646.0,19472.0,0.0,104.0,12.0,14.0,121246.0,9875.0,9016.0,34.0,318.0,9624.0,2143.0,12086.0,0.0,5.0,12.0,134.0,235842.0,11049.0,9033.0,279.0,4597.0,635.0,692.0,5924.0,0.0,1.0,11.0,91.0,216574.0,5759.0,7621.0,1422.0,5226.0,1493.0,0.0,6719.0,30.0,0.0,10.0,29.0,107424.0,6772.0,7037.0,1200343.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,2.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,32,14,30,30,91,110,14,32,54,58,27755,14197,436,382,19616,39110,1323791,765834,49557,59378,33528,39679,2185,6068,85,70,12,41,38829,43216
1.0,3.0,4.0,8.0,3.0,3.0,6.0,1.0,1.0,5.0,1.0,5.0,3.0,0.0,6.0,3.0,5.0,4.0,4.0,5.0,10.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,100.0,8.0,9.0,7.0,15.0,38.0,8.0,5.0,1.0,16.0,28.0,4.0,7.0,616.0,1223.0,5881.0,0.0,7104.0,0.0,4.0,11.0,119.0,263862.0,5991.0,8523.0,414.0,605.0,4342.0,684.0,5632.0,0.0,86.0,12.0,47.0,204125.0,7414.0,8629.0,597.0,8454.0,1215.0,850.0,10519.0,0.0,0.0,13.0,108.0,17439.0,7262.0,10390.0,299.0,1143.0,11901.0,358.0,13402.0,0.0,4.0,12.0,149.0,95718.0,10558.0,9771.0,1750.0,10626.0,1364.0,963.0,12954.0,30.0,0.0,11.0,22.0,193072.0,7825.0,8019.0,347.0,10707.0,2635.0,0.0,13342.0,0.0,0.0,12.0,127.0,35376.0,6847.0,9237.0,533.0,903.0,6119.0,1270.0,8294.0,0.0,129.0,11.0,18.0,184881.0,7433.0,8419.0,78.0,1005.0,9366.0,398.0,10770.0,0.0,8.0,13.0,143.0,72142.0,8513.0,11162.0,835.0,0.0,5832.0,0.0,5832.0,0.0,0.0,11.0,161.0,176735.0,7035.0,8346.0,997.0,1149.0,197.0,138.0,1485.0,30.0,0.0,9.0,31.0,34948.0,4447.0,5446.0,1200421.0,CLASSIC,MATCHED_GAME,11.21.403.3002,3.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,2.0,5.0,0.0,14,21,30,30,94,137,21,14,59,56,22051,13764,445,480,24703,24149,774216,504082,49611,39723,39050,34275,2855,1806,77,58,23,5,45332,42610
