assistsplayer_10,assistsplayer_2,assistsplayer_6,assistsplayer_7,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_8,assistsplayer_9,assistsplayer_1,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,firedragon_team100,firedragon_team200,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,hextechdragon_team200,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_1,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_0,killsplayer_7,killsplayer_8,killsplayer_9,killsplayer_10,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,matchId,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,queueId,riftherald_team100,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,waterdragon_team100,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,airdragon_team100,chemtechdragon_team100,earthdragon_team100,riftherald_team300,baron_team100,earthdragon_team200,ward_player_0,hextechdragon_team100,airdragon_team200,riftherald_team200,baron_team200,inhibs_lost_team100,chemtechdragon_team200,waterdragon_team200
5.0,4.0,1.0,2.0,4.0,2.0,4.0,2.0,3.0,0.0,741.0,683.0,549.0,92.0,819.0,267.0,249.0,324.0,1268.0,620.0,1.0,1.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,6.0,3.0,1.0,1.0,0.0,1754,1637369401448,4109667658,CLASSIC,teambuilder-match-4109667658,1637367646668,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,78.0,0.0,0.0,0.0,0.0,80.0,18.0,4.0,3.0,3.0,5.0,1.0,4.0,2.0,0.0,3.0,1.0,5.0,3.0,10.0,9.0,9.0,11.0,9.0,9.0,11.0,10.0,10.0,9.0,0.0,2502.0,342.0,9389.0,3493.0,2872.0,5244.0,0.0,0.0,0.0,NA1_4109667658,99.0,31.0,3.0,122.0,98.0,32.0,83.0,33.0,77.0,97.0,5834.0,1183.0,4690.0,1734.0,137.0,627.0,799.0,5988.0,2510.0,11255.0,420,0.0,52998.0,58596.0,105015.0,116327.0,10142.0,57861.0,234720.0,210542.0,77729.0,66461.0,900344.0,6088.0,4169.0,5399.0,11689.0,3631.0,3782.0,6044.0,6447.0,3694.0,11749.0,6224.0,5208.0,5374.0,7067.0,4854.0,4742.0,4874.0,7009.0,4608.0,7580.0,6.0,8.0,253.0,484.0,366.0,566.0,0.0,282.0,0.0,459.0,1184.0,494.0,7.0,22.0,6.0,7.0,10.0,20.0,16.0,5.0,6.0,2.0,0.0,100.0,6940.0,5167.0,5499.0,8361.0,5797.0,5482.0,7409.0,6937.0,6142.0,5544.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,,,2.0,,,,
4.0,3.0,1.0,4.0,2.0,2.0,6.0,2.0,2.0,1.0,1721.0,596.0,505.0,59.0,344.0,376.0,592.0,1833.0,1686.0,618.0,1.0,2.0,1.0,4.0,4.0,3.0,3.0,2.0,2.0,5.0,4.0,1.0,0.0,0.0,1808,1637348900928,4109451627,CLASSIC,teambuilder-match-4109451627,1637347092337,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,84.0,0.0,16.0,0.0,1.0,69.0,4.0,0.0,2.0,4.0,2.0,5.0,1.0,0.0,0.0,3.0,2.0,6.0,2.0,11.0,8.0,9.0,10.0,9.0,8.0,10.0,10.0,10.0,9.0,263.0,2800.0,631.0,7129.0,181.0,1168.0,2647.0,3529.0,389.0,714.0,NA1_4109451627,131.0,28.0,13.0,104.0,95.0,24.0,79.0,17.0,104.0,83.0,5258.0,929.0,4921.0,851.0,6202.0,769.0,506.0,539.0,8190.0,7275.0,420,1.0,21719.0,88280.0,460919.0,46011.0,168116.0,128605.0,26321.0,390227.0,110337.0,14068.0,900227.0,5522.0,4089.0,5827.0,8490.0,7147.0,1937.0,3724.0,4613.0,8580.0,8222.0,6571.0,4471.0,5995.0,5519.0,6594.0,4126.0,4092.0,5668.0,5831.0,6868.0,4.0,10.0,0.0,359.0,275.0,509.0,763.0,0.0,570.0,544.0,0.0,232.0,6.0,30.0,3.0,11.0,9.0,23.0,8.0,6.0,7.0,13.0,2.0,100.0,8381.0,4431.0,5894.0,6206.0,5159.0,4202.0,6515.0,6352.0,6781.0,5069.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,1.0,,,,1.0
6.0,4.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,1357.0,309.0,46.0,926.0,170.0,171.0,128.0,78.0,476.0,1308.0,5.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,1800,1637340244555,4109370527,CLASSIC,teambuilder-match-4109370527,1637338443864,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,72.0,0.0,4.0,0.0,0.0,112.0,0.0,0.0,2.0,5.0,3.0,2.0,0.0,3.0,0.0,5.0,2.0,4.0,0.0,10.0,8.0,9.0,10.0,8.0,8.0,11.0,11.0,10.0,9.0,64.0,1002.0,483.0,3126.0,78.0,2697.0,0.0,6548.0,4981.0,1008.0,NA1_4109370527,84.0,24.0,6.0,109.0,110.0,6.0,117.0,9.0,95.0,115.0,6362.0,781.0,4122.0,971.0,3220.0,445.0,9102.0,129.0,680.0,3633.0,420,1.0,13279.0,28236.0,240925.0,138875.0,4359.0,106188.0,185876.0,73635.0,14431.0,122859.0,900234.0,6438.0,2130.0,4916.0,4674.0,4180.0,3142.0,11090.0,7016.0,5662.0,4869.0,5332.0,3684.0,6461.0,6346.0,5420.0,3446.0,6888.0,6768.0,5201.0,6358.0,5.0,8.0,11.0,346.0,310.0,576.0,881.0,0.0,1987.0,337.0,0.0,226.0,10.0,21.0,15.0,17.0,13.0,28.0,8.0,3.0,11.0,4.0,0.0,100.0,7237.0,4775.0,5927.0,6969.0,4614.0,4410.0,7852.0,7358.0,6670.0,5891.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,1.0,
2.0,4.0,12.0,6.0,4.0,6.0,8.0,4.0,2.0,4.0,1555.0,238.0,1381.0,56.0,813.0,61.0,253.0,756.0,1225.0,262.0,4.0,3.0,2.0,5.0,4.0,3.0,8.0,4.0,2.0,3.0,0.0,3.0,0.0,1.0,1501,1637338038787,4109278668,CLASSIC,teambuilder-match-4109278668,1637336536915,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,0.0,30.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,106.0,0.0,4.0,2.0,5.0,7.0,4.0,2.0,2.0,0.0,1.0,0.0,11.0,4.0,10.0,10.0,10.0,10.0,9.0,7.0,8.0,10.0,10.0,9.0,1090.0,4873.0,2992.0,9486.0,412.0,1977.0,3635.0,0.0,3817.0,0.0,NA1_4109278668,98.0,76.0,10.0,76.0,114.0,3.0,19.0,12.0,102.0,71.0,1880.0,1498.0,2190.0,429.0,5822.0,953.0,2302.0,4002.0,840.0,9269.0,420,0.0,21797.0,332629.0,205072.0,232498.0,23317.0,78373.0,164111.0,192453.0,25929.0,170860.0,900265.0,3125.0,6420.0,7817.0,10076.0,7005.0,2959.0,6330.0,4700.0,4825.0,10923.0,5575.0,5858.0,7051.0,6431.0,7433.0,4611.0,4688.0,5966.0,4715.0,8287.0,2.0,8.0,154.0,48.0,2633.0,160.0,771.0,28.0,392.0,697.0,168.0,1654.0,7.0,5.0,4.0,8.0,7.0,29.0,12.0,2.0,9.0,6.0,0.0,100.0,6289.0,6976.0,6250.0,6717.0,5951.0,3488.0,4741.0,6560.0,6357.0,5140.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,1.0,1.0,,,,
5.0,5.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,387.0,140.0,52.0,465.0,595.0,69.0,323.0,537.0,546.0,160.0,4.0,5.0,1.0,2.0,1.0,8.0,4.0,1.0,2.0,2.0,0.0,4.0,0.0,0.0,1533,1637565167160,4112618963,CLASSIC,teambuilder-match-4112618963,1637563633826,MATCHED_GAME,11.23.409.111,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,100.0,0.0,7.0,0.0,0.0,72.0,8.0,4.0,3.0,2.0,1.0,3.0,5.0,2.0,0.0,1.0,3.0,8.0,2.0,7.0,8.0,10.0,10.0,11.0,8.0,10.0,9.0,11.0,9.0,4142.0,1287.0,211.0,2573.0,1934.0,513.0,2892.0,1561.0,6235.0,937.0,NA1_4112618963,7.0,15.0,7.0,88.0,118.0,76.0,92.0,7.0,112.0,88.0,702.0,1326.0,3865.0,351.0,7153.0,4415.0,1199.0,0.0,753.0,9143.0,440,2.0,68373.0,34387.0,143008.0,21110.0,95242.0,0.0,148228.0,321994.0,187416.0,793.0,900242.0,4845.0,2841.0,4128.0,2925.0,10171.0,5237.0,4092.0,1610.0,7716.0,10080.0,4447.0,4765.0,6242.0,4685.0,6645.0,5844.0,5343.0,4437.0,6351.0,7705.0,2.0,3.0,0.0,228.0,52.0,0.0,1083.0,309.0,0.0,48.0,727.0,0.0,27.0,13.0,1.0,4.0,8.0,11.0,8.0,10.0,6.0,7.0,0.0,200.0,3286.0,4224.0,6257.0,6607.0,8126.0,4984.0,7202.0,5076.0,7592.0,5231.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,1.0
4.0,7.0,0.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,1558.0,738.0,534.0,443.0,506.0,613.0,400.0,1299.0,695.0,271.0,2.0,2.0,1.0,0.0,1.0,6.0,0.0,2.0,3.0,2.0,0.0,4.0,0.0,0.0,1752,1637552422165,4112410527,CLASSIC,teambuilder-match-4112410527,1637550669897,MATCHED_GAME,11.23.409.111,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,2.0,0.0,85.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,87.0,4.0,0.0,3.0,2.0,0.0,6.0,0.0,1.0,0.0,3.0,0.0,9.0,9.0,8.0,11.0,9.0,9.0,11.0,8.0,7.0,9.0,314.0,1919.0,2508.0,4620.0,410.0,973.0,791.0,4123.0,263.0,586.0,NA1_4112410527,4.0,85.0,30.0,121.0,128.0,77.0,92.0,101.0,22.0,12.0,2804.0,586.0,631.0,363.0,5135.0,3245.0,5256.0,230.0,492.0,4667.0,700,0.0,63882.0,179937.0,99303.0,72343.0,30932.0,33016.0,35239.0,132431.0,9055.0,398778.0,900323.0,3118.0,2505.0,3139.0,4984.0,5545.0,4629.0,6801.0,4353.0,925.0,5637.0,6158.0,4328.0,3884.0,5933.0,5556.0,3913.0,6775.0,4949.0,3120.0,5706.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,410.0,753.0,0.0,170.0,384.0,0.0,10.0,24.0,5.0,9.0,8.0,10.0,10.0,20.0,6.0,0.0,200.0,5802.0,6017.0,4616.0,7482.0,5355.0,5677.0,7773.0,4565.0,3615.0,5677.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,1.0,1.0,2.0,,1.0
7.0,2.0,0.0,2.0,0.0,2.0,3.0,7.0,4.0,0.0,362.0,968.0,996.0,956.0,653.0,749.0,424.0,312.0,568.0,1744.0,0.0,3.0,3.0,3.0,3.0,3.0,5.0,2.0,2.0,3.0,4.0,2.0,3.0,0.0,2303,1637541906273,4112168500,CLASSIC,teambuilder-match-4112168500,1637539602393,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,76.0,0.0,0.0,0.0,4.0,0.0,79.0,0.0,6.0,0.0,4.0,3.0,2.0,0.0,0.0,5.0,1.0,3.0,3.0,12.0,8.0,8.0,10.0,9.0,8.0,9.0,10.0,9.0,9.0,2191.0,2816.0,189.0,1580.0,1580.0,1110.0,4105.0,3719.0,147.0,1000.0,NA1_4112168500,110.0,3.0,4.0,110.0,99.0,22.0,89.0,96.0,3.0,111.0,4708.0,1173.0,2019.0,7686.0,6211.0,1240.0,1296.0,516.0,3138.0,6246.0,440,1.0,83728.0,95436.0,111509.0,5816.0,9315.0,26228.0,206488.0,78241.0,218004.0,125637.0,900217.0,7050.0,4461.0,2409.0,10006.0,7791.0,2599.0,5802.0,4236.0,3459.0,7246.0,7247.0,5243.0,4296.0,6146.0,5878.0,4174.0,4114.0,6072.0,4968.0,5644.0,4.0,11.0,150.0,471.0,201.0,739.0,0.0,248.0,400.0,0.0,173.0,0.0,11.0,40.0,7.0,11.0,17.0,23.0,94.0,12.0,1.0,11.0,0.0,100.0,8899.0,4697.0,5026.0,6605.0,5298.0,4234.0,5836.0,6982.0,5736.0,5505.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,,,,1.0,,,1.0
2.0,3.0,0.0,0.0,2.0,5.0,5.0,1.0,2.0,1.0,672.0,494.0,2935.0,478.0,553.0,602.0,726.0,932.0,179.0,186.0,2.0,3.0,2.0,1.0,1.0,1.0,5.0,5.0,2.0,2.0,4.0,0.0,1.0,0.0,1605,1637537462078,4112109255,CLASSIC,teambuilder-match-4112109255,1637535856313,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,75.0,0.0,4.0,0.0,9.0,0.0,0.0,63.0,5.0,2.0,2.0,5.0,3.0,3.0,0.0,0.0,2.0,1.0,1.0,11.0,7.0,9.0,10.0,9.0,7.0,11.0,7.0,10.0,9.0,5308.0,2305.0,490.0,3774.0,1259.0,1235.0,2489.0,186.0,6884.0,131.0,NA1_4112109255,117.0,2.0,7.0,113.0,107.0,2.0,103.0,67.0,94.0,12.0,1574.0,599.0,3365.0,383.0,7059.0,572.0,6718.0,1546.0,712.0,2730.0,440,2.0,27585.0,22431.0,247236.0,19161.0,8886.0,62870.0,78312.0,39742.0,178958.0,285890.0,900298.0,7116.0,3135.0,4098.0,4157.0,8319.0,2006.0,9207.0,1733.0,8107.0,3067.0,7222.0,3894.0,5810.0,5433.0,6323.0,4552.0,6426.0,3642.0,5154.0,4936.0,5.0,9.0,233.0,230.0,241.0,0.0,0.0,198.0,0.0,0.0,510.0,205.0,8.0,20.0,11.0,7.0,8.0,22.0,4.0,10.0,5.0,1.0,0.0,100.0,7915.0,3537.0,5699.0,7270.0,5725.0,3764.0,7679.0,3905.0,6253.0,5164.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,,,,,,,
1.0,2.0,0.0,1.0,7.0,2.0,1.0,3.0,0.0,2.0,658.0,939.0,472.0,227.0,1450.0,240.0,1428.0,1068.0,184.0,1468.0,2.0,3.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,1922,1637556257105,4112512243,CLASSIC,teambuilder-match-4112512243,1637554334539,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,89.0,0.0,4.0,0.0,66.0,0.0,0.0,4.0,1.0,4.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,10.0,7.0,9.0,8.0,9.0,10.0,8.0,11.0,8.0,10.0,2053.0,1130.0,522.0,2199.0,1361.0,3605.0,0.0,94.0,119.0,1890.0,NA1_4112512243,77.0,4.0,128.0,3.0,16.0,101.0,107.0,113.0,9.0,100.0,2222.0,383.0,4144.0,285.0,6196.0,2332.0,2535.0,7151.0,798.0,1621.0,700,2.0,10315.0,33202.0,67302.0,61837.0,132136.0,182153.0,5651.0,16422.0,170194.0,291369.0,900328.0,5747.0,1604.0,4911.0,2485.0,8662.0,6084.0,3026.0,7245.0,981.0,3511.0,4118.0,2824.0,6647.0,4403.0,6425.0,4790.0,5478.0,5643.0,4392.0,4693.0,3.0,10.0,1472.0,90.0,244.0,0.0,1104.0,146.0,491.0,0.0,64.0,0.0,7.0,76.0,11.0,35.0,8.0,131.0,7.0,11.0,2.0,13.0,0.0,100.0,6241.0,3724.0,5322.0,4230.0,5820.0,7070.0,4969.0,7767.0,4973.0,6542.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,,,,,,1.0
2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,0.0,1002.0,316.0,557.0,230.0,878.0,905.0,719.0,363.0,235.0,187.0,1.0,0.0,3.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,4.0,1.0,3.0,0.0,2138,1637553560155,4112403227,CLASSIC,teambuilder-match-4112403227,1637551421562,MATCHED_GAME,11.23.409.111,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,72.0,4.0,4.0,47.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,9.0,8.0,11.0,11.0,8.0,9.0,8.0,11.0,9.0,10.0,884.0,1678.0,9045.0,1027.0,0.0,169.0,1886.0,3845.0,839.0,3242.0,NA1_4112403227,37.0,1.0,118.0,124.0,97.0,11.0,128.0,100.0,2.0,79.0,198.0,0.0,600.0,4214.0,5504.0,2328.0,4572.0,726.0,811.0,1177.0,700,2.0,12192.0,93317.0,22875.0,88481.0,4033.0,271897.0,0.0,368979.0,178390.0,225655.0,900275.0,1456.0,1762.0,9973.0,5474.0,5504.0,2651.0,6458.0,5387.0,1854.0,4419.0,4002.0,3221.0,6002.0,6380.0,4528.0,5170.0,5719.0,5603.0,4420.0,4137.0,8.0,6.0,374.0,84.0,328.0,232.0,0.0,154.0,0.0,815.0,204.0,0.0,32.0,40.0,11.0,11.0,14.0,6.0,8.0,13.0,3.0,14.0,0.0,200.0,5383.0,4803.0,7323.0,7442.0,4535.0,5855.0,4893.0,7534.0,5192.0,7058.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,,2.0,1.0,,
3.0,1.0,0.0,0.0,3.0,0.0,3.0,1.0,3.0,2.0,403.0,221.0,139.0,675.0,247.0,308.0,1060.0,959.0,3042.0,1954.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,1909,1637550575074,4112354148,CLASSIC,teambuilder-match-4112354148,1637548665174,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,80.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,9.0,10.0,10.0,8.0,9.0,8.0,8.0,8.0,10.0,10.0,257.0,499.0,5872.0,505.0,3803.0,1768.0,474.0,905.0,3412.0,2016.0,NA1_4112354148,7.0,93.0,102.0,113.0,72.0,3.0,117.0,22.0,8.0,88.0,3443.0,4292.0,778.0,3957.0,1020.0,144.0,3157.0,0.0,151.0,4477.0,700,0.0,166331.0,73186.0,21685.0,23557.0,169419.0,64415.0,0.0,32590.0,85560.0,51726.0,900261.0,3916.0,5324.0,6651.0,4462.0,4824.0,1913.0,3632.0,905.0,3768.0,6494.0,5903.0,4481.0,4924.0,5325.0,4047.0,3683.0,4685.0,3159.0,6412.0,6429.0,3.0,10.0,216.0,532.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,4.0,15.0,13.0,9.0,17.0,28.0,8.0,17.0,6.0,12.0,1.0,100.0,5895.0,6680.0,6702.0,4905.0,5921.0,4936.0,4780.0,4067.0,6400.0,7140.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,,,2.0,,,,2.0
1.0,10.0,1.0,1.0,4.0,3.0,1.0,1.0,0.0,2.0,644.0,416.0,343.0,576.0,511.0,373.0,278.0,662.0,289.0,814.0,0.0,2.0,0.0,1.0,1.0,0.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,1597,1637470227690,4111335110,CLASSIC,teambuilder-match-4111335110,1637468630294,MATCHED_GAME,11.23.409.111,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,68.0,0.0,4.0,0.0,73.0,0.0,0.0,1.0,0.0,1.0,3.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,7.0,8.0,9.0,9.0,10.0,7.0,8.0,9.0,11.0,4002.0,511.0,3654.0,2374.0,993.0,427.0,150.0,193.0,3228.0,2889.0,NA1_4111335110,126.0,3.0,4.0,21.0,122.0,123.0,97.0,11.0,56.0,130.0,2203.0,256.0,272.0,343.0,6042.0,3885.0,1892.0,2198.0,913.0,95.0,700,1.0,6178.0,72531.0,29487.0,362203.0,0.0,106999.0,793.0,235925.0,125124.0,9545.0,900303.0,6306.0,917.0,4003.0,2870.0,7035.0,6630.0,2043.0,2566.0,4141.0,2984.0,5494.0,2741.0,4078.0,5311.0,6269.0,7543.0,4188.0,4387.0,3364.0,5309.0,0.0,11.0,100.0,150.0,76.0,152.0,0.0,2317.0,0.0,175.0,0.0,0.0,5.0,18.0,13.0,3.0,11.0,9.0,6.0,5.0,9.0,0.0,0.0,100.0,7286.0,3805.0,4898.0,5334.0,5889.0,7184.0,3836.0,5006.0,5881.0,7440.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,1.0,
0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,416.0,631.0,1359.0,780.0,130.0,819.0,128.0,1192.0,722.0,863.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,3.0,0.0,0.0,2111,1637467640851,4111255728,CLASSIC,teambuilder-match-4111255728,1637465529844,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,68.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,11.0,8.0,8.0,10.0,8.0,7.0,8.0,8.0,10.0,11.0,3344.0,1681.0,224.0,0.0,0.0,726.0,159.0,1120.0,0.0,5146.0,NA1_4111255728,121.0,1.0,115.0,110.0,6.0,22.0,132.0,1.0,95.0,138.0,183.0,125.0,4670.0,4411.0,1226.0,510.0,4523.0,172.0,4058.0,45.0,700,0.0,65702.0,22493.0,23419.0,78462.0,212287.0,12321.0,35317.0,196116.0,47057.0,9347.0,900263.0,3527.0,1975.0,4895.0,5026.0,1226.0,1432.0,4785.0,1632.0,4058.0,5380.0,5401.0,3581.0,5059.0,4355.0,4140.0,3219.0,5128.0,4207.0,4252.0,5718.0,9.0,2.0,0.0,168.0,0.0,614.0,0.0,196.0,103.0,339.0,0.0,188.0,9.0,29.0,8.0,15.0,12.0,46.0,9.0,7.0,12.0,8.0,0.0,200.0,7775.0,4748.0,4658.0,7135.0,4794.0,3814.0,4748.0,4686.0,6802.0,7400.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,,1.0,2.0,2.0,1.0
0.0,2.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,2.0,696.0,247.0,737.0,408.0,1138.0,196.0,434.0,333.0,701.0,247.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,2299,1637464368055,4111036097,CLASSIC,teambuilder-match-4111036097,1637462068709,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,30.0,0.0,0.0,2.0,0.0,0.0,85.0,0.0,6.0,0.0,0.0,88.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,10.0,8.0,10.0,12.0,8.0,8.0,9.0,8.0,10.0,1201.0,673.0,1075.0,262.0,3105.0,1171.0,771.0,202.0,659.0,956.0,NA1_4111036097,127.0,130.0,3.0,89.0,155.0,4.0,115.0,5.0,36.0,108.0,4295.0,101.0,136.0,2762.0,156.0,90.0,3038.0,1849.0,186.0,5062.0,700,1.0,0.0,12190.0,179523.0,49347.0,71773.0,87605.0,0.0,130133.0,20880.0,148931.0,900252.0,5516.0,775.0,1278.0,3702.0,3262.0,1342.0,4036.0,2180.0,1080.0,6908.0,5646.0,4792.0,4587.0,3908.0,5793.0,3221.0,5084.0,4908.0,3926.0,4880.0,4.0,7.0,19.0,0.0,67.0,677.0,0.0,80.0,226.0,128.0,234.0,888.0,8.0,15.0,9.0,12.0,12.0,39.0,16.0,15.0,55.0,18.0,0.0,100.0,5246.0,7266.0,5022.0,6576.0,8922.0,4426.0,4516.0,5241.0,4682.0,7184.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,,,1.0,1.0,,,
