airdragon_team100,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team100,chemtechdragon_team100,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,earthdragon_team100,earthdragon_team200,firedragon_team100,firedragon_team200,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,hextechdragon_team200,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_0,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,matchId,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,queueId,riftherald_team100,riftherald_team200,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,time_cutoff,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_0,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,waterdragon_team100,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,airdragon_team200,hextechdragon_team100,chemtechdragon_team200,waterdragon_team200
0.0,10.0,1.0,1.0,1.0,2.0,1.0,7.0,9.0,3.0,3.0,0.0,0.0,422.0,2245.0,281.0,1483.0,870.0,948.0,918.0,508.0,415.0,366.0,3.0,1.0,2.0,5.0,2.0,5.0,1.0,5.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1525,1637466551207,4111224598,CLASSIC,teambuilder-match-4111224598,1637465026106,MATCHED_GAME,11.23.409.111,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,4.0,88.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,9.0,6.0,3.0,2.0,6.0,8.0,11.0,10.0,10.0,9.0,9.0,11.0,8.0,10.0,8.0,2390.0,1466.0,0.0,4180.0,1552.0,1104.0,5502.0,1701.0,2872.0,952.0,NA1_4111224598,26.0,119.0,93.0,110.0,8.0,109.0,22.0,28.0,89.0,94.0,1177.0,52.0,4151.0,1051.0,347.0,7697.0,417.0,1766.0,184.0,5947.0,700,0.0,,0.0,100793.0,139429.0,7270.0,128118.0,272989.0,0.0,383272.0,31501.0,115970.0,52172.0,15.0,900269.0,3567.0,1518.0,5048.0,5772.0,2225.0,9540.0,6469.0,3695.0,3057.0,7040.0,4822.0,5820.0,4266.0,5583.0,4630.0,8123.0,7178.0,4883.0,4980.0,6891.0,1.0,1.0,0.0,0.0,897.0,540.0,325.0,739.0,550.0,228.0,0.0,139.0,0.0,11.0,5.0,4.0,7.0,2.0,6.0,1.0,3.0,5.0,5.0,0.0,200.0,4665.0,7627.0,6363.0,6624.0,5541.0,5293.0,7493.0,4433.0,7138.0,4579.0,1.0,,,
0.0,6.0,4.0,8.0,5.0,1.0,4.0,6.0,3.0,1.0,1.0,0.0,0.0,1518.0,1070.0,800.0,11.0,1709.0,301.0,63.0,345.0,775.0,268.0,2.0,1.0,2.0,4.0,3.0,4.0,5.0,3.0,3.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1835,1637464178092,4111096182,CLASSIC,teambuilder-match-4111096182,1637462342379,MATCHED_GAME,11.23.409.111,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,76.0,0.0,4.0,3.0,1.0,3.0,4.0,3.0,4.0,5.0,2.0,1.0,10.0,7.0,8.0,9.0,8.0,10.0,10.0,10.0,8.0,9.0,1085.0,7124.0,2783.0,4365.0,969.0,7066.0,6614.0,976.0,0.0,926.0,NA1_4111096182,16.0,11.0,25.0,72.0,97.0,91.0,83.0,70.0,91.0,8.0,4200.0,650.0,1004.0,1144.0,3637.0,1671.0,959.0,7528.0,1785.0,3618.0,700,0.0,1.0,0.0,143209.0,17677.0,43198.0,50182.0,117993.0,172064.0,147608.0,205583.0,93559.0,190814.0,15.0,900284.0,5766.0,8089.0,4229.0,5820.0,4607.0,9173.0,7995.0,8505.0,2107.0,4933.0,6393.0,5095.0,4000.0,5311.0,5489.0,5451.0,6203.0,5420.0,5475.0,5738.0,2.0,0.0,480.0,314.0,442.0,310.0,0.0,436.0,421.0,0.0,322.0,388.0,0.0,4.0,17.0,5.0,5.0,3.0,3.0,6.0,3.0,3.0,4.0,0.0,100.0,6461.0,3916.0,4902.0,5906.0,4659.0,6312.0,7192.0,6772.0,4859.0,5990.0,,,1.0,
0.0,1.0,8.0,5.0,6.0,4.0,7.0,2.0,7.0,1.0,1.0,0.0,0.0,312.0,313.0,58.0,726.0,1146.0,909.0,163.0,549.0,626.0,1991.0,6.0,4.0,4.0,2.0,3.0,3.0,1.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1801,1637292505796,4108764154,CLASSIC,teambuilder-match-4108764154,1637290704513,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,4.0,0.0,0.0,76.0,0.0,12.0,0.0,3.0,0.0,2.0,1.0,6.0,2.0,7.0,2.0,4.0,5.0,9.0,7.0,9.0,10.0,9.0,8.0,11.0,9.0,10.0,8.0,1596.0,1775.0,0.0,5586.0,849.0,3026.0,9491.0,305.0,488.0,330.0,NA1_4108764154,76.0,5.0,20.0,84.0,107.0,23.0,120.0,4.0,95.0,89.0,2680.0,559.0,3834.0,1376.0,6176.0,1576.0,1046.0,4057.0,6823.0,5674.0,440,0.0,1.0,0.0,45973.0,110788.0,100838.0,80361.0,32236.0,176336.0,73553.0,200173.0,36964.0,126062.0,15.0,900225.0,4464.0,2869.0,4463.0,7234.0,7102.0,4922.0,11436.0,4458.0,7396.0,6996.0,5172.0,4013.0,5733.0,5466.0,7096.0,4584.0,8313.0,5974.0,5561.0,6516.0,1.0,1.0,188.0,534.0,629.0,272.0,76.0,319.0,898.0,96.0,84.0,991.0,0.0,2.0,10.0,3.0,7.0,5.0,10.0,4.0,2.0,6.0,4.0,0.0,200.0,5915.0,3978.0,5254.0,6498.0,5204.0,4757.0,8326.0,6113.0,7138.0,4712.0,,,,
1.0,0.0,5.0,0.0,1.0,5.0,7.0,0.0,1.0,0.0,2.0,0.0,0.0,543.0,127.0,643.0,495.0,616.0,426.0,138.0,641.0,532.0,169.0,1.0,3.0,1.0,0.0,3.0,3.0,2.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1716,1637290140470,4108546958,CLASSIC,teambuilder-match-4108546958,1637288424087,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,11.0,7.0,9.0,11.0,9.0,6.0,10.0,7.0,10.0,8.0,1664.0,1600.0,0.0,6579.0,159.0,3347.0,1789.0,44.0,1631.0,901.0,NA1_4108546958,83.0,24.0,7.0,123.0,74.0,6.0,92.0,9.0,111.0,102.0,5683.0,1014.0,3243.0,696.0,4263.0,708.0,4917.0,3876.0,731.0,6942.0,440,1.0,,0.0,38021.0,41735.0,217494.0,32537.0,0.0,175422.0,118826.0,73963.0,337354.0,14532.0,15.0,900267.0,7347.0,2841.0,3618.0,7275.0,4422.0,4262.0,6706.0,3925.0,2477.0,7844.0,4943.0,5202.0,6318.0,6130.0,3866.0,3951.0,4688.0,3716.0,4682.0,6794.0,1.0,0.0,0.0,226.0,375.0,0.0,0.0,205.0,0.0,3.0,114.0,0.0,6.0,0.0,7.0,3.0,7.0,6.0,12.0,4.0,4.0,4.0,5.0,0.0,200.0,7765.0,3774.0,5339.0,7480.0,5109.0,3145.0,6463.0,3946.0,6775.0,4777.0,,,,
0.0,1.0,5.0,2.0,0.0,0.0,3.0,0.0,3.0,6.0,3.0,0.0,0.0,902.0,460.0,549.0,249.0,1927.0,731.0,969.0,2955.0,94.0,397.0,3.0,2.0,6.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2283,1637197523036,4107267692,CLASSIC,teambuilder-match-4107267692,1637195239679,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,4.0,0.0,0.0,72.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,0.0,8.0,2.0,2.0,2.0,10.0,8.0,9.0,10.0,9.0,8.0,12.0,9.0,10.0,8.0,2179.0,3612.0,2714.0,1944.0,690.0,905.0,0.0,767.0,9522.0,215.0,NA1_4107267692,111.0,7.0,4.0,114.0,111.0,1.0,79.0,10.0,102.0,99.0,2132.0,981.0,3028.0,2309.0,6479.0,224.0,12041.0,3256.0,826.0,3905.0,400,0.0,1.0,0.0,8455.0,13479.0,242619.0,422425.0,17308.0,10337.0,108102.0,123212.0,96845.0,14861.0,15.0,900312.0,4312.0,4948.0,6399.0,4254.0,7273.0,1415.0,12350.0,4246.0,10350.0,4120.0,5152.0,4560.0,4939.0,5179.0,6652.0,3706.0,6519.0,5016.0,5144.0,5447.0,0.0,1.0,0.0,355.0,656.0,0.0,103.0,286.0,308.0,222.0,1.0,0.0,0.0,10.0,10.0,1.0,2.0,6.0,5.0,3.0,4.0,4.0,4.0,0.0,200.0,7020.0,4697.0,5270.0,7073.0,5395.0,4425.0,8906.0,5894.0,7148.0,4791.0,,,1.0,
1.0,1.0,2.0,4.0,2.0,4.0,5.0,3.0,1.0,2.0,2.0,0.0,0.0,109.0,559.0,369.0,653.0,1064.0,1240.0,363.0,413.0,392.0,1041.0,5.0,2.0,2.0,0.0,0.0,5.0,1.0,5.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1692,1637191253967,4107185376,CLASSIC,teambuilder-match-4107185376,1637189561461,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,68.0,0.0,0.0,0.0,0.0,84.0,8.0,0.0,0.0,1.0,3.0,4.0,2.0,3.0,1.0,3.0,4.0,0.0,2.0,9.0,7.0,9.0,10.0,9.0,8.0,10.0,9.0,11.0,9.0,2666.0,4126.0,316.0,2961.0,155.0,1396.0,5828.0,117.0,85.0,0.0,NA1_4107185376,81.0,7.0,11.0,108.0,97.0,4.0,111.0,4.0,132.0,104.0,1274.0,354.0,5020.0,313.0,8077.0,717.0,1468.0,3489.0,2444.0,3955.0,400,1.0,,0.0,6903.0,100060.0,144857.0,108476.0,24313.0,18629.0,178375.0,144085.0,72494.0,10800.0,15.0,900301.0,3940.0,4965.0,5493.0,4319.0,8232.0,2113.0,7357.0,3836.0,2949.0,4413.0,4259.0,4434.0,5594.0,5043.0,5714.0,3915.0,6963.0,5828.0,5602.0,5391.0,1.0,0.0,0.0,485.0,156.0,1044.0,0.0,0.0,60.0,230.0,420.0,458.0,0.0,4.0,8.0,4.0,7.0,6.0,12.0,5.0,2.0,8.0,4.0,0.0,200.0,5524.0,3811.0,5302.0,6915.0,5929.0,4294.0,7244.0,5699.0,7896.0,5041.0,,,1.0,
0.0,5.0,4.0,5.0,0.0,1.0,0.0,0.0,2.0,4.0,5.0,0.0,0.0,503.0,433.0,910.0,637.0,681.0,624.0,2293.0,1312.0,395.0,1108.0,1.0,1.0,5.0,3.0,2.0,2.0,0.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2192,1637466006846,4111231203,CLASSIC,teambuilder-match-4111231203,1637463814281,MATCHED_GAME,11.23.409.111,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,1.0,7.0,3.0,1.0,1.0,9.0,11.0,7.0,10.0,8.0,10.0,10.0,9.0,10.0,8.0,0.0,908.0,1369.0,4146.0,279.0,0.0,4662.0,353.0,2917.0,948.0,NA1_4111231203,20.0,135.0,3.0,81.0,109.0,107.0,18.0,120.0,81.0,2.0,4270.0,3244.0,310.0,1201.0,7005.0,2912.0,1065.0,5593.0,0.0,481.0,700,0.0,1.0,0.0,143530.0,84761.0,54158.0,215557.0,48564.0,2477.0,171954.0,37673.0,57958.0,54523.0,15.0,900171.0,4658.0,4747.0,1680.0,5347.0,7285.0,4333.0,6055.0,6199.0,3117.0,1495.0,4623.0,6853.0,3885.0,4757.0,5781.0,4699.0,6968.0,6312.0,4970.0,3808.0,2.0,1.0,388.0,594.0,0.0,0.0,0.0,1421.0,328.0,251.0,199.0,66.0,0.0,1.0,6.0,7.0,5.0,17.0,6.0,5.0,3.0,6.0,5.0,0.0,200.0,5804.0,7633.0,4015.0,6210.0,5018.0,6681.0,6916.0,5687.0,6572.0,4133.0,,,1.0,
1.0,0.0,1.0,4.0,0.0,1.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,895.0,544.0,584.0,291.0,220.0,333.0,271.0,835.0,387.0,1435.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2007,1637552233737,4112339018,CLASSIC,teambuilder-match-4112339018,1637550225840,MATCHED_GAME,11.23.409.111,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,4.0,103.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,6.0,1.0,10.0,10.0,8.0,10.0,9.0,9.0,7.0,9.0,11.0,9.0,1350.0,263.0,2768.0,3319.0,1231.0,315.0,1618.0,0.0,7549.0,0.0,NA1_4112339018,82.0,95.0,4.0,128.0,147.0,9.0,24.0,93.0,132.0,2.0,270.0,1433.0,1056.0,1543.0,4925.0,988.0,285.0,2898.0,339.0,3872.0,700,0.0,1.0,0.0,269907.0,11662.0,79706.0,406761.0,6308.0,392916.0,18371.0,2345.0,39714.0,185011.0,15.0,900170.0,1705.0,1696.0,4190.0,4862.0,6156.0,1387.0,2244.0,3402.0,7889.0,4016.0,3795.0,4744.0,4084.0,5566.0,6615.0,4058.0,3346.0,4310.0,7692.0,5685.0,2.0,0.0,84.0,0.0,366.0,0.0,0.0,84.0,340.0,503.0,0.0,144.0,0.0,6.0,4.0,10.0,7.0,2.0,2.0,6.0,5.0,5.0,3.0,0.0,200.0,6124.0,6876.0,4820.0,7257.0,5629.0,5657.0,3997.0,5300.0,8091.0,6069.0,,,,
0.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,265.0,1313.0,1279.0,677.0,398.0,1001.0,768.0,481.0,554.0,1029.0,0.0,0.0,3.0,1.0,1.0,2.0,4.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1653,1637483954761,4111562134,CLASSIC,teambuilder-match-4111562134,1637482301212,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,1.0,3.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,11.0,8.0,9.0,11.0,8.0,7.0,9.0,9.0,11.0,9.0,0.0,2863.0,0.0,4786.0,154.0,2168.0,4773.0,118.0,8153.0,0.0,NA1_4111562134,130.0,8.0,0.0,121.0,98.0,29.0,69.0,3.0,132.0,120.0,7200.0,374.0,5438.0,454.0,3249.0,0.0,1508.0,2481.0,646.0,3719.0,420,2.0,,0.0,32869.0,37189.0,153530.0,216805.0,17473.0,26915.0,46573.0,148291.0,82572.0,6670.0,15.0,900240.0,7200.0,3399.0,5740.0,5240.0,3404.0,2168.0,6281.0,2814.0,8799.0,4328.0,6540.0,3988.0,5929.0,5722.0,4123.0,3176.0,3468.0,5106.0,5554.0,5654.0,0.0,1.0,0.0,162.0,302.0,0.0,0.0,0.0,0.0,214.0,0.0,609.0,0.0,5.0,9.0,5.0,4.0,6.0,4.0,3.0,1.0,2.0,4.0,0.0,200.0,8482.0,4290.0,5197.0,7864.0,4115.0,3661.0,5418.0,5347.0,7597.0,5560.0,,,,1.0
0.0,2.0,8.0,4.0,0.0,1.0,6.0,1.0,2.0,2.0,0.0,0.0,0.0,564.0,455.0,1838.0,793.0,949.0,295.0,645.0,607.0,1607.0,117.0,1.0,2.0,3.0,4.0,1.0,2.0,4.0,2.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1922,1637205058531,4107450049,CLASSIC,teambuilder-match-4107450049,1637203135562,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,74.0,0.0,0.0,0.0,0.0,92.0,13.0,0.0,0.0,2.0,0.0,4.0,2.0,2.0,1.0,1.0,2.0,6.0,2.0,11.0,7.0,9.0,9.0,9.0,8.0,10.0,9.0,11.0,9.0,626.0,2033.0,1499.0,4823.0,135.0,1163.0,0.0,3976.0,1334.0,0.0,NA1_4107450049,137.0,5.0,10.0,88.0,114.0,25.0,110.0,11.0,139.0,119.0,4077.0,1022.0,4287.0,150.0,3356.0,834.0,4164.0,1359.0,5040.0,4361.0,420,1.0,,0.0,34176.0,79961.0,328984.0,145162.0,18048.0,97130.0,37145.0,97183.0,143749.0,40812.0,15.0,900298.0,5108.0,3055.0,5932.0,5194.0,3491.0,2232.0,4444.0,5928.0,7638.0,5194.0,7289.0,4480.0,5938.0,4798.0,5234.0,4340.0,4870.0,5382.0,8412.0,5417.0,1.0,2.0,403.0,0.0,146.0,220.0,0.0,234.0,280.0,592.0,1263.0,833.0,0.0,5.0,18.0,4.0,5.0,5.0,12.0,5.0,3.0,6.0,8.0,0.0,200.0,7582.0,3330.0,5903.0,5924.0,5319.0,4201.0,6736.0,6086.0,8140.0,6003.0,,,,
0.0,0.0,3.0,1.0,2.0,2.0,5.0,2.0,1.0,2.0,1.0,0.0,0.0,333.0,220.0,1856.0,60.0,286.0,1246.0,720.0,301.0,430.0,334.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1828,1637541491736,4112188450,CLASSIC,teambuilder-match-4112188450,1637539663242,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,4.0,1.0,0.0,4.0,1.0,1.0,10.0,7.0,10.0,10.0,9.0,9.0,11.0,9.0,10.0,8.0,4016.0,1410.0,503.0,5835.0,702.0,5234.0,431.0,0.0,530.0,0.0,NA1_4112188450,106.0,0.0,7.0,113.0,91.0,15.0,111.0,7.0,90.0,84.0,1432.0,437.0,4730.0,821.0,4755.0,1152.0,5140.0,4133.0,1854.0,3948.0,400,1.0,,0.0,10139.0,69465.0,249242.0,284224.0,15957.0,21245.0,194454.0,156453.0,3236.0,6178.0,15.0,900312.0,5448.0,1848.0,5557.0,7244.0,5457.0,6767.0,5572.0,4555.0,2384.0,4723.0,4463.0,3070.0,7416.0,5570.0,6036.0,4820.0,5070.0,5551.0,4505.0,4209.0,0.0,3.0,0.0,0.0,324.0,587.0,0.0,381.0,0.0,421.0,0.0,775.0,0.0,1.0,5.0,3.0,5.0,5.0,8.0,4.0,6.0,4.0,4.0,0.0,100.0,6842.0,3754.0,6366.0,7043.0,6040.0,5270.0,7306.0,5208.0,6296.0,4068.0,,,,
0.0,1.0,6.0,2.0,4.0,7.0,8.0,2.0,4.0,6.0,4.0,0.0,0.0,841.0,304.0,390.0,37.0,105.0,293.0,1093.0,734.0,242.0,940.0,5.0,5.0,4.0,2.0,3.0,3.0,3.0,5.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1532,1637539329407,4112183550,CLASSIC,teambuilder-match-4112183550,1637537796939,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,75.0,4.0,0.0,1.0,1.0,0.0,6.0,5.0,5.0,3.0,3.0,7.0,5.0,2.0,9.0,6.0,10.0,10.0,9.0,8.0,10.0,10.0,9.0,8.0,4150.0,1759.0,614.0,6728.0,1784.0,1726.0,1557.0,0.0,258.0,742.0,NA1_4112183550,64.0,15.0,4.0,86.0,90.0,16.0,96.0,14.0,56.0,75.0,1267.0,565.0,4670.0,888.0,7811.0,1325.0,1996.0,6480.0,6475.0,3192.0,400,0.0,,0.0,13081.0,41897.0,276104.0,119679.0,0.0,55219.0,11957.0,138821.0,14911.0,141196.0,15.0,900199.0,5418.0,2941.0,6088.0,8198.0,9596.0,3323.0,5224.0,6674.0,6808.0,5412.0,3791.0,3129.0,6965.0,6452.0,6255.0,4778.0,5143.0,6984.0,5527.0,4815.0,0.0,0.0,0.0,616.0,803.0,582.0,0.0,272.0,1670.0,194.0,74.0,1477.0,0.0,5.0,8.0,5.0,4.0,4.0,8.0,4.0,5.0,7.0,4.0,0.0,100.0,5777.0,2780.0,7082.0,6530.0,5088.0,4475.0,6397.0,6244.0,5041.0,4252.0,,,,1.0
0.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,0.0,0.0,27.0,266.0,247.0,1302.0,423.0,778.0,1252.0,584.0,43.0,60.0,3.0,3.0,2.0,1.0,3.0,4.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2457,1637553751774,4112433297,CLASSIC,teambuilder-match-4112433297,1637551293745,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,52.0,0.0,4.0,0.0,8.0,92.0,0.0,0.0,0.0,3.0,1.0,4.0,5.0,0.0,1.0,1.0,2.0,3.0,6.0,10.0,7.0,8.0,12.0,8.0,8.0,10.0,9.0,10.0,10.0,4917.0,2742.0,492.0,531.0,451.0,864.0,772.0,416.0,527.0,646.0,NA1_4112433297,81.0,20.0,4.0,113.0,84.0,6.0,105.0,9.0,95.0,98.0,536.0,365.0,3805.0,8387.0,3238.0,214.0,3101.0,4076.0,3216.0,10086.0,400,0.0,,0.0,137640.0,27067.0,98608.0,101422.0,81220.0,1289.0,73202.0,169316.0,252213.0,47591.0,15.0,900217.0,5706.0,3436.0,4416.0,9376.0,3721.0,1078.0,4479.0,5417.0,5347.0,10733.0,4852.0,4401.0,4772.0,7942.0,4173.0,3028.0,5202.0,5359.0,6063.0,7465.0,2.0,1.0,252.0,328.0,119.0,458.0,32.0,0.0,604.0,924.0,1602.0,0.0,0.0,6.0,9.0,7.0,3.0,15.0,2.0,4.0,3.0,4.0,2.0,0.0,200.0,7214.0,3863.0,4648.0,8744.0,4174.0,4099.0,7026.0,5393.0,6573.0,6752.0,,,,
0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1491.0,843.0,970.0,1244.0,976.0,1402.0,715.0,239.0,96.0,653.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1591,1637464669773,4111209772,CLASSIC,teambuilder-match-4111209772,1637463078244,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,84.0,0.0,4.0,0.0,4.0,55.0,0.0,8.0,1.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,4.0,0.0,0.0,11.0,7.0,9.0,11.0,9.0,7.0,10.0,8.0,10.0,8.0,4394.0,976.0,3498.0,6248.0,962.0,4621.0,388.0,0.0,4415.0,168.0,NA1_4111209772,115.0,29.0,12.0,104.0,109.0,6.0,86.0,11.0,92.0,84.0,331.0,1334.0,40.0,1510.0,2758.0,688.0,1697.0,2392.0,55.0,2872.0,400,1.0,,0.0,1651.0,35959.0,127005.0,245023.0,0.0,14541.0,24199.0,172139.0,143816.0,26609.0,15.0,900272.0,5105.0,2490.0,3845.0,8104.0,3721.0,5557.0,2086.0,2698.0,4470.0,3041.0,6141.0,3418.0,5070.0,5359.0,4876.0,4511.0,4115.0,4914.0,4481.0,4053.0,0.0,1.0,380.0,178.0,306.0,346.0,0.0,248.0,0.0,306.0,0.0,0.0,3.0,3.0,6.0,3.0,5.0,4.0,11.0,5.0,3.0,5.0,1.0,1.0,100.0,7943.0,4035.0,5270.0,7598.0,5283.0,3803.0,6717.0,4850.0,6883.0,4524.0,,,,
