airdragon_team100,airdragon_team200,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team100,chemtechdragon_team100,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,earthdragon_team100,earthdragon_team200,firedragon_team100,firedragon_team200,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,hextechdragon_team200,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_0,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,matchId,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,queueId,riftherald_team100,riftherald_team200,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,time_cutoff,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_0,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,waterdragon_team100,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,chemtechdragon_team200,hextechdragon_team100,waterdragon_team200
0.0,,2.0,2.0,1.0,1.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,671.0,458.0,457.0,387.0,253.0,448.0,817.0,2369.0,508.0,348.0,1.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1570,1637396687753,4110221778,CLASSIC,teambuilder-match-4110221778,1637395116919,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,64.0,0.0,4.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,11.0,0.0,1.0,10.0,7.0,8.0,10.0,9.0,8.0,11.0,11.0,9.0,9.0,1376.0,1065.0,940.0,3837.0,167.0,2215.0,1352.0,0.0,1829.0,0.0,NA1_4110221778,99.0,22.0,1.0,107.0,118.0,18.0,123.0,18.0,88.0,113.0,410.0,469.0,96.0,189.0,4860.0,601.0,892.0,8087.0,359.0,3049.0,400,1.0,,0.0,10999.0,31966.0,217983.0,125498.0,19256.0,90695.0,58008.0,109492.0,135594.0,81083.0,15.0,900224.0,2095.0,1534.0,1463.0,4027.0,5027.0,3153.0,2245.0,11296.0,2236.0,3103.0,4406.0,3508.0,4507.0,5162.0,6128.0,3348.0,5292.0,8244.0,4623.0,5848.0,2.0,0.0,309.0,0.0,425.0,0.0,0.0,336.0,0.0,3208.0,48.0,54.0,0.0,4.0,12.0,3.0,6.0,4.0,8.0,3.0,4.0,3.0,14.0,0.0,200.0,6831.0,3810.0,4496.0,6578.0,5261.0,4082.0,7381.0,7367.0,6078.0,5586.0,1.0,,
0.0,1.0,3.0,2.0,3.0,2.0,4.0,4.0,1.0,2.0,4.0,3.0,0.0,0.0,1907.0,588.0,1763.0,1472.0,2458.0,1804.0,2000.0,606.0,750.0,711.0,2.0,3.0,1.0,2.0,4.0,2.0,0.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1694,1637543970910,4112205754,CLASSIC,teambuilder-match-4112205754,1637542275917,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,61.0,0.0,0.0,0.0,4.0,79.0,1.0,0.0,0.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0,5.0,1.0,3.0,11.0,7.0,8.0,9.0,9.0,8.0,10.0,10.0,10.0,8.0,3102.0,1092.0,0.0,0.0,7012.0,2294.0,0.0,7104.0,600.0,1770.0,NA1_4112205754,121.0,11.0,14.0,84.0,107.0,5.0,106.0,26.0,85.0,87.0,1893.0,1187.0,6389.0,3863.0,257.0,617.0,1591.0,1402.0,2798.0,3926.0,420,1.0,,0.0,21929.0,114333.0,97641.0,83093.0,87060.0,50632.0,4130.0,173222.0,23913.0,41023.0,15.0,900255.0,8540.0,2824.0,6671.0,4620.0,7269.0,3021.0,1591.0,8985.0,3398.0,5696.0,6462.0,3488.0,6238.0,5687.0,5733.0,4379.0,4625.0,6156.0,5210.0,5411.0,0.0,3.0,3544.0,544.0,282.0,757.0,0.0,110.0,0.0,478.0,0.0,0.0,0.0,5.0,6.0,5.0,2.0,4.0,8.0,5.0,29.0,5.0,4.0,0.0,100.0,7560.0,3635.0,4816.0,5590.0,5444.0,4309.0,6933.0,6472.0,6247.0,4926.0,,,
0.0,,2.0,2.0,3.0,1.0,2.0,5.0,3.0,1.0,3.0,0.0,0.0,0.0,541.0,79.0,658.0,786.0,1299.0,486.0,688.0,2196.0,347.0,274.0,3.0,5.0,2.0,2.0,1.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1536,1637480140764,4111553282,CLASSIC,teambuilder-match-4111553282,1637478603851,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,8.0,0.0,0.0,0.0,88.0,4.0,0.0,0.0,1.0,2.0,7.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0,11.0,8.0,11.0,10.0,9.0,8.0,10.0,10.0,11.0,8.0,409.0,2819.0,0.0,4459.0,0.0,1842.0,4535.0,258.0,5995.0,0.0,NA1_4111553282,122.0,5.0,25.0,105.0,78.0,14.0,88.0,29.0,101.0,105.0,5081.0,983.0,7195.0,318.0,3116.0,561.0,561.0,2809.0,142.0,5258.0,420,1.0,,0.0,44625.0,57738.0,266368.0,119402.0,57235.0,8819.0,93897.0,197636.0,61788.0,10304.0,15.0,900295.0,7114.0,4046.0,7979.0,4778.0,3720.0,2677.0,5096.0,3254.0,6138.0,5258.0,5666.0,4379.0,7998.0,5231.0,6199.0,4371.0,4863.0,5986.0,5532.0,4789.0,0.0,1.0,1622.0,244.0,784.0,0.0,604.0,274.0,0.0,186.0,0.0,0.0,34.0,7.0,52.0,3.0,6.0,3.0,8.0,5.0,0.0,5.0,4.0,0.0,100.0,7741.0,4373.0,7455.0,6894.0,5154.0,4942.0,7003.0,6755.0,7412.0,4899.0,1.0,,
0.0,,1.0,8.0,2.0,1.0,5.0,5.0,1.0,5.0,2.0,1.0,0.0,0.0,601.0,233.0,583.0,401.0,468.0,512.0,690.0,854.0,508.0,535.0,5.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1596,1637473600671,4111376685,CLASSIC,teambuilder-match-4111376685,1637472004451,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,83.0,0.0,0.0,0.0,8.0,104.0,0.0,4.0,0.0,4.0,1.0,5.0,0.0,4.0,2.0,4.0,3.0,4.0,3.0,10.0,7.0,10.0,9.0,9.0,9.0,10.0,11.0,10.0,9.0,469.0,2170.0,208.0,1884.0,394.0,1707.0,3023.0,4024.0,502.0,1401.0,NA1_4111376685,83.0,16.0,3.0,74.0,125.0,25.0,103.0,14.0,104.0,100.0,7845.0,667.0,3192.0,435.0,7342.0,1645.0,3066.0,3332.0,6081.0,2920.0,420,1.0,,0.0,51237.0,43293.0,123329.0,76606.0,23792.0,179683.0,26996.0,104989.0,88943.0,0.0,15.0,900272.0,10298.0,3123.0,3525.0,2320.0,7736.0,3353.0,8213.0,7753.0,7175.0,4415.0,5611.0,4193.0,6683.0,3701.0,7668.0,5497.0,6640.0,6394.0,6243.0,5610.0,1.0,2.0,1983.0,286.0,124.0,0.0,0.0,0.0,2123.0,396.0,592.0,93.0,0.0,4.0,6.0,3.0,5.0,3.0,125.0,5.0,4.0,7.0,5.0,1.0,200.0,6348.0,3717.0,6166.0,5099.0,6051.0,5108.0,7042.0,7659.0,6404.0,5918.0,,,
0.0,,2.0,7.0,3.0,3.0,1.0,3.0,3.0,6.0,6.0,5.0,0.0,0.0,362.0,483.0,300.0,336.0,494.0,4.0,1080.0,324.0,255.0,530.0,5.0,0.0,2.0,4.0,3.0,6.0,3.0,3.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1798,1637455382515,4110735507,CLASSIC,teambuilder-match-4110735507,1637453584214,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,1.0,12.0,0.0,88.0,0.0,0.0,4.0,0.0,5.0,1.0,1.0,2.0,4.0,4.0,7.0,5.0,10.0,8.0,10.0,10.0,8.0,8.0,11.0,10.0,10.0,9.0,1824.0,3458.0,428.0,597.0,0.0,2789.0,223.0,5688.0,1052.0,374.0,NA1_4110735507,71.0,13.0,13.0,103.0,63.0,8.0,118.0,90.0,23.0,102.0,2200.0,913.0,6822.0,4552.0,3001.0,464.0,10248.0,324.0,7228.0,5924.0,420,1.0,,0.0,66005.0,73545.0,236323.0,60161.0,3337.0,173837.0,99825.0,72144.0,154143.0,41941.0,15.0,900283.0,6215.0,4707.0,7762.0,5395.0,3636.0,3484.0,11090.0,6167.0,8606.0,6298.0,5197.0,4783.0,6940.0,4936.0,3944.0,4799.0,7825.0,5904.0,7653.0,6655.0,3.0,0.0,2190.0,336.0,511.0,245.0,634.0,230.0,617.0,154.0,326.0,0.0,0.0,5.0,12.0,3.0,3.0,6.0,2.0,4.0,6.0,2.0,14.0,0.0,200.0,6266.0,4589.0,6638.0,6680.0,4240.0,4063.0,7898.0,7241.0,7013.0,5141.0,,,1.0
0.0,,2.0,9.0,3.0,1.0,1.0,3.0,0.0,3.0,1.0,6.0,0.0,0.0,404.0,337.0,521.0,409.0,503.0,40.0,895.0,145.0,1480.0,61.0,3.0,2.0,2.0,3.0,5.0,2.0,5.0,2.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1543,1637453012893,4110730933,CLASSIC,teambuilder-match-4110730933,1637451469384,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,101.0,8.0,0.0,0.0,2.0,2.0,5.0,3.0,2.0,0.0,2.0,3.0,2.0,6.0,9.0,8.0,11.0,11.0,8.0,7.0,10.0,10.0,11.0,10.0,404.0,5267.0,602.0,3075.0,275.0,1095.0,1296.0,2667.0,243.0,605.0,NA1_4110730933,87.0,8.0,23.0,120.0,92.0,3.0,98.0,7.0,120.0,122.0,5401.0,1098.0,5275.0,902.0,5075.0,583.0,5222.0,379.0,5164.0,7310.0,420,0.0,,0.0,51077.0,190140.0,171015.0,356482.0,7166.0,89347.0,56152.0,153255.0,91070.0,42889.0,15.0,900241.0,6739.0,6634.0,6277.0,4354.0,6155.0,1679.0,7031.0,3169.0,5444.0,7915.0,5629.0,5687.0,6512.0,5559.0,4728.0,3115.0,5195.0,5805.0,5690.0,7671.0,1.0,1.0,933.0,269.0,400.0,376.0,804.0,0.0,513.0,122.0,36.0,0.0,0.0,6.0,10.0,2.0,6.0,5.0,5.0,3.0,32.0,5.0,19.0,0.0,200.0,5985.0,4851.0,7321.0,7697.0,4605.0,3940.0,7071.0,6290.0,7368.0,6671.0,,,
0.0,,1.0,3.0,3.0,1.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,86.0,167.0,1079.0,312.0,563.0,164.0,115.0,700.0,337.0,208.0,4.0,0.0,2.0,1.0,3.0,0.0,5.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1615,1637450529086,4110665639,CLASSIC,teambuilder-match-4110665639,1637448913284,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,8.0,4.0,74.0,0.0,0.0,5.0,0.0,2.0,1.0,1.0,0.0,5.0,0.0,3.0,2.0,11.0,7.0,10.0,10.0,9.0,7.0,11.0,10.0,9.0,9.0,4779.0,3758.0,405.0,3919.0,174.0,1963.0,5318.0,604.0,263.0,134.0,NA1_4110665639,83.0,13.0,26.0,118.0,107.0,16.0,90.0,115.0,8.0,126.0,1579.0,679.0,4229.0,394.0,3972.0,508.0,3973.0,6866.0,3623.0,3459.0,420,0.0,,0.0,445072.0,127902.0,221765.0,40956.0,20630.0,50393.0,53020.0,62474.0,80334.0,55734.0,15.0,900343.0,7609.0,4438.0,4796.0,4573.0,4146.0,2802.0,12626.0,8407.0,4150.0,3593.0,6036.0,4097.0,5344.0,4897.0,4863.0,3324.0,7025.0,5725.0,5162.0,5683.0,2.0,0.0,1249.0,0.0,162.0,260.0,0.0,330.0,3334.0,935.0,263.0,0.0,0.0,5.0,11.0,2.0,4.0,6.0,8.0,6.0,5.0,1.0,15.0,0.0,200.0,7450.0,3700.0,6330.0,7271.0,5113.0,3465.0,7606.0,6616.0,5462.0,5892.0,,,1.0
0.0,,3.0,4.0,7.0,2.0,2.0,3.0,4.0,2.0,2.0,0.0,0.0,1.0,851.0,1128.0,730.0,-96.0,769.0,671.0,1496.0,1437.0,1455.0,2168.0,4.0,1.0,5.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1907,1637365649590,4109599628,CLASSIC,teambuilder-match-4109599628,1637363742381,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,80.0,0.0,4.0,0.0,0.0,4.0,75.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,7.0,1.0,5.0,2.0,9.0,8.0,9.0,10.0,9.0,8.0,11.0,10.0,9.0,10.0,995.0,1308.0,0.0,6594.0,0.0,0.0,336.0,3251.0,565.0,0.0,NA1_4109599628,87.0,25.0,12.0,104.0,107.0,22.0,112.0,96.0,8.0,138.0,3367.0,966.0,6069.0,986.0,3597.0,2289.0,8765.0,514.0,5351.0,2637.0,420,0.0,,0.0,38386.0,28341.0,188547.0,79587.0,38648.0,37065.0,44262.0,34151.0,131160.0,7696.0,15.0,900285.0,4363.0,2491.0,6501.0,8063.0,3597.0,3246.0,11107.0,3766.0,6412.0,3038.0,5076.0,3613.0,5130.0,5294.0,5779.0,5591.0,8121.0,4862.0,5655.0,6093.0,1.0,0.0,0.0,216.0,432.0,482.0,0.0,956.0,2005.0,0.0,496.0,401.0,0.0,5.0,10.0,3.0,5.0,25.0,12.0,5.0,5.0,6.0,4.0,0.0,100.0,5809.0,4102.0,6088.0,6474.0,5944.0,4257.0,8171.0,6646.0,5501.0,6866.0,,,
0.0,,0.0,5.0,2.0,2.0,1.0,2.0,3.0,6.0,3.0,7.0,0.0,0.0,798.0,354.0,53.0,115.0,455.0,81.0,858.0,1179.0,206.0,1338.0,5.0,1.0,3.0,8.0,6.0,4.0,1.0,2.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1627,1637310277892,4109171519,CLASSIC,teambuilder-match-4109171519,1637308650599,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,4.0,96.0,0.0,4.0,0.0,0.0,88.0,0.0,0.0,0.0,2.0,4.0,2.0,5.0,1.0,0.0,6.0,6.0,6.0,4.0,10.0,9.0,10.0,10.0,8.0,7.0,11.0,10.0,11.0,9.0,5525.0,384.0,0.0,6486.0,3764.0,475.0,588.0,7956.0,1701.0,0.0,NA1_4109171519,87.0,88.0,3.0,101.0,80.0,7.0,109.0,12.0,129.0,33.0,974.0,4038.0,4836.0,1157.0,286.0,3009.0,7976.0,1565.0,6106.0,7054.0,420,0.0,1.0,0.0,79814.0,248440.0,219068.0,186045.0,62760.0,68073.0,62547.0,189565.0,35624.0,90492.0,15.0,900240.0,6499.0,4422.0,4945.0,7704.0,4136.0,3895.0,10548.0,9859.0,8262.0,7914.0,4883.0,6704.0,6068.0,6840.0,4195.0,3206.0,6723.0,7679.0,8071.0,6613.0,3.0,0.0,0.0,0.0,109.0,60.0,85.0,410.0,1984.0,338.0,454.0,860.0,0.0,4.0,4.0,8.0,4.0,5.0,11.0,6.0,4.0,5.0,3.0,0.0,200.0,6816.0,5756.0,6220.0,7229.0,4569.0,3355.0,8548.0,6572.0,7791.0,5073.0,,,
0.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,4.0,1.0,6.0,0.0,0.0,1179.0,835.0,813.0,657.0,639.0,1916.0,171.0,184.0,1363.0,606.0,1.0,1.0,2.0,3.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1921,1637555929018,4112491302,CLASSIC,teambuilder-match-4112491302,1637554007155,MATCHED_GAME,11.23.409.111,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,4.0,2.0,0.0,68.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,4.0,0.0,9.0,9.0,8.0,9.0,10.0,10.0,9.0,8.0,11.0,7.0,3479.0,666.0,893.0,120.0,4907.0,4328.0,3394.0,43.0,7063.0,1905.0,NA1_4112491302,112.0,113.0,18.0,8.0,86.0,88.0,82.0,4.0,116.0,4.0,3276.0,3631.0,255.0,1086.0,1631.0,254.0,1203.0,3630.0,1319.0,303.0,700,0.0,,0.0,102403.0,0.0,113750.0,99333.0,169945.0,55158.0,250812.0,178699.0,221127.0,76708.0,15.0,900314.0,7356.0,4356.0,1149.0,1256.0,6893.0,4582.0,4757.0,4024.0,8382.0,2208.0,5629.0,5610.0,3513.0,4857.0,5049.0,4431.0,3796.0,4524.0,5798.0,3556.0,0.0,1.0,600.0,57.0,0.0,50.0,354.0,0.0,160.0,350.0,0.0,0.0,0.0,4.0,5.0,8.0,1.0,7.0,6.0,5.0,5.0,6.0,11.0,0.0,200.0,5412.0,5334.0,4071.0,5065.0,7112.0,6776.0,5855.0,4988.0,7614.0,4019.0,,,
0.0,,0.0,4.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,2.0,0.0,0.0,1671.0,295.0,522.0,1116.0,765.0,94.0,561.0,115.0,1577.0,1156.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1663,1637537012895,4110903932,CLASSIC,d23aec32-2c52-4201-80a7-2c774790fe5f,1637535233633,CUSTOM_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,76.0,0.0,4.0,0.0,0.0,96.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,5.0,10.0,7.0,9.0,10.0,9.0,7.0,10.0,9.0,11.0,10.0,1149.0,1327.0,384.0,2580.0,3819.0,3214.0,2773.0,1282.0,4208.0,2794.0,NA1_4110903932,108.0,22.0,18.0,122.0,102.0,28.0,96.0,1.0,132.0,123.0,3946.0,1758.0,6091.0,174.0,348.0,644.0,4482.0,552.0,689.0,7491.0,0,1.0,,0.0,57612.0,27220.0,310089.0,62299.0,146040.0,167948.0,63863.0,76677.0,235563.0,0.0,15.0,900202.0,5592.0,3273.0,6923.0,2754.0,4168.0,4181.0,7256.0,1982.0,4898.0,10587.0,6221.0,3370.0,6397.0,5181.0,5055.0,3789.0,4961.0,4955.0,5982.0,7356.0,0.0,2.0,496.0,188.0,448.0,0.0,0.0,322.0,0.0,147.0,0.0,302.0,0.0,4.0,7.0,3.0,6.0,3.0,7.0,221.0,2.0,7.0,5.0,1.0,200.0,6606.0,3825.0,5844.0,7105.0,5702.0,3654.0,6428.0,5430.0,7677.0,6335.0,,,
0.0,,1.0,2.0,2.0,2.0,2.0,5.0,4.0,2.0,2.0,1.0,0.0,0.0,1386.0,26.0,298.0,485.0,524.0,975.0,640.0,1533.0,443.0,1355.0,2.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1702,1637534079993,4110903683,CLASSIC,d23aec32-2c52-4201-80a7-2c774790fe5f,1637532376986,CUSTOM_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,4.0,2.0,1.0,10.0,8.0,9.0,11.0,9.0,8.0,10.0,9.0,11.0,8.0,7547.0,2739.0,154.0,4431.0,511.0,1827.0,7018.0,0.0,3852.0,1460.0,NA1_4110903683,117.0,4.0,5.0,144.0,121.0,7.0,122.0,2.0,106.0,110.0,1755.0,737.0,1567.0,1261.0,5551.0,545.0,2558.0,3058.0,327.0,3385.0,0,1.0,,0.0,124962.0,22994.0,181273.0,98546.0,91699.0,20818.0,149392.0,156544.0,139962.0,0.0,15.0,900290.0,9500.0,3477.0,1959.0,5784.0,6063.0,2729.0,9577.0,3726.0,4179.0,4916.0,5781.0,3525.0,5423.0,7095.0,6369.0,3990.0,5290.0,6316.0,5128.0,4945.0,0.0,2.0,198.0,0.0,237.0,92.0,0.0,356.0,0.0,668.0,0.0,69.0,0.0,5.0,6.0,4.0,5.0,8.0,9.0,10.0,4.0,6.0,6.0,0.0,200.0,6878.0,4270.0,5618.0,8290.0,5455.0,4222.0,6885.0,5990.0,7339.0,4912.0,,,1.0
0.0,1.0,0.0,6.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,270.0,260.0,34.0,436.0,928.0,160.0,370.0,111.0,544.0,1086.0,0.0,1.0,1.0,0.0,4.0,2.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1534,1637530884427,4110903385,CLASSIC,d23aec32-2c52-4201-80a7-2c774790fe5f,1637529349795,CUSTOM_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,2.0,88.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,11.0,8.0,9.0,11.0,9.0,7.0,10.0,9.0,10.0,9.0,4843.0,2331.0,290.0,5927.0,104.0,2703.0,5389.0,0.0,4294.0,681.0,NA1_4110903385,121.0,2.0,17.0,127.0,108.0,3.0,109.0,8.0,119.0,151.0,2132.0,833.0,5502.0,416.0,2651.0,461.0,2231.0,3559.0,340.0,6176.0,0,0.0,1.0,0.0,238436.0,37687.0,310575.0,24042.0,16451.0,96697.0,198094.0,343131.0,166153.0,120660.0,15.0,900362.0,6975.0,3380.0,6265.0,6343.0,2756.0,3164.0,7621.0,4505.0,4634.0,6857.0,6045.0,3935.0,6542.0,5216.0,4653.0,3285.0,4620.0,5026.0,4519.0,7231.0,1.0,0.0,0.0,216.0,472.0,0.0,0.0,0.0,0.0,946.0,0.0,0.0,0.0,4.0,9.0,3.0,4.0,5.0,14.0,4.0,3.0,6.0,8.0,0.0,200.0,7372.0,4185.0,6024.0,7903.0,5141.0,3593.0,6515.0,5461.0,6652.0,6115.0,,,
0.0,,1.0,5.0,2.0,2.0,1.0,3.0,0.0,4.0,3.0,1.0,0.0,0.0,854.0,145.0,1913.0,1190.0,569.0,447.0,618.0,317.0,630.0,1029.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,3.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1631,1637458713540,4108619296,CLASSIC,c26aca82-a009-4272-ada1-6384cf21212d,1637457081812,CUSTOM_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,83.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,11.0,7.0,10.0,11.0,8.0,8.0,10.0,9.0,10.0,9.0,5416.0,2187.0,144.0,8154.0,991.0,2171.0,1303.0,445.0,425.0,2922.0,NA1_4108619296,142.0,22.0,17.0,121.0,107.0,11.0,93.0,28.0,94.0,100.0,1187.0,704.0,4880.0,329.0,3787.0,197.0,1650.0,6929.0,3872.0,507.0,0,1.0,,0.0,20840.0,136750.0,256751.0,110355.0,174057.0,75708.0,131902.0,117944.0,21172.0,57910.0,15.0,900256.0,7022.0,2892.0,5225.0,8484.0,4778.0,2369.0,3039.0,7609.0,4456.0,3429.0,6629.0,3375.0,6988.0,5250.0,4824.0,3762.0,4393.0,5317.0,4655.0,4914.0,0.0,1.0,419.0,0.0,201.0,0.0,0.0,0.0,85.0,234.0,158.0,0.0,1.0,2.0,10.0,5.0,6.0,5.0,9.0,66.0,0.0,4.0,4.0,0.0,100.0,8341.0,3794.0,7022.0,7898.0,4876.0,4337.0,6799.0,6025.0,6640.0,5718.0,,,1.0
