assistsplayer_10,assistsplayer_2,assistsplayer_6,assistsplayer_7,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_8,assistsplayer_9,assistsplayer_1,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,firedragon_team100,firedragon_team200,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,hextechdragon_team200,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_1,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_0,killsplayer_7,killsplayer_8,killsplayer_9,killsplayer_10,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,matchId,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,queueId,riftherald_team100,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,waterdragon_team100,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,airdragon_team100,chemtechdragon_team100,earthdragon_team100,riftherald_team300,baron_team100,earthdragon_team200,ward_player_0,chemtechdragon_team200,riftherald_team200,time_cutoff,hextechdragon_team100,airdragon_team200,waterdragon_team200,inhibs_lost_team100
7.0,1.0,0.0,5.0,4.0,5.0,3.0,5.0,7.0,2.0,246.0,217.0,639.0,454.0,1107.0,926.0,580.0,327.0,489.0,2072.0,5.0,2.0,8.0,2.0,3.0,5.0,4.0,5.0,1.0,4.0,1.0,1.0,0.0,0.0,1748,1637301838010,4109022708,CLASSIC,teambuilder-match-4109022708,1637300089436,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,4.0,0.0,0.0,0.0,96.0,0.0,18.0,2.0,5.0,2.0,2.0,5.0,3.0,0.0,8.0,3.0,5.0,4.0,13.0,10.0,11.0,12.0,11.0,9.0,12.0,12.0,12.0,11.0,3203.0,6029.0,2669.0,8551.0,9685.0,2298.0,2055.0,0.0,6252.0,361.0,NA1_4109022708,136.0,19.0,7.0,164.0,112.0,37.0,142.0,11.0,129.0,130.0,9024.0,631.0,2404.0,611.0,556.0,1539.0,5334.0,9911.0,828.0,8752.0,400,0.0,74991.0,124851.0,234052.0,139633.0,156604.0,62139.0,112072.0,104730.0,184528.0,96442.0,1200413.0,12659.0,7281.0,5521.0,9366.0,10578.0,4379.0,7564.0,10058.0,7081.0,10060.0,7996.0,6317.0,6769.0,7509.0,6817.0,6901.0,7380.0,8152.0,8414.0,8587.0,2.0,2.0,431.0,620.0,447.0,203.0,336.0,542.0,174.0,147.0,0.0,946.0,5.0,16.0,323.0,10.0,5.0,16.0,6.0,3.0,7.0,6.0,0.0,200.0,9986.0,6292.0,7334.0,9431.0,7358.0,6081.0,9395.0,8932.0,9580.0,8373.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,20.0,,,1.0,
13.0,6.0,2.0,4.0,2.0,5.0,3.0,5.0,3.0,6.0,1299.0,434.0,1575.0,347.0,452.0,429.0,608.0,532.0,2058.0,889.0,3.0,3.0,7.0,6.0,6.0,5.0,7.0,4.0,5.0,2.0,0.0,2.0,0.0,0.0,2364,1637302563516,4109033156,CLASSIC,teambuilder-match-4109033156,1637300199472,MATCHED_GAME,11.23.409.111,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,80.0,0.0,12.0,4.0,2.0,121.0,2.0,3.0,3.0,5.0,4.0,5.0,1.0,1.0,11.0,9.0,5.0,1.0,11.0,10.0,9.0,11.0,12.0,13.0,11.0,11.0,13.0,12.0,715.0,0.0,7693.0,509.0,12266.0,10769.0,3622.0,12543.0,468.0,9857.0,NA1_4109033156,110.0,6.0,20.0,24.0,113.0,125.0,120.0,128.0,23.0,141.0,5719.0,5853.0,815.0,5373.0,1221.0,1506.0,4240.0,1139.0,13762.0,852.0,430,0.0,303248.0,28310.0,156547.0,246733.0,79830.0,66950.0,179511.0,144821.0,395760.0,233306.0,1200339.0,7566.0,6034.0,9008.0,6257.0,13892.0,12645.0,7863.0,14566.0,15227.0,10709.0,7474.0,7404.0,6600.0,7257.0,8572.0,8369.0,7058.0,10517.0,11018.0,8114.0,5.0,2.0,1131.0,180.0,500.0,373.0,404.0,369.0,0.0,883.0,997.0,0.0,3.0,6.0,14.0,3.0,8.0,4.0,18.0,3.0,2.0,6.0,0.0,200.0,7307.0,7126.0,5924.0,8326.0,8784.0,10816.0,8332.0,8036.0,11106.0,9715.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,,1.0,20.0,,,1.0,
10.0,4.0,3.0,4.0,4.0,5.0,11.0,6.0,1.0,2.0,1404.0,144.0,314.0,120.0,1040.0,609.0,2855.0,197.0,461.0,499.0,2.0,4.0,4.0,6.0,2.0,4.0,1.0,3.0,8.0,8.0,2.0,0.0,0.0,0.0,1705,1637366060531,4109601154,CLASSIC,teambuilder-match-4109601154,1637364355109,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,117.0,7.0,8.0,0.0,12.0,89.0,1.0,4.0,3.0,7.0,2.0,9.0,3.0,3.0,0.0,6.0,7.0,1.0,1.0,12.0,9.0,13.0,12.0,12.0,10.0,13.0,12.0,11.0,11.0,929.0,2390.0,1818.0,739.0,13221.0,4235.0,1812.0,446.0,12414.0,3973.0,NA1_4109601154,130.0,40.0,38.0,123.0,151.0,18.0,188.0,33.0,116.0,113.0,2878.0,1031.0,8077.0,7114.0,1246.0,963.0,4567.0,7896.0,474.0,1626.0,420,1.0,77957.0,36166.0,171147.0,70042.0,206939.0,181214.0,28573.0,130734.0,251532.0,313664.0,1200394.0,3807.0,3421.0,11054.0,8160.0,14492.0,5645.0,6379.0,9159.0,12888.0,5762.0,6987.0,5614.0,8954.0,7215.0,10714.0,6669.0,9105.0,8297.0,9250.0,5999.0,2.0,3.0,0.0,0.0,1159.0,306.0,24.0,446.0,0.0,816.0,0.0,162.0,276.0,20.0,3.0,8.0,6.0,35.0,7.0,7.0,8.0,18.0,1.0,100.0,9129.0,5979.0,10100.0,9063.0,9147.0,6422.0,11088.0,8617.0,8249.0,8013.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,20.0,,,,
11.0,3.0,5.0,5.0,8.0,3.0,9.0,6.0,5.0,3.0,245.0,283.0,418.0,591.0,1127.0,422.0,55.0,1462.0,26.0,1410.0,6.0,7.0,6.0,1.0,3.0,3.0,2.0,4.0,3.0,7.0,3.0,0.0,0.0,0.0,1551,1637363498882,4109596083,CLASSIC,teambuilder-match-4109596083,1637361947885,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,110.0,8.0,4.0,0.0,7.0,117.0,4.0,16.0,0.0,8.0,3.0,11.0,1.0,3.0,0.0,7.0,5.0,4.0,0.0,12.0,9.0,11.0,12.0,12.0,9.0,13.0,12.0,12.0,12.0,1096.0,2347.0,219.0,8256.0,467.0,1771.0,6187.0,636.0,13183.0,103.0,NA1_4109596083,150.0,15.0,9.0,132.0,135.0,32.0,146.0,24.0,129.0,161.0,6464.0,893.0,12387.0,1305.0,10718.0,1306.0,2243.0,13072.0,1676.0,9271.0,420,1.0,127914.0,136833.0,263305.0,37323.0,90057.0,60671.0,227257.0,235063.0,176831.0,35112.0,1200414.0,7561.0,3812.0,13703.0,9763.0,13484.0,3392.0,8633.0,14526.0,14860.0,10285.0,8353.0,4503.0,8458.0,7371.0,10626.0,5517.0,8805.0,9601.0,8001.0,8660.0,3.0,4.0,0.0,572.0,1096.0,201.0,2298.0,314.0,202.0,818.0,0.0,910.0,5.0,13.0,5.0,6.0,4.0,21.0,9.0,23.0,5.0,5.0,1.0,200.0,9104.0,5219.0,7961.0,8820.0,8838.0,5829.0,10124.0,9675.0,9062.0,9767.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,20.0,,,,
5.0,2.0,3.0,6.0,1.0,7.0,9.0,1.0,6.0,4.0,985.0,1263.0,1047.0,767.0,2219.0,910.0,633.0,9.0,487.0,1325.0,3.0,3.0,6.0,3.0,3.0,2.0,4.0,2.0,3.0,5.0,0.0,3.0,0.0,1.0,2452,1637177967484,4107071488,CLASSIC,teambuilder-match-4107071488,1637175514459,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,98.0,0.0,0.0,4.0,8.0,110.0,9.0,8.0,2.0,3.0,4.0,3.0,5.0,2.0,0.0,3.0,7.0,3.0,2.0,11.0,10.0,11.0,12.0,12.0,10.0,12.0,11.0,12.0,12.0,1832.0,404.0,3901.0,453.0,2593.0,16323.0,0.0,2051.0,3064.0,662.0,NA1_4107071488,96.0,35.0,17.0,139.0,139.0,18.0,125.0,18.0,134.0,150.0,4683.0,2441.0,2048.0,5894.0,4546.0,899.0,10377.0,5215.0,6684.0,6507.0,400,1.0,86626.0,137615.0,210443.0,33265.0,0.0,22961.0,71084.0,377981.0,50352.0,2379.0,1200288.0,6725.0,4610.0,6974.0,6895.0,7140.0,17569.0,11209.0,7710.0,10417.0,7169.0,6475.0,5138.0,7097.0,7317.0,8419.0,7595.0,8033.0,7749.0,9107.0,8910.0,4.0,2.0,210.0,1765.0,1024.0,546.0,0.0,346.0,832.0,443.0,668.0,0.0,4.0,4.0,5.0,6.0,5.0,18.0,3.0,3.0,8.0,6.0,0.0,200.0,7878.0,6452.0,7905.0,9789.0,8742.0,7163.0,9343.0,8579.0,9090.0,8710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,,1.0,,
6.0,2.0,2.0,5.0,4.0,6.0,13.0,1.0,3.0,4.0,1213.0,540.0,1606.0,1450.0,295.0,424.0,572.0,79.0,113.0,589.0,4.0,7.0,3.0,1.0,4.0,4.0,3.0,3.0,3.0,5.0,2.0,1.0,0.0,0.0,2108,1637300431142,4108967684,CLASSIC,teambuilder-match-4108967684,1637298322375,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,5.0,8.0,0.0,0.0,127.0,11.0,4.0,4.0,2.0,6.0,7.0,2.0,3.0,0.0,2.0,3.0,6.0,2.0,12.0,9.0,11.0,13.0,12.0,10.0,13.0,12.0,12.0,11.0,33.0,2646.0,0.0,8308.0,999.0,6003.0,6031.0,304.0,3746.0,313.0,NA1_4108967684,104.0,21.0,4.0,128.0,131.0,16.0,138.0,25.0,131.0,138.0,8688.0,970.0,3078.0,692.0,14763.0,1068.0,1377.0,6463.0,5032.0,13156.0,400,0.0,60728.0,60854.0,225517.0,142717.0,31545.0,14702.0,444434.0,195993.0,122339.0,65038.0,1200384.0,9572.0,4342.0,3515.0,9248.0,15882.0,7298.0,7408.0,7133.0,10270.0,13649.0,6638.0,5315.0,6189.0,7950.0,8770.0,6409.0,8372.0,8144.0,7303.0,8838.0,4.0,0.0,850.0,725.0,437.0,247.0,120.0,226.0,0.0,365.0,1491.0,180.0,7.0,12.0,6.0,5.0,6.0,18.0,6.0,3.0,7.0,5.0,0.0,100.0,9461.0,5271.0,7699.0,10014.0,8675.0,7213.0,10341.0,9239.0,9197.0,8154.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,1.0,20.0,,,,
6.0,4.0,2.0,3.0,5.0,2.0,11.0,2.0,3.0,0.0,1730.0,257.0,192.0,70.0,1041.0,357.0,1457.0,1513.0,716.0,1470.0,2.0,4.0,8.0,6.0,5.0,4.0,5.0,5.0,3.0,6.0,2.0,1.0,0.0,0.0,2137,1637298218375,4108951139,CLASSIC,teambuilder-match-4108951139,1637296081154,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,78.0,7.0,0.0,0.0,24.0,131.0,0.0,0.0,9.0,2.0,0.0,12.0,0.0,3.0,0.0,13.0,5.0,4.0,0.0,14.0,9.0,10.0,11.0,11.0,10.0,13.0,13.0,12.0,11.0,0.0,2514.0,1194.0,3570.0,315.0,7202.0,99.0,1421.0,5137.0,763.0,NA1_4108951139,172.0,6.0,9.0,113.0,96.0,44.0,132.0,23.0,113.0,119.0,12112.0,245.0,6499.0,358.0,17898.0,1166.0,5625.0,18435.0,1115.0,10407.0,400,1.0,101823.0,134830.0,113006.0,864848.0,93060.0,232213.0,57085.0,270021.0,14464.0,43382.0,1200410.0,12308.0,2760.0,8820.0,3929.0,18676.0,8429.0,5815.0,21724.0,8204.0,11170.0,10730.0,5032.0,6067.0,6060.0,9391.0,6057.0,8257.0,11953.0,6996.0,8694.0,4.0,1.0,196.0,0.0,1125.0,0.0,462.0,60.0,90.0,1868.0,1952.0,0.0,3.0,16.0,5.0,8.0,8.0,16.0,4.0,49.0,10.0,6.0,0.0,200.0,12903.0,5519.0,7179.0,7571.0,8574.0,6808.0,9996.0,10889.0,9767.0,8128.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,1.0,20.0,1.0,,,
9.0,4.0,4.0,11.0,4.0,0.0,4.0,7.0,5.0,5.0,88.0,438.0,87.0,2910.0,705.0,369.0,382.0,953.0,1074.0,485.0,5.0,5.0,7.0,3.0,6.0,3.0,5.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2011,1637295687570,4108833913,CLASSIC,teambuilder-match-4108833913,1637293676463,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,76.0,10.0,0.0,0.0,10.0,119.0,4.0,0.0,5.0,4.0,2.0,4.0,0.0,1.0,1.0,3.0,4.0,12.0,4.0,12.0,10.0,10.0,13.0,10.0,9.0,12.0,13.0,12.0,11.0,2785.0,9401.0,60.0,7353.0,1078.0,2256.0,2400.0,4769.0,7606.0,146.0,NA1_4108833913,129.0,29.0,9.0,134.0,112.0,25.0,107.0,39.0,99.0,123.0,8588.0,900.0,7907.0,516.0,5586.0,570.0,3965.0,3248.0,1138.0,13873.0,400,0.0,46496.0,130765.0,93240.0,63867.0,86441.0,109709.0,58420.0,173185.0,17458.0,33964.0,1200334.0,11831.0,11063.0,10024.0,7936.0,6665.0,2827.0,6560.0,9015.0,9146.0,15572.0,9088.0,7368.0,7187.0,7985.0,7345.0,4784.0,6327.0,8898.0,6804.0,10309.0,3.0,3.0,458.0,761.0,2056.0,66.0,0.0,0.0,194.0,998.0,401.0,1552.0,4.0,16.0,6.0,5.0,7.0,13.0,6.0,4.0,5.0,6.0,1.0,100.0,8945.0,6804.0,7272.0,10874.0,6613.0,5604.0,8655.0,10714.0,9177.0,8550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,,1.0,,
10.0,6.0,0.0,2.0,4.0,4.0,9.0,4.0,5.0,6.0,368.0,263.0,40.0,1901.0,446.0,1148.0,666.0,659.0,972.0,82.0,1.0,6.0,8.0,4.0,5.0,4.0,8.0,5.0,9.0,4.0,1.0,1.0,1.0,0.0,1743,1637293172030,4108766479,CLASSIC,teambuilder-match-4108766479,1637291428463,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,104.0,0.0,4.0,5.0,0.0,81.0,4.0,0.0,9.0,13.0,8.0,1.0,1.0,1.0,0.0,10.0,4.0,5.0,2.0,14.0,10.0,13.0,12.0,11.0,9.0,11.0,12.0,11.0,11.0,0.0,12073.0,637.0,10998.0,169.0,3269.0,3769.0,2018.0,5000.0,807.0,NA1_4108766479,143.0,12.0,17.0,131.0,130.0,22.0,116.0,42.0,64.0,131.0,19687.0,690.0,14551.0,1318.0,4576.0,904.0,1420.0,11541.0,1385.0,10388.0,400,0.0,360263.0,141728.0,109020.0,299656.0,31535.0,191319.0,228347.0,462355.0,175253.0,27101.0,1200288.0,21101.0,13362.0,15322.0,12992.0,4745.0,4174.0,5190.0,14168.0,6474.0,12204.0,12687.0,6438.0,9889.0,9717.0,7011.0,4923.0,6101.0,9684.0,7002.0,7907.0,1.0,4.0,1414.0,598.0,134.0,674.0,0.0,0.0,0.0,609.0,88.0,1008.0,5.0,18.0,7.0,5.0,5.0,14.0,5.0,7.0,5.0,6.0,0.0,100.0,12759.0,6386.0,10310.0,9809.0,7899.0,5946.0,7720.0,8602.0,7578.0,8030.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,,1.0,20.0,,,,
4.0,2.0,2.0,6.0,4.0,6.0,7.0,1.0,2.0,2.0,1896.0,162.0,1585.0,709.0,403.0,240.0,358.0,1004.0,76.0,526.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,1.0,2.0,1.0,0.0,2210,1637287226758,4108367410,CLASSIC,teambuilder-match-4108367410,1637285015817,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,113.0,0.0,4.0,0.0,2.0,109.0,0.0,0.0,7.0,12.0,0.0,2.0,1.0,6.0,0.0,3.0,2.0,5.0,2.0,14.0,9.0,12.0,12.0,10.0,9.0,12.0,12.0,12.0,10.0,15790.0,2903.0,521.0,8785.0,2341.0,3398.0,2442.0,0.0,9542.0,326.0,NA1_4108367410,175.0,21.0,1.0,120.0,106.0,32.0,132.0,17.0,113.0,128.0,3273.0,546.0,11229.0,179.0,9948.0,1955.0,7968.0,10360.0,421.0,8723.0,400,1.0,41427.0,130938.0,393137.0,154260.0,121331.0,139496.0,429834.0,203015.0,108385.0,29948.0,1200340.0,19321.0,3450.0,12658.0,8965.0,12290.0,6128.0,10576.0,10796.0,9964.0,9988.0,10431.0,5937.0,9584.0,5689.0,6153.0,5040.0,8558.0,7729.0,6046.0,8451.0,3.0,1.0,257.0,0.0,906.0,0.0,0.0,773.0,165.0,435.0,0.0,938.0,6.0,8.0,5.0,6.0,6.0,14.0,4.0,10.0,4.0,7.0,0.0,200.0,12207.0,5848.0,9803.0,9415.0,6723.0,5826.0,9829.0,8981.0,9548.0,7079.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,20.0,,,1.0,
3.0,2.0,3.0,0.0,0.0,2.0,8.0,2.0,3.0,2.0,1088.0,275.0,38.0,848.0,308.0,1092.0,232.0,84.0,181.0,307.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,5.0,5.0,6.0,3.0,0.0,1.0,0.0,1549,1637284522299,4108352083,CLASSIC,teambuilder-match-4108352083,1637282972707,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,108.0,4.0,0.0,0.0,0.0,113.0,0.0,0.0,4.0,0.0,5.0,8.0,2.0,0.0,1.0,11.0,0.0,1.0,0.0,13.0,10.0,11.0,13.0,11.0,10.0,12.0,12.0,11.0,10.0,10781.0,2046.0,84.0,0.0,1700.0,4918.0,2067.0,0.0,8375.0,681.0,NA1_4108352083,165.0,9.0,4.0,153.0,143.0,7.0,86.0,22.0,102.0,137.0,238.0,257.0,1644.0,6530.0,8277.0,807.0,0.0,14414.0,0.0,9447.0,400,0.0,276875.0,88151.0,139076.0,14567.0,103123.0,62315.0,99616.0,198300.0,38818.0,35720.0,1200381.0,11019.0,2303.0,1926.0,9328.0,10002.0,5726.0,2067.0,15228.0,8375.0,10129.0,8843.0,4250.0,5838.0,8293.0,8983.0,6127.0,5682.0,11423.0,5416.0,6722.0,1.0,3.0,0.0,0.0,197.0,2797.0,24.0,0.0,0.0,813.0,0.0,0.0,8.0,9.0,2.0,5.0,39.0,11.0,1.0,2.0,2.0,6.0,0.0,100.0,11073.0,6190.0,7742.0,11388.0,8200.0,6898.0,8926.0,9676.0,8159.0,6620.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,20.0,1.0,,,
8.0,4.0,3.0,2.0,3.0,1.0,8.0,4.0,6.0,5.0,193.0,569.0,78.0,889.0,143.0,899.0,619.0,196.0,26.0,1048.0,4.0,3.0,5.0,9.0,6.0,5.0,4.0,5.0,4.0,3.0,0.0,2.0,0.0,0.0,1642,1637282363739,4108296174,CLASSIC,teambuilder-match-4108296174,1637280720836,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,1.0,4.0,0.0,0.0,93.0,0.0,5.0,2.0,4.0,4.0,9.0,0.0,2.0,0.0,10.0,9.0,5.0,3.0,12.0,9.0,12.0,10.0,12.0,10.0,12.0,11.0,11.0,11.0,2899.0,0.0,574.0,9876.0,4497.0,3851.0,2400.0,672.0,389.0,888.0,NA1_4108296174,109.0,21.0,21.0,76.0,119.0,5.0,89.0,11.0,57.0,115.0,8758.0,6655.0,7485.0,1240.0,10482.0,594.0,4940.0,10338.0,9697.0,8653.0,400,1.0,369424.0,76539.0,140295.0,229133.0,47837.0,92055.0,81662.0,220741.0,131762.0,39901.0,1200391.0,11657.0,7379.0,8419.0,11116.0,16081.0,4446.0,7341.0,11716.0,11176.0,9840.0,7693.0,6619.0,7878.0,7189.0,9953.0,4998.0,5819.0,9060.0,7846.0,8688.0,1.0,3.0,0.0,724.0,360.0,0.0,1101.0,0.0,1.0,705.0,1088.0,298.0,5.0,12.0,3.0,144.0,5.0,13.0,4.0,2.0,4.0,3.0,0.0,100.0,9439.0,6030.0,8849.0,7003.0,8683.0,6222.0,8768.0,7661.0,7785.0,7647.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,20.0,,,1.0,
9.0,3.0,3.0,5.0,4.0,5.0,9.0,2.0,6.0,3.0,460.0,2869.0,627.0,272.0,989.0,188.0,301.0,1474.0,254.0,1557.0,9.0,6.0,3.0,2.0,6.0,4.0,5.0,4.0,4.0,4.0,2.0,1.0,1.0,0.0,2132,1637206863768,4107474848,CLASSIC,teambuilder-match-4107474848,1637204731444,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,127.0,9.0,0.0,0.0,8.0,79.0,0.0,12.0,3.0,8.0,6.0,5.0,1.0,7.0,0.0,4.0,4.0,5.0,4.0,11.0,10.0,13.0,12.0,10.0,10.0,13.0,11.0,13.0,11.0,8503.0,0.0,288.0,58.0,828.0,1959.0,8817.0,4772.0,313.0,599.0,NA1_4107474848,85.0,31.0,43.0,90.0,124.0,25.0,135.0,23.0,165.0,108.0,1414.0,6084.0,6192.0,8611.0,11595.0,1795.0,3379.0,878.0,10127.0,6643.0,400,1.0,198119.0,118654.0,87055.0,75689.0,45865.0,305598.0,980166.0,78942.0,68106.0,73171.0,1200400.0,9917.0,7731.0,8746.0,8791.0,12423.0,4069.0,14379.0,5931.0,11091.0,7243.0,6095.0,9229.0,10602.0,7567.0,8200.0,5923.0,8576.0,7684.0,8893.0,8182.0,3.0,2.0,0.0,1647.0,2265.0,121.0,0.0,314.0,2181.0,279.0,650.0,0.0,6.0,14.0,3.0,4.0,5.0,12.0,7.0,4.0,5.0,9.0,0.0,200.0,8283.0,7163.0,10009.0,8790.0,7116.0,6462.0,10492.0,7958.0,10482.0,7924.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,1.0,20.0,,,,
12.0,1.0,5.0,5.0,2.0,2.0,0.0,2.0,9.0,2.0,1040.0,331.0,704.0,1102.0,208.0,645.0,679.0,1109.0,11.0,668.0,6.0,1.0,5.0,4.0,6.0,5.0,5.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,2302,1637204207919,4107366269,CLASSIC,teambuilder-match-4107366269,1637201905039,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,110.0,4.0,0.0,4.0,4.0,113.0,0.0,4.0,2.0,6.0,0.0,0.0,3.0,2.0,0.0,14.0,5.0,5.0,0.0,12.0,9.0,12.0,12.0,10.0,9.0,12.0,13.0,13.0,12.0,1517.0,3699.0,85.0,409.0,144.0,2848.0,4442.0,789.0,11931.0,14045.0,NA1_4107366269,115.0,7.0,24.0,134.0,131.0,9.0,94.0,23.0,162.0,149.0,8226.0,380.0,8565.0,8364.0,3866.0,80.0,4279.0,15795.0,936.0,358.0,400,2.0,81205.0,97101.0,373215.0,100493.0,16454.0,28395.0,397378.0,201315.0,74510.0,219668.0,1200429.0,9743.0,4405.0,11204.0,9471.0,4010.0,3476.0,8721.0,17281.0,12868.0,15144.0,7915.0,5506.0,8404.0,6232.0,6133.0,6130.0,6379.0,10708.0,8596.0,9843.0,4.0,2.0,0.0,325.0,2553.0,698.0,0.0,546.0,0.0,696.0,0.0,739.0,6.0,11.0,6.0,6.0,5.0,7.0,3.0,4.0,8.0,7.0,1.0,200.0,8999.0,6009.0,8804.0,9673.0,6885.0,5503.0,9128.0,10448.0,10322.0,8906.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,,20.0,,,,
