airdragon_team100,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team100,chemtechdragon_team100,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,earthdragon_team100,earthdragon_team200,firedragon_team100,firedragon_team200,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,hextechdragon_team200,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_0,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,matchId,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,queueId,riftherald_team100,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,time_cutoff,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_0,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,waterdragon_team100,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,hextechdragon_team100,airdragon_team200,riftherald_team200,chemtechdragon_team200,waterdragon_team200
0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,171.0,566.0,352.0,797.0,1183.0,324.0,974.0,42.0,833.0,663.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2220,1637552714513,4112399333,CLASSIC,teambuilder-match-4112399333,1637550493473,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,30.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,7.0,8.0,8.0,6.0,8.0,6.0,9.0,6.0,6.0,7.0,179.0,4235.0,1892.0,345.0,305.0,667.0,62.0,183.0,245.0,0.0,NA1_4112399333,3.0,62.0,74.0,74.0,59.0,2.0,74.0,2.0,14.0,81.0,2610.0,383.0,493.0,1955.0,4136.0,85.0,3840.0,708.0,0.0,2935.0,700,1.0,0.0,205325.0,31214.0,9910.0,0.0,82006.0,27354.0,11362.0,170421.0,11033.0,13147.0,10.0,600236.0,2878.0,4619.0,2575.0,2393.0,4569.0,786.0,3902.0,1121.0,445.0,3034.0,3346.0,3331.0,3177.0,3292.0,3108.0,1959.0,3449.0,2892.0,2183.0,3563.0,0.0,0.0,88.0,0.0,190.0,92.0,128.0,32.0,0.0,228.0,200.0,98.0,0.0,2.0,4.0,4.0,1.0,3.0,6.0,4.0,3.0,4.0,3.0,0.0,100.0,3225.0,4510.0,4553.0,2964.0,4064.0,2761.0,5238.0,2915.0,2624.0,3406.0,,,,,1.0
1.0,4.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,690.0,555.0,746.0,723.0,949.0,603.0,772.0,838.0,588.0,754.0,1.0,1.0,0.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1810,1637470073256,4111294767,CLASSIC,teambuilder-match-4111294767,1637468263136,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,52.0,0.0,3.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,7.0,8.0,6.0,7.0,5.0,7.0,7.0,7.0,6.0,7.0,704.0,1043.0,190.0,609.0,194.0,0.0,2317.0,0.0,1419.0,0.0,NA1_4111294767,3.0,94.0,64.0,46.0,11.0,59.0,54.0,63.0,7.0,3.0,687.0,3569.0,930.0,2660.0,180.0,4318.0,856.0,998.0,577.0,1575.0,700,0.0,0.0,212304.0,53502.0,891.0,22768.0,46388.0,65091.0,46417.0,122721.0,9912.0,87559.0,10.0,600131.0,1556.0,4682.0,1120.0,3270.0,374.0,4496.0,3174.0,1244.0,2075.0,1629.0,3875.0,4380.0,3221.0,2798.0,2059.0,3793.0,3187.0,3163.0,2323.0,3304.0,0.0,0.0,164.0,69.0,0.0,0.0,0.0,178.0,0.0,246.0,78.0,54.0,0.0,2.0,3.0,3.0,5.0,2.0,2.0,3.0,4.0,7.0,1.0,0.0,100.0,3621.0,5030.0,3058.0,3591.0,2257.0,3898.0,3938.0,3286.0,2544.0,3187.0,,,,,
0.0,1.0,1.0,2.0,1.0,0.0,2.0,4.0,3.0,5.0,1.0,0.0,0.0,973.0,903.0,753.0,293.0,1133.0,687.0,1182.0,1195.0,666.0,1168.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1691,1637467402728,4111216604,CLASSIC,teambuilder-match-4111216604,1637465710757,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,8.0,8.0,6.0,5.0,7.0,7.0,6.0,7.0,6.0,7.0,1412.0,3392.0,29.0,331.0,215.0,746.0,212.0,184.0,1904.0,85.0,NA1_4111216604,72.0,57.0,69.0,11.0,8.0,62.0,68.0,2.0,3.0,58.0,324.0,853.0,3531.0,891.0,414.0,2435.0,3929.0,2214.0,583.0,1913.0,700,0.0,0.0,8586.0,133871.0,6973.0,47035.0,198550.0,3766.0,75089.0,96168.0,13940.0,117247.0,10.0,600196.0,1737.0,4444.0,3561.0,1406.0,637.0,3438.0,4142.0,2414.0,2487.0,1998.0,3123.0,4733.0,3453.0,2688.0,3408.0,3252.0,3682.0,3520.0,2751.0,2868.0,0.0,0.0,0.0,198.0,0.0,184.0,8.0,256.0,0.0,16.0,0.0,0.0,0.0,3.0,5.0,3.0,4.0,2.0,4.0,3.0,1.0,7.0,3.0,0.0,200.0,4620.0,4316.0,3149.0,1809.0,3273.0,3923.0,3134.0,3527.0,2626.0,3948.0,,,,,
0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,494.0,204.0,176.0,401.0,50.0,139.0,465.0,87.0,1072.0,1811.0,5.0,1.0,2.0,3.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2373,1637379641728,4109842729,CLASSIC,teambuilder-match-4109842729,1637377268016,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,4.0,4.0,3.0,1.0,7.0,6.0,7.0,7.0,6.0,6.0,7.0,8.0,9.0,7.0,913.0,952.0,0.0,3101.0,170.0,1539.0,1337.0,0.0,560.0,307.0,NA1_4109842729,39.0,1.0,10.0,53.0,61.0,7.0,45.0,14.0,71.0,71.0,1036.0,3.0,3638.0,724.0,3145.0,40.0,4011.0,2423.0,3706.0,2280.0,400,0.0,0.0,9848.0,31327.0,150035.0,79353.0,93011.0,11470.0,38560.0,141445.0,139624.0,0.0,10.0,600183.0,3054.0,989.0,4215.0,3825.0,3315.0,1580.0,5725.0,2667.0,4623.0,2587.0,3044.0,2329.0,3576.0,3111.0,3275.0,2659.0,3785.0,4537.0,4362.0,3461.0,0.0,0.0,1104.0,34.0,577.0,0.0,0.0,0.0,376.0,244.0,356.0,0.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,1.0,4.0,3.0,2.0,0.0,200.0,3582.0,3031.0,3651.0,4012.0,3060.0,3121.0,4006.0,4221.0,5408.0,3271.0,,,,,
0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,3.0,0.0,0.0,671.0,806.0,132.0,310.0,205.0,684.0,652.0,69.0,354.0,2704.0,2.0,1.0,4.0,2.0,5.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1713,1637297670798,4108940680,CLASSIC,teambuilder-match-4108940680,1637295957458,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,3.0,1.0,3.0,3.0,2.0,4.0,8.0,6.0,6.0,8.0,6.0,5.0,8.0,6.0,8.0,7.0,784.0,0.0,102.0,194.0,2002.0,1150.0,608.0,2455.0,1311.0,106.0,NA1_4108940680,60.0,17.0,3.0,83.0,38.0,3.0,84.0,1.0,58.0,82.0,3351.0,1823.0,4258.0,1031.0,2050.0,402.0,2428.0,1197.0,440.0,5017.0,400,0.0,0.0,60240.0,28305.0,122568.0,36673.0,63624.0,42679.0,20065.0,218593.0,162284.0,16878.0,10.0,600179.0,4309.0,1969.0,4490.0,1278.0,4428.0,1848.0,3126.0,4096.0,1826.0,5248.0,3671.0,3581.0,3282.0,3275.0,3195.0,2584.0,4102.0,3359.0,3509.0,5379.0,0.0,0.0,174.0,145.0,130.0,52.0,375.0,296.0,90.0,443.0,75.0,123.0,0.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,0.0,200.0,4161.0,2500.0,2721.0,4316.0,2921.0,2066.0,4829.0,3055.0,4959.0,3798.0,,,,,
0.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,186.0,444.0,668.0,1215.0,264.0,361.0,833.0,586.0,338.0,678.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2014,1637268236661,4108079117,CLASSIC,teambuilder-match-4108079117,1637266222264,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,3.0,0.0,7.0,6.0,6.0,9.0,6.0,5.0,8.0,6.0,7.0,7.0,750.0,1252.0,94.0,2423.0,391.0,1850.0,677.0,118.0,2886.0,0.0,NA1_4108079117,45.0,1.0,0.0,75.0,67.0,5.0,77.0,2.0,54.0,74.0,1121.0,816.0,1123.0,733.0,1776.0,1234.0,2667.0,1327.0,811.0,2297.0,420,0.0,0.0,28742.0,33224.0,145681.0,36628.0,0.0,0.0,36593.0,64302.0,57242.0,121353.0,10.0,600183.0,1872.0,2233.0,1218.0,3157.0,2167.0,3127.0,3344.0,1537.0,3760.0,2297.0,2436.0,2844.0,2643.0,3365.0,3639.0,3011.0,3083.0,3286.0,4013.0,3388.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,42.0,0.0,92.0,62.0,0.0,0.0,2.0,9.0,1.0,3.0,3.0,5.0,3.0,3.0,2.0,2.0,0.0,100.0,4037.0,2447.0,2884.0,5080.0,2964.0,2150.0,4326.0,3146.0,3899.0,3191.0,,,,,
0.0,4.0,1.0,2.0,0.0,5.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1362.0,394.0,720.0,-104.0,378.0,758.0,238.0,1102.0,206.0,1737.0,1.0,3.0,0.0,1.0,0.0,1.0,4.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2383,1637436849170,4110447690,CLASSIC,teambuilder-match-4110447690,1637434465735,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,4.0,1.0,1.0,0.0,1.0,9.0,6.0,7.0,8.0,6.0,6.0,7.0,7.0,7.0,7.0,1142.0,1927.0,1026.0,80.0,0.0,1809.0,660.0,164.0,358.0,53.0,NA1_4110447690,75.0,5.0,3.0,51.0,59.0,8.0,46.0,8.0,58.0,61.0,1911.0,432.0,438.0,3245.0,2903.0,593.0,3183.0,967.0,2598.0,2917.0,400,0.0,0.0,84593.0,93970.0,206491.0,38937.0,1849.0,19817.0,20940.0,77589.0,8719.0,7332.0,10.0,600191.0,3252.0,2359.0,2031.0,3845.0,3510.0,2569.0,3843.0,1131.0,3157.0,2970.0,3862.0,2259.0,3720.0,2966.0,4403.0,3833.0,2738.0,3277.0,2786.0,3462.0,0.0,0.0,198.0,0.0,566.0,519.0,606.0,166.0,0.0,0.0,200.0,0.0,1.0,36.0,5.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,0.0,100.0,5169.0,2572.0,3330.0,4554.0,3091.0,3051.0,3508.0,3528.0,3404.0,3422.0,,,,,
0.0,0.0,1.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,246.0,669.0,1903.0,890.0,64.0,107.0,583.0,825.0,673.0,931.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2299,1637565576635,4112637415,CLASSIC,teambuilder-match-4112637415,1637563277354,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,60.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,7.0,6.0,7.0,8.0,6.0,6.0,8.0,7.0,8.0,5.0,390.0,1538.0,139.0,690.0,2190.0,2343.0,942.0,0.0,2943.0,0.0,NA1_4112637415,64.0,1.0,7.0,58.0,63.0,9.0,74.0,3.0,86.0,50.0,1604.0,818.0,1978.0,752.0,89.0,488.0,1434.0,344.0,683.0,2332.0,420,0.0,0.0,1651.0,12690.0,218080.0,3831.0,50065.0,62101.0,43269.0,86177.0,53322.0,3700.0,10.0,600231.0,2066.0,2677.0,2242.0,1613.0,2353.0,3026.0,2376.0,344.0,3627.0,2504.0,3296.0,2919.0,3803.0,2740.0,3764.0,3207.0,3533.0,3025.0,3223.0,3106.0,0.0,0.0,72.0,320.0,124.0,170.0,73.0,194.0,0.0,0.0,0.0,171.0,0.0,2.0,1.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,0.0,200.0,3705.0,2418.0,3730.0,4460.0,2889.0,2647.0,4925.0,3194.0,4520.0,2251.0,,,,,
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,766.0,706.0,1228.0,1004.0,1736.0,210.0,843.0,1515.0,988.0,-108.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1771,1637560889507,4112557168,CLASSIC,teambuilder-match-4112557168,1637559117768,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,55.0,0.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,6.0,5.0,7.0,9.0,7.0,6.0,8.0,7.0,9.0,6.0,0.0,306.0,187.0,1721.0,38.0,663.0,3035.0,57.0,3482.0,24.0,NA1_4112557168,56.0,12.0,11.0,72.0,82.0,4.0,63.0,7.0,88.0,60.0,1878.0,486.0,2451.0,313.0,792.0,247.0,1118.0,1825.0,437.0,1468.0,420,0.0,0.0,42277.0,58053.0,104427.0,30426.0,0.0,0.0,11036.0,180140.0,4129.0,34493.0,10.0,600235.0,2222.0,1015.0,2749.0,2035.0,831.0,910.0,4346.0,2006.0,4077.0,1493.0,2591.0,2616.0,3128.0,3469.0,3261.0,2360.0,3318.0,3840.0,3653.0,2917.0,0.0,0.0,343.0,222.0,110.0,0.0,0.0,0.0,192.0,123.0,156.0,0.0,0.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,15.0,0.0,200.0,3177.0,2316.0,3341.0,5045.0,3250.0,2674.0,4585.0,3650.0,5166.0,2665.0,,,1.0,,
0.0,1.0,3.0,1.0,1.0,3.0,2.0,0.0,4.0,3.0,3.0,0.0,0.0,280.0,510.0,1249.0,187.0,874.0,289.0,833.0,275.0,393.0,1236.0,2.0,3.0,3.0,0.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2376,1637558621304,4112498920,CLASSIC,teambuilder-match-4112498920,1637556245241,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,4.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,7.0,5.0,7.0,8.0,5.0,7.0,8.0,7.0,7.0,6.0,2634.0,590.0,72.0,243.0,0.0,2939.0,536.0,0.0,1737.0,0.0,NA1_4112498920,57.0,2.0,3.0,76.0,39.0,17.0,61.0,2.0,61.0,70.0,554.0,133.0,1936.0,3343.0,2895.0,846.0,1980.0,3216.0,544.0,2698.0,420,0.0,0.0,54844.0,12090.0,107779.0,42626.0,7934.0,67854.0,209308.0,140047.0,95845.0,5085.0,10.0,600101.0,3325.0,870.0,2008.0,3752.0,2895.0,4006.0,2517.0,3428.0,2281.0,2698.0,2955.0,2585.0,3549.0,3752.0,3099.0,3489.0,3758.0,4225.0,3658.0,3891.0,0.0,0.0,136.0,146.0,0.0,166.0,0.0,220.0,0.0,212.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,4.0,5.0,5.0,2.0,4.0,7.0,0.0,100.0,4007.0,2183.0,3267.0,4478.0,2269.0,3272.0,4692.0,3948.0,3951.0,3007.0,,,,1.0,
0.0,1.0,4.0,1.0,1.0,1.0,3.0,3.0,5.0,2.0,5.0,0.0,0.0,221.0,556.0,364.0,473.0,355.0,374.0,625.0,1455.0,1676.0,763.0,5.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1795,1637555746344,4112501384,CLASSIC,teambuilder-match-4112501384,1637553950575,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,4.0,6.0,2.0,1.0,6.0,6.0,7.0,8.0,7.0,6.0,8.0,6.0,9.0,7.0,404.0,0.0,186.0,1422.0,0.0,2061.0,1676.0,3189.0,2836.0,331.0,NA1_4112501384,43.0,20.0,5.0,52.0,69.0,3.0,62.0,0.0,80.0,75.0,2559.0,1620.0,2184.0,49.0,2897.0,903.0,2198.0,1057.0,980.0,3758.0,420,0.0,0.0,0.0,36336.0,184614.0,4096.0,2081.0,88447.0,120002.0,74150.0,246866.0,26163.0,10.0,600220.0,3313.0,1878.0,2544.0,1471.0,3222.0,2965.0,4124.0,4460.0,4001.0,4089.0,2371.0,2806.0,3074.0,2518.0,3955.0,2849.0,4050.0,4505.0,4691.0,4088.0,1.0,0.0,350.0,258.0,174.0,0.0,325.0,0.0,250.0,213.0,184.0,0.0,0.0,2.0,3.0,3.0,3.0,3.0,8.0,11.0,3.0,3.0,3.0,0.0,200.0,2743.0,2570.0,3450.0,4082.0,3333.0,2972.0,4453.0,3097.0,5059.0,3355.0,,,1.0,,
0.0,0.0,4.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,1.0,720.0,163.0,187.0,751.0,1225.0,900.0,896.0,1324.0,490.0,965.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1830,1637553401250,4112434240,CLASSIC,teambuilder-match-4112434240,1637551570667,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,4.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,1.0,2.0,1.0,1.0,8.0,5.0,7.0,7.0,7.0,6.0,8.0,6.0,8.0,6.0,800.0,426.0,0.0,1470.0,56.0,2628.0,1036.0,124.0,1048.0,57.0,NA1_4112434240,71.0,15.0,1.0,59.0,75.0,5.0,72.0,1.0,66.0,56.0,1139.0,531.0,2869.0,201.0,3825.0,290.0,1930.0,1657.0,110.0,2035.0,420,1.0,0.0,28210.0,10303.0,77869.0,56006.0,12257.0,59429.0,22445.0,116629.0,12089.0,13812.0,10.0,600151.0,1940.0,1178.0,3140.0,1692.0,3881.0,3062.0,2966.0,1806.0,1159.0,2093.0,2870.0,2548.0,3677.0,2646.0,4775.0,3200.0,3271.0,3349.0,3120.0,3265.0,0.0,0.0,0.0,220.0,270.0,20.0,0.0,142.0,0.0,24.0,0.0,0.0,0.0,3.0,4.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,0.0,200.0,4358.0,2311.0,3498.0,3527.0,3731.0,2679.0,4700.0,3000.0,4198.0,3006.0,,,,,
0.0,0.0,6.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,164.0,125.0,1737.0,1729.0,328.0,460.0,898.0,948.0,618.0,634.0,0.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2016,1637551151043,4112346422,CLASSIC,teambuilder-match-4112346422,1637549134175,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,1.0,8.0,6.0,8.0,7.0,6.0,6.0,8.0,7.0,8.0,6.0,1312.0,1808.0,758.0,1426.0,577.0,2513.0,595.0,351.0,2345.0,500.0,NA1_4112346422,87.0,5.0,10.0,61.0,46.0,10.0,73.0,4.0,67.0,55.0,171.0,1172.0,2478.0,905.0,2207.0,614.0,823.0,2316.0,583.0,2893.0,420,0.0,0.0,21765.0,57169.0,226842.0,74680.0,12388.0,73397.0,71679.0,139157.0,2559.0,127265.0,10.0,600182.0,1484.0,3226.0,3312.0,2673.0,2785.0,3192.0,1419.0,2763.0,3149.0,3394.0,3564.0,2950.0,3987.0,3494.0,2853.0,3185.0,3323.0,4673.0,4493.0,3059.0,0.0,0.0,0.0,246.0,76.0,341.0,0.0,63.0,0.0,96.0,220.0,0.0,22.0,3.0,25.0,3.0,5.0,1.0,5.0,4.0,1.0,4.0,2.0,0.0,200.0,4794.0,2842.0,4198.0,3967.0,2750.0,3105.0,4614.0,4034.0,4930.0,3127.0,,1.0,,,
0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,38.0,101.0,1063.0,858.0,294.0,355.0,137.0,99.0,1052.0,1342.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1653,1637545798121,4112261553,CLASSIC,teambuilder-match-4112261553,1637544144847,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,8.0,6.0,6.0,8.0,6.0,6.0,7.0,7.0,8.0,5.0,617.0,145.0,605.0,1048.0,369.0,0.0,0.0,1192.0,1660.0,1274.0,NA1_4112261553,67.0,54.0,0.0,83.0,64.0,5.0,59.0,13.0,75.0,5.0,3139.0,2651.0,495.0,625.0,856.0,2079.0,2995.0,444.0,207.0,1109.0,420,0.0,0.0,130319.0,32178.0,87772.0,80392.0,627.0,41165.0,7497.0,216869.0,16227.0,115946.0,10.0,600139.0,3757.0,2797.0,1384.0,1674.0,1395.0,2079.0,3277.0,1657.0,1868.0,2490.0,3588.0,2851.0,2688.0,3808.0,2744.0,2305.0,3287.0,3399.0,3627.0,2617.0,0.0,0.0,0.0,0.0,283.0,0.0,170.0,0.0,282.0,20.0,0.0,106.0,2.0,2.0,9.0,13.0,3.0,4.0,2.0,2.0,1.0,4.0,3.0,0.0,100.0,4512.0,3075.0,2965.0,4670.0,2742.0,2715.0,3676.0,3455.0,4557.0,2329.0,,,,,
