airdragon_team100,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team100,baron_team200,chemtechdragon_team100,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,earthdragon_team100,earthdragon_team200,firedragon_team100,firedragon_team200,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,hextechdragon_team200,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_0,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,matchId,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,queueId,riftherald_team100,riftherald_team200,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,time_cutoff,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_0,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,waterdragon_team100,waterdragon_team200,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,hextechdragon_team100,airdragon_team200,inhibs_lost_team100,chemtechdragon_team200
1.0,7.0,2.0,2.0,8.0,4.0,9.0,1.0,2.0,1.0,3.0,1.0,,0.0,331.0,119.0,1037.0,1270.0,123.0,211.0,204.0,361.0,917.0,624.0,6.0,5.0,0.0,0.0,1.0,4.0,6.0,7.0,7.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1558,1637290147069,4108527542,CLASSIC,teambuilder-match-4108527542,1637288588782,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,148.0,12.0,8.0,0.0,12.0,0.0,99.0,0.0,0.0,8.0,1.0,8.0,7.0,5.0,2.0,4.0,3.0,2.0,1.0,15.0,10.0,14.0,15.0,13.0,12.0,13.0,13.0,12.0,11.0,3279.0,0.0,0.0,16395.0,868.0,11481.0,2051.0,8663.0,0.0,441.0,NA1_4108527542,175.0,14.0,34.0,164.0,165.0,18.0,114.0,147.0,34.0,170.0,19091.0,4086.0,5420.0,1189.0,7813.0,88.0,4705.0,568.0,5327.0,3491.0,440,2.0,,0.0,110333.0,15987.0,138920.0,460629.0,26701.0,119467.0,62415.0,83460.0,257573.0,479178.0,23.0,1380477.0,24130.0,4226.0,7971.0,17585.0,8861.0,11930.0,6757.0,9873.0,6196.0,4036.0,12716.0,5369.0,11887.0,10480.0,10203.0,6961.0,7864.0,7071.0,7302.0,7449.0,1.0,9.0,1759.0,139.0,2551.0,0.0,178.0,360.0,0.0,642.0,868.0,103.0,0.0,4.0,9.0,3.0,7.0,7.0,15.0,10.0,9.0,7.0,8.0,1.0,,100.0,14437.0,6840.0,12802.0,13400.0,10416.0,9090.0,11161.0,10191.0,8697.0,7856.0,1.0,,,
0.0,0.0,9.0,7.0,0.0,3.0,4.0,2.0,7.0,5.0,6.0,0.0,,0.0,304.0,1698.0,385.0,732.0,198.0,586.0,1267.0,1911.0,324.0,238.0,11.0,3.0,6.0,4.0,4.0,6.0,5.0,2.0,3.0,7.0,2.0,1.0,1.0,0.0,0.0,1.0,2435,1637287959864,4108348866,CLASSIC,teambuilder-match-4108348866,1637285524598,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,85.0,4.0,4.0,0.0,0.0,123.0,5.0,0.0,0.0,7.0,1.0,1.0,3.0,6.0,3.0,12.0,9.0,7.0,2.0,14.0,11.0,12.0,13.0,12.0,10.0,14.0,14.0,13.0,13.0,2500.0,558.0,658.0,10263.0,592.0,7244.0,16577.0,10712.0,1006.0,318.0,NA1_4108348866,153.0,19.0,17.0,167.0,155.0,27.0,138.0,43.0,150.0,160.0,9362.0,523.0,4383.0,694.0,9005.0,349.0,834.0,2744.0,12907.0,12203.0,440,2.0,,0.0,154140.0,61239.0,209643.0,141982.0,47408.0,134232.0,75130.0,329250.0,102776.0,33450.0,23.0,1380294.0,12832.0,1154.0,5074.0,12169.0,11851.0,7730.0,17953.0,13710.0,14532.0,13678.0,10979.0,6273.0,7450.0,10216.0,9898.0,6586.0,11757.0,10596.0,9159.0,9538.0,5.0,6.0,968.0,72.0,32.0,1210.0,2253.0,136.0,542.0,253.0,618.0,1157.0,0.0,5.0,20.0,6.0,7.0,9.0,18.0,5.0,1.0,2.0,6.0,1.0,,200.0,11938.0,8191.0,9309.0,11104.0,9114.0,6326.0,11919.0,12429.0,10914.0,11192.0,,,,
1.0,1.0,9.0,8.0,5.0,4.0,5.0,3.0,3.0,5.0,2.0,0.0,,0.0,414.0,517.0,114.0,691.0,52.0,809.0,624.0,746.0,365.0,727.0,3.0,3.0,3.0,2.0,4.0,2.0,6.0,8.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1870,1637279667671,4108309766,CLASSIC,teambuilder-match-4108309766,1637277797141,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,144.0,0.0,4.0,0.0,8.0,106.0,0.0,0.0,0.0,9.0,3.0,9.0,5.0,2.0,2.0,0.0,2.0,2.0,7.0,14.0,11.0,14.0,13.0,11.0,10.0,13.0,12.0,12.0,12.0,984.0,5432.0,1020.0,12609.0,264.0,5461.0,2282.0,6702.0,8089.0,1270.0,NA1_4108309766,135.0,16.0,9.0,167.0,137.0,28.0,195.0,16.0,108.0,149.0,9771.0,306.0,15686.0,1657.0,8199.0,589.0,5851.0,644.0,230.0,10997.0,440,2.0,,0.0,224048.0,41621.0,564235.0,300614.0,65977.0,102875.0,41792.0,206752.0,88930.0,66476.0,23.0,1380368.0,18820.0,5999.0,18319.0,14969.0,8896.0,6494.0,8134.0,10094.0,8452.0,12653.0,12079.0,6462.0,11013.0,9496.0,8072.0,6109.0,8124.0,7581.0,6700.0,9672.0,1.0,6.0,8063.0,260.0,1612.0,702.0,432.0,444.0,0.0,2747.0,132.0,386.0,0.0,4.0,11.0,1.0,10.0,7.0,18.0,6.0,9.0,8.0,24.0,0.0,,100.0,12337.0,8378.0,12743.0,11231.0,8513.0,7278.0,11156.0,8580.0,9608.0,8836.0,,,,
0.0,5.0,9.0,5.0,4.0,5.0,8.0,4.0,9.0,6.0,1.0,0.0,,0.0,708.0,712.0,240.0,142.0,2345.0,670.0,441.0,1667.0,1234.0,409.0,4.0,7.0,10.0,6.0,5.0,10.0,5.0,2.0,4.0,6.0,1.0,2.0,0.0,1.0,0.0,0.0,1665,1637276279130,4108223506,CLASSIC,teambuilder-match-4108223506,1637274613855,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,104.0,2.0,19.0,0.0,12.0,104.0,4.0,21.0,0.0,2.0,1.0,5.0,3.0,11.0,3.0,13.0,7.0,6.0,8.0,13.0,11.0,12.0,13.0,14.0,12.0,15.0,14.0,13.0,15.0,8306.0,6271.0,554.0,428.0,21848.0,160.0,2776.0,2308.0,14918.0,2061.0,NA1_4108223506,168.0,18.0,9.0,177.0,168.0,18.0,191.0,30.0,141.0,164.0,1707.0,540.0,8749.0,11190.0,275.0,8791.0,18423.0,8062.0,1657.0,13718.0,440,0.0,2.0,0.0,35015.0,117726.0,224819.0,178019.0,174645.0,27792.0,96883.0,217850.0,21243.0,191051.0,23.0,1380410.0,10385.0,6812.0,9844.0,12094.0,22123.0,9344.0,22952.0,10848.0,18087.0,17260.0,8508.0,6137.0,8680.0,8802.0,13440.0,7195.0,14700.0,10232.0,10299.0,10498.0,6.0,1.0,372.0,0.0,541.0,476.0,0.0,392.0,1751.0,477.0,1511.0,1480.0,0.0,9.0,15.0,6.0,7.0,3.0,17.0,6.0,9.0,3.0,10.0,1.0,,200.0,11255.0,7451.0,9554.0,11383.0,12366.0,8769.0,13837.0,12386.0,10921.0,13234.0,,1.0,1.0,
0.0,3.0,8.0,2.0,8.0,8.0,14.0,10.0,8.0,4.0,6.0,0.0,1.0,0.0,1229.0,336.0,372.0,257.0,602.0,476.0,3114.0,732.0,267.0,1993.0,9.0,3.0,6.0,9.0,9.0,6.0,8.0,4.0,5.0,8.0,3.0,0.0,1.0,0.0,1.0,0.0,1614,1637264865210,4108114485,CLASSIC,teambuilder-match-4108114485,1637263250480,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,7.0,155.0,1.0,8.0,0.0,5.0,6.0,12.0,2.0,7.0,2.0,6.0,12.0,8.0,7.0,13.0,12.0,13.0,13.0,12.0,11.0,15.0,16.0,14.0,14.0,9371.0,0.0,8965.0,9177.0,2686.0,4445.0,20281.0,3558.0,15215.0,2463.0,NA1_4108114485,88.0,37.0,23.0,127.0,129.0,24.0,150.0,35.0,155.0,152.0,1101.0,5823.0,1637.0,818.0,16440.0,2049.0,958.0,16066.0,795.0,13073.0,420,0.0,1.0,0.0,146235.0,193760.0,204240.0,258110.0,46831.0,127045.0,157099.0,240171.0,108572.0,26696.0,23.0,1380392.0,11183.0,7132.0,10792.0,9996.0,19127.0,7982.0,21311.0,21123.0,16194.0,15715.0,7589.0,10136.0,10437.0,8107.0,10102.0,6926.0,11564.0,13672.0,10777.0,10543.0,6.0,2.0,710.0,1308.0,190.0,0.0,0.0,1487.0,72.0,1497.0,183.0,178.0,0.0,8.0,14.0,4.0,8.0,7.0,26.0,8.0,4.0,7.0,6.0,0.0,,200.0,10143.0,9488.0,10641.0,10207.0,9907.0,8344.0,13593.0,15494.0,12180.0,12001.0,1.0,,,
0.0,6.0,16.0,5.0,1.0,8.0,7.0,4.0,8.0,1.0,7.0,0.0,,0.0,223.0,1429.0,1883.0,170.0,321.0,1031.0,1107.0,465.0,221.0,1324.0,5.0,3.0,5.0,8.0,3.0,4.0,7.0,4.0,4.0,5.0,1.0,2.0,0.0,1.0,0.0,0.0,1950,1637207346541,4107457283,CLASSIC,teambuilder-match-4107457283,1637205396112,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,5.0,120.0,4.0,0.0,0.0,7.0,1.0,9.0,2.0,2.0,3.0,3.0,4.0,9.0,8.0,14.0,13.0,13.0,12.0,12.0,11.0,14.0,13.0,13.0,13.0,13370.0,5785.0,13084.0,1753.0,790.0,3784.0,10345.0,139.0,15007.0,3634.0,NA1_4107457283,157.0,6.0,21.0,128.0,147.0,13.0,141.0,18.0,136.0,162.0,3190.0,904.0,2883.0,6682.0,8808.0,429.0,396.0,13858.0,1759.0,19308.0,400,0.0,,1.0,669693.0,198304.0,584834.0,69948.0,9486.0,131130.0,294500.0,250667.0,271083.0,684322.0,23.0,1380370.0,17640.0,7199.0,18245.0,9487.0,9598.0,4664.0,10965.0,15035.0,17577.0,23878.0,10383.0,6674.0,9833.0,6930.0,7971.0,6296.0,7942.0,9140.0,9196.0,10148.0,1.0,2.0,1080.0,509.0,2278.0,1051.0,0.0,450.0,224.0,1037.0,809.0,936.0,6.0,6.0,16.0,4.0,7.0,5.0,12.0,11.0,5.0,7.0,2.0,0.0,,200.0,11815.0,10143.0,10895.0,8910.0,8649.0,7840.0,11595.0,10376.0,11057.0,10176.0,1.0,,,1.0
0.0,2.0,12.0,5.0,0.0,6.0,11.0,4.0,5.0,0.0,6.0,0.0,,0.0,300.0,533.0,181.0,1640.0,191.0,1249.0,467.0,725.0,328.0,1326.0,7.0,5.0,5.0,5.0,6.0,4.0,1.0,4.0,4.0,6.0,0.0,3.0,0.0,1.0,0.0,0.0,1974,1637204401335,4107397960,CLASSIC,teambuilder-match-4107397960,1637202426513,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,121.0,0.0,12.0,0.0,3.0,120.0,12.0,4.0,0.0,3.0,3.0,2.0,4.0,9.0,2.0,3.0,6.0,7.0,8.0,12.0,12.0,12.0,14.0,12.0,11.0,14.0,13.0,14.0,13.0,6995.0,12648.0,675.0,13029.0,1570.0,7660.0,10735.0,4799.0,10774.0,0.0,NA1_4107397960,137.0,39.0,20.0,185.0,167.0,4.0,147.0,8.0,167.0,124.0,5010.0,574.0,5745.0,3874.0,16349.0,473.0,1807.0,3865.0,606.0,11481.0,400,2.0,,0.0,192784.0,188035.0,402335.0,54110.0,83680.0,112681.0,91144.0,139901.0,213012.0,226088.0,23.0,1380392.0,12150.0,14157.0,6873.0,21387.0,18374.0,8642.0,12910.0,9588.0,12672.0,13918.0,7720.0,7683.0,8246.0,8655.0,11715.0,6924.0,7862.0,8950.0,9683.0,9286.0,2.0,3.0,144.0,934.0,452.0,4482.0,454.0,508.0,366.0,923.0,1291.0,2436.0,0.0,8.0,196.0,6.0,5.0,8.0,16.0,5.0,294.0,6.0,5.0,0.0,1.0,200.0,9633.0,8943.0,8956.0,12157.0,9598.0,7873.0,11998.0,10841.0,12651.0,10493.0,,,,1.0
1.0,5.0,5.0,3.0,4.0,6.0,2.0,3.0,22.0,4.0,3.0,0.0,,0.0,501.0,582.0,239.0,1286.0,119.0,113.0,627.0,691.0,505.0,1778.0,11.0,3.0,12.0,13.0,4.0,4.0,4.0,3.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1746,1637397917327,4110213990,CLASSIC,teambuilder-match-4110213990,1637396170837,MATCHED_GAME,11.23.409.111,0.0,0.0,30.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,11.0,120.0,0.0,8.0,8.0,1.0,1.0,4.0,0.0,0.0,3.0,14.0,5.0,0.0,9.0,25.0,12.0,13.0,10.0,11.0,14.0,15.0,13.0,13.0,13.0,13.0,323.0,9964.0,3398.0,538.0,1218.0,5870.0,918.0,1688.0,14774.0,1017.0,NA1_4110213990,37.0,113.0,29.0,44.0,121.0,226.0,12.0,1.0,105.0,181.0,5124.0,2687.0,755.0,2721.0,9306.0,17104.0,8127.0,0.0,971.0,43286.0,430,0.0,2.0,0.0,206418.0,252479.0,90713.0,330813.0,310424.0,153713.0,99927.0,5450.0,469235.0,207553.0,23.0,1380473.0,5527.0,13930.0,4153.0,3260.0,10525.0,24486.0,9850.0,1688.0,16449.0,45219.0,6561.0,7832.0,4939.0,5086.0,7994.0,16983.0,8827.0,7641.0,8215.0,15367.0,9.0,2.0,80.0,1278.0,0.0,0.0,0.0,1510.0,804.0,0.0,703.0,916.0,0.0,26.0,42.0,6.0,0.0,5.0,7.0,13.0,0.0,3.0,4.0,0.0,,200.0,9198.0,10390.0,7064.0,8555.0,12221.0,14384.0,10010.0,10416.0,10758.0,10653.0,,,2.0,1.0
1.0,11.0,10.0,7.0,4.0,9.0,13.0,4.0,2.0,9.0,2.0,0.0,,0.0,206.0,1167.0,55.0,1500.0,436.0,124.0,231.0,3318.0,1620.0,91.0,7.0,6.0,5.0,6.0,9.0,6.0,5.0,9.0,6.0,8.0,2.0,1.0,0.0,1.0,0.0,0.0,1892,1637394412318,4110107066,CLASSIC,teambuilder-match-4110107066,1637392520204,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,127.0,8.0,20.0,1.0,0.0,0.0,7.0,8.0,13.0,5.0,2.0,21.0,3.0,7.0,13.0,11.0,14.0,14.0,13.0,12.0,13.0,14.0,15.0,12.0,5301.0,1267.0,4525.0,1281.0,621.0,10815.0,1496.0,1987.0,2935.0,799.0,NA1_4110107066,72.0,2.0,30.0,142.0,132.0,17.0,150.0,36.0,159.0,115.0,928.0,186.0,11340.0,10743.0,20002.0,972.0,7432.0,25182.0,7838.0,8433.0,400,1.0,1.0,0.0,176656.0,11329.0,302994.0,39493.0,101441.0,165945.0,506267.0,139649.0,123841.0,86277.0,23.0,1380461.0,6810.0,1546.0,16311.0,12924.0,21002.0,11812.0,8929.0,27801.0,12526.0,9662.0,5756.0,5368.0,10588.0,10269.0,11586.0,7989.0,8831.0,15427.0,9895.0,8981.0,4.0,4.0,580.0,92.0,444.0,900.0,379.0,24.0,1.0,631.0,1753.0,430.0,0.0,41.0,0.0,3.0,21.0,4.0,15.0,5.0,2.0,9.0,6.0,0.0,,200.0,10361.0,7788.0,12448.0,11483.0,11286.0,9701.0,10945.0,12985.0,13139.0,9187.0,1.0,,,
1.0,8.0,8.0,8.0,6.0,8.0,26.0,0.0,8.0,9.0,2.0,1.0,,1.0,512.0,432.0,821.0,838.0,1791.0,650.0,105.0,289.0,679.0,471.0,4.0,9.0,7.0,5.0,1.0,2.0,7.0,14.0,6.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,1509,1637316249463,4109189806,CLASSIC,teambuilder-match-4109189806,1637314739475,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,129.0,8.0,12.0,0.0,4.0,85.0,0.0,4.0,0.0,4.0,1.0,19.0,5.0,14.0,2.0,4.0,4.0,7.0,3.0,14.0,10.0,15.0,12.0,14.0,13.0,13.0,11.0,14.0,12.0,3254.0,2252.0,2649.0,7427.0,4492.0,4257.0,631.0,1206.0,17018.0,12302.0,NA1_4109189806,140.0,24.0,55.0,110.0,176.0,3.0,146.0,18.0,151.0,140.0,11131.0,1446.0,21929.0,1439.0,14492.0,1078.0,10673.0,9543.0,1134.0,650.0,420,0.0,1.0,0.0,112105.0,67925.0,201730.0,122635.0,105094.0,31508.0,233071.0,88877.0,55790.0,157112.0,23.0,1380366.0,14711.0,4313.0,28576.0,11946.0,19258.0,5822.0,12150.0,11520.0,18757.0,12994.0,10112.0,6127.0,14941.0,8093.0,13625.0,8749.0,9195.0,8489.0,10259.0,8281.0,2.0,5.0,324.0,613.0,3996.0,3079.0,274.0,486.0,845.0,770.0,604.0,42.0,0.0,5.0,43.0,6.0,2.0,7.0,15.0,7.0,2.0,10.0,7.0,0.0,1.0,100.0,12796.0,6346.0,13511.0,9826.0,12316.0,10298.0,10155.0,8360.0,12145.0,8656.0,,,,
0.0,3.0,5.0,8.0,4.0,7.0,13.0,5.0,5.0,1.0,1.0,1.0,,0.0,381.0,35.0,1146.0,165.0,1602.0,1386.0,1006.0,896.0,379.0,193.0,4.0,9.0,4.0,4.0,4.0,2.0,7.0,6.0,10.0,9.0,2.0,1.0,1.0,0.0,0.0,0.0,2743,1637218287451,4107697107,CLASSIC,teambuilder-match-4107697107,1637215544265,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,132.0,8.0,8.0,4.0,4.0,113.0,0.0,20.0,0.0,8.0,1.0,10.0,4.0,14.0,5.0,3.0,9.0,3.0,2.0,15.0,11.0,15.0,14.0,13.0,13.0,14.0,14.0,12.0,12.0,12629.0,9024.0,2149.0,9747.0,2124.0,12529.0,2756.0,13741.0,886.0,525.0,NA1_4107697107,135.0,21.0,30.0,154.0,143.0,46.0,127.0,42.0,121.0,164.0,2405.0,494.0,15991.0,1907.0,14296.0,532.0,7919.0,994.0,10467.0,7412.0,420,2.0,,0.0,14078.0,188103.0,229627.0,77161.0,10407.0,154123.0,99461.0,297256.0,106830.0,139713.0,23.0,1380382.0,16558.0,10368.0,18873.0,12697.0,16682.0,13878.0,10675.0,20752.0,15006.0,8771.0,10396.0,5985.0,11686.0,10485.0,11651.0,9211.0,8271.0,12786.0,7469.0,8193.0,1.0,6.0,1523.0,850.0,731.0,1042.0,260.0,817.0,0.0,6016.0,3652.0,832.0,6.0,7.0,186.0,3.0,8.0,6.0,12.0,10.0,3.0,5.0,7.0,0.0,1.0,200.0,13912.0,8234.0,13349.0,12578.0,10748.0,11073.0,11712.0,12261.0,9159.0,9107.0,1.0,,,
0.0,5.0,10.0,5.0,7.0,5.0,14.0,0.0,2.0,1.0,7.0,0.0,1.0,0.0,748.0,526.0,434.0,454.0,1044.0,407.0,223.0,767.0,872.0,710.0,4.0,5.0,2.0,4.0,6.0,7.0,8.0,9.0,3.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,1800,1637214239318,4107638733,CLASSIC,teambuilder-match-4107638733,1637212439174,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,9.0,115.0,0.0,1.0,4.0,119.0,4.0,0.0,0.0,9.0,3.0,6.0,6.0,9.0,3.0,4.0,12.0,1.0,3.0,14.0,12.0,15.0,13.0,12.0,11.0,13.0,14.0,14.0,13.0,14615.0,5083.0,13903.0,949.0,1339.0,684.0,0.0,47.0,727.0,4057.0,NA1_4107638733,169.0,5.0,184.0,13.0,127.0,16.0,121.0,35.0,162.0,159.0,3617.0,1598.0,507.0,5443.0,12947.0,11159.0,7675.0,13770.0,10199.0,13970.0,440,1.0,,0.0,127751.0,45325.0,50354.0,237376.0,79377.0,201695.0,105161.0,114761.0,123764.0,0.0,23.0,1380342.0,19125.0,7278.0,14410.0,6666.0,14403.0,12160.0,11161.0,21628.0,11052.0,18479.0,11387.0,7256.0,10194.0,9529.0,9744.0,8207.0,9223.0,12137.0,8802.0,9625.0,4.0,4.0,891.0,596.0,0.0,274.0,115.0,316.0,3486.0,7809.0,126.0,451.0,0.0,7.0,19.0,6.0,1.0,30.0,11.0,3.0,1.0,3.0,5.0,0.0,1.0,200.0,12935.0,8729.0,13165.0,10059.0,9645.0,8249.0,10428.0,11760.0,11983.0,10036.0,,1.0,,
0.0,5.0,9.0,15.0,4.0,4.0,9.0,0.0,6.0,7.0,4.0,0.0,1.0,0.0,1809.0,378.0,1059.0,235.0,1562.0,291.0,380.0,1401.0,938.0,502.0,2.0,4.0,5.0,5.0,7.0,8.0,7.0,7.0,5.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,1954,1637204487279,4107368340,CLASSIC,teambuilder-match-4107368340,1637202532822,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,80.0,4.0,8.0,0.0,24.0,120.0,20.0,4.0,0.0,10.0,0.0,1.0,4.0,13.0,1.0,1.0,17.0,3.0,6.0,14.0,11.0,12.0,12.0,12.0,12.0,12.0,14.0,14.0,13.0,2601.0,5841.0,2705.0,7180.0,328.0,1938.0,208.0,0.0,2373.0,5906.0,NA1_4107368340,146.0,12.0,6.0,96.0,157.0,15.0,99.0,18.0,146.0,142.0,13646.0,783.0,3123.0,557.0,15968.0,397.0,6738.0,23437.0,6471.0,7165.0,440,0.0,2.0,0.0,541821.0,256873.0,325033.0,95771.0,73486.0,77214.0,74024.0,89021.0,122403.0,435876.0,23.0,1380465.0,16247.0,7142.0,6171.0,8315.0,18437.0,2336.0,7139.0,28695.0,10784.0,20228.0,10809.0,6278.0,7234.0,6840.0,12682.0,6196.0,8015.0,13491.0,10582.0,10252.0,7.0,2.0,0.0,518.0,342.0,576.0,2140.0,0.0,192.0,5257.0,1940.0,7156.0,0.0,10.0,16.0,5.0,6.0,11.0,14.0,8.0,1.0,7.0,2.0,1.0,,200.0,12945.0,8352.0,9385.0,9756.0,9769.0,9056.0,9402.0,12856.0,12160.0,10594.0,,,1.0,
