airdragon_team100,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team100,chemtechdragon_team100,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,earthdragon_team100,earthdragon_team200,firedragon_team100,firedragon_team200,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,hextechdragon_team200,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_0,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,matchId,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,queueId,riftherald_team100,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,time_cutoff,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_0,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,waterdragon_team100,waterdragon_team200,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,hextechdragon_team100,airdragon_team200,riftherald_team200,chemtechdragon_team200
0.0,0.0,3.0,1.0,1.0,1.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,1280.0,199.0,735.0,193.0,63.0,92.0,136.0,257.0,-65.0,1676.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1961,1637273103361,4108156932,CLASSIC,teambuilder-match-4108156932,1637271142169,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,48.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,3.0,1.0,0.0,3.0,0.0,3.0,9.0,5.0,6.0,8.0,6.0,5.0,7.0,7.0,7.0,6.0,531.0,1417.0,162.0,1546.0,954.0,862.0,913.0,77.0,2387.0,138.0,NA1_4108156932,71.0,4.0,0.0,51.0,60.0,12.0,60.0,5.0,44.0,58.0,3368.0,796.0,620.0,1633.0,2831.0,846.0,1212.0,2155.0,944.0,4188.0,400,0.0,0.0,47621.0,55811.0,172613.0,70640.0,0.0,77580.0,92123.0,87094.0,27916.0,0.0,9.0,540191.0,4156.0,2214.0,839.0,3338.0,3786.0,1953.0,2126.0,2405.0,3405.0,4452.0,4080.0,2309.0,2685.0,3408.0,3638.0,2442.0,2536.0,3932.0,2720.0,4176.0,0.0,0.0,256.0,0.0,56.0,158.0,0.0,244.0,0.0,172.0,73.0,125.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,,200.0,5062.0,2275.0,2704.0,4576.0,2842.0,1996.0,3943.0,3335.0,3237.0,2908.0,,,,
0.0,1.0,5.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,682.0,972.0,37.0,488.0,1141.0,444.0,151.0,1201.0,419.0,966.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1886,1637270597973,4108143139,CLASSIC,teambuilder-match-4108143139,1637268711641,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,7.0,5.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,1899.0,1175.0,75.0,2236.0,106.0,1498.0,1869.0,208.0,0.0,553.0,NA1_4108143139,47.0,6.0,9.0,48.0,65.0,18.0,54.0,0.0,67.0,54.0,704.0,802.0,1444.0,1006.0,1613.0,44.0,822.0,2049.0,1650.0,1673.0,440,0.0,0.0,68669.0,19099.0,65117.0,96684.0,11923.0,53950.0,11099.0,57664.0,8788.0,0.0,9.0,540165.0,2603.0,1977.0,1528.0,3386.0,1795.0,1629.0,2847.0,2434.0,1650.0,2226.0,2442.0,2672.0,3987.0,2693.0,2866.0,2744.0,2991.0,4026.0,3069.0,2966.0,0.0,0.0,0.0,0.0,8.0,143.0,74.0,86.0,156.0,176.0,0.0,0.0,0.0,4.0,5.0,2.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,0.0,,200.0,3533.0,2270.0,3167.0,3946.0,2887.0,2723.0,3874.0,3159.0,3892.0,3075.0,,,,
0.0,0.0,4.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,317.0,281.0,565.0,644.0,576.0,503.0,916.0,2113.0,757.0,744.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1899,1637220079358,4107763000,CLASSIC,teambuilder-match-4107763000,1637218180275,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,44.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,7.0,5.0,7.0,8.0,6.0,5.0,7.0,7.0,8.0,7.0,1255.0,741.0,0.0,2064.0,392.0,2204.0,0.0,493.0,1792.0,1746.0,NA1_4107763000,60.0,12.0,1.0,67.0,53.0,2.0,68.0,10.0,65.0,67.0,1033.0,156.0,368.0,200.0,1940.0,399.0,1331.0,1315.0,436.0,381.0,420,0.0,0.0,65537.0,12752.0,116207.0,4262.0,0.0,17288.0,30357.0,190888.0,64828.0,44728.0,9.0,540216.0,2402.0,986.0,368.0,2265.0,2332.0,2912.0,1701.0,1840.0,2229.0,2268.0,2737.0,2406.0,2890.0,2734.0,3151.0,2748.0,3091.0,3838.0,2962.0,3479.0,0.0,0.0,113.0,88.0,0.0,0.0,0.0,308.0,369.0,32.0,0.0,139.0,2.0,2.0,4.0,2.0,2.0,4.0,4.0,3.0,3.0,4.0,2.0,0.0,,100.0,3599.0,1960.0,3254.0,4223.0,2879.0,2099.0,4002.0,3337.0,4202.0,3335.0,1.0,,,
0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,1.0,90.0,665.0,323.0,485.0,450.0,456.0,255.0,1068.0,653.0,714.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2241,1637217715839,4107676898,CLASSIC,teambuilder-match-4107676898,1637215474488,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,7.0,6.0,6.0,8.0,6.0,5.0,7.0,7.0,6.0,6.0,888.0,715.0,284.0,2133.0,0.0,0.0,479.0,0.0,2002.0,160.0,NA1_4107676898,53.0,21.0,4.0,69.0,46.0,1.0,69.0,11.0,44.0,58.0,342.0,774.0,2235.0,554.0,1697.0,2209.0,2038.0,977.0,833.0,4358.0,420,0.0,0.0,59916.0,80346.0,119208.0,15862.0,19162.0,97483.0,29532.0,78682.0,4755.0,14270.0,9.0,540193.0,1289.0,1711.0,2656.0,2913.0,1697.0,2209.0,2684.0,1045.0,3075.0,4518.0,2515.0,3040.0,3698.0,3695.0,2300.0,2356.0,2880.0,3843.0,2703.0,3564.0,0.0,0.0,58.0,222.0,136.0,226.0,0.0,0.0,166.0,68.0,240.0,0.0,3.0,1.0,2.0,1.0,3.0,11.0,5.0,4.0,1.0,2.0,0.0,0.0,,200.0,3558.0,2980.0,3037.0,4622.0,2522.0,2135.0,3804.0,3750.0,2955.0,2898.0,,,,
0.0,0.0,3.0,1.0,0.0,2.0,2.0,3.0,2.0,3.0,1.0,0.0,0.0,559.0,308.0,342.0,884.0,373.0,196.0,544.0,1686.0,1230.0,113.0,6.0,2.0,1.0,3.0,3.0,3.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1588,1637290147097,4108497717,CLASSIC,teambuilder-match-4108497717,1637288558776,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,32.0,5.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,2.0,4.0,6.0,2.0,2.0,6.0,5.0,6.0,6.0,6.0,5.0,7.0,6.0,8.0,6.0,351.0,1414.0,1369.0,262.0,0.0,312.0,3439.0,173.0,2731.0,0.0,NA1_4108497717,34.0,1.0,0.0,52.0,51.0,10.0,42.0,5.0,58.0,36.0,2745.0,326.0,334.0,843.0,4470.0,1592.0,1048.0,4247.0,464.0,2753.0,440,0.0,0.0,110379.0,63346.0,236237.0,45113.0,14748.0,19164.0,39859.0,193990.0,40564.0,1684.0,9.0,540170.0,3445.0,1740.0,1788.0,1106.0,4470.0,2063.0,4817.0,4840.0,3392.0,3098.0,2109.0,2283.0,2992.0,2554.0,4148.0,2796.0,3744.0,4511.0,3360.0,2813.0,0.0,0.0,348.0,0.0,84.0,0.0,0.0,158.0,328.0,419.0,196.0,345.0,0.0,2.0,3.0,3.0,0.0,7.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,200.0,2564.0,2025.0,2813.0,3110.0,2438.0,2360.0,3992.0,2848.0,4160.0,2549.0,,,,
0.0,0.0,3.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,16.0,103.0,2181.0,479.0,765.0,633.0,117.0,665.0,193.0,200.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1819,1637286456173,4108386068,CLASSIC,teambuilder-match-4108386068,1637284636911,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,0.0,2.0,2.0,7.0,6.0,7.0,7.0,6.0,6.0,8.0,6.0,7.0,6.0,0.0,1041.0,191.0,0.0,0.0,0.0,0.0,1005.0,246.0,0.0,NA1_4108386068,40.0,15.0,7.0,49.0,71.0,15.0,63.0,8.0,55.0,70.0,2139.0,720.0,2627.0,2740.0,3205.0,1146.0,2064.0,615.0,3880.0,4250.0,440,0.0,0.0,53578.0,24041.0,91482.0,44643.0,21906.0,30392.0,18335.0,97752.0,42781.0,0.0,9.0,540172.0,2255.0,1761.0,3079.0,2834.0,3205.0,1406.0,2292.0,1745.0,4316.0,4250.0,2441.0,2713.0,3381.0,2809.0,3240.0,2208.0,3667.0,2665.0,3158.0,3600.0,0.0,0.0,116.0,0.0,260.0,93.0,0.0,260.0,228.0,124.0,190.0,0.0,0.0,3.0,4.0,1.0,2.0,2.0,6.0,2.0,3.0,4.0,4.0,0.0,,200.0,3693.0,2537.0,3239.0,3941.0,2872.0,2437.0,4336.0,2652.0,3804.0,3065.0,,,,
0.0,1.0,4.0,5.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,51.0,637.0,369.0,756.0,960.0,531.0,858.0,1394.0,557.0,80.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,1637372524148,4109694975,CLASSIC,teambuilder-match-4109694975,1637370503102,MATCHED_GAME,11.23.409.111,0.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,8.0,40.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,7.0,6.0,5.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,2595.0,1370.0,0.0,0.0,84.0,103.0,347.0,392.0,99.0,2067.0,NA1_4109694975,63.0,2.0,21.0,1.0,63.0,55.0,37.0,72.0,3.0,40.0,570.0,955.0,2092.0,947.0,2917.0,2423.0,2236.0,4078.0,1533.0,559.0,430,0.0,0.0,0.0,9215.0,37582.0,80737.0,48385.0,20113.0,21665.0,51985.0,30517.0,122837.0,9.0,540113.0,3165.0,2460.0,2092.0,979.0,3539.0,2527.0,2932.0,4471.0,1649.0,2795.0,3976.0,2812.0,2894.0,3006.0,3400.0,3056.0,2708.0,3944.0,3567.0,2865.0,0.0,0.0,0.0,134.0,0.0,32.0,536.0,0.0,349.0,0.0,16.0,168.0,0.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,,200.0,3664.0,2902.0,2079.0,2660.0,3791.0,3084.0,2898.0,3474.0,2878.0,3642.0,,,,
0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,293.0,791.0,344.0,282.0,260.0,94.0,822.0,1896.0,722.0,657.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2103,1637284630180,4108380893,CLASSIC,teambuilder-match-4108380893,1637282526679,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,6.0,6.0,6.0,7.0,5.0,7.0,8.0,6.0,7.0,6.0,168.0,98.0,381.0,0.0,604.0,3262.0,2680.0,0.0,0.0,1691.0,NA1_4108380893,57.0,72.0,5.0,47.0,15.0,62.0,65.0,2.0,46.0,5.0,1047.0,1658.0,350.0,2035.0,271.0,376.0,745.0,956.0,2041.0,502.0,430,0.0,0.0,5583.0,21238.0,276752.0,70003.0,34011.0,18471.0,18377.0,132968.0,46092.0,105682.0,9.0,540114.0,1216.0,1757.0,925.0,2125.0,876.0,3639.0,3425.0,1327.0,2041.0,2293.0,2693.0,2916.0,3429.0,2637.0,1820.0,2854.0,3987.0,3571.0,2422.0,2727.0,0.0,0.0,0.0,0.0,193.0,90.0,0.0,0.0,0.0,370.0,0.0,99.0,0.0,3.0,2.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,6.0,0.0,1.0,200.0,2807.0,2834.0,3077.0,3297.0,2083.0,3876.0,4728.0,3127.0,3683.0,2476.0,,,,
0.0,0.0,2.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,758.0,510.0,985.0,788.0,1501.0,460.0,250.0,603.0,476.0,350.0,1.0,2.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1945,1637275181441,4108260616,CLASSIC,teambuilder-match-4108260616,1637273235917,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,4.0,0.0,7.0,44.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,7.0,5.0,6.0,7.0,6.0,5.0,6.0,7.0,8.0,5.0,407.0,1594.0,0.0,2380.0,231.0,886.0,0.0,75.0,2401.0,53.0,NA1_4108260616,79.0,11.0,3.0,74.0,59.0,16.0,27.0,15.0,63.0,45.0,2513.0,515.0,1659.0,207.0,4556.0,404.0,1792.0,1254.0,694.0,2733.0,420,0.0,0.0,7067.0,82034.0,95402.0,5053.0,54133.0,81144.0,13509.0,28402.0,19617.0,21698.0,9.0,540175.0,2921.0,2420.0,1723.0,2621.0,4788.0,1291.0,1950.0,1370.0,3246.0,2786.0,3633.0,2395.0,2885.0,3478.0,4101.0,2810.0,2365.0,3278.0,3401.0,3000.0,0.0,0.0,0.0,310.0,64.0,34.0,0.0,0.0,158.0,40.0,150.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,4.0,2.0,3.0,2.0,0.0,,100.0,3912.0,1890.0,2670.0,3903.0,3132.0,1987.0,2617.0,3421.0,4077.0,2386.0,,,,
0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,962.0,195.0,117.0,74.0,243.0,541.0,536.0,1616.0,353.0,308.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1904,1637203202700,4107384355,CLASSIC,teambuilder-match-4107384355,1637201297831,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,50.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,8.0,5.0,6.0,7.0,5.0,4.0,7.0,6.0,8.0,6.0,2575.0,740.0,133.0,1437.0,967.0,1402.0,771.0,1716.0,843.0,160.0,NA1_4107384355,57.0,17.0,3.0,52.0,48.0,1.0,58.0,2.0,72.0,66.0,1110.0,681.0,2060.0,343.0,2762.0,650.0,434.0,96.0,2916.0,1885.0,440,0.0,0.0,160739.0,23421.0,84652.0,50446.0,39899.0,43898.0,8258.0,82039.0,58004.0,11560.0,9.0,540156.0,3685.0,1531.0,2224.0,1781.0,3730.0,2247.0,1266.0,1951.0,4081.0,2046.0,3087.0,2320.0,2967.0,2469.0,2643.0,2066.0,2511.0,2901.0,3643.0,2783.0,0.0,0.0,0.0,110.0,30.0,0.0,0.0,194.0,59.0,138.0,321.0,0.0,0.0,4.0,3.0,0.0,2.0,3.0,3.0,4.0,20.0,2.0,2.0,0.0,,200.0,4150.0,2283.0,2898.0,3448.0,2311.0,1668.0,3614.0,2595.0,4564.0,2609.0,,,,
0.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,319.0,1541.0,152.0,797.0,174.0,745.0,1118.0,760.0,300.0,236.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1688,1637191061090,4107155238,CLASSIC,teambuilder-match-4107155238,1637189372804,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,8.0,5.0,6.0,7.0,5.0,5.0,7.0,6.0,7.0,6.0,0.0,4221.0,1040.0,600.0,97.0,0.0,546.0,136.0,1156.0,0.0,NA1_4107155238,65.0,9.0,3.0,63.0,36.0,2.0,48.0,10.0,50.0,41.0,2225.0,497.0,404.0,125.0,1686.0,3376.0,94.0,2730.0,288.0,4507.0,420,0.0,0.0,4161.0,43150.0,75046.0,23727.0,52037.0,16319.0,4095.0,254539.0,21405.0,50294.0,9.0,540234.0,2621.0,5030.0,1444.0,938.0,1783.0,3376.0,732.0,3100.0,1445.0,4509.0,3569.0,3766.0,3052.0,2612.0,2699.0,2345.0,3218.0,3110.0,2760.0,3086.0,0.0,0.0,395.0,311.0,0.0,212.0,0.0,0.0,91.0,234.0,0.0,2.0,0.0,1.0,4.0,1.0,4.0,3.0,3.0,4.0,2.0,4.0,3.0,0.0,,200.0,4067.0,2306.0,2667.0,3651.0,2362.0,2138.0,3456.0,2998.0,3842.0,2547.0,,,,
0.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1219.0,723.0,973.0,929.0,422.0,550.0,443.0,169.0,1110.0,685.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1934,1637305577435,4109071650,CLASSIC,teambuilder-match-4109071650,1637303643305,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,7.0,5.0,6.0,7.0,5.0,4.0,6.0,5.0,8.0,6.0,402.0,186.0,113.0,793.0,428.0,173.0,642.0,124.0,200.0,3168.0,NA1_4109071650,61.0,3.0,0.0,43.0,49.0,7.0,57.0,6.0,60.0,60.0,2167.0,1878.0,863.0,39.0,2191.0,528.0,717.0,1144.0,0.0,450.0,440,0.0,0.0,88865.0,28180.0,85940.0,96204.0,18927.0,34656.0,20449.0,156597.0,138772.0,4891.0,9.0,540154.0,2570.0,2559.0,1052.0,833.0,2620.0,854.0,1359.0,1269.0,200.0,3618.0,2944.0,3078.0,2923.0,2189.0,3097.0,1950.0,2518.0,2819.0,2880.0,3895.0,0.0,0.0,0.0,493.0,74.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,4.0,3.0,3.0,1.0,0.0,,200.0,4053.0,2212.0,2919.0,3359.0,2031.0,1423.0,3166.0,2375.0,4078.0,2971.0,,,,
0.0,2.0,3.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,587.0,195.0,748.0,1179.0,504.0,188.0,360.0,477.0,510.0,620.0,2.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1661,1637303227130,4108996534,CLASSIC,teambuilder-match-4108996534,1637301565721,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,56.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,8.0,5.0,6.0,7.0,6.0,4.0,5.0,6.0,7.0,6.0,0.0,653.0,0.0,2569.0,159.0,774.0,609.0,585.0,1655.0,674.0,NA1_4108996534,61.0,16.0,1.0,69.0,66.0,0.0,31.0,1.0,46.0,68.0,5804.0,1090.0,1612.0,806.0,3030.0,311.0,3869.0,288.0,355.0,2841.0,440,0.0,0.0,21307.0,48672.0,146739.0,108149.0,14697.0,32875.0,35739.0,35715.0,15492.0,22764.0,9.0,540150.0,6238.0,1835.0,1972.0,3376.0,3190.0,1086.0,4478.0,923.0,2010.0,3516.0,4362.0,2270.0,3598.0,3104.0,2879.0,1938.0,2510.0,2787.0,2400.0,3745.0,0.0,0.0,434.0,91.0,360.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,0.0,0.0,,200.0,4516.0,2181.0,3134.0,4007.0,2766.0,1641.0,2130.0,2641.0,3335.0,3158.0,1.0,,,
0.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,581.0,1566.0,986.0,1092.0,1292.0,1188.0,232.0,1193.0,1182.0,841.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2088,1637301188813,4108970380,CLASSIC,teambuilder-match-4108970380,1637299100328,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,7.0,6.0,6.0,7.0,6.0,5.0,8.0,6.0,8.0,5.0,0.0,220.0,318.0,737.0,0.0,738.0,59.0,427.0,1352.0,1265.0,NA1_4108970380,51.0,14.0,6.0,57.0,66.0,3.0,61.0,3.0,69.0,62.0,2638.0,222.0,917.0,597.0,1473.0,72.0,2233.0,1105.0,711.0,231.0,440,0.0,0.0,21309.0,8423.0,92185.0,35442.0,170723.0,43948.0,62973.0,101132.0,29601.0,23232.0,9.0,540189.0,2638.0,578.0,1284.0,1335.0,1545.0,863.0,2690.0,1605.0,2384.0,1496.0,3036.0,2066.0,3301.0,2642.0,2967.0,1738.0,3382.0,3218.0,3387.0,2716.0,0.0,0.0,0.0,136.0,48.0,0.0,72.0,52.0,397.0,72.0,321.0,0.0,0.0,4.0,3.0,2.0,4.0,1.0,3.0,3.0,3.0,5.0,1.0,0.0,,100.0,3727.0,2627.0,2662.0,3603.0,2444.0,2398.0,4247.0,2716.0,4384.0,2325.0,,,,
