airdragon_team100,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team100,chemtechdragon_team100,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,earthdragon_team100,earthdragon_team200,firedragon_team100,firedragon_team200,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,hextechdragon_team200,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_0,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,matchId,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,queueId,riftherald_team100,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,time_cutoff,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_0,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,waterdragon_team100,waterdragon_team200,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,hextechdragon_team100,riftherald_team200,airdragon_team200,chemtechdragon_team200
0.0,1.0,0.0,2.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,451.0,784.0,1802.0,429.0,1207.0,69.0,586.0,273.0,291.0,1107.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1983,1637203795624,4107376256,CLASSIC,teambuilder-match-4107376256,1637201811677,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,8.0,5.0,7.0,7.0,7.0,6.0,8.0,7.0,8.0,6.0,0.0,2040.0,465.0,1362.0,0.0,1289.0,5356.0,134.0,2481.0,0.0,NA1_4107376256,52.0,6.0,2.0,60.0,81.0,2.0,75.0,2.0,46.0,58.0,3020.0,647.0,1081.0,425.0,3238.0,303.0,342.0,734.0,205.0,1993.0,400,0.0,0.0,27219.0,58616.0,231839.0,15360.0,22468.0,7962.0,22565.0,242524.0,29823.0,10835.0,10.0,600235.0,3020.0,2772.0,1594.0,2168.0,3238.0,1776.0,5698.0,1027.0,2686.0,1993.0,2751.0,2484.0,3602.0,3419.0,4282.0,2669.0,3726.0,3023.0,2746.0,2807.0,0.0,0.0,0.0,84.0,48.0,380.0,0.0,184.0,0.0,158.0,0.0,0.0,0.0,2.0,3.0,3.0,6.0,10.0,5.0,2.0,4.0,3.0,3.0,0.0,,100.0,4431.0,2254.0,3573.0,4046.0,3651.0,2760.0,5003.0,3396.0,4301.0,3150.0,,,1.0,
1.0,0.0,2.0,2.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,294.0,219.0,1376.0,881.0,230.0,262.0,200.0,802.0,357.0,748.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1842,1637201003435,4107318256,CLASSIC,teambuilder-match-4107318256,1637199160431,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,8.0,5.0,7.0,8.0,6.0,6.0,8.0,7.0,8.0,7.0,2446.0,71.0,173.0,2954.0,554.0,725.0,855.0,0.0,2545.0,193.0,NA1_4107318256,58.0,2.0,4.0,78.0,63.0,14.0,75.0,0.0,74.0,59.0,863.0,1755.0,2136.0,537.0,1786.0,448.0,2380.0,541.0,616.0,2346.0,400,0.0,0.0,4987.0,6610.0,283795.0,24581.0,0.0,54547.0,17076.0,107735.0,11629.0,158877.0,10.0,600194.0,3413.0,1827.0,2383.0,3491.0,2499.0,1291.0,3235.0,541.0,3161.0,3165.0,2894.0,2924.0,3701.0,3641.0,3330.0,2562.0,3500.0,3452.0,3272.0,3798.0,0.0,0.0,104.0,0.0,74.0,0.0,158.0,118.0,0.0,0.0,0.0,624.0,0.0,1.0,4.0,3.0,3.0,2.0,4.0,3.0,1.0,4.0,0.0,0.0,,200.0,4323.0,1782.0,3665.0,4310.0,2946.0,2450.0,4486.0,3672.0,4666.0,3521.0,,,,
0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1452.0,127.0,618.0,1261.0,236.0,186.0,373.0,1117.0,1261.0,96.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2318,1637198804011,4107340798,CLASSIC,teambuilder-match-4107340798,1637196485199,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,58.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,6.0,7.0,8.0,6.0,6.0,8.0,7.0,7.0,6.0,404.0,1152.0,225.0,3020.0,228.0,238.0,0.0,671.0,1409.0,308.0,NA1_4107340798,83.0,0.0,1.0,81.0,71.0,15.0,50.0,4.0,69.0,71.0,4606.0,192.0,602.0,365.0,2623.0,281.0,2959.0,198.0,142.0,2229.0,400,1.0,0.0,73847.0,21765.0,106550.0,10934.0,30917.0,6505.0,37456.0,166220.0,81944.0,0.0,10.0,600128.0,5010.0,1344.0,851.0,3386.0,2851.0,555.0,3202.0,1183.0,1552.0,2537.0,4662.0,2052.0,3593.0,3871.0,3136.0,2461.0,3098.0,3252.0,2936.0,2996.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,36.0,243.0,312.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,0.0,,200.0,5025.0,2525.0,3361.0,4894.0,2636.0,3091.0,4177.0,3247.0,4059.0,2864.0,,,,
0.0,0.0,2.0,2.0,0.0,2.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,541.0,341.0,707.0,511.0,853.0,464.0,111.0,13.0,343.0,1145.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2382,1637182155965,4107037978,CLASSIC,teambuilder-match-4107037978,1637179773421,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,5.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,8.0,6.0,6.0,8.0,5.0,5.0,6.0,7.0,8.0,7.0,2786.0,780.0,0.0,4009.0,206.0,2625.0,0.0,216.0,3752.0,412.0,NA1_4107037978,76.0,14.0,0.0,76.0,52.0,20.0,32.0,5.0,59.0,74.0,2870.0,690.0,821.0,377.0,1202.0,47.0,3296.0,1378.0,289.0,3677.0,400,0.0,0.0,76334.0,19420.0,89867.0,24639.0,0.0,7963.0,54901.0,265076.0,63426.0,23461.0,10.0,600189.0,5866.0,1619.0,947.0,4387.0,1409.0,2750.0,4131.0,1618.0,4298.0,4322.0,4541.0,2816.0,3157.0,3341.0,2753.0,2639.0,2561.0,4063.0,3173.0,4070.0,0.0,0.0,210.0,148.0,126.0,0.0,0.0,78.0,835.0,24.0,256.0,232.0,0.0,193.0,6.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,,100.0,4983.0,2786.0,2871.0,4518.0,2296.0,2321.0,2741.0,3876.0,4254.0,3259.0,,1.0,,
0.0,1.0,2.0,4.0,1.0,1.0,3.0,0.0,3.0,3.0,1.0,0.0,0.0,670.0,60.0,200.0,454.0,45.0,592.0,1627.0,2136.0,485.0,321.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2019,1637179197470,4107054159,CLASSIC,teambuilder-match-4107054159,1637177177810,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,4.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,3.0,2.0,1.0,4.0,2.0,0.0,7.0,6.0,7.0,8.0,5.0,7.0,8.0,7.0,8.0,6.0,0.0,874.0,221.0,655.0,525.0,0.0,864.0,1539.0,1867.0,50.0,NA1_4107054159,59.0,7.0,7.0,82.0,65.0,20.0,74.0,10.0,67.0,58.0,4808.0,963.0,3554.0,2640.0,4100.0,1985.0,1455.0,1362.0,517.0,1956.0,400,0.0,0.0,47059.0,28041.0,320165.0,13375.0,825.0,39632.0,22462.0,106050.0,42936.0,13576.0,10.0,600184.0,5020.0,2082.0,4227.0,3425.0,4765.0,2426.0,2320.0,3283.0,2480.0,2006.0,2845.0,2510.0,4075.0,4719.0,4368.0,3347.0,3477.0,4661.0,3975.0,2746.0,0.0,0.0,212.0,243.0,452.0,130.0,139.0,441.0,0.0,382.0,96.0,0.0,22.0,2.0,25.0,3.0,5.0,2.0,3.0,1.0,15.0,3.0,1.0,0.0,,200.0,4047.0,2564.0,3581.0,4782.0,2385.0,3648.0,4590.0,3878.0,4170.0,2850.0,,,,
0.0,0.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,439.0,1038.0,819.0,601.0,65.0,42.0,900.0,1919.0,519.0,1808.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1733,1637176779325,4107021050,CLASSIC,teambuilder-match-4107021050,1637175045939,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,58.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,6.0,7.0,8.0,6.0,6.0,8.0,7.0,8.0,6.0,491.0,1386.0,254.0,1260.0,200.0,0.0,693.0,72.0,2987.0,48.0,NA1_4107021050,72.0,0.0,0.0,65.0,74.0,15.0,76.0,0.0,84.0,68.0,1142.0,814.0,1549.0,384.0,2047.0,964.0,2617.0,539.0,525.0,1326.0,400,0.0,0.0,35336.0,4689.0,291248.0,19649.0,63875.0,39068.0,43666.0,83896.0,26487.0,20112.0,10.0,600152.0,1867.0,2270.0,1880.0,1645.0,2290.0,1072.0,3354.0,642.0,3513.0,1374.0,3289.0,2023.0,4019.0,2756.0,3785.0,2717.0,3801.0,3119.0,3359.0,2908.0,0.0,0.0,233.0,70.0,76.0,0.0,42.0,108.0,43.0,30.0,0.0,0.0,0.0,3.0,5.0,2.0,2.0,1.0,4.0,2.0,0.0,3.0,3.0,0.0,1.0,200.0,4377.0,2503.0,3499.0,4247.0,2925.0,2788.0,4243.0,3263.0,4900.0,2804.0,,,,
0.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,601.0,9.0,17.0,525.0,269.0,864.0,1232.0,1085.0,31.0,524.0,0.0,1.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2380,1637404899806,4110252448,CLASSIC,teambuilder-match-4110252448,1637402519150,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,8.0,6.0,6.0,8.0,6.0,6.0,8.0,7.0,8.0,6.0,0.0,399.0,0.0,1927.0,193.0,2492.0,1073.0,1379.0,2852.0,367.0,NA1_4110252448,74.0,18.0,1.0,64.0,70.0,4.0,60.0,1.0,65.0,63.0,2169.0,455.0,2880.0,212.0,1972.0,904.0,4395.0,236.0,858.0,1451.0,400,0.0,0.0,58692.0,14074.0,119397.0,13215.0,24707.0,108005.0,64481.0,82410.0,291896.0,29826.0,10.0,600198.0,2435.0,1079.0,2922.0,2140.0,2166.0,3396.0,5649.0,1683.0,3921.0,1888.0,3301.0,2434.0,3817.0,2805.0,2919.0,2364.0,3432.0,3370.0,3446.0,3149.0,0.0,0.0,266.0,224.0,42.0,0.0,0.0,0.0,180.0,67.0,210.0,69.0,0.0,4.0,2.0,2.0,6.0,4.0,5.0,3.0,2.0,3.0,4.0,0.0,,100.0,4770.0,2928.0,3134.0,4428.0,2750.0,2749.0,4669.0,3390.0,4553.0,3072.0,,,,
0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,685.0,298.0,171.0,311.0,187.0,202.0,708.0,572.0,677.0,169.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2263,1637363287173,4109534654,CLASSIC,teambuilder-match-4109534654,1637361023717,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,9.0,6.0,7.0,8.0,6.0,6.0,6.0,6.0,8.0,8.0,144.0,757.0,177.0,113.0,0.0,0.0,142.0,612.0,935.0,2468.0,NA1_4109534654,88.0,3.0,9.0,58.0,53.0,16.0,70.0,0.0,58.0,55.0,2790.0,1235.0,2040.0,2377.0,863.0,707.0,2432.0,220.0,3176.0,87.0,400,0.0,0.0,156657.0,13707.0,134291.0,41248.0,18694.0,3368.0,0.0,23156.0,65215.0,43762.0,10.0,600228.0,3108.0,1993.0,2298.0,2661.0,896.0,775.0,2711.0,913.0,4758.0,2678.0,4535.0,2098.0,3896.0,3166.0,2787.0,2327.0,3358.0,3022.0,3712.0,2804.0,0.0,0.0,173.0,0.0,80.0,170.0,32.0,68.0,136.0,80.0,647.0,122.0,2.0,3.0,3.0,5.0,5.0,2.0,4.0,2.0,7.0,4.0,1.0,0.0,,100.0,5280.0,2553.0,3490.0,4495.0,2743.0,2769.0,3060.0,2878.0,4590.0,4252.0,,,,
0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,583.0,788.0,429.0,1155.0,450.0,230.0,324.0,832.0,276.0,1070.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1823,1637402796976,4110250746,CLASSIC,teambuilder-match-4110250746,1637400973681,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,50.0,0.0,0.0,4.0,0.0,46.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0,0.0,1.0,2.0,1.0,1.0,9.0,6.0,6.0,8.0,6.0,6.0,8.0,6.0,7.0,7.0,910.0,1167.0,0.0,5036.0,151.0,1245.0,1508.0,271.0,2349.0,497.0,NA1_4110250746,79.0,1.0,0.0,64.0,54.0,4.0,54.0,1.0,60.0,75.0,2566.0,81.0,636.0,1120.0,1970.0,147.0,597.0,2430.0,494.0,2194.0,400,0.0,0.0,35047.0,22789.0,174144.0,13441.0,158825.0,98931.0,8655.0,51590.0,38441.0,44120.0,10.0,600169.0,3476.0,1451.0,636.0,6318.0,2121.0,1612.0,2106.0,2771.0,2900.0,2691.0,3508.0,2913.0,3204.0,4180.0,2600.0,2280.0,2849.0,3232.0,3641.0,3995.0,0.0,0.0,0.0,202.0,0.0,162.0,0.0,219.0,0.0,70.0,56.0,0.0,0.0,2.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,0.0,,200.0,5105.0,2513.0,2914.0,4858.0,2773.0,2464.0,4420.0,2783.0,3736.0,3978.0,,,,
0.0,0.0,2.0,2.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,598.0,147.0,1212.0,201.0,715.0,828.0,2165.0,1328.0,630.0,324.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2398,1637400448979,4110216727,CLASSIC,teambuilder-match-4110216727,1637398050834,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,8.0,5.0,7.0,8.0,6.0,6.0,9.0,7.0,8.0,6.0,3915.0,1796.0,1712.0,250.0,53.0,948.0,1912.0,1787.0,729.0,1309.0,NA1_4110216727,55.0,1.0,4.0,67.0,60.0,4.0,67.0,5.0,77.0,72.0,161.0,496.0,597.0,2870.0,3012.0,887.0,1061.0,155.0,359.0,3197.0,400,0.0,0.0,13275.0,69725.0,99154.0,37023.0,13440.0,44227.0,71903.0,72890.0,239859.0,4062.0,10.0,600206.0,4077.0,2676.0,2662.0,3336.0,3066.0,1983.0,2974.0,2276.0,1173.0,4507.0,2998.0,2307.0,4012.0,3346.0,3615.0,3353.0,3015.0,3613.0,3170.0,3699.0,0.0,0.0,0.0,383.0,352.0,216.0,0.0,146.0,0.0,333.0,85.0,0.0,22.0,3.0,5.0,2.0,2.0,3.0,26.0,2.0,2.0,2.0,2.0,0.0,,100.0,4153.0,1885.0,3338.0,4795.0,3035.0,2888.0,5108.0,3561.0,4346.0,3008.0,1.0,,,
0.0,2.0,0.0,1.0,0.0,5.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,897.0,385.0,2364.0,544.0,698.0,481.0,268.0,567.0,1078.0,743.0,2.0,3.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2525,1637397344930,4110221059,CLASSIC,teambuilder-match-4110221059,1637394819126,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,9.0,5.0,7.0,8.0,7.0,6.0,7.0,6.0,8.0,6.0,285.0,1664.0,1409.0,1437.0,148.0,1920.0,1714.0,698.0,76.0,231.0,NA1_4110221059,63.0,3.0,6.0,50.0,59.0,6.0,54.0,0.0,72.0,71.0,3525.0,483.0,499.0,360.0,4582.0,264.0,769.0,436.0,2328.0,746.0,440,0.0,0.0,56764.0,61400.0,62677.0,330861.0,10733.0,18958.0,95400.0,243961.0,106462.0,69089.0,10.0,600200.0,4559.0,2521.0,2146.0,2167.0,4731.0,2213.0,2484.0,1238.0,3319.0,978.0,3872.0,2545.0,4214.0,2849.0,3898.0,3241.0,2518.0,3087.0,3453.0,3193.0,0.0,0.0,749.0,373.0,238.0,370.0,0.0,28.0,0.0,104.0,913.0,0.0,0.0,3.0,6.0,0.0,3.0,2.0,4.0,1.0,2.0,1.0,0.0,1.0,,100.0,5092.0,2353.0,3513.0,4353.0,3775.0,2515.0,3854.0,2983.0,4705.0,2952.0,,,,
0.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1206.0,307.0,801.0,803.0,645.0,637.0,730.0,475.0,697.0,342.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1514,1637262153273,4108071028,CLASSIC,teambuilder-match-4108071028,1637260638495,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,5.0,7.0,8.0,7.0,6.0,8.0,8.0,7.0,7.0,252.0,593.0,4455.0,1401.0,153.0,381.0,835.0,184.0,1983.0,2978.0,NA1_4108071028,67.0,6.0,2.0,66.0,79.0,20.0,59.0,1.0,59.0,52.0,3253.0,625.0,295.0,1056.0,1487.0,764.0,5130.0,3019.0,890.0,314.0,420,1.0,0.0,9118.0,0.0,35045.0,93576.0,0.0,14864.0,49344.0,30254.0,101696.0,9184.0,10.0,600200.0,3505.0,1393.0,5090.0,2616.0,1676.0,1283.0,6174.0,3423.0,3128.0,3293.0,3481.0,2562.0,4411.0,3773.0,3795.0,2872.0,3505.0,4425.0,3287.0,3017.0,0.0,0.0,0.0,174.0,339.0,158.0,35.0,138.0,207.0,219.0,254.0,0.0,2.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,1.0,3.0,4.0,0.0,,100.0,4880.0,1989.0,3631.0,4441.0,3613.0,2614.0,4182.0,4071.0,3897.0,3582.0,,,,
0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,898.0,846.0,67.0,133.0,1283.0,157.0,643.0,1272.0,598.0,1126.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1707,1637255127745,4108041603,CLASSIC,teambuilder-match-4108041603,1637253420630,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,8.0,6.0,6.0,8.0,6.0,5.0,8.0,7.0,7.0,6.0,827.0,1374.0,0.0,286.0,858.0,1181.0,376.0,0.0,146.0,2998.0,NA1_4108041603,69.0,6.0,8.0,77.0,65.0,13.0,67.0,69.0,0.0,73.0,1627.0,385.0,1553.0,4740.0,2123.0,548.0,2330.0,1529.0,1590.0,538.0,420,0.0,0.0,32491.0,84071.0,133093.0,51656.0,26225.0,130480.0,75823.0,27938.0,91850.0,23978.0,10.0,600215.0,2455.0,1760.0,2024.0,5264.0,2981.0,1870.0,3233.0,2316.0,1800.0,3624.0,3298.0,2651.0,3092.0,3648.0,3133.0,2032.0,3093.0,3352.0,3673.0,3656.0,0.0,0.0,0.0,0.0,471.0,237.0,0.0,140.0,527.0,787.0,64.0,87.0,0.0,56.0,5.0,1.0,5.0,2.0,2.0,3.0,3.0,2.0,2.0,0.0,,100.0,4758.0,2890.0,2889.0,4942.0,2972.0,2307.0,4402.0,3715.0,3765.0,3156.0,,,1.0,
0.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,354.0,317.0,1626.0,389.0,388.0,619.0,373.0,999.0,967.0,609.0,1.0,3.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1931,1637291589459,4108790585,CLASSIC,teambuilder-match-4108790585,1637289657625,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,4.0,8.0,6.0,8.0,8.0,6.0,6.0,8.0,7.0,8.0,7.0,936.0,0.0,80.0,2453.0,163.0,565.0,605.0,794.0,2694.0,0.0,NA1_4108790585,65.0,7.0,5.0,59.0,59.0,8.0,49.0,2.0,77.0,63.0,2971.0,1535.0,998.0,606.0,1828.0,3032.0,869.0,41.0,1014.0,4016.0,400,0.0,0.0,139696.0,19994.0,127292.0,20946.0,0.0,140919.0,212335.0,91792.0,92775.0,127703.0,10.0,600211.0,3908.0,1535.0,1146.0,3059.0,1991.0,3740.0,1474.0,857.0,3709.0,4761.0,3129.0,2817.0,3736.0,3829.0,3113.0,2544.0,2723.0,3399.0,4172.0,4034.0,0.0,0.0,1.0,0.0,68.0,0.0,0.0,141.0,0.0,22.0,0.0,745.0,0.0,3.0,0.0,3.0,4.0,3.0,4.0,1.0,3.0,3.0,1.0,1.0,,100.0,4778.0,3102.0,4079.0,4804.0,2933.0,2671.0,4485.0,3473.0,4769.0,3295.0,,,,
