airdragon_team100,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team100,chemtechdragon_team100,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,earthdragon_team100,earthdragon_team200,firedragon_team100,firedragon_team200,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,hextechdragon_team200,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_0,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,matchId,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,queueId,riftherald_team100,riftherald_team200,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,time_cutoff,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_0,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,waterdragon_team100,waterdragon_team200,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,hextechdragon_team100,airdragon_team200,chemtechdragon_team200,inhibs_lost_team100,baron_team200
0.0,2.0,5.0,1.0,1.0,7.0,8.0,2.0,4.0,0.0,4.0,0.0,0.0,271.0,1364.0,627.0,106.0,361.0,175.0,863.0,131.0,50.0,1016.0,7.0,5.0,1.0,2.0,3.0,2.0,4.0,5.0,2.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,2525,1637397344930,4110221059,CLASSIC,teambuilder-match-4110221059,1637394819126,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,110.0,4.0,0.0,0.0,0.0,108.0,3.0,4.0,0.0,5.0,1.0,8.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,14.0,9.0,12.0,12.0,11.0,9.0,13.0,11.0,13.0,12.0,1478.0,3391.0,4558.0,5779.0,331.0,2556.0,9574.0,4766.0,2687.0,467.0,NA1_4110221059,147.0,21.0,26.0,115.0,143.0,18.0,115.0,14.0,161.0,152.0,12794.0,561.0,1017.0,1696.0,11913.0,264.0,5421.0,1569.0,5994.0,6017.0,440,1.0,,0.0,130711.0,90463.0,155033.0,655972.0,16909.0,22493.0,295536.0,545022.0,299371.0,155368.0,21.0,1260420.0,20513.0,4614.0,6495.0,8460.0,12245.0,2855.0,14995.0,7160.0,13220.0,6565.0,8521.0,5349.0,8927.0,7206.0,8311.0,5350.0,6788.0,7116.0,8850.0,8926.0,2.0,2.0,6239.0,661.0,919.0,985.0,0.0,34.0,0.0,824.0,4537.0,80.0,0.0,6.0,31.0,0.0,5.0,7.0,18.0,5.0,5.0,1.0,2.0,1.0,,100.0,12063.0,5773.0,8772.0,9935.0,8288.0,5190.0,11017.0,8412.0,10797.0,9060.0,,,,,
0.0,4.0,8.0,10.0,3.0,4.0,8.0,2.0,3.0,6.0,4.0,0.0,0.0,528.0,436.0,153.0,382.0,2057.0,243.0,303.0,324.0,134.0,388.0,2.0,5.0,4.0,7.0,1.0,3.0,7.0,7.0,6.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,1514,1637262153273,4108071028,CLASSIC,teambuilder-match-4108071028,1637260638495,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,134.0,0.0,4.0,0.0,12.0,93.0,0.0,0.0,0.0,7.0,1.0,4.0,8.0,10.0,2.0,5.0,5.0,4.0,2.0,14.0,10.0,13.0,12.0,14.0,10.0,12.0,11.0,12.0,11.0,1328.0,3136.0,15236.0,9271.0,2801.0,1615.0,2558.0,676.0,8140.0,9259.0,NA1_4108071028,154.0,18.0,27.0,120.0,183.0,38.0,122.0,20.0,137.0,117.0,12821.0,1460.0,423.0,2633.0,7677.0,1150.0,12871.0,9504.0,2146.0,458.0,420,1.0,1.0,0.0,52569.0,9750.0,121879.0,151603.0,84405.0,66655.0,116243.0,106435.0,216267.0,24746.0,21.0,1260382.0,14150.0,5029.0,16686.0,12674.0,10920.0,3442.0,16017.0,10930.0,11129.0,9732.0,9573.0,5591.0,10217.0,8687.0,11882.0,6093.0,9003.0,8584.0,8483.0,6853.0,2.0,4.0,0.0,432.0,1026.0,770.0,442.0,676.0,587.0,749.0,842.0,14.0,2.0,7.0,15.0,7.0,8.0,6.0,17.0,9.0,3.0,4.0,5.0,1.0,,100.0,11791.0,6281.0,10734.0,9792.0,11858.0,6492.0,9150.0,8145.0,9757.0,8340.0,,,,,
0.0,2.0,2.0,6.0,3.0,4.0,10.0,2.0,4.0,4.0,1.0,0.0,1.0,449.0,400.0,3170.0,143.0,1392.0,73.0,380.0,228.0,615.0,719.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,5.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,1707,1637255127745,4108041603,CLASSIC,teambuilder-match-4108041603,1637253420630,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,129.0,4.0,4.0,0.0,0.0,4.0,128.0,0.0,1.0,5.0,1.0,5.0,5.0,3.0,1.0,2.0,2.0,5.0,2.0,14.0,8.0,12.0,13.0,11.0,9.0,13.0,12.0,12.0,12.0,3348.0,2153.0,0.0,725.0,2417.0,4591.0,1415.0,0.0,1033.0,12299.0,NA1_4108041603,156.0,9.0,16.0,155.0,157.0,34.0,148.0,140.0,19.0,164.0,7423.0,467.0,8805.0,13542.0,4974.0,1521.0,7004.0,4104.0,10226.0,861.0,420,0.0,1.0,1.0,101406.0,120475.0,303367.0,135808.0,37819.0,281140.0,222348.0,51884.0,183400.0,74939.0,21.0,1260451.0,10772.0,2620.0,9989.0,15443.0,7392.0,6729.0,9454.0,5692.0,11951.0,13350.0,9382.0,4720.0,8945.0,8138.0,7667.0,5323.0,8550.0,7263.0,10440.0,7589.0,2.0,2.0,0.0,0.0,1183.0,1175.0,0.0,616.0,1034.0,1587.0,691.0,189.0,0.0,185.0,17.0,2.0,9.0,6.0,18.0,8.0,5.0,2.0,7.0,0.0,,100.0,12169.0,4959.0,9905.0,11385.0,8578.0,6089.0,9990.0,9226.0,9799.0,8584.0,,1.0,,,
0.0,5.0,8.0,4.0,4.0,2.0,7.0,5.0,2.0,3.0,2.0,0.0,1.0,194.0,117.0,499.0,872.0,860.0,1056.0,273.0,485.0,643.0,241.0,3.0,7.0,3.0,2.0,5.0,3.0,4.0,4.0,6.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,1931,1637291589459,4108790585,CLASSIC,teambuilder-match-4108790585,1637289657625,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,120.0,5.0,0.0,0.0,0.0,91.0,4.0,0.0,0.0,4.0,0.0,6.0,9.0,6.0,1.0,1.0,3.0,3.0,9.0,13.0,10.0,13.0,13.0,11.0,10.0,12.0,11.0,12.0,12.0,2987.0,0.0,524.0,16304.0,1036.0,3325.0,1300.0,4409.0,7941.0,410.0,NA1_4108790585,125.0,25.0,23.0,115.0,113.0,34.0,91.0,5.0,150.0,141.0,11822.0,6778.0,6189.0,1619.0,7424.0,6881.0,3352.0,247.0,2133.0,13268.0,400,2.0,,0.0,351107.0,138958.0,220160.0,51504.0,0.0,324921.0,392929.0,157570.0,184907.0,216129.0,21.0,1260453.0,15041.0,6778.0,7035.0,17923.0,8460.0,10490.0,4653.0,4747.0,10075.0,15593.0,8644.0,5817.0,9509.0,9887.0,7560.0,6106.0,5948.0,6420.0,8208.0,10591.0,2.0,5.0,230.0,0.0,321.0,0.0,0.0,283.0,0.0,90.0,0.0,1915.0,0.0,7.0,4.0,3.0,7.0,13.0,12.0,5.0,6.0,3.0,5.0,1.0,,100.0,11333.0,6633.0,10231.0,10530.0,8530.0,6351.0,9503.0,7563.0,9787.0,8678.0,,1.0,,,
0.0,5.0,9.0,2.0,2.0,3.0,5.0,5.0,1.0,4.0,5.0,0.0,1.0,1227.0,155.0,369.0,1189.0,1074.0,429.0,810.0,834.0,898.0,1043.0,4.0,4.0,1.0,5.0,8.0,5.0,4.0,4.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1745,1637389572694,4110054736,CLASSIC,teambuilder-match-4110054736,1637387827587,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,134.0,0.0,8.0,0.0,8.0,4.0,92.0,0.0,0.0,3.0,3.0,4.0,6.0,2.0,1.0,6.0,3.0,5.0,6.0,13.0,10.0,12.0,11.0,11.0,10.0,13.0,11.0,12.0,11.0,1833.0,717.0,1011.0,9624.0,2197.0,6110.0,9819.0,0.0,6324.0,965.0,NA1_4110054736,159.0,34.0,27.0,91.0,143.0,33.0,123.0,99.0,18.0,144.0,12153.0,5151.0,4485.0,1138.0,3630.0,505.0,1254.0,3681.0,489.0,10473.0,440,2.0,,0.0,84669.0,618853.0,310701.0,17406.0,24245.0,228928.0,39405.0,48356.0,341302.0,440195.0,21.0,1260410.0,14764.0,6535.0,5829.0,11013.0,5930.0,7086.0,11717.0,4709.0,7395.0,11439.0,11727.0,6680.0,8944.0,8149.0,7474.0,5449.0,7960.0,6034.0,8123.0,8913.0,0.0,6.0,777.0,666.0,332.0,250.0,101.0,470.0,644.0,1028.0,582.0,0.0,5.0,6.0,19.0,1.0,7.0,5.0,8.0,6.0,5.0,2.0,6.0,0.0,,100.0,11266.0,6707.0,9905.0,7698.0,8202.0,6610.0,10060.0,8441.0,9286.0,7991.0,,,,,
1.0,2.0,4.0,5.0,7.0,3.0,4.0,2.0,4.0,6.0,5.0,0.0,0.0,264.0,615.0,828.0,161.0,355.0,679.0,512.0,91.0,914.0,422.0,6.0,3.0,3.0,2.0,3.0,3.0,3.0,6.0,9.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1761,1637387502943,4109959104,CLASSIC,teambuilder-match-4109959104,1637385742013,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,92.0,0.0,1.0,0.0,13.0,134.0,0.0,0.0,0.0,2.0,0.0,9.0,11.0,1.0,2.0,6.0,7.0,3.0,1.0,12.0,9.0,12.0,13.0,11.0,10.0,14.0,12.0,12.0,11.0,1513.0,1539.0,644.0,14667.0,293.0,7844.0,1896.0,18699.0,4579.0,114.0,NA1_4109959104,119.0,23.0,27.0,139.0,131.0,34.0,187.0,7.0,111.0,156.0,5177.0,300.0,11652.0,1455.0,5541.0,638.0,14798.0,0.0,846.0,4251.0,440,1.0,,0.0,297860.0,139383.0,205709.0,265051.0,27030.0,150754.0,94311.0,147901.0,125095.0,4263.0,21.0,1260346.0,6690.0,2150.0,12775.0,16483.0,5835.0,8500.0,17369.0,19686.0,5956.0,5049.0,6439.0,4191.0,9968.0,10731.0,6905.0,7104.0,10811.0,10175.0,7309.0,7172.0,2.0,4.0,0.0,310.0,478.0,360.0,0.0,16.0,674.0,987.0,530.0,683.0,2.0,4.0,12.0,5.0,7.0,5.0,10.0,7.0,8.0,2.0,7.0,0.0,,200.0,9560.0,5939.0,9267.0,11228.0,7814.0,6881.0,11872.0,9349.0,9169.0,8328.0,,,,,
0.0,1.0,6.0,2.0,2.0,3.0,5.0,5.0,6.0,5.0,8.0,0.0,0.0,510.0,225.0,760.0,61.0,622.0,-160.0,1651.0,1328.0,624.0,1091.0,6.0,3.0,6.0,5.0,3.0,5.0,1.0,3.0,5.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1927,1637383647069,4109886750,CLASSIC,teambuilder-match-4109886750,1637381719625,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,110.0,8.0,0.0,0.0,26.0,111.0,8.0,0.0,0.0,2.0,3.0,3.0,7.0,2.0,1.0,4.0,9.0,5.0,4.0,12.0,10.0,11.0,12.0,11.0,9.0,13.0,12.0,12.0,11.0,0.0,6135.0,438.0,1665.0,3145.0,2851.0,1134.0,0.0,12304.0,860.0,NA1_4109886750,97.0,33.0,11.0,101.0,157.0,19.0,142.0,9.0,134.0,122.0,3646.0,140.0,5605.0,9557.0,9595.0,2512.0,9665.0,9341.0,78.0,7211.0,440,0.0,2.0,0.0,21080.0,44098.0,352189.0,33381.0,1618.0,90742.0,53350.0,222033.0,202272.0,448339.0,21.0,1260418.0,5394.0,6699.0,6581.0,12086.0,13277.0,5666.0,10800.0,12039.0,12382.0,8155.0,6080.0,5910.0,7175.0,8211.0,8280.0,5090.0,9976.0,9818.0,8399.0,8491.0,4.0,1.0,1747.0,423.0,537.0,864.0,536.0,303.0,0.0,2698.0,0.0,84.0,0.0,8.0,14.0,0.0,4.0,7.0,10.0,10.0,3.0,7.0,3.0,0.0,,200.0,9077.0,6520.0,8385.0,8613.0,7619.0,5797.0,11419.0,8644.0,9958.0,8299.0,,1.0,1.0,,
0.0,0.0,4.0,3.0,7.0,8.0,9.0,3.0,5.0,3.0,3.0,0.0,0.0,549.0,1227.0,2192.0,583.0,368.0,446.0,548.0,2214.0,308.0,740.0,7.0,10.0,3.0,3.0,4.0,3.0,2.0,4.0,7.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1954,1637381401506,4109819572,CLASSIC,teambuilder-match-4109819572,1637379446764,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.0,0.0,4.0,0.0,87.0,9.0,8.0,0.0,3.0,5.0,7.0,8.0,8.0,3.0,4.0,3.0,3.0,5.0,10.0,9.0,11.0,13.0,12.0,10.0,12.0,11.0,12.0,12.0,14116.0,5779.0,1483.0,10026.0,145.0,6547.0,1996.0,5623.0,0.0,2396.0,NA1_4109819572,106.0,10.0,20.0,122.0,127.0,37.0,104.0,15.0,107.0,122.0,371.0,762.0,7123.0,1531.0,11944.0,288.0,7682.0,304.0,10935.0,9898.0,440,2.0,,0.0,199387.0,84482.0,308065.0,90823.0,63438.0,41458.0,59397.0,432864.0,78690.0,0.0,21.0,1260418.0,14488.0,7238.0,9073.0,13668.0,13543.0,7119.0,9679.0,7221.0,11000.0,12294.0,6749.0,7277.0,8687.0,8963.0,10033.0,6646.0,7948.0,7014.0,7463.0,8548.0,1.0,4.0,0.0,697.0,466.0,2111.0,1454.0,283.0,0.0,1294.0,64.0,0.0,0.0,2.0,11.0,9.0,32.0,4.0,16.0,6.0,2.0,10.0,4.0,0.0,,100.0,6989.0,5812.0,8504.0,10282.0,8998.0,7188.0,9436.0,8114.0,9570.0,9536.0,,1.0,,,
0.0,4.0,5.0,8.0,3.0,4.0,7.0,9.0,2.0,9.0,3.0,0.0,0.0,995.0,1153.0,352.0,798.0,169.0,489.0,2558.0,1396.0,868.0,478.0,0.0,3.0,4.0,10.0,3.0,5.0,1.0,5.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1526,1637206928802,4107496974,CLASSIC,teambuilder-match-4107496974,1637205402756,MATCHED_GAME,11.23.409.111,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,114.0,0.0,111.0,8.0,0.0,4.0,0.0,1.0,5.0,1.0,4.0,5.0,0.0,7.0,8.0,0.0,2.0,12.0,10.0,8.0,9.0,11.0,11.0,12.0,11.0,9.0,12.0,7107.0,9142.0,2720.0,1265.0,688.0,3305.0,967.0,820.0,3468.0,1.0,NA1_4107496974,127.0,87.0,18.0,73.0,31.0,109.0,23.0,153.0,23.0,136.0,1375.0,1317.0,411.0,7969.0,13491.0,235.0,7301.0,15530.0,479.0,8189.0,440,1.0,,0.0,360418.0,114730.0,73808.0,1618.0,294522.0,186984.0,314569.0,35557.0,47104.0,75652.0,21.0,1260418.0,8483.0,11736.0,3131.0,10169.0,14395.0,3541.0,8837.0,16350.0,4559.0,8593.0,7445.0,7183.0,4997.0,7158.0,9108.0,6324.0,9658.0,10071.0,5362.0,8153.0,5.0,3.0,0.0,1277.0,0.0,934.0,215.0,0.0,569.0,0.0,612.0,403.0,0.0,4.0,30.0,14.0,4.0,7.0,7.0,5.0,8.0,16.0,6.0,0.0,1.0,100.0,9073.0,6821.0,4550.0,5924.0,7876.0,8200.0,9137.0,8051.0,5213.0,9850.0,,,,,
1.0,4.0,7.0,4.0,4.0,4.0,5.0,3.0,5.0,6.0,1.0,0.0,0.0,622.0,795.0,350.0,844.0,270.0,482.0,1418.0,57.0,594.0,1281.0,4.0,5.0,4.0,5.0,2.0,4.0,7.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2721,1637382720287,4109940847,CLASSIC,teambuilder-match-4109940847,1637379998728,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,135.0,8.0,4.0,6.0,0.0,82.0,8.0,0.0,0.0,4.0,2.0,7.0,6.0,3.0,0.0,4.0,6.0,3.0,4.0,13.0,10.0,12.0,13.0,11.0,10.0,11.0,13.0,12.0,11.0,0.0,10810.0,471.0,13490.0,2738.0,10584.0,1934.0,5304.0,5643.0,142.0,NA1_4109940847,136.0,24.0,14.0,163.0,125.0,21.0,83.0,24.0,117.0,117.0,10916.0,159.0,12329.0,947.0,5335.0,525.0,9249.0,5504.0,962.0,5035.0,400,1.0,,1.0,79504.0,17878.0,438178.0,82355.0,792.0,112394.0,168995.0,192447.0,50040.0,31915.0,21.0,1260351.0,11474.0,11869.0,13444.0,14796.0,8074.0,11810.0,11184.0,11647.0,9264.0,5275.0,8297.0,6470.0,9475.0,9654.0,8080.0,6632.0,7818.0,8532.0,7134.0,7431.0,1.0,5.0,558.0,899.0,644.0,358.0,0.0,700.0,0.0,838.0,2658.0,98.0,0.0,6.0,8.0,3.0,6.0,6.0,20.0,2.0,318.0,8.0,4.0,0.0,,100.0,10386.0,6257.0,9450.0,10780.0,7512.0,6253.0,8194.0,10587.0,9599.0,8407.0,,,,,
1.0,7.0,6.0,7.0,9.0,14.0,14.0,0.0,5.0,1.0,2.0,0.0,0.0,1889.0,179.0,810.0,1050.0,853.0,802.0,267.0,1132.0,152.0,593.0,0.0,4.0,2.0,2.0,5.0,1.0,3.0,6.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1600,1637399917365,4110167843,CLASSIC,teambuilder-match-4110167843,1637398317146,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,116.0,4.0,4.0,0.0,0.0,84.0,4.0,0.0,0.0,5.0,1.0,8.0,6.0,2.0,1.0,1.0,0.0,1.0,7.0,12.0,9.0,12.0,13.0,12.0,11.0,13.0,10.0,11.0,11.0,6672.0,2356.0,529.0,9360.0,330.0,4349.0,10082.0,1517.0,5103.0,0.0,NA1_4110167843,133.0,27.0,11.0,166.0,113.0,16.0,161.0,22.0,139.0,148.0,1575.0,1905.0,9894.0,1379.0,10511.0,1927.0,0.0,5968.0,1186.0,15828.0,420,2.0,,0.0,137104.0,84185.0,145253.0,153940.0,44165.0,146517.0,143171.0,1030312.0,205836.0,93383.0,21.0,1260419.0,8326.0,4495.0,10649.0,10884.0,11632.0,6276.0,10591.0,8149.0,6685.0,15888.0,8214.0,5389.0,9449.0,9670.0,7403.0,5927.0,7117.0,6357.0,6757.0,10657.0,3.0,4.0,78.0,234.0,226.0,144.0,790.0,0.0,508.0,664.0,396.0,60.0,48.0,4.0,19.0,5.0,7.0,6.0,71.0,7.0,0.0,4.0,6.0,1.0,,100.0,9900.0,5721.0,9791.0,10614.0,8739.0,7473.0,10099.0,7050.0,7872.0,7963.0,,,1.0,,
1.0,1.0,5.0,7.0,12.0,7.0,13.0,2.0,15.0,6.0,2.0,0.0,1.0,11.0,91.0,538.0,1058.0,562.0,573.0,937.0,98.0,2088.0,3115.0,5.0,9.0,5.0,4.0,6.0,4.0,5.0,7.0,4.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1865,1637393698992,4110105537,CLASSIC,teambuilder-match-4110105537,1637391833913,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,114.0,4.0,24.0,0.0,12.0,56.0,0.0,16.0,0.0,7.0,2.0,1.0,4.0,13.0,3.0,5.0,1.0,3.0,13.0,13.0,11.0,12.0,12.0,12.0,10.0,13.0,11.0,13.0,13.0,16810.0,144.0,61.0,11563.0,329.0,4009.0,234.0,5275.0,7397.0,9.0,NA1_4110105537,128.0,36.0,17.0,144.0,154.0,21.0,146.0,5.0,159.0,126.0,1229.0,2190.0,5717.0,98.0,18643.0,2154.0,9595.0,1765.0,951.0,13375.0,420,2.0,,0.0,90709.0,75938.0,175589.0,100223.0,140860.0,75750.0,55592.0,345963.0,65322.0,245861.0,21.0,1260408.0,18039.0,2899.0,8066.0,12371.0,21569.0,7234.0,10699.0,7480.0,8348.0,15801.0,8936.0,5786.0,8103.0,8553.0,13211.0,6083.0,9032.0,7013.0,8943.0,12715.0,1.0,6.0,0.0,564.0,2286.0,710.0,2596.0,1071.0,870.0,439.0,0.0,2417.0,0.0,8.0,13.0,3.0,12.0,7.0,18.0,5.0,5.0,5.0,5.0,0.0,,100.0,10532.0,7690.0,9508.0,9956.0,9662.0,6399.0,11325.0,7329.0,10911.0,10856.0,,,,,1.0
0.0,2.0,3.0,2.0,2.0,5.0,5.0,1.0,4.0,5.0,3.0,0.0,1.0,51.0,286.0,998.0,1025.0,74.0,64.0,614.0,281.0,127.0,834.0,3.0,3.0,4.0,4.0,4.0,0.0,2.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,2085,1637371551713,4109702174,CLASSIC,teambuilder-match-4109702174,1637369466290,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,99.0,11.0,4.0,0.0,0.0,129.0,20.0,0.0,0.0,2.0,1.0,5.0,1.0,3.0,0.0,3.0,4.0,3.0,4.0,12.0,9.0,11.0,12.0,11.0,10.0,11.0,12.0,14.0,10.0,260.0,1816.0,1063.0,4093.0,14641.0,1852.0,5688.0,4445.0,13174.0,567.0,NA1_4109702174,157.0,5.0,4.0,168.0,174.0,32.0,137.0,14.0,182.0,117.0,8135.0,667.0,5591.0,446.0,42.0,1295.0,1456.0,3371.0,611.0,10509.0,420,0.0,2.0,0.0,138235.0,88899.0,343221.0,294584.0,108183.0,46092.0,38123.0,251017.0,251036.0,32364.0,21.0,1260312.0,8396.0,2496.0,7002.0,4539.0,14979.0,3573.0,9387.0,8476.0,13785.0,11520.0,8701.0,4701.0,7663.0,7765.0,8564.0,5104.0,7239.0,9191.0,9521.0,6834.0,3.0,3.0,0.0,12.0,346.0,0.0,295.0,425.0,2241.0,659.0,0.0,442.0,0.0,9.0,15.0,9.0,2.0,5.0,19.0,5.0,388.0,8.0,9.0,0.0,,200.0,9923.0,5696.0,8144.0,9800.0,7380.0,6994.0,8547.0,9229.0,11864.0,6830.0,,,,,
