assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_0,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team100,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_0,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,baron_team100,dragon_team200,inhibs_lost_team100,riftherald_team200,inhibs_lost_team200,baron_team200,riftherald_team300,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200
1.0,4.0,7.0,4.0,4.0,9.0,0.0,3.0,1.0,2.0,139.0,128.0,1191.0,5.0,1478.0,876.0,404.0,1120.0,596.0,153.0,4.0,4.0,0.0,2.0,1.0,2.0,4.0,0.0,3.0,4.0,3.0,CLASSIC,MATCHED_GAME,11.16.390.1945,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,8.0,8.0,0.0,8.0,104.0,0.0,4.0,0.0,5.0,0.0,2.0,2.0,4.0,2.0,3.0,0.0,4.0,2.0,12.0,8.0,11.0,12.0,11.0,10.0,12.0,12.0,12.0,11.0,10148.0,2995.0,238.0,5376.0,50.0,3314.0,1899.0,187.0,6255.0,239.0,154.0,9.0,31.0,145.0,149.0,25.0,152.0,42.0,133.0,151.0,1657.0,311.0,5816.0,232.0,7818.0,625.0,8886.0,2871.0,736.0,5405.0,2.0,39999.0,92338.0,254258.0,189889.0,9410.0,39311.0,88551.0,208328.0,23977.0,125246.0,1200319.0,11806.0,3624.0,7020.0,5608.0,8109.0,4427.0,10785.0,3342.0,6991.0,5644.0,8304.0,4828.0,7091.0,7410.0,9068.0,5796.0,7829.0,6495.0,7496.0,7003.0,3.0,9.0,0.0,318.0,964.0,0.0,240.0,487.0,0.0,284.0,0.0,0.0,0.0,8.0,21.0,3.0,9.0,8.0,34.0,10.0,3.0,12.0,12.0,100.0,9749.0,4867.0,8502.0,9678.0,8176.0,6350.0,9096.0,8762.0,9298.0,7702.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9,15,30,30,107,116,15,9,56,55,19126,11575,504,487,16148,18209,532867,538440,36970,30386,37669,33651,1691,602,62,58,25,10,42455,39725
7.0,11.0,9.0,3.0,5.0,13.0,5.0,3.0,5.0,6.0,968.0,176.0,3369.0,532.0,2133.0,2157.0,324.0,328.0,1050.0,21.0,5.0,5.0,4.0,5.0,6.0,5.0,7.0,4.0,3.0,3.0,1.0,CLASSIC,MATCHED_GAME,11.16.390.1945,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,12.0,0.0,102.0,4.0,0.0,0.0,0.0,99.0,3.0,0.0,1.0,8.0,0.0,5.0,2.0,5.0,2.0,3.0,6.0,8.0,7.0,13.0,10.0,13.0,11.0,10.0,10.0,11.0,11.0,13.0,11.0,4093.0,3521.0,8909.0,408.0,299.0,0.0,5168.0,953.0,11648.0,1423.0,125.0,23.0,37.0,108.0,110.0,11.0,104.0,5.0,178.0,157.0,12139.0,1800.0,1276.0,5664.0,8776.0,11585.0,2095.0,6236.0,1173.0,12658.0,1.0,123023.0,195136.0,136895.0,29525.0,38047.0,118097.0,128865.0,139933.0,84651.0,59946.0,1200292.0,16760.0,5875.0,10682.0,6542.0,9836.0,11585.0,7451.0,7632.0,12870.0,14082.0,10653.0,5601.0,9828.0,6532.0,7259.0,7082.0,6590.0,8243.0,9465.0,9661.0,3.0,8.0,528.0,554.0,496.0,470.0,760.0,0.0,188.0,442.0,48.0,0.0,0.0,5.0,35.0,50.0,4.0,10.0,28.0,121.0,3.0,10.0,6.0,100.0,10918.0,6362.0,10654.0,7496.0,7257.0,7031.0,8099.0,7788.0,11299.0,8432.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,25,22,30,30,118,102,22,24,57,56,13709,22713,391,467,39440,23962,445587,608531,55405,47910,41354,39560,2254,1232,97,175,37,30,43356,41980
1.0,19.0,3.0,3.0,4.0,4.0,8.0,10.0,7.0,8.0,1047.0,207.0,417.0,534.0,740.0,231.0,429.0,550.0,1561.0,1560.0,6.0,1.0,7.0,8.0,5.0,4.0,2.0,2.0,5.0,2.0,2.0,CLASSIC,MATCHED_GAME,11.16.390.1945,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,86.0,4.0,0.0,7.0,116.0,4.0,14.0,0.0,1.0,2.0,5.0,4.0,2.0,0.0,7.0,10.0,5.0,6.0,11.0,10.0,12.0,11.0,11.0,9.0,12.0,13.0,12.0,13.0,5486.0,3655.0,12332.0,88.0,1132.0,1291.0,0.0,1773.0,10772.0,0.0,125.0,12.0,132.0,9.0,148.0,35.0,135.0,29.0,126.0,162.0,2263.0,1078.0,2317.0,7093.0,6402.0,856.0,10154.0,12647.0,542.0,6830.0,0.0,344804.0,54627.0,37255.0,228868.0,6971.0,36790.0,81948.0,411355.0,329947.0,74578.0,1200341.0,7749.0,5306.0,14649.0,7492.0,8021.0,2482.0,10154.0,15068.0,11399.0,9403.0,6267.0,6907.0,9226.0,7359.0,7580.0,4565.0,9444.0,10720.0,7946.0,10255.0,8.0,1.0,0.0,572.0,0.0,310.0,486.0,334.0,0.0,647.0,84.0,2572.0,0.0,14.0,21.0,9.0,6.0,10.0,62.0,9.0,10.0,8.0,7.0,200.0,8526.0,6705.0,9890.0,7568.0,7968.0,5630.0,9334.0,10614.0,9702.0,10309.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,30,12,30,30,94,141,12,30,54,60,20329,16200,449,464,18931,31251,654688,952455,40393,51330,34997,45272,1130,3875,101,55,15,52,39582,46664
1.0,9.0,11.0,5.0,4.0,7.0,3.0,5.0,4.0,11.0,726.0,452.0,218.0,493.0,851.0,236.0,1425.0,357.0,2524.0,447.0,5.0,3.0,6.0,3.0,5.0,5.0,3.0,4.0,6.0,2.0,1.0,CLASSIC,MATCHED_GAME,11.16.390.1945,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,65.0,13.0,4.0,0.0,38.0,82.0,4.0,0.0,0.0,2.0,1.0,2.0,10.0,3.0,1.0,3.0,3.0,15.0,2.0,12.0,9.0,10.0,12.0,10.0,8.0,14.0,11.0,12.0,11.0,16.0,3266.0,9439.0,6519.0,594.0,3063.0,1761.0,1188.0,21386.0,5912.0,126.0,31.0,6.0,152.0,126.0,4.0,139.0,20.0,125.0,117.0,7214.0,1416.0,935.0,13569.0,7294.0,1159.0,8500.0,5942.0,876.0,1288.0,2.0,180807.0,203586.0,369197.0,96181.0,1750.0,23748.0,20181.0,384135.0,5152.0,322910.0,1200258.0,7598.0,5079.0,10792.0,20159.0,7924.0,4222.0,10925.0,7710.0,22719.0,7200.0,7301.0,5061.0,6443.0,10798.0,7481.0,5071.0,8165.0,6772.0,11544.0,6822.0,8.0,8.0,367.0,396.0,417.0,70.0,36.0,0.0,664.0,580.0,456.0,0.0,0.0,10.0,32.0,3.0,3.0,8.0,26.0,8.0,10.0,3.0,16.0,200.0,8648.0,6013.0,6618.0,9882.0,7002.0,4732.0,11458.0,7987.0,9185.0,8181.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,24,18,30,30,82,128,18,24,52,57,19631,33513,414,432,30171,18022,671683,935964,50695,53633,37094,38364,890,2096,50,69,28,32,36882,42824
3.0,9.0,4.0,2.0,6.0,9.0,5.0,6.0,1.0,7.0,2880.0,112.0,95.0,93.0,929.0,247.0,489.0,425.0,376.0,600.0,5.0,4.0,7.0,5.0,4.0,4.0,4.0,1.0,7.0,2.0,1.0,CLASSIC,MATCHED_GAME,11.16.390.1945,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,8.0,4.0,92.0,0.0,8.0,0.0,26.0,107.0,8.0,8.0,0.0,11.0,0.0,3.0,3.0,0.0,1.0,13.0,5.0,4.0,3.0,13.0,9.0,12.0,11.0,11.0,9.0,13.0,11.0,12.0,11.0,68.0,4133.0,4940.0,1370.0,562.0,3037.0,2977.0,12089.0,2570.0,2418.0,104.0,28.0,33.0,126.0,139.0,28.0,151.0,13.0,108.0,114.0,19604.0,788.0,367.0,3310.0,6041.0,1074.0,18761.0,343.0,7871.0,4980.0,1.0,128908.0,120394.0,176197.0,60501.0,102178.0,68234.0,69898.0,199736.0,78569.0,148240.0,1200353.0,19673.0,5718.0,7308.0,5497.0,6603.0,4111.0,22243.0,12998.0,10442.0,7398.0,11425.0,5622.0,7830.0,6408.0,6759.0,5272.0,12649.0,7790.0,6916.0,7200.0,8.0,3.0,0.0,796.0,2000.0,816.0,0.0,0.0,504.0,566.0,0.0,0.0,0.0,10.0,23.0,3.0,9.0,11.0,26.0,4.0,2.0,3.0,9.0,200.0,10391.0,6024.0,9346.0,8449.0,7633.0,5952.0,10398.0,8552.0,9034.0,7431.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,25,18,30,30,108,153,18,25,56,56,9977,24187,430,414,30396,32743,536018,616837,43192,58799,37694,40177,2816,1866,59,41,24,28,41771,41439
4.0,12.0,5.0,6.0,2.0,9.0,5.0,10.0,7.0,5.0,553.0,337.0,530.0,681.0,464.0,202.0,920.0,747.0,1109.0,670.0,3.0,3.0,6.0,3.0,8.0,7.0,4.0,5.0,2.0,5.0,1.0,CLASSIC,MATCHED_GAME,11.16.390.1945,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,8.0,0.0,93.0,0.0,3.0,0.0,0.0,88.0,8.0,0.0,0.0,8.0,2.0,3.0,4.0,3.0,1.0,4.0,7.0,5.0,9.0,13.0,9.0,11.0,12.0,9.0,9.0,12.0,11.0,12.0,11.0,1154.0,2561.0,9683.0,73.0,0.0,4343.0,276.0,2747.0,8932.0,1676.0,125.0,21.0,23.0,124.0,110.0,29.0,129.0,16.0,116.0,148.0,9348.0,1918.0,402.0,17266.0,10479.0,951.0,13536.0,11412.0,1144.0,18650.0,0.0,73298.0,49937.0,306663.0,115929.0,54727.0,71574.0,141721.0,363417.0,48616.0,73853.0,1200310.0,11188.0,4898.0,10741.0,17380.0,10527.0,6010.0,17450.0,14959.0,10124.0,20657.0,8753.0,5347.0,6830.0,7371.0,6989.0,5227.0,7435.0,8337.0,7524.0,9450.0,6.0,1.0,685.0,418.0,656.0,40.0,48.0,716.0,3637.0,800.0,48.0,330.0,0.0,5.0,30.0,3.0,9.0,6.0,36.0,7.0,19.0,8.0,10.0,200.0,10622.0,5581.0,7518.0,9817.0,6032.0,6033.0,8885.0,7793.0,9700.0,8010.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,27,19,30,30,104,96,19,27,54,55,15253,16192,411,430,38446,46660,622191,677544,55846,68088,35170,38093,2145,5233,59,74,26,39,40022,39969
2.0,6.0,2.0,6.0,7.0,8.0,4.0,4.0,0.0,5.0,40.0,41.0,195.0,862.0,1955.0,31.0,261.0,614.0,1243.0,108.0,3.0,5.0,2.0,1.0,3.0,5.0,6.0,6.0,4.0,5.0,2.0,CLASSIC,MATCHED_GAME,11.16.390.1945,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,4.0,4.0,0.0,0.0,123.0,0.0,0.0,0.0,7.0,3.0,5.0,3.0,9.0,2.0,1.0,3.0,7.0,0.0,12.0,10.0,11.0,13.0,13.0,9.0,12.0,12.0,12.0,10.0,8111.0,3226.0,0.0,4666.0,13979.0,0.0,1923.0,1073.0,10176.0,1526.0,122.0,36.0,13.0,161.0,158.0,21.0,147.0,14.0,150.0,144.0,107.0,878.0,5002.0,249.0,724.0,5796.0,5259.0,4512.0,1048.0,5734.0,1.0,122615.0,179767.0,351664.0,25967.0,100742.0,28442.0,97000.0,304945.0,97824.0,198823.0,1200350.0,8528.0,4450.0,6912.0,4984.0,14781.0,7606.0,7183.0,5788.0,11673.0,7261.0,8010.0,5716.0,7945.0,7952.0,9440.0,5381.0,6336.0,7894.0,9228.0,6418.0,6.0,7.0,309.0,346.0,1909.0,68.0,78.0,1810.0,0.0,202.0,448.0,0.0,0.0,19.0,62.0,9.0,10.0,14.0,88.0,16.0,23.0,12.0,14.0,100.0,9330.0,6153.0,7760.0,10973.0,10682.0,5656.0,9407.0,9311.0,9596.0,6630.0,0.0,4.0,1.0,0.0,1.0,2.0,1.0,14,26,30,30,124,123,26,14,58,56,26756,17924,475,491,11878,17431,629430,878359,42811,36355,38728,35592,4174,996,140,127,25,19,44401,41097
7.0,16.0,9.0,4.0,5.0,7.0,5.0,7.0,5.0,6.0,1025.0,459.0,67.0,412.0,358.0,645.0,314.0,966.0,830.0,438.0,6.0,3.0,5.0,4.0,4.0,5.0,8.0,2.0,6.0,2.0,2.0,CLASSIC,MATCHED_GAME,11.16.390.1945,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,8.0,16.0,0.0,8.0,104.0,0.0,0.0,0.0,3.0,3.0,7.0,9.0,2.0,0.0,3.0,8.0,6.0,4.0,11.0,10.0,11.0,11.0,12.0,9.0,11.0,12.0,11.0,10.0,696.0,4900.0,918.0,6825.0,1453.0,2743.0,2815.0,0.0,778.0,12982.0,93.0,31.0,24.0,97.0,133.0,25.0,125.0,24.0,119.0,117.0,8334.0,1184.0,10529.0,3928.0,9263.0,1941.0,8175.0,12028.0,10801.0,616.0,0.0,107668.0,66346.0,307932.0,53975.0,57306.0,103832.0,40929.0,255884.0,45281.0,155218.0,1200288.0,11178.0,6605.0,11931.0,11502.0,11785.0,5376.0,10990.0,14425.0,12236.0,13599.0,6645.0,6199.0,9292.0,9162.0,8358.0,4480.0,7379.0,9981.0,8485.0,7208.0,2.0,6.0,2146.0,521.0,483.0,748.0,1067.0,692.0,0.0,2397.0,656.0,0.0,0.0,8.0,36.0,14.0,9.0,6.0,41.0,4.0,5.0,4.0,12.0,100.0,8013.0,6539.0,8080.0,8005.0,8690.0,5834.0,8103.0,9330.0,8200.0,7267.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,24,21,30,30,101,112,21,24,54,54,12635,21475,372,416,33995,32804,630713,563658,51772,57855,37937,39252,5136,3574,78,61,32,39,38622,39439
3.0,9.0,4.0,8.0,4.0,9.0,3.0,5.0,3.0,2.0,2486.0,405.0,627.0,2270.0,1081.0,1260.0,663.0,723.0,683.0,107.0,1.0,6.0,2.0,3.0,8.0,7.0,10.0,4.0,7.0,8.0,4.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,90.0,0.0,0.0,0.0,118.0,0.0,4.0,1.0,13.0,7.0,7.0,5.0,8.0,2.0,0.0,6.0,1.0,6.0,14.0,10.0,12.0,12.0,12.0,10.0,11.0,13.0,11.0,11.0,219.0,7597.0,12006.0,5570.0,824.0,4910.0,0.0,502.0,6345.0,684.0,141.0,9.0,125.0,26.0,135.0,24.0,106.0,55.0,102.0,115.0,12363.0,580.0,1474.0,668.0,12688.0,602.0,7122.0,9813.0,1300.0,6780.0,1.0,121203.0,74558.0,166316.0,453981.0,66939.0,49773.0,12550.0,489802.0,30392.0,135323.0,1200353.0,17988.0,8730.0,14113.0,6834.0,14090.0,6133.0,9076.0,11365.0,7645.0,7465.0,10769.0,8039.0,9597.0,8270.0,8905.0,5744.0,5288.0,10533.0,5593.0,7877.0,1.0,10.0,5405.0,552.0,631.0,595.0,576.0,621.0,1954.0,1050.0,0.0,0.0,8.0,7.0,12.0,3.0,1.0,9.0,27.0,9.0,3.0,12.0,38.0,100.0,11676.0,6825.0,9939.0,9535.0,8596.0,7059.0,7627.0,11434.0,7513.0,7383.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,21,35,30,30,94,122,35,20,60,56,23529,15128,451,387,27795,25595,858212,742625,59158,44281,43285,37330,7828,3556,47,74,28,22,46805,40782
1.0,8.0,2.0,7.0,8.0,11.0,2.0,2.0,4.0,3.0,453.0,775.0,874.0,862.0,1593.0,341.0,1118.0,820.0,1515.0,1039.0,7.0,5.0,2.0,4.0,2.0,5.0,5.0,7.0,1.0,6.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,92.0,0.0,0.0,132.0,8.0,11.0,1.0,7.0,0.0,6.0,6.0,3.0,1.0,6.0,7.0,3.0,4.0,13.0,10.0,12.0,10.0,11.0,9.0,12.0,13.0,13.0,10.0,1485.0,3008.0,9355.0,304.0,430.0,2696.0,620.0,11382.0,675.0,578.0,109.0,27.0,154.0,95.0,11.0,26.0,101.0,25.0,179.0,124.0,12941.0,1370.0,371.0,9460.0,4581.0,1445.0,11468.0,238.0,9941.0,6436.0,1.0,169191.0,155285.0,93905.0,4559.0,292453.0,128994.0,116340.0,83902.0,118422.0,96310.0,1200381.0,21210.0,4378.0,9727.0,9765.0,5171.0,4566.0,17055.0,12592.0,10616.0,8591.0,7843.0,5000.0,9024.0,7487.0,7293.0,5041.0,7918.0,9570.0,9185.0,7779.0,4.0,11.0,6783.0,0.0,0.0,0.0,159.0,424.0,4966.0,972.0,0.0,1575.0,0.0,7.0,34.0,12.0,11.0,6.0,43.0,11.0,5.0,9.0,3.0,100.0,10416.0,6179.0,9121.0,7248.0,8060.0,6034.0,9200.0,10000.0,11037.0,6464.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,20,24,30,30,95,151,23,20,55,58,14270,16263,395,456,28798,29453,689102,570259,50439,53232,36688,39452,7366,7513,79,62,29,19,40879,42880
1.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,760.0,77.0,127.0,512.0,305.0,510.0,2064.0,1964.0,560.0,975.0,6.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,108.0,32.0,4.0,108.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,8.0,0.0,1.0,2.0,12.0,8.0,8.0,10.0,11.0,11.0,15.0,11.0,11.0,12.0,297.0,1135.0,1846.0,271.0,188.0,4897.0,323.0,4561.0,253.0,5652.0,158.0,28.0,7.0,154.0,128.0,17.0,200.0,155.0,4.0,143.0,3243.0,43.0,264.0,3379.0,3906.0,179.0,11564.0,263.0,2181.0,1067.0,0.0,121007.0,37805.0,30160.0,38729.0,40856.0,154863.0,110197.0,152258.0,270555.0,11961.0,1200415.0,3540.0,1254.0,2290.0,3651.0,4268.0,5131.0,11888.0,4825.0,2607.0,6930.0,6755.0,4606.0,4297.0,6987.0,5645.0,6770.0,11679.0,7119.0,6910.0,7085.0,7.0,1.0,0.0,75.0,180.0,0.0,173.0,55.0,0.0,0.0,172.0,209.0,0.0,10.0,29.0,22.0,7.0,6.0,1.0,7.0,6.0,1.0,3.0,200.0,9903.0,4107.0,4954.0,7207.0,8558.0,7701.0,14403.0,8098.0,7496.0,8589.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,11,5,30,30,117,144,5,11,52,57,7499,11924,464,530,10971,15118,385615,582776,18880,27504,30454,37399,408,456,46,46,7,6,38323,42693
4.0,6.0,0.0,2.0,1.0,5.0,4.0,6.0,2.0,4.0,431.0,796.0,846.0,424.0,111.0,454.0,1553.0,1106.0,499.0,1601.0,4.0,2.0,3.0,6.0,7.0,4.0,7.0,3.0,4.0,3.0,1.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,4.0,0.0,108.0,0.0,0.0,0.0,8.0,0.0,88.0,4.0,0.0,5.0,5.0,6.0,3.0,5.0,0.0,6.0,6.0,1.0,6.0,13.0,9.0,12.0,10.0,11.0,9.0,14.0,12.0,10.0,14.0,11290.0,2714.0,0.0,7413.0,331.0,3979.0,765.0,1741.0,784.0,20400.0,120.0,34.0,37.0,65.0,119.0,4.0,149.0,136.0,9.0,151.0,2228.0,1463.0,9557.0,1338.0,12138.0,837.0,11393.0,7645.0,3083.0,723.0,1.0,121695.0,97378.0,226821.0,31635.0,15755.0,116347.0,301337.0,858.0,255868.0,108293.0,1200435.0,13518.0,5150.0,10035.0,8752.0,12469.0,5463.0,12159.0,9387.0,4081.0,22109.0,7281.0,6436.0,9210.0,5299.0,7431.0,4629.0,9453.0,8956.0,5989.0,9621.0,10.0,1.0,0.0,972.0,478.0,0.0,0.0,646.0,0.0,0.0,214.0,986.0,0.0,5.0,25.0,10.0,11.0,7.0,21.0,7.0,6.0,1.0,6.0,200.0,10164.0,5995.0,9907.0,6943.0,8024.0,5083.0,11829.0,8596.0,7248.0,11494.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,24,19,30,30,112,100,19,24,55,59,23013,26404,345,479,26098,24307,512253,763734,50237,52886,33850,40455,1124,2172,54,45,12,22,40121,45162
3.0,7.0,3.0,2.0,4.0,5.0,8.0,6.0,6.0,3.0,148.0,1177.0,99.0,290.0,495.0,145.0,1706.0,1290.0,1214.0,1287.0,3.0,4.0,3.0,5.0,4.0,3.0,3.0,3.0,0.0,2.0,4.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,23.0,0.0,4.0,106.0,0.0,0.0,0.0,3.0,4.0,4.0,1.0,2.0,2.0,1.0,7.0,3.0,3.0,12.0,9.0,11.0,10.0,10.0,9.0,12.0,11.0,12.0,11.0,642.0,3232.0,616.0,4139.0,562.0,1704.0,2329.0,11721.0,8540.0,0.0,136.0,10.0,40.0,73.0,135.0,6.0,98.0,20.0,127.0,152.0,7927.0,2934.0,10399.0,730.0,6096.0,684.0,2392.0,1095.0,1599.0,8392.0,2.0,114256.0,101333.0,373710.0,136232.0,106844.0,196427.0,176561.0,740668.0,36300.0,218318.0,1200397.0,10466.0,6551.0,12533.0,5567.0,7787.0,2388.0,4963.0,13383.0,10140.0,8659.0,7893.0,6201.0,8439.0,4660.0,7510.0,5205.0,5731.0,8575.0,7539.0,7537.0,6.0,10.0,1896.0,384.0,1517.0,697.0,1128.0,0.0,242.0,566.0,0.0,267.0,1.0,9.0,51.0,8.0,14.0,11.0,36.0,143.0,2.0,5.0,25.0,100.0,8893.0,6027.0,8425.0,6232.0,7232.0,5270.0,9408.0,8489.0,9646.0,7710.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,18,12,30,30,140,110,12,18,52,55,7663,25822,390,407,25836,16412,927469,1273180,38741,43696,33707,35583,5238,1459,78,226,17,30,36052,41280
