airdragon_team100,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team100,baron_team200,chemtechdragon_team100,chemtechdragon_team200,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,earthdragon_team100,earthdragon_team200,firedragon_team100,firedragon_team200,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,hextechdragon_team100,hextechdragon_team200,inhibs_lost_team100,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_0,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,matchId,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,queueId,riftherald_team100,riftherald_team200,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_0,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,waterdragon_team100,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,airdragon_team200,waterdragon_team200
1.0,5.0,1.0,6.0,4.0,3.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,695.0,56.0,299.0,1052.0,1284.0,1437.0,302.0,635.0,2055.0,217.0,3.0,3.0,3.0,0.0,0.0,1.0,4.0,6.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1736,1637395288220,4110099264,CLASSIC,teambuilder-match-4110099264,1637393551362,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,,0.0,3.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,4.0,52.0,0.0,1.0,0.0,3.0,8.0,7.0,3.0,0.0,2.0,2.0,0.0,0.0,7.0,8.0,7.0,8.0,6.0,6.0,6.0,6.0,7.0,5.0,0.0,229.0,0.0,5584.0,262.0,2399.0,2159.0,253.0,337.0,2096.0,NA1_4110099264,54.0,68.0,2.0,50.0,67.0,3.0,57.0,39.0,13.0,5.0,4511.0,5948.0,5488.0,785.0,2191.0,873.0,636.0,3823.0,1357.0,655.0,440,0.0,1.0,1.0,29829.0,15788.0,66249.0,162402.0,0.0,124128.0,30822.0,19491.0,172305.0,53652.0,600205.0,4930.0,6177.0,6689.0,6469.0,2453.0,3272.0,2795.0,4265.0,1790.0,2871.0,2920.0,4331.0,5764.0,4822.0,4059.0,3312.0,3812.0,3455.0,3255.0,2317.0,11.0,1.0,418.0,0.0,1200.0,100.0,0.0,0.0,0.0,188.0,96.0,120.0,0.0,6.0,14.0,2.0,10.0,6.0,29.0,13.0,6.0,8.0,13.0,0.0,200.0,3752.0,4678.0,3305.0,4140.0,3155.0,2715.0,2763.0,2925.0,3532.0,2389.0,,1.0
1.0,1.0,4.0,5.0,0.0,0.0,4.0,6.0,6.0,3.0,3.0,1.0,3.0,0.0,4.0,63.0,315.0,990.0,400.0,605.0,456.0,737.0,112.0,1267.0,228.0,2.0,4.0,2.0,3.0,4.0,3.0,2.0,2.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,2763,1637392889832,4110140685,CLASSIC,teambuilder-match-4110140685,1637390126267,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,0.0,30.0,20.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,36.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,7.0,0.0,0.0,4.0,2.0,0.0,3.0,8.0,6.0,7.0,7.0,7.0,5.0,6.0,6.0,8.0,8.0,0.0,430.0,734.0,5170.0,371.0,830.0,913.0,678.0,1602.0,5882.0,NA1_4110140685,67.0,6.0,1.0,52.0,68.0,2.0,12.0,61.0,59.0,58.0,3903.0,3397.0,981.0,654.0,2278.0,1003.0,1365.0,3364.0,949.0,1154.0,440,0.0,1.0,0.0,9879.0,90645.0,292630.0,182511.0,0.0,33895.0,20216.0,12187.0,7140.0,34460.0,600178.0,3903.0,3894.0,1829.0,6269.0,2649.0,2019.0,2477.0,4119.0,2670.0,7265.0,4588.0,4650.0,3540.0,5590.0,2855.0,2506.0,3587.0,3787.0,2877.0,3763.0,7.0,9.0,0.0,66.0,113.0,444.0,0.0,186.0,198.0,76.0,118.0,228.0,0.0,6.0,15.0,22.0,3.0,19.0,29.0,83.0,14.0,17.0,17.0,0.0,200.0,4674.0,3119.0,3433.0,3727.0,3331.0,2052.0,2488.0,2739.0,4064.0,4079.0,,
1.0,0.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,,857.0,694.0,50.0,134.0,651.0,221.0,493.0,919.0,156.0,476.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,1915,1637389827871,4110064788,CLASSIC,teambuilder-match-4110064788,1637387912396,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,,0.0,3.0,0.0,0.0,0.0,56.0,4.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,1.0,0.0,5.0,1.0,3.0,0.0,0.0,2.0,2.0,0.0,8.0,6.0,8.0,8.0,7.0,6.0,8.0,8.0,6.0,5.0,208.0,210.0,1123.0,2220.0,347.0,1545.0,2762.0,0.0,213.0,2295.0,NA1_4110064788,63.0,51.0,15.0,72.0,63.0,2.0,71.0,58.0,0.0,7.0,4438.0,2993.0,2576.0,916.0,3693.0,990.0,1516.0,4193.0,1763.0,543.0,440,0.0,1.0,0.0,12821.0,19242.0,261507.0,150119.0,0.0,57401.0,105537.0,26767.0,49116.0,49471.0,600180.0,4646.0,3204.0,4045.0,3137.0,4040.0,2536.0,4279.0,4566.0,1978.0,3039.0,3082.0,2594.0,4765.0,3544.0,3826.0,2566.0,3008.0,3294.0,3806.0,2426.0,11.0,4.0,0.0,0.0,345.0,0.0,0.0,0.0,0.0,372.0,2.0,200.0,0.0,7.0,11.0,3.0,19.0,9.0,22.0,13.0,13.0,2.0,29.0,1.0,200.0,4536.0,2940.0,4420.0,4142.0,3280.0,2468.0,4332.0,4920.0,3014.0,2227.0,,1.0
0.0,0.0,0.0,0.0,2.0,0.0,5.0,1.0,4.0,1.0,0.0,1.0,,0.0,,323.0,968.0,570.0,341.0,-25.0,367.0,411.0,1906.0,180.0,635.0,0.0,3.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1635,1637471497905,4111289603,CLASSIC,teambuilder-match-4111289603,1637469862071,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,,0.0,,2.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,53.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,4.0,1.0,0.0,0.0,8.0,5.0,7.0,6.0,7.0,6.0,8.0,7.0,8.0,5.0,2492.0,53.0,874.0,53.0,345.0,1473.0,3262.0,253.0,568.0,1636.0,NA1_4111289603,75.0,54.0,0.0,74.0,63.0,21.0,62.0,8.0,79.0,4.0,435.0,705.0,0.0,3603.0,1440.0,609.0,746.0,1500.0,1999.0,416.0,700,0.0,1.0,1.0,12351.0,7133.0,88713.0,17309.0,73881.0,53448.0,13376.0,80521.0,51999.0,62566.0,600168.0,2927.0,758.0,944.0,3656.0,2017.0,2229.0,4098.0,1815.0,2909.0,2202.0,2983.0,2768.0,3395.0,4731.0,3175.0,3227.0,4136.0,3656.0,3145.0,2310.0,3.0,10.0,0.0,0.0,70.0,0.0,231.0,146.0,89.0,62.0,340.0,150.0,0.0,8.0,6.0,10.0,7.0,8.0,22.0,12.0,11.0,11.0,29.0,1.0,100.0,4938.0,2330.0,3371.0,3054.0,3710.0,2875.0,4445.0,3917.0,4751.0,2305.0,1.0,
0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,,0.0,1.0,655.0,1016.0,184.0,1101.0,78.0,686.0,794.0,695.0,788.0,491.0,3.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1702,1637472617866,4111373344,CLASSIC,teambuilder-match-4111373344,1637470914913,MATCHED_GAME,11.23.409.111,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,,1.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,8.0,7.0,6.0,7.0,6.0,8.0,8.0,8.0,8.0,6.0,1200.0,789.0,800.0,2184.0,145.0,2834.0,338.0,1435.0,486.0,691.0,NA1_4111373344,42.0,79.0,6.0,10.0,52.0,56.0,65.0,63.0,6.0,16.0,3786.0,2806.0,376.0,329.0,2694.0,262.0,3778.0,369.0,985.0,302.0,440,1.0,,0.0,17843.0,88777.0,61234.0,224277.0,2575.0,45303.0,67428.0,17345.0,240474.0,26931.0,600161.0,4986.0,3596.0,1176.0,2556.0,2840.0,3237.0,4396.0,1835.0,1564.0,1084.0,3465.0,3741.0,2159.0,3151.0,2978.0,2891.0,3319.0,3060.0,3863.0,2191.0,3.0,8.0,0.0,0.0,0.0,42.0,0.0,140.0,279.0,30.0,92.0,90.0,0.0,7.0,11.0,26.0,7.0,10.0,10.0,9.0,6.0,17.0,13.0,0.0,100.0,4111.0,3274.0,2842.0,3278.0,2799.0,4822.0,4533.0,4611.0,4338.0,2508.0,,
1.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,,2.0,,687.0,467.0,1884.0,1476.0,500.0,404.0,195.0,1291.0,934.0,290.0,1.0,2.0,0.0,3.0,2.0,2.0,4.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1552,1637192009922,4107217084,CLASSIC,teambuilder-match-4107217084,1637190456999,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,4.0,8.0,6.0,8.0,8.0,6.0,6.0,7.0,8.0,8.0,7.0,1740.0,1309.0,258.0,752.0,177.0,711.0,313.0,681.0,414.0,89.0,NA1_4107217084,86.0,7.0,9.0,48.0,68.0,18.0,59.0,6.0,78.0,70.0,472.0,513.0,1973.0,4131.0,3494.0,757.0,2957.0,303.0,2505.0,4302.0,420,1.0,1.0,0.0,41060.0,73221.0,179432.0,8855.0,13113.0,69871.0,58099.0,29595.0,57720.0,9186.0,600226.0,2212.0,2975.0,2482.0,5204.0,3671.0,1709.0,3508.0,1024.0,3215.0,4391.0,3237.0,2562.0,3884.0,3866.0,3475.0,2779.0,3520.0,4066.0,3489.0,4240.0,4.0,8.0,0.0,1152.0,250.0,320.0,0.0,240.0,237.0,40.0,295.0,0.0,0.0,6.0,29.0,10.0,7.0,9.0,28.0,8.0,4.0,9.0,7.0,1.0,100.0,4405.0,2716.0,4461.0,4479.0,2976.0,3036.0,3773.0,4244.0,4901.0,3751.0,,
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,874.0,1139.0,1595.0,1350.0,831.0,765.0,907.0,1143.0,957.0,1913.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,2103,1637185014713,4107103266,CLASSIC,teambuilder-match-4107103266,1637182911700,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,,3.0,1.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,4.0,63.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,8.0,6.0,8.0,9.0,7.0,6.0,8.0,7.0,8.0,6.0,1883.0,1063.0,198.0,860.0,973.0,0.0,0.0,94.0,1680.0,787.0,NA1_4107103266,76.0,4.0,1.0,97.0,90.0,14.0,79.0,3.0,68.0,69.0,396.0,341.0,195.0,2044.0,1629.0,1564.0,3744.0,616.0,446.0,437.0,420,0.0,2.0,0.0,74065.0,16845.0,115015.0,22627.0,0.0,31573.0,38921.0,148305.0,17568.0,89969.0,600224.0,2280.0,1405.0,394.0,2904.0,2602.0,1720.0,3744.0,873.0,2319.0,1225.0,2924.0,2064.0,3620.0,4405.0,3456.0,2440.0,3437.0,3368.0,3032.0,2913.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,162.0,192.0,0.0,0.0,12.0,43.0,252.0,12.0,20.0,59.0,7.0,4.0,14.0,10.0,1.0,200.0,4581.0,2448.0,4218.0,5379.0,3400.0,2576.0,4874.0,3562.0,4191.0,3165.0,,
1.0,1.0,4.0,1.0,0.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,,561.0,497.0,531.0,240.0,102.0,380.0,456.0,551.0,1812.0,618.0,1.0,2.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,1654,1637383479080,4109887165,CLASSIC,teambuilder-match-4109887165,1637381824500,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,68.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,3.0,7.0,6.0,7.0,7.0,7.0,5.0,8.0,7.0,9.0,6.0,456.0,602.0,163.0,2345.0,0.0,738.0,709.0,627.0,0.0,0.0,NA1_4109887165,53.0,15.0,2.0,72.0,76.0,4.0,87.0,2.0,101.0,66.0,1769.0,633.0,2041.0,191.0,4039.0,334.0,1798.0,287.0,1639.0,3090.0,420,0.0,2.0,0.0,110427.0,64350.0,69477.0,18469.0,8151.0,10541.0,25568.0,268715.0,98591.0,81834.0,600194.0,2225.0,1440.0,2311.0,2679.0,4182.0,1229.0,2507.0,1071.0,2076.0,3421.0,2961.0,2597.0,3681.0,3040.0,4112.0,2380.0,3386.0,3886.0,4737.0,3893.0,9.0,1.0,0.0,204.0,106.0,142.0,143.0,156.0,0.0,156.0,437.0,331.0,0.0,7.0,27.0,8.0,11.0,5.0,27.0,10.0,7.0,6.0,12.0,0.0,200.0,3995.0,2659.0,3548.0,4005.0,3836.0,2287.0,4539.0,3835.0,5685.0,3168.0,,
1.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,3.0,0.0,3.0,0.0,3.0,440.0,967.0,1250.0,731.0,580.0,75.0,18.0,1366.0,1118.0,1429.0,4.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,2258,1637246164263,4107941988,CLASSIC,teambuilder-match-4107941988,1637243905634,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,1.0,51.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,1.0,5.0,4.0,2.0,0.0,7.0,6.0,7.0,7.0,6.0,5.0,8.0,7.0,8.0,7.0,4292.0,871.0,403.0,0.0,0.0,0.0,3104.0,92.0,2897.0,105.0,NA1_4107941988,48.0,4.0,6.0,53.0,63.0,12.0,54.0,15.0,62.0,75.0,294.0,519.0,1312.0,2179.0,2069.0,1210.0,1589.0,1698.0,1410.0,4455.0,400,2.0,,0.0,59180.0,39333.0,254354.0,18115.0,9774.0,30522.0,41184.0,45910.0,36657.0,13672.0,600172.0,4898.0,1584.0,1894.0,2439.0,2069.0,1260.0,5074.0,1790.0,4307.0,4560.0,3540.0,2867.0,3800.0,3111.0,3030.0,2425.0,4483.0,4241.0,3968.0,3459.0,9.0,4.0,312.0,194.0,178.0,260.0,0.0,50.0,380.0,0.0,0.0,0.0,98.0,14.0,124.0,12.0,7.0,6.0,41.0,89.0,1.0,408.0,10.0,0.0,200.0,3829.0,2481.0,3715.0,3436.0,3131.0,2264.0,4171.0,3860.0,4339.0,3806.0,,
0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,,864.0,488.0,185.0,560.0,921.0,468.0,253.0,1755.0,257.0,43.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1553,1637471410247,4111370048,CLASSIC,teambuilder-match-4111370048,1637469857020,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,,0.0,1.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,43.0,1.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,7.0,8.0,8.0,6.0,6.0,7.0,7.0,8.0,7.0,546.0,106.0,1572.0,670.0,229.0,467.0,0.0,63.0,516.0,2249.0,NA1_4111370048,51.0,81.0,21.0,58.0,73.0,13.0,59.0,5.0,79.0,3.0,267.0,2815.0,2104.0,2184.0,1095.0,77.0,3072.0,1083.0,3429.0,315.0,420,1.0,,1.0,67545.0,10237.0,94517.0,34517.0,0.0,16152.0,5616.0,60494.0,30192.0,60141.0,600183.0,813.0,2922.0,3953.0,3332.0,1324.0,634.0,3999.0,1213.0,4094.0,2643.0,3164.0,3763.0,4875.0,2990.0,2946.0,2193.0,2878.0,3305.0,3267.0,2443.0,8.0,4.0,0.0,0.0,275.0,477.0,0.0,90.0,927.0,66.0,147.0,78.0,4.0,7.0,8.0,8.0,9.0,13.0,18.0,7.0,9.0,12.0,25.0,0.0,200.0,4486.0,3339.0,5028.0,4156.0,2816.0,2454.0,3651.0,3473.0,4238.0,3189.0,1.0,
0.0,0.0,5.0,1.0,0.0,3.0,4.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,1.0,629.0,116.0,214.0,296.0,665.0,61.0,1198.0,336.0,71.0,597.0,2.0,2.0,2.0,0.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,4.0,0.0,0.0,1.0,0.0,2493,1637380927573,4109816622,CLASSIC,teambuilder-match-4109816622,1637378433752,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,49.0,0.0,4.0,4.0,0.0,45.0,4.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,2.0,2.0,4.0,2.0,2.0,8.0,5.0,7.0,8.0,6.0,6.0,8.0,6.0,8.0,7.0,992.0,986.0,1957.0,515.0,747.0,1645.0,1590.0,3044.0,137.0,458.0,NA1_4109816622,56.0,12.0,1.0,73.0,52.0,17.0,88.0,1.0,77.0,71.0,1404.0,379.0,186.0,1222.0,2413.0,297.0,1978.0,1369.0,2251.0,2573.0,420,0.0,1.0,1.0,169087.0,33560.0,97917.0,31254.0,0.0,59118.0,21427.0,46939.0,39636.0,3137.0,600214.0,2396.0,1551.0,2390.0,1738.0,3160.0,2313.0,4579.0,4521.0,2520.0,3031.0,3404.0,2416.0,3989.0,4016.0,3190.0,3336.0,3998.0,4511.0,3746.0,3922.0,10.0,4.0,0.0,185.0,246.0,0.0,0.0,370.0,1010.0,108.0,131.0,0.0,0.0,11.0,60.0,2.0,15.0,3.0,79.0,14.0,2.0,4.0,15.0,2.0,200.0,4947.0,1863.0,3429.0,4387.0,2796.0,3177.0,4882.0,2813.0,4456.0,3814.0,,3.0
0.0,0.0,4.0,3.0,2.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,,505.0,683.0,462.0,334.0,101.0,361.0,120.0,421.0,369.0,1739.0,4.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,1.0,0.0,1.0,2.0,1926,1637194137217,4107270804,CLASSIC,teambuilder-match-4107270804,1637192211007,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,48.0,4.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,2.0,1.0,2.0,5.0,0.0,2.0,4.0,3.0,2.0,3.0,8.0,5.0,7.0,9.0,6.0,5.0,8.0,7.0,7.0,7.0,1409.0,2379.0,249.0,977.0,444.0,2114.0,0.0,0.0,1037.0,1014.0,NA1_4107270804,61.0,4.0,4.0,81.0,47.0,1.0,68.0,10.0,48.0,77.0,2281.0,784.0,1347.0,3828.0,2643.0,951.0,6400.0,2576.0,335.0,3302.0,440,1.0,,1.0,169970.0,32107.0,144601.0,92320.0,6242.0,27810.0,8160.0,43369.0,2443.0,0.0,600223.0,3690.0,3513.0,1807.0,5567.0,3087.0,3355.0,6404.0,2576.0,1372.0,4317.0,3505.0,3208.0,3512.0,5399.0,2776.0,2911.0,4320.0,3881.0,2974.0,4164.0,10.0,4.0,0.0,349.0,210.0,760.0,0.0,288.0,4.0,0.0,0.0,0.0,0.0,5.0,25.0,6.0,11.0,10.0,33.0,11.0,85.0,9.0,16.0,1.0,200.0,4366.0,2319.0,3324.0,5633.0,2722.0,2116.0,4870.0,3250.0,3722.0,3964.0,,
0.0,0.0,1.0,3.0,2.0,4.0,5.0,0.0,2.0,1.0,2.0,2.0,,0.0,,429.0,625.0,370.0,918.0,812.0,326.0,908.0,596.0,161.0,611.0,4.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,3.0,2.0,4.0,1.0,3.0,0.0,1.0,2256,1637191654943,4107165214,CLASSIC,teambuilder-match-4107165214,1637189398530,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,64.0,0.0,0.0,4.0,0.0,50.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,2.0,4.0,0.0,0.0,1.0,6.0,6.0,7.0,8.0,6.0,6.0,9.0,6.0,7.0,6.0,122.0,3124.0,2749.0,0.0,152.0,1357.0,1574.0,276.0,1446.0,227.0,NA1_4107165214,29.0,5.0,0.0,74.0,50.0,4.0,70.0,2.0,54.0,66.0,1723.0,880.0,134.0,3460.0,2095.0,697.0,4761.0,562.0,397.0,2946.0,440,0.0,1.0,0.0,19749.0,34379.0,310689.0,84247.0,16154.0,63389.0,30482.0,118199.0,101946.0,243797.0,600198.0,2046.0,4358.0,2883.0,3628.0,2247.0,2055.0,6545.0,868.0,1843.0,3174.0,2029.0,3510.0,3570.0,4913.0,3147.0,2976.0,4358.0,3071.0,2831.0,3401.0,11.0,3.0,200.0,352.0,0.0,168.0,0.0,0.0,210.0,30.0,0.0,0.0,0.0,12.0,39.0,4.0,4.0,12.0,41.0,13.0,18.0,0.0,15.0,1.0,200.0,2710.0,2572.0,3556.0,4770.0,2970.0,2938.0,5123.0,3052.0,3934.0,3173.0,,
1.0,2.0,3.0,3.0,1.0,1.0,6.0,5.0,3.0,3.0,5.0,0.0,3.0,3.0,,1140.0,1580.0,735.0,130.0,339.0,733.0,1393.0,1272.0,703.0,755.0,3.0,3.0,2.0,6.0,3.0,3.0,2.0,1.0,2.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,2481,1637187591231,4107097146,CLASSIC,teambuilder-match-4107097146,1637185109220,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,0.0,30.0,20.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,25.0,35.0,0.0,0.0,1.0,0.0,9.0,0.0,12.0,0.0,3.0,4.0,0.0,3.0,6.0,1.0,6.0,2.0,3.0,2.0,7.0,6.0,6.0,6.0,7.0,6.0,5.0,8.0,8.0,7.0,630.0,2094.0,1446.0,603.0,1272.0,3061.0,0.0,555.0,487.0,2413.0,NA1_4107097146,58.0,1.0,6.0,38.0,55.0,10.0,12.0,72.0,75.0,39.0,2556.0,625.0,569.0,2455.0,3828.0,548.0,2968.0,2159.0,5324.0,3290.0,440,0.0,,1.0,19388.0,48752.0,79468.0,16911.0,0.0,47995.0,129286.0,41927.0,43564.0,63552.0,600170.0,3287.0,2833.0,2087.0,3058.0,5100.0,3903.0,3150.0,2789.0,6206.0,5703.0,3840.0,3615.0,2830.0,3575.0,4594.0,3458.0,4643.0,4272.0,4508.0,4055.0,8.0,8.0,100.0,113.0,72.0,0.0,0.0,293.0,182.0,74.0,394.0,0.0,0.0,15.0,16.0,1.0,21.0,20.0,33.0,40.0,5.0,26.0,0.0,0.0,100.0,3732.0,2708.0,2704.0,3000.0,3589.0,2886.0,2352.0,4626.0,4607.0,3407.0,,
