airdragon_team100,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team100,chemtechdragon_team100,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,earthdragon_team100,earthdragon_team200,firedragon_team100,firedragon_team200,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,hextechdragon_team200,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_0,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,matchId,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,queueId,riftherald_team100,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,time_cutoff,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_0,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,waterdragon_team100,waterdragon_team200,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,riftherald_team200,hextechdragon_team100,airdragon_team200,chemtechdragon_team200
0.0,0.0,1.0,2.0,4.0,5.0,4.0,1.0,2.0,0.0,2.0,0.0,0.0,126.0,1227.0,1226.0,842.0,2401.0,1086.0,2372.0,258.0,245.0,455.0,3.0,5.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1954,1637381401506,4109819572,CLASSIC,teambuilder-match-4109819572,1637379446764,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,4.0,0.0,60.0,1.0,0.0,0.0,1.0,2.0,5.0,6.0,3.0,3.0,1.0,1.0,2.0,3.0,8.0,7.0,8.0,10.0,9.0,8.0,9.0,8.0,9.0,9.0,6426.0,3254.0,1118.0,5162.0,53.0,2956.0,600.0,2351.0,0.0,1389.0,NA1_4109819572,69.0,7.0,12.0,91.0,82.0,25.0,72.0,7.0,75.0,78.0,245.0,714.0,4671.0,1313.0,5578.0,234.0,1713.0,222.0,6474.0,5774.0,440,1.0,0.0,95857.0,74030.0,216904.0,69366.0,25156.0,26945.0,27201.0,290763.0,46869.0,0.0,14.0,840258.0,6671.0,4366.0,6036.0,7789.0,5631.0,3378.0,2313.0,3096.0,6538.0,7164.0,3776.0,4302.0,5721.0,6022.0,5826.0,4246.0,5072.0,4183.0,4375.0,5030.0,1.0,0.0,0.0,397.0,246.0,1313.0,0.0,187.0,0.0,522.0,64.0,0.0,0.0,2.0,7.0,7.0,19.0,2.0,8.0,4.0,1.0,4.0,3.0,0.0,,100.0,4548.0,3282.0,4957.0,7220.0,5692.0,4093.0,5956.0,4516.0,6030.0,5123.0,,,1.0,
0.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,6.0,0.0,0.0,0.0,457.0,647.0,379.0,490.0,1075.0,465.0,905.0,557.0,105.0,1547.0,0.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1526,1637206928802,4107496974,CLASSIC,teambuilder-match-4107496974,1637205402756,MATCHED_GAME,11.23.409.111,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,3.0,4.0,0.0,1.0,9.0,8.0,6.0,7.0,9.0,9.0,8.0,8.0,7.0,10.0,3535.0,3534.0,1247.0,944.0,72.0,2078.0,310.0,224.0,1506.0,0.0,NA1_4107496974,83.0,72.0,12.0,55.0,12.0,79.0,17.0,110.0,18.0,104.0,1157.0,742.0,245.0,3841.0,3864.0,140.0,2017.0,7245.0,312.0,3167.0,440,0.0,0.0,216282.0,62990.0,30177.0,792.0,185334.0,147342.0,181628.0,15165.0,20226.0,44526.0,14.0,840316.0,4692.0,4658.0,1493.0,5032.0,4052.0,2218.0,2352.0,7469.0,2032.0,3570.0,3907.0,4427.0,2929.0,4075.0,5940.0,3805.0,5155.0,6507.0,3750.0,5122.0,2.0,0.0,0.0,381.0,0.0,245.0,115.0,0.0,24.0,0.0,214.0,403.0,0.0,2.0,14.0,6.0,4.0,2.0,6.0,4.0,5.0,8.0,5.0,0.0,1.0,100.0,5967.0,4957.0,2780.0,3518.0,5268.0,5356.0,4644.0,4833.0,3224.0,6451.0,,,,
1.0,1.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,1104.0,1321.0,550.0,291.0,569.0,933.0,664.0,87.0,221.0,450.0,2.0,0.0,2.0,3.0,0.0,0.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2721,1637382720287,4109940847,CLASSIC,teambuilder-match-4109940847,1637379998728,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,4.0,0.0,64.0,0.0,0.0,0.0,3.0,1.0,5.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,10.0,7.0,9.0,10.0,8.0,8.0,9.0,8.0,9.0,8.0,0.0,3347.0,273.0,5600.0,397.0,5176.0,1517.0,1914.0,1999.0,46.0,NA1_4109940847,85.0,13.0,3.0,105.0,104.0,9.0,51.0,3.0,82.0,81.0,7020.0,56.0,4915.0,235.0,2041.0,381.0,5945.0,1646.0,706.0,1031.0,400,1.0,0.0,37661.0,9185.0,321388.0,2741.0,792.0,67340.0,117148.0,97722.0,15661.0,15954.0,14.0,840230.0,7369.0,3820.0,5525.0,5991.0,2439.0,6027.0,7462.0,3850.0,3866.0,1077.0,5679.0,3781.0,6275.0,5501.0,5229.0,4308.0,4864.0,4537.0,4286.0,4035.0,0.0,2.0,349.0,416.0,336.0,154.0,0.0,470.0,0.0,289.0,1161.0,0.0,0.0,3.0,4.0,3.0,4.0,4.0,10.0,2.0,182.0,5.0,3.0,0.0,,100.0,6968.0,3839.0,5974.0,6471.0,4471.0,4302.0,5155.0,5019.0,6070.0,4858.0,,,,
0.0,1.0,4.0,2.0,7.0,4.0,3.0,0.0,4.0,1.0,2.0,0.0,0.0,230.0,446.0,881.0,75.0,702.0,522.0,1580.0,635.0,475.0,564.0,0.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1600,1637399917365,4110167843,CLASSIC,teambuilder-match-4110167843,1637398317146,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,0.0,1.0,4.0,9.0,7.0,10.0,9.0,8.0,7.0,10.0,8.0,8.0,8.0,839.0,1025.0,330.0,5392.0,145.0,2293.0,5034.0,1023.0,3811.0,0.0,NA1_4110167843,83.0,22.0,4.0,99.0,71.0,7.0,112.0,10.0,86.0,104.0,238.0,1374.0,4869.0,1033.0,4754.0,1370.0,0.0,3702.0,1070.0,6208.0,420,1.0,0.0,58760.0,39795.0,64963.0,78623.0,28148.0,89906.0,100733.0,541118.0,156949.0,50311.0,14.0,840277.0,1077.0,2557.0,5325.0,6425.0,4900.0,3664.0,5228.0,5057.0,5277.0,6208.0,4190.0,3856.0,6156.0,5495.0,4137.0,3822.0,4980.0,4245.0,4130.0,6814.0,1.0,0.0,0.0,158.0,126.0,0.0,0.0,0.0,194.0,331.0,396.0,0.0,32.0,3.0,9.0,3.0,4.0,4.0,43.0,5.0,0.0,4.0,4.0,1.0,,100.0,5695.0,3410.0,6317.0,6087.0,4526.0,3352.0,6944.0,4443.0,4817.0,4929.0,,,,
1.0,0.0,4.0,4.0,5.0,3.0,7.0,1.0,8.0,2.0,0.0,0.0,0.0,652.0,401.0,46.0,205.0,1590.0,338.0,588.0,153.0,286.0,-255.0,3.0,6.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1865,1637393698992,4110105537,CLASSIC,teambuilder-match-4110105537,1637391833913,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,80.0,0.0,4.0,0.0,0.0,56.0,0.0,8.0,0.0,3.0,0.0,0.0,3.0,9.0,1.0,4.0,1.0,2.0,7.0,10.0,6.0,9.0,10.0,9.0,7.0,10.0,8.0,10.0,9.0,9257.0,93.0,0.0,5595.0,250.0,1923.0,0.0,4084.0,4155.0,0.0,NA1_4110105537,100.0,21.0,6.0,105.0,99.0,18.0,104.0,1.0,114.0,78.0,977.0,1392.0,3415.0,98.0,8161.0,1452.0,5504.0,1422.0,892.0,5225.0,420,1.0,0.0,61515.0,43696.0,165746.0,61206.0,66613.0,45065.0,37788.0,262753.0,32056.0,184887.0,14.0,840300.0,10235.0,1840.0,4994.0,5905.0,9570.0,3918.0,5922.0,5793.0,5047.0,6006.0,5162.0,3096.0,4611.0,5535.0,8775.0,3623.0,5989.0,4703.0,5366.0,6795.0,0.0,1.0,0.0,354.0,1579.0,212.0,1158.0,542.0,418.0,286.0,0.0,780.0,0.0,5.0,9.0,3.0,8.0,3.0,10.0,4.0,3.0,3.0,3.0,0.0,,100.0,6830.0,2831.0,5594.0,6372.0,5781.0,3785.0,7186.0,4544.0,6387.0,5580.0,,,,
0.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,214.0,533.0,312.0,916.0,1543.0,1404.0,365.0,740.0,1043.0,245.0,2.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2085,1637371551713,4109702174,CLASSIC,teambuilder-match-4109702174,1637369466290,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,7.0,0.0,0.0,0.0,93.0,8.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,3.0,3.0,0.0,10.0,7.0,8.0,10.0,8.0,8.0,9.0,9.0,11.0,7.0,129.0,997.0,520.0,3142.0,5225.0,887.0,2957.0,1177.0,5835.0,437.0,NA1_4109702174,114.0,4.0,3.0,98.0,119.0,24.0,99.0,6.0,129.0,86.0,3309.0,445.0,2228.0,382.0,42.0,688.0,1034.0,800.0,517.0,5995.0,420,0.0,0.0,95820.0,55739.0,232018.0,247347.0,43008.0,25753.0,21341.0,166635.0,171831.0,22516.0,14.0,840243.0,3438.0,1456.0,2901.0,3524.0,5401.0,1767.0,5017.0,2070.0,6353.0,6655.0,6014.0,3158.0,4352.0,4656.0,5793.0,3679.0,4615.0,6300.0,6648.0,3820.0,1.0,2.0,0.0,12.0,152.0,0.0,133.0,192.0,1025.0,92.0,0.0,222.0,0.0,5.0,8.0,5.0,2.0,3.0,9.0,4.0,278.0,6.0,4.0,0.0,,200.0,7007.0,3617.0,4436.0,6218.0,4585.0,4397.0,5885.0,5894.0,8488.0,3647.0,1.0,,,
0.0,3.0,1.0,4.0,3.0,3.0,5.0,1.0,1.0,2.0,3.0,0.0,0.0,1208.0,1087.0,568.0,874.0,705.0,594.0,158.0,278.0,270.0,121.0,2.0,2.0,3.0,1.0,2.0,0.0,2.0,5.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1814,1637368337835,4109655395,CLASSIC,teambuilder-match-4109655395,1637366523327,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,52.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,5.0,1.0,2.0,6.0,2.0,0.0,1.0,5.0,0.0,1.0,11.0,7.0,8.0,9.0,9.0,7.0,9.0,9.0,9.0,9.0,1655.0,3541.0,268.0,7415.0,527.0,1747.0,2738.0,1445.0,4610.0,375.0,NA1_4109655395,115.0,10.0,17.0,80.0,87.0,10.0,78.0,15.0,105.0,99.0,7613.0,536.0,3230.0,702.0,3904.0,822.0,394.0,4884.0,275.0,4181.0,420,1.0,0.0,158116.0,73377.0,239879.0,48009.0,86326.0,64307.0,204650.0,193895.0,34530.0,38136.0,14.0,840228.0,9866.0,4440.0,3642.0,8118.0,4432.0,2570.0,3132.0,6717.0,4886.0,4556.0,8083.0,3937.0,5128.0,5909.0,4755.0,3569.0,4503.0,5978.0,4370.0,4821.0,0.0,1.0,597.0,363.0,144.0,0.0,0.0,0.0,0.0,388.0,0.0,0.0,32.0,4.0,122.0,4.0,7.0,3.0,43.0,4.0,4.0,4.0,10.0,0.0,,200.0,8178.0,3637.0,4743.0,5920.0,5163.0,3932.0,5447.0,5223.0,5992.0,5044.0,,,1.0,
0.0,3.0,1.0,4.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,544.0,220.0,2376.0,256.0,1164.0,1144.0,887.0,676.0,598.0,262.0,5.0,4.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2365,1637365629857,4109578902,CLASSIC,teambuilder-match-4109578902,1637363264716,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,2.0,0.0,5.0,0.0,2.0,0.0,9.0,6.0,10.0,10.0,9.0,8.0,10.0,10.0,9.0,9.0,0.0,465.0,2578.0,5275.0,429.0,1703.0,2491.0,0.0,2619.0,53.0,NA1_4109578902,100.0,13.0,21.0,100.0,128.0,4.0,91.0,20.0,83.0,124.0,6954.0,520.0,2556.0,620.0,3149.0,1100.0,5404.0,1719.0,1089.0,4272.0,420,0.0,0.0,58529.0,23513.0,124650.0,163015.0,0.0,66514.0,30318.0,178503.0,54259.0,20708.0,14.0,840276.0,6954.0,1202.0,5520.0,5895.0,3579.0,2804.0,8322.0,1951.0,3735.0,4325.0,4794.0,2780.0,7551.0,5537.0,5514.0,4044.0,5687.0,5211.0,4323.0,5252.0,0.0,1.0,0.0,216.0,386.0,0.0,0.0,0.0,426.0,232.0,26.0,0.0,32.0,4.0,6.0,3.0,6.0,2.0,43.0,4.0,2.0,6.0,5.0,0.0,,100.0,5822.0,2753.0,7181.0,6601.0,5889.0,4097.0,6744.0,6751.0,5994.0,5312.0,,,,1.0
0.0,0.0,5.0,1.0,0.0,3.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,307.0,775.0,51.0,90.0,99.0,48.0,16.0,532.0,197.0,352.0,1.0,3.0,2.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1742,1637202935644,4107383945,CLASSIC,teambuilder-match-4107383945,1637201193543,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,87.0,4.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,6.0,3.0,10.0,7.0,8.0,9.0,8.0,7.0,10.0,8.0,10.0,8.0,4071.0,1893.0,0.0,2591.0,395.0,2700.0,501.0,1723.0,1115.0,0.0,NA1_4107383945,119.0,33.0,5.0,88.0,107.0,4.0,111.0,4.0,133.0,88.0,246.0,1183.0,2205.0,674.0,3225.0,525.0,1311.0,472.0,4392.0,3853.0,420,1.0,0.0,30559.0,125134.0,135630.0,71142.0,0.0,35496.0,251577.0,318671.0,29336.0,16980.0,14.0,840287.0,4318.0,3239.0,2364.0,3265.0,3734.0,3597.0,1813.0,2490.0,5647.0,3853.0,4907.0,3385.0,4776.0,4210.0,5603.0,4298.0,4366.0,4342.0,7297.0,5152.0,0.0,1.0,0.0,162.0,159.0,0.0,114.0,372.0,0.0,294.0,140.0,0.0,6.0,5.0,2.0,5.0,2.0,6.0,10.0,3.0,2.0,4.0,5.0,0.0,,200.0,6650.0,3830.0,4841.0,5815.0,4776.0,3589.0,6570.0,4495.0,7180.0,4975.0,,,,1.0
0.0,0.0,10.0,1.0,1.0,4.0,7.0,1.0,2.0,0.0,3.0,0.0,0.0,1011.0,1200.0,1105.0,366.0,263.0,1123.0,65.0,1292.0,1824.0,559.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,1.0,3.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,1955,1637402398401,4110250158,CLASSIC,teambuilder-match-4110250158,1637400442992,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,5.0,0.0,0.0,68.0,4.0,0.0,0.0,4.0,1.0,7.0,1.0,2.0,0.0,1.0,1.0,5.0,9.0,10.0,9.0,9.0,10.0,7.0,8.0,9.0,9.0,10.0,9.0,1016.0,2542.0,491.0,0.0,261.0,3255.0,3519.0,520.0,1750.0,593.0,NA1_4110250158,88.0,6.0,13.0,87.0,53.0,12.0,59.0,6.0,89.0,103.0,6289.0,307.0,4710.0,4396.0,2863.0,973.0,462.0,2626.0,7434.0,11121.0,400,0.0,0.0,11923.0,25929.0,250792.0,29135.0,51131.0,83795.0,20976.0,344872.0,78219.0,26297.0,14.0,840202.0,7510.0,3084.0,5373.0,4396.0,3124.0,4229.0,3981.0,3306.0,10365.0,11715.0,5361.0,5275.0,6978.0,4356.0,4438.0,3758.0,4065.0,4292.0,5589.0,8419.0,1.0,0.0,204.0,234.0,172.0,0.0,0.0,0.0,0.0,160.0,1180.0,0.0,0.0,1.0,5.0,4.0,1.0,15.0,10.0,4.0,3.0,5.0,5.0,0.0,,100.0,7256.0,5080.0,5533.0,6179.0,3989.0,4090.0,5982.0,5071.0,7156.0,5549.0,,,,
0.0,1.0,3.0,2.0,1.0,0.0,6.0,1.0,2.0,4.0,1.0,0.0,0.0,207.0,514.0,483.0,131.0,2384.0,796.0,615.0,616.0,865.0,2002.0,3.0,2.0,2.0,3.0,1.0,2.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1872,1637358255692,4109496134,CLASSIC,teambuilder-match-4109496134,1637356383583,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,4.0,75.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,6.0,0.0,3.0,5.0,0.0,2.0,11.0,7.0,7.0,9.0,8.0,8.0,11.0,9.0,10.0,9.0,3798.0,1674.0,878.0,72.0,833.0,2128.0,0.0,4012.0,3006.0,253.0,NA1_4109496134,102.0,20.0,1.0,73.0,94.0,37.0,119.0,8.0,100.0,104.0,332.0,427.0,644.0,2325.0,5998.0,1628.0,5532.0,567.0,609.0,2772.0,440,0.0,0.0,69228.0,51330.0,83971.0,12656.0,34029.0,155707.0,36837.0,105818.0,155791.0,43368.0,14.0,840302.0,4130.0,2494.0,1591.0,2844.0,6958.0,4244.0,5532.0,4819.0,3871.0,3025.0,4392.0,3174.0,3458.0,4136.0,6584.0,3896.0,6240.0,5991.0,4800.0,5332.0,0.0,0.0,0.0,392.0,68.0,446.0,126.0,487.0,0.0,240.0,256.0,0.0,0.0,4.0,9.0,19.0,5.0,5.0,8.0,5.0,27.0,1.0,5.0,0.0,,200.0,7340.0,3288.0,4044.0,5299.0,4836.0,4883.0,7545.0,5726.0,6198.0,5468.0,,,1.0,
0.0,0.0,4.0,1.0,0.0,2.0,4.0,0.0,4.0,3.0,7.0,0.0,1.0,152.0,1170.0,586.0,115.0,1145.0,489.0,1653.0,1607.0,539.0,212.0,2.0,4.0,6.0,3.0,3.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1814,1637330734790,4109301109,CLASSIC,teambuilder-match-4109301109,1637328919943,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,44.0,0.0,4.0,0.0,4.0,80.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,6.0,4.0,2.0,10.0,8.0,8.0,8.0,8.0,7.0,11.0,9.0,9.0,8.0,414.0,3600.0,383.0,2493.0,371.0,4124.0,0.0,359.0,2834.0,2231.0,NA1_4109301109,78.0,71.0,8.0,72.0,75.0,8.0,96.0,8.0,69.0,32.0,3429.0,86.0,3957.0,251.0,4120.0,858.0,8888.0,7199.0,620.0,2063.0,400,0.0,0.0,82010.0,58840.0,59782.0,24804.0,42538.0,120378.0,40523.0,342640.0,181158.0,100187.0,14.0,840228.0,4934.0,3857.0,4813.0,2847.0,4504.0,5176.0,8888.0,7881.0,3575.0,4635.0,4102.0,4560.0,3946.0,4570.0,4845.0,4014.0,5578.0,6607.0,5224.0,4282.0,0.0,0.0,1090.0,170.0,472.0,102.0,12.0,194.0,0.0,322.0,120.0,340.0,0.0,4.0,3.0,4.0,4.0,7.0,7.0,5.0,2.0,6.0,3.0,0.0,,200.0,6179.0,4256.0,4252.0,4921.0,4861.0,3325.0,7543.0,5620.0,6080.0,4306.0,1.0,,,
1.0,6.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,23.0,1228.0,606.0,1739.0,1612.0,35.0,827.0,566.0,313.0,1385.0,2.0,0.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2116,1637400155798,4110197215,CLASSIC,teambuilder-match-4110197215,1637398039147,MATCHED_GAME,11.23.409.111,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,92.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,2.0,4.0,1.0,2.0,1.0,1.0,7.0,9.0,10.0,10.0,11.0,8.0,8.0,9.0,10.0,7.0,1223.0,723.0,3779.0,3977.0,6489.0,1370.0,0.0,0.0,475.0,0.0,NA1_4110197215,16.0,5.0,85.0,11.0,116.0,75.0,82.0,96.0,81.0,16.0,602.0,49.0,3970.0,686.0,1005.0,4619.0,3296.0,5690.0,1511.0,5152.0,430,0.0,0.0,36762.0,89018.0,279680.0,140788.0,29557.0,0.0,114043.0,65278.0,46112.0,18328.0,14.0,840282.0,1825.0,968.0,7750.0,4841.0,7494.0,5989.0,4136.0,6923.0,2453.0,5334.0,3508.0,5268.0,4706.0,5539.0,5017.0,5085.0,4737.0,4866.0,4013.0,4610.0,1.0,0.0,0.0,196.0,0.0,178.0,0.0,0.0,840.0,1233.0,466.0,181.0,0.0,6.0,4.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,6.0,0.0,,100.0,3833.0,5534.0,6839.0,6405.0,7938.0,4424.0,4273.0,6079.0,6196.0,3949.0,1.0,,,
0.0,0.0,10.0,3.0,2.0,8.0,2.0,1.0,10.0,4.0,4.0,0.0,0.0,1948.0,268.0,1572.0,178.0,35.0,643.0,320.0,92.0,153.0,406.0,3.0,5.0,2.0,5.0,5.0,5.0,5.0,2.0,4.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1919,1637397024222,4110221788,CLASSIC,teambuilder-match-4110221788,1637395104419,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,84.0,0.0,0.0,4.0,4.0,80.0,0.0,0.0,0.0,3.0,1.0,4.0,3.0,2.0,9.0,8.0,3.0,7.0,1.0,11.0,7.0,10.0,9.0,9.0,9.0,10.0,10.0,10.0,8.0,0.0,2448.0,685.0,6548.0,0.0,9633.0,8259.0,6023.0,509.0,296.0,NA1_4110221788,113.0,6.0,7.0,75.0,86.0,21.0,75.0,23.0,71.0,84.0,4035.0,1214.0,4875.0,855.0,3563.0,859.0,788.0,120.0,10005.0,2879.0,420,1.0,0.0,16617.0,18085.0,118785.0,31840.0,3863.0,16184.0,59924.0,116002.0,60605.0,6902.0,14.0,840261.0,4035.0,3662.0,5920.0,7483.0,4310.0,10876.0,9375.0,6318.0,10786.0,3175.0,6623.0,4293.0,6187.0,5428.0,5885.0,7643.0,7005.0,6117.0,6643.0,4481.0,0.0,2.0,0.0,0.0,360.0,79.0,747.0,382.0,327.0,174.0,272.0,0.0,9.0,6.0,8.0,3.0,3.0,6.0,10.0,3.0,3.0,4.0,3.0,0.0,,200.0,7542.0,4022.0,6969.0,5169.0,5124.0,5815.0,6404.0,6563.0,6233.0,4531.0,,,,
