airdragon_team100,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team100,chemtechdragon_team100,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,earthdragon_team100,earthdragon_team200,firedragon_team100,firedragon_team200,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,hextechdragon_team200,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_0,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,matchId,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,queueId,riftherald_team100,riftherald_team200,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,time_cutoff,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_0,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,waterdragon_team100,waterdragon_team200,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,hextechdragon_team100,airdragon_team200,chemtechdragon_team200
1.0,0.0,3.0,5.0,5.0,1.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,323.0,179.0,-63.0,559.0,352.0,90.0,1632.0,746.0,515.0,732.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1761,1637387502943,4109959104,CLASSIC,teambuilder-match-4109959104,1637385742013,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,8.0,96.0,0.0,0.0,0.0,2.0,0.0,6.0,6.0,1.0,1.0,2.0,5.0,2.0,1.0,10.0,7.0,9.0,11.0,9.0,7.0,11.0,10.0,9.0,9.0,996.0,1286.0,365.0,6908.0,158.0,3296.0,610.0,9956.0,2490.0,114.0,NA1_4109959104,89.0,17.0,8.0,102.0,99.0,7.0,137.0,7.0,78.0,99.0,3025.0,300.0,6501.0,950.0,4060.0,513.0,6282.0,0.0,792.0,2824.0,440,0.0,,0.0,186820.0,97086.0,173561.0,184625.0,16787.0,88818.0,73392.0,95181.0,77821.0,2114.0,15.0,900263.0,4021.0,1896.0,7181.0,8170.0,4219.0,3809.0,7216.0,10474.0,3543.0,3243.0,4598.0,2954.0,6562.0,6929.0,4977.0,4315.0,7182.0,7741.0,4945.0,4582.0,1.0,1.0,0.0,310.0,314.0,311.0,0.0,0.0,323.0,517.0,260.0,304.0,2.0,3.0,7.0,3.0,5.0,5.0,5.0,5.0,4.0,2.0,4.0,0.0,,200.0,6789.0,3576.0,5742.0,7710.0,5152.0,3957.0,8358.0,6834.0,5907.0,5117.0,,,
0.0,1.0,3.0,1.0,2.0,3.0,5.0,4.0,5.0,2.0,4.0,0.0,0.0,493.0,768.0,752.0,361.0,1297.0,13.0,577.0,370.0,609.0,869.0,4.0,3.0,5.0,3.0,3.0,3.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1927,1637383647069,4109886750,CLASSIC,teambuilder-match-4109886750,1637381719625,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,4.0,0.0,0.0,8.0,75.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,2.0,1.0,4.0,5.0,3.0,3.0,10.0,8.0,9.0,11.0,9.0,8.0,11.0,9.0,10.0,9.0,0.0,3880.0,363.0,1215.0,1404.0,1116.0,817.0,0.0,8516.0,514.0,NA1_4109886750,73.0,28.0,4.0,80.0,102.0,16.0,97.0,5.0,102.0,82.0,2305.0,140.0,4930.0,6679.0,6062.0,1911.0,7037.0,5812.0,78.0,3407.0,440,0.0,1.0,0.0,12718.0,33908.0,329321.0,28987.0,792.0,40644.0,25976.0,138244.0,78423.0,317432.0,15.0,900315.0,3001.0,4213.0,5614.0,8489.0,7773.0,3228.0,7855.0,7028.0,8595.0,3922.0,4063.0,4353.0,5292.0,6911.0,5805.0,4038.0,7127.0,6460.0,5684.0,5669.0,1.0,0.0,695.0,192.0,320.0,594.0,306.0,201.0,0.0,1215.0,0.0,0.0,0.0,5.0,10.0,0.0,4.0,4.0,4.0,7.0,3.0,5.0,2.0,0.0,,200.0,6215.0,4495.0,5599.0,7452.0,5316.0,4917.0,7834.0,5478.0,6805.0,5110.0,,,1.0
0.0,0.0,1.0,2.0,4.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,592.0,442.0,274.0,277.0,287.0,670.0,2722.0,877.0,1386.0,668.0,4.0,5.0,1.0,2.0,2.0,2.0,1.0,3.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1954,1637381401506,4109819572,CLASSIC,teambuilder-match-4109819572,1637379446764,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,4.0,0.0,69.0,1.0,0.0,0.0,1.0,2.0,5.0,6.0,3.0,3.0,1.0,2.0,3.0,3.0,9.0,7.0,9.0,11.0,9.0,8.0,10.0,9.0,10.0,9.0,8067.0,3254.0,1118.0,5777.0,53.0,2956.0,600.0,2617.0,0.0,1389.0,NA1_4109819572,82.0,7.0,12.0,95.0,83.0,28.0,77.0,7.0,79.0,83.0,299.0,714.0,4671.0,1421.0,5578.0,234.0,2202.0,222.0,7973.0,5774.0,440,1.0,,0.0,127195.0,74030.0,243331.0,73828.0,25156.0,26945.0,30867.0,315813.0,54570.0,0.0,15.0,900285.0,8367.0,4366.0,6036.0,8661.0,5631.0,3378.0,2803.0,3416.0,8037.0,7164.0,4242.0,4442.0,6069.0,6327.0,6137.0,4680.0,5422.0,4802.0,5516.0,5243.0,1.0,1.0,0.0,397.0,246.0,1462.0,0.0,187.0,0.0,575.0,64.0,0.0,0.0,2.0,7.0,7.0,20.0,2.0,9.0,4.0,1.0,4.0,3.0,0.0,,100.0,5213.0,3282.0,5360.0,7493.0,5729.0,4434.0,6544.0,5206.0,6974.0,5487.0,,1.0,
0.0,3.0,3.0,4.0,2.0,3.0,4.0,5.0,2.0,7.0,0.0,0.0,0.0,342.0,1733.0,694.0,613.0,1715.0,683.0,626.0,129.0,544.0,2074.0,0.0,1.0,2.0,5.0,2.0,3.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1526,1637206928802,4107496974,CLASSIC,teambuilder-match-4107496974,1637205402756,MATCHED_GAME,11.23.409.111,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,3.0,0.0,3.0,4.0,0.0,1.0,10.0,9.0,7.0,7.0,9.0,9.0,8.0,8.0,7.0,10.0,3535.0,5780.0,1380.0,1002.0,152.0,2610.0,468.0,270.0,2298.0,0.0,NA1_4107496974,87.0,73.0,14.0,55.0,21.0,80.0,18.0,110.0,20.0,110.0,1157.0,1204.0,288.0,4101.0,6045.0,185.0,3206.0,8553.0,449.0,3167.0,440,0.0,,0.0,222073.0,80630.0,35727.0,792.0,217670.0,156625.0,184798.0,17344.0,25313.0,51826.0,15.0,900321.0,4692.0,7805.0,1669.0,5350.0,6413.0,2795.0,3699.0,8824.0,3075.0,3570.0,4092.0,5513.0,3244.0,4198.0,6580.0,4023.0,5751.0,6679.0,4188.0,5649.0,3.0,0.0,0.0,820.0,0.0,245.0,215.0,0.0,24.0,0.0,328.0,403.0,0.0,2.0,18.0,6.0,4.0,3.0,6.0,4.0,6.0,10.0,6.0,0.0,1.0,100.0,6177.0,5455.0,3228.0,3518.0,5624.0,5754.0,4890.0,4833.0,3971.0,6880.0,,,
1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,1563.0,46.0,1000.0,1088.0,1168.0,544.0,338.0,354.0,539.0,657.0,2.0,1.0,2.0,3.0,0.0,0.0,5.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2721,1637382720287,4109940847,CLASSIC,teambuilder-match-4109940847,1637379998728,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,8.0,0.0,6.0,0.0,70.0,0.0,0.0,0.0,3.0,1.0,5.0,3.0,1.0,0.0,2.0,2.0,1.0,1.0,11.0,7.0,10.0,11.0,8.0,8.0,9.0,9.0,10.0,9.0,0.0,3410.0,273.0,5872.0,1000.0,5601.0,1517.0,1914.0,1999.0,96.0,NA1_4109940847,94.0,14.0,3.0,122.0,107.0,15.0,62.0,3.0,94.0,82.0,7113.0,56.0,5078.0,292.0,2041.0,381.0,5945.0,1646.0,706.0,1194.0,400,1.0,,0.0,40106.0,10704.0,356996.0,2741.0,792.0,73652.0,124456.0,97722.0,15661.0,19653.0,15.0,900259.0,7463.0,3883.0,5708.0,6325.0,3041.0,6453.0,7462.0,3850.0,3866.0,1290.0,6138.0,3971.0,6725.0,6298.0,5828.0,4894.0,5238.0,4804.0,4604.0,4242.0,0.0,3.0,349.0,416.0,356.0,160.0,0.0,470.0,0.0,289.0,1161.0,0.0,0.0,3.0,4.0,3.0,4.0,5.0,11.0,2.0,205.0,5.0,3.0,0.0,,100.0,7538.0,3855.0,6516.0,7694.0,4844.0,4860.0,5729.0,5450.0,6740.0,5063.0,,,
0.0,2.0,6.0,3.0,7.0,4.0,4.0,0.0,5.0,1.0,2.0,0.0,0.0,692.0,812.0,38.0,108.0,1334.0,108.0,1849.0,113.0,857.0,2108.0,0.0,2.0,2.0,2.0,4.0,1.0,1.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1600,1637399917365,4110167843,CLASSIC,teambuilder-match-4110167843,1637398317146,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,0.0,1.0,6.0,10.0,8.0,10.0,10.0,9.0,7.0,11.0,8.0,9.0,9.0,1730.0,1533.0,330.0,5881.0,145.0,2416.0,5034.0,1065.0,3812.0,0.0,NA1_4110167843,92.0,22.0,5.0,100.0,83.0,7.0,117.0,11.0,98.0,108.0,578.0,1698.0,5528.0,1033.0,4754.0,1448.0,0.0,3855.0,1070.0,8929.0,420,1.0,,0.0,66951.0,50528.0,64963.0,80934.0,28148.0,94035.0,102979.0,583688.0,164049.0,57940.0,15.0,900308.0,2308.0,3466.0,5985.0,6914.0,4900.0,3864.0,5228.0,5251.0,5279.0,8949.0,4652.0,4222.0,6488.0,5963.0,4769.0,4058.0,5249.0,4463.0,4512.0,8358.0,1.0,1.0,0.0,234.0,126.0,0.0,0.0,0.0,194.0,331.0,396.0,20.0,34.0,3.0,10.0,4.0,4.0,4.0,45.0,5.0,0.0,4.0,4.0,1.0,,100.0,6191.0,4237.0,6709.0,6234.0,5221.0,3704.0,7344.0,4746.0,5424.0,5694.0,,,
1.0,0.0,4.0,4.0,6.0,4.0,8.0,1.0,8.0,2.0,0.0,0.0,0.0,867.0,275.0,446.0,677.0,2577.0,988.0,914.0,275.0,471.0,48.0,3.0,7.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1865,1637393698992,4110105537,CLASSIC,teambuilder-match-4110105537,1637391833913,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,88.0,0.0,4.0,0.0,0.0,56.0,0.0,8.0,0.0,3.0,0.0,0.0,3.0,10.0,2.0,4.0,1.0,2.0,7.0,11.0,6.0,9.0,10.0,10.0,8.0,11.0,8.0,10.0,9.0,10328.0,93.0,0.0,5899.0,250.0,2326.0,0.0,4114.0,4637.0,0.0,NA1_4110105537,103.0,22.0,6.0,114.0,117.0,19.0,115.0,1.0,118.0,84.0,1028.0,1465.0,3415.0,98.0,10133.0,1555.0,5504.0,1422.0,892.0,5742.0,420,1.0,,0.0,63034.0,45810.0,167860.0,64675.0,93399.0,48569.0,45947.0,262753.0,34334.0,203387.0,15.0,900329.0,11356.0,1912.0,4994.0,6209.0,12500.0,4534.0,5922.0,5920.0,5529.0,6701.0,5377.0,3320.0,5011.0,6007.0,9762.0,4273.0,6314.0,4825.0,5551.0,7099.0,0.0,2.0,0.0,354.0,1579.0,212.0,2116.0,651.0,418.0,383.0,0.0,959.0,0.0,6.0,9.0,3.0,9.0,3.0,10.0,4.0,3.0,3.0,3.0,0.0,,100.0,7374.0,3124.0,6105.0,7039.0,6436.0,4471.0,7818.0,4575.0,6550.0,5883.0,,,
0.0,0.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,0.0,1.0,16.0,844.0,613.0,1416.0,121.0,187.0,487.0,362.0,29.0,730.0,2.0,1.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,2085,1637371551713,4109702174,CLASSIC,teambuilder-match-4109702174,1637369466290,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,7.0,0.0,0.0,0.0,93.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,3.0,3.0,1.0,10.0,7.0,8.0,10.0,8.0,8.0,9.0,9.0,12.0,7.0,129.0,1308.0,520.0,3142.0,6998.0,1050.0,2957.0,1975.0,7311.0,437.0,NA1_4109702174,120.0,5.0,3.0,116.0,125.0,26.0,99.0,6.0,130.0,89.0,3832.0,528.0,3240.0,382.0,42.0,688.0,1034.0,1581.0,517.0,7144.0,420,0.0,1.0,0.0,96613.0,59471.0,264618.0,284407.0,58530.0,30905.0,21341.0,179649.0,180913.0,23342.0,15.0,900253.0,3962.0,1850.0,3931.0,3524.0,7225.0,1931.0,5017.0,3769.0,7829.0,7886.0,6241.0,3469.0,4653.0,5156.0,6021.0,3862.0,4737.0,6422.0,6884.0,4305.0,1.0,2.0,0.0,12.0,170.0,0.0,184.0,192.0,1025.0,212.0,0.0,304.0,0.0,7.0,10.0,6.0,2.0,3.0,9.0,4.0,287.0,6.0,5.0,0.0,,200.0,7278.0,3908.0,4819.0,7093.0,4754.0,4566.0,5926.0,5935.0,8636.0,3985.0,,,
0.0,3.0,2.0,4.0,4.0,3.0,5.0,2.0,1.0,2.0,3.0,0.0,0.0,226.0,341.0,1229.0,1416.0,394.0,369.0,612.0,1243.0,644.0,725.0,3.0,3.0,4.0,1.0,2.0,0.0,2.0,5.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1814,1637368337835,4109655395,CLASSIC,teambuilder-match-4109655395,1637366523327,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,60.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,5.0,1.0,3.0,6.0,2.0,0.0,1.0,6.0,0.0,2.0,11.0,7.0,9.0,10.0,9.0,8.0,10.0,10.0,10.0,9.0,1980.0,4817.0,313.0,8318.0,527.0,1806.0,3361.0,1573.0,5566.0,651.0,NA1_4109655395,115.0,10.0,17.0,89.0,96.0,10.0,85.0,18.0,116.0,106.0,8470.0,536.0,3330.0,702.0,3904.0,955.0,536.0,5680.0,316.0,4286.0,420,1.0,,0.0,170142.0,78563.0,247905.0,49892.0,99279.0,71447.0,277709.0,229186.0,43550.0,44113.0,15.0,900234.0,11347.0,5757.0,3788.0,9021.0,4432.0,2761.0,3897.0,7842.0,5882.0,4938.0,8901.0,4266.0,5789.0,6451.0,5144.0,3819.0,4957.0,6943.0,4744.0,5425.0,0.0,2.0,896.0,403.0,144.0,0.0,0.0,0.0,0.0,588.0,0.0,0.0,34.0,4.0,132.0,5.0,8.0,3.0,48.0,4.0,4.0,5.0,13.0,0.0,,200.0,8178.0,3993.0,5382.0,6446.0,5537.0,4122.0,6434.0,6293.0,6566.0,5724.0,,1.0,
0.0,3.0,2.0,4.0,1.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,359.0,166.0,714.0,666.0,295.0,65.0,414.0,1608.0,423.0,773.0,5.0,5.0,0.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2365,1637365629857,4109578902,CLASSIC,teambuilder-match-4109578902,1637363264716,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,4.0,0.0,0.0,0.0,116.0,0.0,4.0,0.0,1.0,0.0,7.0,2.0,2.0,0.0,5.0,1.0,2.0,0.0,9.0,7.0,11.0,10.0,9.0,8.0,10.0,11.0,10.0,9.0,0.0,465.0,2957.0,5275.0,429.0,1978.0,2491.0,0.0,2619.0,53.0,NA1_4109578902,103.0,14.0,26.0,112.0,129.0,4.0,97.0,26.0,89.0,137.0,6954.0,520.0,2792.0,620.0,3149.0,1272.0,5404.0,2418.0,1089.0,4272.0,420,0.0,,0.0,59817.0,25098.0,136968.0,172658.0,0.0,77247.0,32531.0,193992.0,57760.0,22921.0,15.0,900300.0,6954.0,1236.0,6209.0,5895.0,3579.0,3251.0,8322.0,2700.0,3735.0,4325.0,4959.0,3101.0,8089.0,5946.0,5720.0,4315.0,5914.0,6143.0,4613.0,5763.0,0.0,1.0,0.0,250.0,459.0,0.0,0.0,0.0,426.0,282.0,26.0,0.0,34.0,4.0,9.0,3.0,6.0,2.0,45.0,4.0,2.0,8.0,5.0,0.0,,100.0,6004.0,3185.0,7701.0,7191.0,6043.0,4559.0,6913.0,7663.0,6466.0,6075.0,1.0,,1.0
0.0,1.0,5.0,3.0,1.0,3.0,6.0,1.0,1.0,3.0,1.0,0.0,0.0,1303.0,599.0,636.0,272.0,245.0,569.0,376.0,108.0,1010.0,839.0,1.0,4.0,2.0,3.0,3.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1742,1637202935644,4107383945,CLASSIC,teambuilder-match-4107383945,1637201193543,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,87.0,4.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,7.0,3.0,11.0,7.0,9.0,10.0,8.0,8.0,10.0,8.0,11.0,9.0,5407.0,2057.0,0.0,2710.0,484.0,3824.0,618.0,1934.0,1603.0,0.0,NA1_4107383945,128.0,33.0,7.0,89.0,107.0,9.0,117.0,4.0,143.0,101.0,290.0,1233.0,4192.0,674.0,3490.0,600.0,1791.0,472.0,5274.0,3853.0,420,1.0,,0.0,30625.0,127446.0,151822.0,72103.0,0.0,63503.0,267830.0,341590.0,32476.0,16980.0,15.0,900318.0,5698.0,3651.0,4459.0,3385.0,4115.0,4873.0,2410.0,2701.0,7017.0,3853.0,5903.0,3659.0,5361.0,4392.0,5748.0,4819.0,4726.0,4718.0,8110.0,5639.0,1.0,1.0,0.0,361.0,267.0,0.0,141.0,448.0,0.0,294.0,140.0,0.0,7.0,5.0,2.0,5.0,3.0,6.0,12.0,4.0,2.0,5.0,6.0,0.0,,200.0,7361.0,3888.0,5438.0,6171.0,4987.0,4390.0,6840.0,4925.0,8023.0,5639.0,,,1.0
0.0,0.0,11.0,2.0,1.0,7.0,9.0,1.0,2.0,0.0,4.0,0.0,0.0,1233.0,1316.0,798.0,1213.0,892.0,724.0,425.0,1651.0,106.0,572.0,2.0,4.0,3.0,4.0,5.0,5.0,4.0,1.0,4.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,1955,1637402398401,4110250158,CLASSIC,teambuilder-match-4110250158,1637400442992,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,72.0,2.0,5.0,0.0,0.0,76.0,4.0,0.0,0.0,4.0,2.0,8.0,2.0,2.0,1.0,1.0,1.0,5.0,10.0,11.0,9.0,10.0,10.0,9.0,8.0,10.0,9.0,10.0,9.0,1016.0,3222.0,606.0,0.0,261.0,4580.0,3519.0,520.0,1852.0,822.0,NA1_4110250158,88.0,10.0,13.0,96.0,62.0,12.0,69.0,8.0,89.0,104.0,6289.0,359.0,4958.0,4627.0,4362.0,1024.0,462.0,2626.0,7748.0,12949.0,400,1.0,,0.0,11923.0,26556.0,254227.0,33396.0,64642.0,89411.0,20976.0,360068.0,79905.0,26297.0,15.0,900218.0,7510.0,3816.0,5736.0,4627.0,4623.0,5604.0,3981.0,3306.0,10781.0,13771.0,5583.0,6091.0,7571.0,5203.0,5067.0,4384.0,4425.0,4651.0,5711.0,9032.0,1.0,0.0,204.0,234.0,172.0,0.0,0.0,0.0,0.0,160.0,1180.0,0.0,0.0,2.0,5.0,5.0,2.0,17.0,10.0,5.0,3.0,5.0,5.0,0.0,,100.0,7468.0,5740.0,6266.0,6928.0,5047.0,4780.0,6556.0,5649.0,7156.0,6072.0,,,
0.0,1.0,3.0,3.0,2.0,0.0,7.0,2.0,2.0,5.0,1.0,0.0,0.0,1282.0,154.0,894.0,253.0,286.0,161.0,482.0,1273.0,1335.0,492.0,3.0,3.0,2.0,4.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1872,1637358255692,4109496134,CLASSIC,teambuilder-match-4109496134,1637356383583,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,4.0,83.0,0.0,4.0,1.0,2.0,0.0,0.0,1.0,7.0,0.0,3.0,6.0,0.0,2.0,11.0,7.0,8.0,9.0,9.0,8.0,11.0,10.0,10.0,9.0,5532.0,1736.0,1184.0,140.0,833.0,2128.0,0.0,5449.0,4080.0,253.0,NA1_4109496134,110.0,20.0,3.0,73.0,106.0,37.0,119.0,9.0,112.0,110.0,332.0,427.0,1007.0,3489.0,6285.0,1628.0,6871.0,659.0,708.0,2772.0,440,0.0,,0.0,135651.0,52883.0,93749.0,15628.0,41727.0,157292.0,43809.0,105818.0,170983.0,43368.0,15.0,900309.0,5864.0,2556.0,2336.0,4075.0,7263.0,4244.0,6871.0,6348.0,5045.0,3025.0,5467.0,3314.0,3869.0,4333.0,7286.0,4186.0,6457.0,6648.0,5270.0,5622.0,0.0,0.0,0.0,392.0,144.0,446.0,144.0,487.0,0.0,240.0,256.0,0.0,0.0,5.0,11.0,21.0,6.0,5.0,8.0,5.0,30.0,2.0,5.0,0.0,,200.0,8172.0,3288.0,4923.0,5680.0,5600.0,5012.0,7776.0,6388.0,6815.0,5771.0,,1.0,
0.0,0.0,4.0,1.0,0.0,2.0,4.0,0.0,4.0,3.0,7.0,0.0,1.0,295.0,1565.0,388.0,447.0,1470.0,689.0,185.0,204.0,1241.0,383.0,2.0,4.0,7.0,3.0,3.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1814,1637330734790,4109301109,CLASSIC,teambuilder-match-4109301109,1637328919943,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,46.0,0.0,8.0,0.0,4.0,84.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,6.0,5.0,2.0,10.0,8.0,8.0,9.0,9.0,7.0,11.0,9.0,10.0,8.0,414.0,3600.0,447.0,2789.0,371.0,4124.0,0.0,359.0,3402.0,2236.0,NA1_4109301109,79.0,83.0,8.0,81.0,80.0,10.0,108.0,9.0,81.0,33.0,3654.0,86.0,4545.0,321.0,4120.0,858.0,9262.0,7199.0,720.0,2063.0,400,0.0,1.0,0.0,83265.0,58840.0,68897.0,26390.0,47063.0,125233.0,45412.0,344886.0,223715.0,100187.0,15.0,900254.0,5517.0,3857.0,5563.0,3213.0,4504.0,5176.0,9262.0,7881.0,4242.0,4639.0,4245.0,4955.0,4113.0,4902.0,5170.0,4214.0,5910.0,6844.0,5926.0,4453.0,0.0,0.0,1449.0,170.0,570.0,102.0,12.0,194.0,0.0,322.0,120.0,340.0,0.0,4.0,4.0,4.0,5.0,7.0,10.0,5.0,2.0,6.0,6.0,0.0,,200.0,6330.0,4830.0,4496.0,5472.0,5328.0,3423.0,8177.0,5832.0,6750.0,4705.0,,,
