airdragon_team100,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team100,chemtechdragon_team100,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,earthdragon_team100,earthdragon_team200,firedragon_team100,firedragon_team200,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,hextechdragon_team200,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_0,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,matchId,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,queueId,riftherald_team100,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,time_cutoff,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_0,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,waterdragon_team100,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,chemtechdragon_team200,hextechdragon_team100,airdragon_team200,waterdragon_team200
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,90.0,801.0,643.0,726.0,1288.0,750.0,557.0,472.0,238.0,1379.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1578,1637387702863,4110009482,CLASSIC,teambuilder-match-4110009482,1637386123916,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,5.0,6.0,4.0,4.0,5.0,6.0,5.0,4.0,0.0,617.0,0.0,1744.0,314.0,0.0,308.0,272.0,923.0,302.0,NA1_4110009482,36.0,0.0,0.0,39.0,39.0,7.0,30.0,6.0,36.0,47.0,1293.0,145.0,0.0,808.0,391.0,75.0,124.0,0.0,327.0,750.0,420,0.0,0.0,0.0,17440.0,129277.0,117865.0,3039.0,205403.0,42810.0,180647.0,39428.0,0.0,6.0,360134.0,1343.0,777.0,0.0,2553.0,705.0,185.0,433.0,320.0,1250.0,1053.0,1690.0,1301.0,1918.0,2036.0,1788.0,1250.0,1582.0,2617.0,1918.0,1879.0,0.0,0.0,50.0,14.0,0.0,0.0,0.0,110.0,0.0,47.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,0.0,200.0,2109.0,1602.0,1918.0,2671.0,1617.0,1557.0,2197.0,2510.0,2245.0,1602.0,,,,
0.0,2.0,0.0,3.0,2.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1017.0,99.0,329.0,761.0,205.0,91.0,656.0,323.0,725.0,279.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2512,1637299888140,4108935125,CLASSIC,teambuilder-match-4108935125,1637297375646,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,180.0,471.0,1384.0,0.0,496.0,300.0,572.0,78.0,886.0,244.0,NA1_4108935125,37.0,8.0,1.0,34.0,35.0,2.0,23.0,0.0,28.0,36.0,1302.0,145.0,635.0,1511.0,1673.0,299.0,729.0,893.0,843.0,508.0,420,0.0,0.0,12917.0,42961.0,51682.0,19230.0,0.0,34328.0,46456.0,139449.0,7236.0,11563.0,6.0,360118.0,1567.0,617.0,2124.0,1547.0,2169.0,669.0,1301.0,1068.0,1868.0,753.0,2417.0,1299.0,2504.0,2181.0,2330.0,1616.0,2131.0,1923.0,1610.0,1729.0,0.0,0.0,84.0,0.0,104.0,36.0,0.0,70.0,0.0,96.0,138.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,0.0,0.0,200.0,2224.0,1339.0,1156.0,2144.0,1493.0,1463.0,1557.0,1735.0,2068.0,1610.0,,,,
0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,785.0,279.0,27.0,268.0,675.0,261.0,46.0,978.0,435.0,76.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1961,1637273103361,4108156932,CLASSIC,teambuilder-match-4108156932,1637271142169,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,6.0,3.0,5.0,6.0,5.0,3.0,5.0,5.0,5.0,4.0,276.0,797.0,58.0,906.0,790.0,575.0,481.0,0.0,1619.0,0.0,NA1_4108156932,45.0,0.0,0.0,28.0,36.0,7.0,30.0,0.0,30.0,29.0,1548.0,796.0,249.0,1140.0,1974.0,649.0,471.0,774.0,734.0,1646.0,400,0.0,0.0,27014.0,37813.0,123074.0,42338.0,0.0,61925.0,58532.0,73818.0,16721.0,0.0,6.0,360129.0,1954.0,1594.0,308.0,2068.0,2764.0,1318.0,953.0,852.0,2413.0,1677.0,2535.0,1589.0,1977.0,2163.0,2475.0,1736.0,1596.0,2353.0,1771.0,2576.0,0.0,0.0,130.0,0.0,0.0,22.0,0.0,94.0,0.0,78.0,59.0,31.0,0.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,200.0,2765.0,1040.0,1857.0,2555.0,1947.0,1101.0,2227.0,1807.0,2274.0,1490.0,,,,
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,90.0,211.0,176.0,404.0,431.0,126.0,457.0,584.0,385.0,165.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1886,1637270597973,4108143139,CLASSIC,teambuilder-match-4108143139,1637268711641,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,4.0,4.0,6.0,4.0,4.0,5.0,5.0,6.0,4.0,760.0,526.0,0.0,621.0,106.0,1067.0,756.0,81.0,0.0,481.0,NA1_4108143139,30.0,4.0,1.0,33.0,40.0,5.0,32.0,0.0,41.0,28.0,436.0,522.0,79.0,616.0,881.0,0.0,671.0,529.0,920.0,825.0,440,0.0,0.0,39934.0,9119.0,50314.0,58616.0,7464.0,44336.0,3170.0,49566.0,7532.0,0.0,6.0,360104.0,1196.0,1049.0,87.0,1294.0,1008.0,1131.0,1482.0,660.0,920.0,1307.0,1550.0,1536.0,2076.0,1869.0,1806.0,1486.0,1617.0,2234.0,1935.0,1815.0,0.0,0.0,0.0,0.0,8.0,56.0,19.0,63.0,54.0,50.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,200.0,2111.0,1465.0,1493.0,2618.0,1591.0,1231.0,2197.0,1909.0,2404.0,1526.0,,,,
0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,182.0,194.0,339.0,330.0,603.0,272.0,1380.0,1127.0,355.0,45.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1899,1637220079358,4107763000,CLASSIC,teambuilder-match-4107763000,1637218180275,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,5.0,4.0,5.0,6.0,4.0,4.0,6.0,5.0,5.0,5.0,568.0,356.0,0.0,711.0,184.0,1510.0,0.0,372.0,883.0,1009.0,NA1_4107763000,39.0,7.0,1.0,35.0,29.0,1.0,42.0,5.0,37.0,36.0,397.0,51.0,318.0,154.0,1060.0,352.0,598.0,936.0,344.0,381.0,420,0.0,0.0,52691.0,9084.0,107222.0,4262.0,0.0,9875.0,19558.0,153299.0,30546.0,30988.0,6.0,360120.0,1017.0,444.0,318.0,865.0,1244.0,2050.0,598.0,1341.0,1227.0,1494.0,1902.0,1469.0,2014.0,1760.0,1728.0,1647.0,1880.0,2852.0,1725.0,2195.0,0.0,0.0,50.0,36.0,0.0,0.0,0.0,187.0,0.0,32.0,0.0,102.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,0.0,100.0,2351.0,1219.0,1988.0,2493.0,1676.0,1280.0,2597.0,1935.0,2382.0,1733.0,,,,
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,117.0,549.0,25.0,80.0,629.0,404.0,276.0,478.0,266.0,333.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2241,1637217715839,4107676898,CLASSIC,teambuilder-match-4107676898,1637215474488,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,4.0,437.0,485.0,0.0,409.0,0.0,0.0,268.0,0.0,817.0,0.0,NA1_4107676898,26.0,16.0,0.0,39.0,27.0,0.0,44.0,0.0,27.0,29.0,220.0,527.0,285.0,232.0,921.0,970.0,1204.0,36.0,689.0,1541.0,420,0.0,0.0,40762.0,64055.0,94285.0,3699.0,12554.0,55681.0,18898.0,62397.0,1585.0,3369.0,6.0,360141.0,677.0,1085.0,335.0,732.0,921.0,970.0,1542.0,36.0,1596.0,1541.0,1542.0,2124.0,1900.0,2085.0,1529.0,1329.0,1926.0,2028.0,1936.0,2233.0,0.0,0.0,19.0,72.0,50.0,90.0,0.0,0.0,69.0,0.0,90.0,0.0,2.0,1.0,1.0,0.0,2.0,7.0,3.0,2.0,0.0,1.0,0.0,0.0,200.0,2019.0,1873.0,1850.0,2267.0,1238.0,1070.0,2387.0,1933.0,1837.0,1670.0,,,,
0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,184.0,357.0,259.0,151.0,479.0,770.0,357.0,285.0,603.0,587.0,4.0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1588,1637290147097,4108497717,CLASSIC,teambuilder-match-4108497717,1637288558776,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,1.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,6.0,4.0,268.0,1120.0,123.0,262.0,0.0,231.0,1864.0,83.0,1599.0,0.0,NA1_4108497717,17.0,1.0,0.0,21.0,34.0,7.0,25.0,2.0,40.0,17.0,2054.0,291.0,99.0,843.0,2717.0,815.0,722.0,1977.0,332.0,2101.0,440,0.0,0.0,76725.0,46985.0,162275.0,30765.0,10420.0,11562.0,26562.0,150703.0,23915.0,231.0,6.0,360116.0,2554.0,1412.0,222.0,1106.0,2717.0,1129.0,2744.0,2289.0,1975.0,2366.0,1334.0,1742.0,1784.0,1461.0,2429.0,1695.0,2507.0,2710.0,2208.0,1987.0,0.0,0.0,232.0,0.0,0.0,0.0,0.0,82.0,157.0,227.0,44.0,265.0,0.0,2.0,2.0,3.0,0.0,3.0,1.0,0.0,2.0,0.0,2.0,0.0,200.0,1597.0,1432.0,1771.0,1514.0,1462.0,1485.0,2328.0,1560.0,2701.0,1353.0,,,,
0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1106.0,149.0,638.0,716.0,305.0,225.0,810.0,194.0,601.0,104.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1819,1637286456173,4108386068,CLASSIC,teambuilder-match-4108386068,1637284636911,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,4.0,4.0,4.0,6.0,4.0,4.0,6.0,4.0,6.0,4.0,0.0,304.0,37.0,0.0,0.0,0.0,0.0,234.0,215.0,0.0,NA1_4108386068,15.0,10.0,0.0,37.0,42.0,8.0,38.0,3.0,34.0,37.0,1189.0,180.0,653.0,1451.0,1425.0,690.0,628.0,246.0,2879.0,1680.0,440,0.0,0.0,36167.0,4722.0,24278.0,37440.0,8190.0,23523.0,13842.0,87809.0,28643.0,0.0,6.0,360117.0,1305.0,485.0,690.0,1499.0,1425.0,800.0,724.0,581.0,3251.0,1680.0,1606.0,1484.0,1838.0,1886.0,2180.0,1450.0,2460.0,1819.0,2021.0,2029.0,0.0,0.0,116.0,0.0,0.0,48.0,0.0,110.0,96.0,100.0,156.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,2.0,0.0,200.0,1704.0,1367.0,1636.0,2556.0,1715.0,1565.0,2517.0,1314.0,2446.0,1504.0,,,,
0.0,1.0,2.0,4.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,60.0,621.0,152.0,723.0,81.0,101.0,306.0,679.0,797.0,525.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,1637372524148,4109694975,CLASSIC,teambuilder-match-4109694975,1637370503102,MATCHED_GAME,11.23.409.111,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,4.0,24.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,5.0,4.0,4.0,6.0,5.0,4.0,5.0,4.0,5.0,2016.0,702.0,0.0,0.0,84.0,51.0,265.0,118.0,61.0,1250.0,NA1_4109694975,30.0,0.0,9.0,1.0,41.0,32.0,10.0,45.0,1.0,23.0,488.0,814.0,1195.0,947.0,1633.0,1515.0,2236.0,1066.0,1096.0,387.0,430,0.0,0.0,0.0,4293.0,22391.0,53019.0,25830.0,13376.0,17336.0,28601.0,22757.0,58758.0,6.0,360071.0,2504.0,1583.0,1195.0,979.0,2006.0,1567.0,2797.0,1185.0,1174.0,1771.0,2935.0,1921.0,2052.0,2223.0,2511.0,1926.0,1756.0,2279.0,2397.0,1860.0,0.0,0.0,0.0,66.0,0.0,32.0,287.0,0.0,295.0,0.0,16.0,134.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,200.0,2036.0,1950.0,1164.0,1623.0,2406.0,2156.0,1472.0,1973.0,1577.0,2160.0,,,,
0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,933.0,560.0,1705.0,319.0,457.0,124.0,1539.0,419.0,335.0,512.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2103,1637284630180,4108380893,CLASSIC,teambuilder-match-4108380893,1637282526679,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,5.0,5.0,4.0,5.0,6.0,4.0,5.0,4.0,115.0,67.0,104.0,0.0,374.0,1372.0,1477.0,0.0,0.0,1098.0,NA1_4108380893,38.0,41.0,3.0,25.0,8.0,38.0,42.0,0.0,25.0,0.0,665.0,1075.0,105.0,1412.0,152.0,331.0,648.0,163.0,827.0,376.0,430,0.0,0.0,2048.0,7929.0,178478.0,35314.0,28792.0,11994.0,0.0,106930.0,28748.0,60859.0,6.0,360056.0,780.0,1143.0,210.0,1502.0,527.0,1704.0,2125.0,171.0,827.0,1556.0,1783.0,1885.0,2205.0,1839.0,1257.0,2019.0,2579.0,2094.0,1585.0,1712.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,8.0,0.0,81.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,200.0,1674.0,1626.0,1815.0,1902.0,1375.0,2368.0,2714.0,1515.0,2205.0,1472.0,,,,
0.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,593.0,225.0,102.0,160.0,360.0,300.0,706.0,1303.0,192.0,417.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1945,1637275181441,4108260616,CLASSIC,teambuilder-match-4108260616,1637273235917,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,7.0,29.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,5.0,4.0,5.0,6.0,4.0,4.0,4.0,5.0,5.0,4.0,177.0,543.0,0.0,708.0,166.0,668.0,0.0,37.0,921.0,0.0,NA1_4108260616,46.0,11.0,2.0,51.0,32.0,7.0,13.0,12.0,44.0,26.0,1701.0,385.0,223.0,104.0,2045.0,357.0,901.0,555.0,407.0,1966.0,420,0.0,0.0,5911.0,26585.0,79185.0,0.0,38248.0,55318.0,8817.0,16975.0,8785.0,10040.0,6.0,360102.0,1878.0,1018.0,231.0,812.0,2212.0,1026.0,901.0,633.0,1478.0,1966.0,2593.0,1675.0,2002.0,2040.0,2410.0,1900.0,1781.0,2528.0,1862.0,2167.0,0.0,0.0,0.0,90.0,8.0,0.0,0.0,0.0,0.0,40.0,150.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0,0.0,100.0,2253.0,1451.0,1850.0,2634.0,1596.0,1194.0,1438.0,2193.0,2388.0,1381.0,,,,
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,548.0,412.0,403.0,606.0,823.0,636.0,924.0,514.0,1024.0,258.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1904,1637203202700,4107384355,CLASSIC,teambuilder-match-4107384355,1637201297831,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,5.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,7.0,4.0,1190.0,391.0,82.0,1098.0,762.0,896.0,482.0,814.0,667.0,160.0,NA1_4107384355,27.0,11.0,3.0,30.0,33.0,0.0,38.0,1.0,46.0,38.0,944.0,533.0,1010.0,293.0,1878.0,379.0,306.0,44.0,1945.0,1405.0,440,0.0,0.0,69064.0,19986.0,77485.0,38949.0,33294.0,20149.0,5482.0,74046.0,41260.0,7069.0,6.0,360090.0,2134.0,1035.0,1122.0,1392.0,2640.0,1365.0,824.0,899.0,2755.0,1566.0,1718.0,1662.0,2003.0,1631.0,1973.0,1511.0,1774.0,1799.0,2644.0,1858.0,0.0,0.0,0.0,110.0,30.0,0.0,0.0,90.0,35.0,40.0,142.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,3.0,1.0,11.0,2.0,2.0,0.0,200.0,2195.0,1541.0,1615.0,2109.0,1439.0,1106.0,2321.0,1679.0,3196.0,1481.0,,,,
0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,603.0,103.0,282.0,29.0,444.0,322.0,247.0,-147.0,186.0,593.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1688,1637191061090,4107155238,CLASSIC,teambuilder-match-4107155238,1637189372804,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,6.0,4.0,4.0,6.0,4.0,4.0,6.0,5.0,5.0,4.0,0.0,2134.0,585.0,90.0,49.0,0.0,546.0,0.0,722.0,0.0,NA1_4107155238,39.0,1.0,0.0,40.0,24.0,1.0,31.0,4.0,18.0,31.0,1632.0,226.0,249.0,83.0,227.0,1356.0,94.0,593.0,239.0,1289.0,420,0.0,0.0,4161.0,4028.0,56352.0,4040.0,24510.0,10041.0,4095.0,196853.0,14700.0,0.0,6.0,360158.0,2028.0,2439.0,834.0,216.0,277.0,1356.0,732.0,671.0,962.0,1289.0,2553.0,2328.0,1907.0,1844.0,1519.0,1522.0,2337.0,2203.0,1696.0,1693.0,0.0,0.0,395.0,78.0,0.0,43.0,0.0,0.0,91.0,78.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,0.0,200.0,2750.0,1400.0,1439.0,2637.0,1394.0,1206.0,2425.0,1876.0,1791.0,1539.0,,,,
0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,136.0,238.0,167.0,132.0,159.0,293.0,325.0,1245.0,340.0,517.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1934,1637305577435,4109071650,CLASSIC,teambuilder-match-4109071650,1637303643305,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,5.0,3.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,4.0,345.0,19.0,73.0,327.0,122.0,52.0,191.0,124.0,200.0,1282.0,NA1_4109071650,26.0,0.0,0.0,20.0,26.0,2.0,35.0,6.0,32.0,36.0,1844.0,973.0,237.0,39.0,1443.0,190.0,614.0,1144.0,0.0,230.0,440,0.0,0.0,53781.0,0.0,43672.0,40501.0,10204.0,25005.0,15589.0,118991.0,80698.0,0.0,6.0,360107.0,2189.0,1207.0,339.0,367.0,1565.0,285.0,805.0,1269.0,200.0,1512.0,1861.0,1518.0,1767.0,1382.0,2159.0,1318.0,1725.0,2095.0,1740.0,2012.0,0.0,0.0,0.0,214.0,28.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,200.0,2140.0,1020.0,1351.0,1840.0,1252.0,764.0,1930.0,1662.0,2207.0,1607.0,,,,
