airdragon_team100,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team100,chemtechdragon_team100,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,earthdragon_team100,earthdragon_team200,firedragon_team100,firedragon_team200,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,hextechdragon_team200,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_0,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,matchId,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,queueId,riftherald_team100,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,time_cutoff,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_0,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,waterdragon_team100,waterdragon_team200,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,hextechdragon_team100,airdragon_team200,chemtechdragon_team200
0.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,469.0,790.0,588.0,1073.0,1652.0,833.0,730.0,459.0,60.0,705.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1961,1637273103361,4108156932,CLASSIC,teambuilder-match-4108156932,1637271142169,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,7.0,5.0,6.0,7.0,6.0,5.0,7.0,6.0,6.0,5.0,347.0,1417.0,58.0,1292.0,887.0,660.0,690.0,0.0,2023.0,0.0,NA1_4108156932,64.0,4.0,0.0,43.0,57.0,12.0,52.0,5.0,42.0,45.0,1784.0,796.0,249.0,1462.0,2415.0,712.0,854.0,774.0,785.0,2835.0,400,0.0,0.0,37483.0,52707.0,163367.0,62813.0,0.0,72660.0,79243.0,79267.0,23359.0,0.0,8.0,480170.0,2262.0,2214.0,308.0,2913.0,3303.0,1467.0,1544.0,852.0,2882.0,2914.0,3269.0,2100.0,2538.0,2978.0,3452.0,2308.0,2280.0,2909.0,2395.0,3205.0,0.0,0.0,130.0,0.0,0.0,158.0,0.0,94.0,0.0,78.0,73.0,79.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,0.0,,200.0,3820.0,1912.0,2490.0,3912.0,2729.0,1883.0,3553.0,2704.0,3055.0,2148.0,,,
0.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,331.0,627.0,1454.0,131.0,818.0,347.0,585.0,161.0,73.0,669.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1886,1637270597973,4108143139,CLASSIC,teambuilder-match-4108143139,1637268711641,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,6.0,5.0,5.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,1477.0,911.0,38.0,1149.0,106.0,1317.0,1719.0,144.0,0.0,553.0,NA1_4108143139,38.0,6.0,9.0,43.0,56.0,18.0,49.0,0.0,54.0,44.0,704.0,748.0,1056.0,909.0,1201.0,44.0,822.0,1007.0,1650.0,1487.0,440,0.0,0.0,53536.0,14139.0,61580.0,80783.0,9711.0,53950.0,9513.0,50723.0,8788.0,0.0,8.0,480151.0,2181.0,1660.0,1102.0,2158.0,1351.0,1430.0,2698.0,1202.0,1650.0,2041.0,2091.0,2327.0,3354.0,2336.0,2543.0,2572.0,2625.0,2986.0,2723.0,2669.0,0.0,0.0,0.0,0.0,8.0,99.0,42.0,68.0,156.0,50.0,0.0,0.0,0.0,3.0,5.0,2.0,1.0,2.0,4.0,1.0,3.0,1.0,1.0,0.0,,200.0,2861.0,2106.0,2368.0,3373.0,2518.0,2535.0,3664.0,2607.0,3232.0,2595.0,,,
0.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,827.0,126.0,285.0,270.0,112.0,229.0,190.0,1706.0,398.0,413.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1899,1637220079358,4107763000,CLASSIC,teambuilder-match-4107763000,1637218180275,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,1.0,7.0,4.0,6.0,7.0,6.0,4.0,7.0,6.0,7.0,6.0,1136.0,603.0,0.0,1823.0,392.0,2204.0,0.0,372.0,1792.0,1746.0,NA1_4107763000,56.0,11.0,1.0,55.0,41.0,2.0,53.0,10.0,54.0,61.0,953.0,156.0,368.0,200.0,1763.0,399.0,935.0,1125.0,436.0,381.0,420,0.0,0.0,65042.0,11332.0,111914.0,4262.0,0.0,17288.0,22266.0,162385.0,51321.0,44728.0,8.0,480186.0,2202.0,848.0,368.0,2024.0,2155.0,2912.0,935.0,1530.0,2229.0,2268.0,2547.0,2176.0,2610.0,2350.0,2687.0,2474.0,2365.0,3431.0,2593.0,3148.0,0.0,0.0,113.0,88.0,0.0,0.0,0.0,308.0,0.0,32.0,0.0,139.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,1.0,0.0,,100.0,3449.0,1643.0,2804.0,3589.0,2521.0,1681.0,3277.0,2565.0,3567.0,2798.0,,,
0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,939.0,355.0,125.0,1364.0,215.0,261.0,995.0,144.0,384.0,212.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2241,1637217715839,4107676898,CLASSIC,teambuilder-match-4107676898,1637215474488,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,6.0,6.0,8.0,5.0,5.0,7.0,6.0,6.0,5.0,888.0,597.0,225.0,2133.0,0.0,0.0,479.0,0.0,2002.0,106.0,NA1_4107676898,51.0,19.0,4.0,61.0,40.0,1.0,63.0,6.0,38.0,47.0,342.0,702.0,1577.0,554.0,1268.0,2080.0,2038.0,845.0,833.0,3474.0,420,0.0,0.0,59916.0,77242.0,107978.0,15730.0,15031.0,97483.0,25502.0,71516.0,4755.0,10702.0,8.0,480187.0,1289.0,1522.0,1853.0,2913.0,1268.0,2080.0,2684.0,913.0,3075.0,3581.0,2364.0,2730.0,3475.0,3389.0,2065.0,2161.0,2645.0,2919.0,2424.0,3062.0,0.0,0.0,58.0,222.0,50.0,226.0,0.0,0.0,166.0,68.0,240.0,0.0,2.0,1.0,2.0,1.0,3.0,9.0,4.0,2.0,0.0,1.0,0.0,0.0,,200.0,3498.0,2483.0,2850.0,4199.0,2207.0,1910.0,3382.0,2963.0,2592.0,2340.0,,,
0.0,0.0,2.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,193.0,170.0,975.0,426.0,499.0,324.0,1109.0,415.0,802.0,565.0,6.0,1.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1588,1637290147097,4108497717,CLASSIC,teambuilder-match-4108497717,1637288558776,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,3.0,2.0,2.0,5.0,5.0,6.0,6.0,5.0,5.0,7.0,5.0,7.0,5.0,351.0,1414.0,735.0,262.0,0.0,268.0,3439.0,173.0,1989.0,0.0,NA1_4108497717,23.0,1.0,0.0,42.0,46.0,10.0,40.0,2.0,55.0,36.0,2745.0,326.0,252.0,843.0,3496.0,1327.0,1048.0,2670.0,377.0,2431.0,440,0.0,0.0,106973.0,58387.0,215818.0,38103.0,12569.0,15792.0,36088.0,172083.0,35082.0,396.0,8.0,480148.0,3445.0,1740.0,988.0,1106.0,3496.0,1735.0,4817.0,3084.0,2410.0,2696.0,1743.0,2070.0,2500.0,2096.0,3674.0,2524.0,3259.0,3240.0,2932.0,2615.0,0.0,0.0,348.0,0.0,0.0,0.0,0.0,140.0,328.0,240.0,44.0,265.0,0.0,2.0,3.0,3.0,0.0,6.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,200.0,1991.0,1936.0,2460.0,2476.0,2158.0,2120.0,3781.0,2298.0,3669.0,2350.0,,,
0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,524.0,1222.0,1565.0,466.0,270.0,284.0,1470.0,353.0,517.0,1482.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1819,1637286456173,4108386068,CLASSIC,teambuilder-match-4108386068,1637284636911,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,6.0,6.0,6.0,7.0,5.0,5.0,7.0,5.0,7.0,6.0,0.0,679.0,184.0,0.0,0.0,0.0,0.0,1005.0,246.0,0.0,NA1_4108386068,33.0,14.0,5.0,43.0,57.0,12.0,57.0,8.0,49.0,66.0,2086.0,614.0,2137.0,2497.0,2811.0,1027.0,1349.0,615.0,3880.0,3479.0,440,0.0,0.0,51266.0,9411.0,69153.0,39226.0,16521.0,30392.0,15033.0,96960.0,38420.0,0.0,8.0,480168.0,2202.0,1293.0,2487.0,2567.0,2811.0,1287.0,1445.0,1745.0,4316.0,3479.0,2199.0,2557.0,2765.0,2386.0,2745.0,1859.0,3120.0,2353.0,2872.0,3407.0,0.0,0.0,116.0,0.0,166.0,70.0,0.0,260.0,96.0,124.0,190.0,0.0,0.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,3.0,4.0,4.0,0.0,,200.0,2599.0,2454.0,2630.0,3411.0,2389.0,1984.0,3664.0,2125.0,3440.0,2862.0,,,
0.0,1.0,2.0,5.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,824.0,94.0,178.0,448.0,587.0,282.0,497.0,322.0,1704.0,751.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,1637372524148,4109694975,CLASSIC,teambuilder-match-4109694975,1637370503102,MATCHED_GAME,11.23.409.111,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,4.0,36.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,7.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,7.0,2595.0,873.0,0.0,0.0,84.0,103.0,265.0,248.0,99.0,1822.0,NA1_4109694975,54.0,0.0,18.0,1.0,53.0,48.0,23.0,63.0,2.0,37.0,488.0,907.0,1877.0,947.0,2359.0,2225.0,2236.0,2381.0,1533.0,559.0,430,0.0,0.0,0.0,5449.0,35502.0,53846.0,40030.0,16645.0,17336.0,45179.0,30517.0,113489.0,8.0,480092.0,3083.0,1847.0,1877.0,979.0,2944.0,2329.0,2797.0,2629.0,1649.0,2549.0,3699.0,2269.0,2704.0,2698.0,3017.0,2807.0,2347.0,2872.0,3314.0,2686.0,0.0,0.0,0.0,66.0,0.0,32.0,499.0,0.0,295.0,0.0,16.0,168.0,0.0,2.0,3.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,,200.0,3244.0,2299.0,1892.0,2212.0,3156.0,2867.0,2297.0,2744.0,2582.0,3278.0,,,
0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,58.0,407.0,902.0,384.0,89.0,302.0,445.0,1259.0,296.0,192.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2103,1637284630180,4108380893,CLASSIC,teambuilder-match-4108380893,1637282526679,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,6.0,5.0,6.0,6.0,5.0,7.0,8.0,6.0,6.0,5.0,168.0,82.0,248.0,0.0,443.0,3117.0,2123.0,0.0,0.0,1336.0,NA1_4108380893,51.0,60.0,3.0,42.0,12.0,56.0,59.0,0.0,31.0,4.0,1047.0,1658.0,276.0,1969.0,232.0,376.0,698.0,560.0,2041.0,458.0,430,0.0,0.0,5583.0,10935.0,263073.0,64449.0,34011.0,18471.0,2048.0,121565.0,38792.0,97492.0,8.0,480108.0,1216.0,1741.0,651.0,2059.0,676.0,3494.0,2821.0,749.0,2041.0,1876.0,2458.0,2532.0,3137.0,2379.0,1649.0,2627.0,3610.0,2934.0,1996.0,2262.0,0.0,0.0,0.0,0.0,126.0,90.0,0.0,0.0,0.0,189.0,0.0,81.0,0.0,2.0,2.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,3.0,0.0,1.0,200.0,2469.0,2393.0,2609.0,2933.0,1745.0,3605.0,4204.0,2686.0,2960.0,2118.0,,,
0.0,0.0,2.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,346.0,214.0,662.0,534.0,555.0,202.0,85.0,290.0,164.0,735.0,1.0,2.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1945,1637275181441,4108260616,CLASSIC,teambuilder-match-4108260616,1637273235917,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,4.0,0.0,7.0,36.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,7.0,4.0,6.0,7.0,6.0,4.0,5.0,6.0,7.0,5.0,246.0,763.0,0.0,2072.0,166.0,822.0,0.0,54.0,2208.0,53.0,NA1_4108260616,65.0,11.0,2.0,69.0,41.0,12.0,24.0,15.0,52.0,43.0,2157.0,468.0,642.0,207.0,3282.0,404.0,1128.0,1090.0,598.0,2450.0,420,0.0,0.0,6803.0,44849.0,91604.0,5053.0,43400.0,76652.0,9742.0,28402.0,18560.0,16282.0,8.0,480146.0,2404.0,1452.0,650.0,2314.0,3449.0,1227.0,1128.0,1184.0,2957.0,2503.0,3221.0,2099.0,2562.0,3214.0,3155.0,2552.0,2200.0,2965.0,3089.0,2835.0,0.0,0.0,0.0,220.0,8.0,34.0,0.0,0.0,0.0,40.0,150.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,0.0,,100.0,3218.0,1678.0,2428.0,3449.0,2409.0,1700.0,2045.0,2994.0,3536.0,2324.0,,,
0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,699.0,884.0,1229.0,1321.0,57.0,344.0,238.0,1453.0,77.0,892.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1904,1637203202700,4107384355,CLASSIC,teambuilder-match-4107384355,1637201297831,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,48.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,7.0,5.0,6.0,7.0,5.0,4.0,6.0,6.0,8.0,5.0,2069.0,740.0,133.0,1437.0,967.0,1246.0,771.0,1098.0,843.0,160.0,NA1_4107384355,49.0,15.0,3.0,52.0,44.0,1.0,47.0,2.0,66.0,56.0,1019.0,681.0,1873.0,343.0,2762.0,571.0,434.0,96.0,2916.0,1885.0,440,0.0,0.0,127979.0,23421.0,81613.0,50446.0,39899.0,35806.0,6274.0,78867.0,57212.0,11560.0,8.0,480122.0,3089.0,1531.0,2036.0,1781.0,3730.0,2012.0,1266.0,1291.0,4081.0,2046.0,2824.0,2134.0,2829.0,2346.0,2457.0,1869.0,2213.0,2738.0,3357.0,2492.0,0.0,0.0,0.0,110.0,30.0,0.0,0.0,194.0,59.0,96.0,321.0,0.0,0.0,3.0,3.0,0.0,1.0,3.0,3.0,2.0,17.0,2.0,2.0,0.0,,200.0,3736.0,2152.0,2880.0,3448.0,2040.0,1527.0,3075.0,2533.0,4231.0,2185.0,,,
0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,922.0,968.0,866.0,504.0,215.0,375.0,689.0,402.0,721.0,325.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1688,1637191061090,4107155238,CLASSIC,teambuilder-match-4107155238,1637189372804,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,7.0,5.0,5.0,7.0,5.0,4.0,6.0,6.0,7.0,5.0,0.0,3016.0,696.0,343.0,49.0,0.0,546.0,45.0,1156.0,0.0,NA1_4107155238,54.0,9.0,0.0,54.0,31.0,2.0,42.0,8.0,42.0,38.0,2225.0,409.0,249.0,83.0,1351.0,2492.0,94.0,1367.0,288.0,3407.0,420,0.0,0.0,4161.0,33238.0,70621.0,17552.0,40545.0,15063.0,4095.0,227752.0,20018.0,42665.0,8.0,480210.0,2621.0,3678.0,945.0,616.0,1400.0,2492.0,732.0,1562.0,1445.0,3409.0,3272.0,3193.0,2491.0,2319.0,2390.0,1975.0,2779.0,2752.0,2446.0,2825.0,0.0,0.0,395.0,252.0,0.0,189.0,0.0,0.0,91.0,150.0,0.0,2.0,0.0,1.0,4.0,1.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,0.0,,200.0,3618.0,2158.0,2240.0,3237.0,2123.0,1638.0,3063.0,2568.0,3208.0,2263.0,,,
0.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,879.0,333.0,386.0,736.0,757.0,323.0,236.0,746.0,558.0,93.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1934,1637305577435,4109071650,CLASSIC,teambuilder-match-4109071650,1637303643305,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,7.0,5.0,5.0,6.0,5.0,4.0,6.0,5.0,7.0,6.0,359.0,186.0,73.0,793.0,428.0,173.0,191.0,124.0,200.0,3094.0,NA1_4109071650,49.0,2.0,0.0,39.0,44.0,5.0,52.0,6.0,48.0,45.0,1872.0,1804.0,568.0,39.0,2191.0,528.0,614.0,1144.0,0.0,450.0,440,0.0,0.0,80473.0,18963.0,65056.0,84968.0,14964.0,34656.0,16416.0,136571.0,100490.0,4891.0,8.0,480145.0,2231.0,2314.0,702.0,833.0,2620.0,854.0,805.0,1269.0,200.0,3544.0,2604.0,2688.0,2336.0,1996.0,2832.0,1723.0,2311.0,2696.0,2318.0,3303.0,0.0,0.0,0.0,322.0,60.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,,200.0,3437.0,1851.0,2091.0,2985.0,1861.0,1253.0,2835.0,2375.0,3262.0,2428.0,,,
0.0,2.0,3.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2219.0,51.0,1675.0,644.0,115.0,353.0,90.0,169.0,220.0,301.0,2.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1661,1637303227130,4108996534,CLASSIC,teambuilder-match-4108996534,1637301565721,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,48.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,8.0,5.0,6.0,7.0,5.0,4.0,5.0,5.0,6.0,6.0,0.0,530.0,0.0,2443.0,106.0,774.0,559.0,342.0,1655.0,674.0,NA1_4108996534,57.0,15.0,1.0,56.0,50.0,0.0,23.0,1.0,39.0,57.0,4610.0,946.0,1612.0,806.0,2769.0,311.0,3359.0,285.0,355.0,2841.0,440,0.0,0.0,6640.0,43618.0,145120.0,92618.0,12617.0,27719.0,33395.0,34328.0,13344.0,20386.0,8.0,480144.0,4882.0,1568.0,1972.0,3249.0,2876.0,1086.0,3919.0,658.0,2010.0,3516.0,4169.0,2126.0,3350.0,2559.0,2490.0,1803.0,2240.0,2479.0,2100.0,3426.0,0.0,0.0,272.0,91.0,360.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,0.0,0.0,,200.0,4245.0,2144.0,2737.0,3433.0,2215.0,1360.0,1739.0,2257.0,2881.0,2554.0,,,
0.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,116.0,1431.0,778.0,808.0,917.0,1033.0,838.0,957.0,858.0,572.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2088,1637301188813,4108970380,CLASSIC,teambuilder-match-4108970380,1637299100328,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,6.0,5.0,6.0,6.0,5.0,5.0,8.0,6.0,7.0,5.0,0.0,220.0,318.0,578.0,0.0,641.0,59.0,325.0,833.0,1265.0,NA1_4108970380,40.0,14.0,6.0,48.0,51.0,3.0,59.0,2.0,60.0,54.0,2638.0,222.0,917.0,556.0,1312.0,72.0,2178.0,1105.0,663.0,231.0,440,0.0,0.0,15990.0,8423.0,70117.0,33856.0,150570.0,37871.0,62973.0,85530.0,19361.0,23232.0,8.0,480182.0,2638.0,578.0,1284.0,1134.0,1385.0,766.0,2629.0,1503.0,1696.0,1496.0,2571.0,1931.0,3093.0,2358.0,2592.0,1583.0,3188.0,2982.0,3053.0,2447.0,0.0,0.0,0.0,136.0,48.0,0.0,72.0,52.0,391.0,72.0,199.0,0.0,0.0,4.0,3.0,2.0,4.0,1.0,2.0,3.0,3.0,3.0,1.0,0.0,,100.0,3156.0,2345.0,2429.0,3136.0,2051.0,2005.0,4097.0,2416.0,3818.0,2044.0,,,
