airdragon_team100,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team100,chemtechdragon_team100,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,earthdragon_team100,earthdragon_team200,firedragon_team100,firedragon_team200,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,hextechdragon_team200,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_0,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,matchId,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,queueId,riftherald_team100,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,time_cutoff,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_0,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,waterdragon_team100,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,waterdragon_team200,airdragon_team200,chemtechdragon_team200,hextechdragon_team100
0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,465.0,1004.0,490.0,581.0,689.0,1018.0,277.0,21.0,837.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1612,1637304991901,4109081192,CLASSIC,teambuilder-match-4109081192,1637303379512,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,4.0,5.0,6.0,5.0,5.0,6.0,4.0,6.0,5.0,266.0,663.0,538.0,1578.0,53.0,811.0,253.0,158.0,477.0,70.0,NA1_4109081192,27.0,0.0,1.0,32.0,48.0,1.0,55.0,2.0,45.0,44.0,153.0,230.0,330.0,431.0,494.0,639.0,1984.0,243.0,130.0,1010.0,400,0.0,0.0,28935.0,28413.0,123909.0,63217.0,5813.0,11261.0,33797.0,125551.0,128620.0,38854.0,7.0,420106.0,498.0,982.0,929.0,2041.0,547.0,1538.0,2316.0,434.0,636.0,1321.0,1979.0,1515.0,2904.0,2255.0,2181.0,2214.0,2268.0,1952.0,2036.0,1987.0,0.0,0.0,78.0,88.0,60.0,32.0,0.0,88.0,78.0,32.0,28.0,240.0,0.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,100.0,2558.0,1483.0,2014.0,2538.0,1849.0,1729.0,2845.0,1688.0,3078.0,1751.0,,,,
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,670.0,663.0,353.0,289.0,1033.0,824.0,541.0,379.0,685.0,460.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1558,1637290147069,4108527542,CLASSIC,teambuilder-match-4108527542,1637288588782,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,4.0,5.0,6.0,5.0,5.0,6.0,6.0,5.0,5.0,139.0,0.0,0.0,2182.0,0.0,2169.0,118.0,463.0,0.0,0.0,NA1_4108527542,40.0,3.0,6.0,36.0,56.0,1.0,27.0,44.0,2.0,38.0,2011.0,1108.0,110.0,699.0,2133.0,88.0,853.0,43.0,1006.0,1207.0,440,0.0,0.0,34055.0,5120.0,75833.0,98902.0,6515.0,40338.0,15825.0,20815.0,63922.0,145860.0,7.0,420155.0,2352.0,1153.0,110.0,2881.0,2187.0,2258.0,972.0,566.0,1312.0,1235.0,2420.0,1638.0,2228.0,2404.0,2538.0,1759.0,1776.0,2239.0,2360.0,1910.0,0.0,0.0,200.0,44.0,0.0,0.0,54.0,0.0,0.0,60.0,305.0,28.0,0.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,0.0,100.0,2889.0,1399.0,2218.0,2481.0,2005.0,1878.0,2446.0,3116.0,1902.0,1760.0,,,,
0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,48.0,159.0,729.0,607.0,61.0,45.0,133.0,427.0,681.0,372.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2435,1637287959864,4108348866,CLASSIC,teambuilder-match-4108348866,1637285524598,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,6.0,4.0,5.0,7.0,5.0,5.0,6.0,5.0,6.0,5.0,389.0,312.0,279.0,1367.0,0.0,1066.0,2656.0,625.0,35.0,102.0,NA1_4108348866,38.0,1.0,1.0,46.0,42.0,2.0,39.0,7.0,41.0,46.0,1362.0,173.0,718.0,354.0,1091.0,258.0,624.0,246.0,432.0,1588.0,440,0.0,0.0,54506.0,5615.0,99555.0,51580.0,1718.0,48527.0,12881.0,84892.0,18103.0,11642.0,7.0,420110.0,1888.0,485.0,1029.0,1910.0,1286.0,1376.0,3371.0,871.0,527.0,1690.0,2698.0,1509.0,1929.0,2437.0,2561.0,2220.0,2883.0,2427.0,2336.0,2047.0,0.0,0.0,136.0,0.0,32.0,188.0,195.0,52.0,90.0,0.0,60.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,200.0,2607.0,1483.0,1819.0,3328.0,1988.0,1941.0,2928.0,2131.0,3136.0,2087.0,,,,
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63.0,526.0,798.0,1425.0,957.0,911.0,144.0,775.0,114.0,975.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1870,1637279667671,4108309766,CLASSIC,teambuilder-match-4108309766,1637277797141,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,4.0,5.0,7.0,5.0,5.0,5.0,5.0,6.0,5.0,222.0,355.0,62.0,1439.0,53.0,618.0,437.0,333.0,1274.0,0.0,NA1_4108309766,36.0,0.0,1.0,51.0,46.0,3.0,42.0,1.0,24.0,47.0,2302.0,44.0,1228.0,725.0,799.0,170.0,1147.0,138.0,48.0,1468.0,440,0.0,0.0,53420.0,7599.0,126571.0,117153.0,9744.0,29796.0,11302.0,54170.0,18021.0,3699.0,7.0,420141.0,3410.0,418.0,1351.0,2379.0,852.0,878.0,1585.0,572.0,1322.0,1503.0,2563.0,1451.0,1998.0,2865.0,2057.0,1411.0,1994.0,2225.0,1839.0,2475.0,0.0,0.0,885.0,18.0,60.0,213.0,0.0,90.0,0.0,100.0,0.0,35.0,0.0,0.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,7.0,0.0,100.0,2958.0,1333.0,1849.0,3241.0,1777.0,1871.0,2262.0,1981.0,2466.0,2241.0,,,,
0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,721.0,194.0,671.0,317.0,179.0,374.0,274.0,526.0,228.0,983.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1665,1637276279130,4108223506,CLASSIC,teambuilder-match-4108223506,1637274613855,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,4.0,5.0,6.0,4.0,4.0,6.0,5.0,6.0,5.0,1431.0,1493.0,180.0,137.0,1491.0,0.0,475.0,402.0,1674.0,273.0,NA1_4108223506,46.0,1.0,1.0,57.0,37.0,0.0,51.0,0.0,43.0,39.0,742.0,410.0,993.0,1645.0,74.0,2774.0,1711.0,1138.0,507.0,992.0,440,0.0,0.0,10667.0,49152.0,107339.0,88053.0,17605.0,11036.0,18168.0,46877.0,7664.0,18170.0,7.0,420116.0,2219.0,1904.0,1220.0,1782.0,1566.0,2852.0,2355.0,1637.0,2437.0,1375.0,2241.0,1604.0,2711.0,2362.0,2279.0,1949.0,2499.0,2551.0,2398.0,2233.0,0.0,0.0,45.0,0.0,46.0,0.0,0.0,78.0,169.0,96.0,255.0,110.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,200.0,2793.0,1268.0,2160.0,3023.0,1677.0,1616.0,3111.0,2009.0,2895.0,1995.0,,,,
0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,15.0,134.0,317.0,332.0,541.0,170.0,301.0,793.0,265.0,568.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1614,1637264865210,4108114485,CLASSIC,teambuilder-match-4108114485,1637263250480,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,826.0,0.0,207.0,1619.0,278.0,621.0,1266.0,305.0,746.0,251.0,NA1_4108114485,19.0,8.0,0.0,39.0,34.0,7.0,50.0,3.0,49.0,43.0,177.0,1366.0,392.0,578.0,2014.0,726.0,555.0,2494.0,196.0,2051.0,420,0.0,0.0,56515.0,78371.0,84339.0,61373.0,4260.0,26622.0,62254.0,71330.0,23024.0,9289.0,7.0,420093.0,1003.0,1500.0,660.0,2197.0,2293.0,1677.0,1821.0,2984.0,943.0,2303.0,1865.0,2084.0,2627.0,2142.0,2291.0,1995.0,2526.0,3008.0,2670.0,2318.0,0.0,0.0,0.0,134.0,60.0,0.0,0.0,330.0,0.0,184.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,2.0,1.0,0.0,200.0,3143.0,1767.0,1926.0,2377.0,2078.0,1925.0,3179.0,2274.0,2944.0,2228.0,,,,
0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,695.0,367.0,708.0,53.0,435.0,519.0,23.0,824.0,297.0,947.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1950,1637207346541,4107457283,CLASSIC,teambuilder-match-4107457283,1637205396112,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,7.0,5.0,5.0,6.0,5.0,4.0,5.0,5.0,6.0,5.0,2064.0,940.0,1090.0,345.0,0.0,627.0,2294.0,0.0,2043.0,92.0,NA1_4107457283,47.0,2.0,5.0,41.0,36.0,1.0,29.0,0.0,32.0,47.0,1203.0,277.0,631.0,1316.0,1631.0,172.0,179.0,723.0,783.0,1666.0,400,0.0,0.0,62406.0,20718.0,192553.0,28639.0,1057.0,30030.0,52321.0,63281.0,99700.0,167835.0,7.0,420160.0,3428.0,1307.0,1852.0,1773.0,1631.0,821.0,2473.0,723.0,3000.0,1758.0,2895.0,1672.0,2293.0,2248.0,2235.0,1594.0,1683.0,2099.0,2427.0,2347.0,0.0,0.0,160.0,90.0,130.0,111.0,0.0,22.0,0.0,0.0,174.0,0.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0,200.0,3536.0,1731.0,2133.0,2648.0,1742.0,1651.0,2387.0,2051.0,2783.0,2065.0,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,849.0,735.0,1092.0,180.0,1148.0,596.0,587.0,509.0,962.0,1069.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1974,1637204401335,4107397960,CLASSIC,teambuilder-match-4107397960,1637202426513,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,4.0,5.0,6.0,5.0,4.0,6.0,5.0,7.0,5.0,956.0,1159.0,0.0,1348.0,107.0,1072.0,1251.0,438.0,924.0,0.0,NA1_4107397960,47.0,2.0,2.0,44.0,43.0,0.0,36.0,1.0,43.0,37.0,970.0,120.0,0.0,1710.0,1973.0,183.0,453.0,355.0,117.0,703.0,400,0.0,0.0,65620.0,86525.0,56395.0,4198.0,6737.0,38645.0,14013.0,39771.0,43606.0,35351.0,7.0,420142.0,1926.0,1330.0,0.0,3449.0,2080.0,1345.0,1704.0,802.0,1211.0,831.0,2099.0,2070.0,2317.0,1980.0,1998.0,1496.0,1972.0,2359.0,2342.0,1969.0,0.0,0.0,0.0,50.0,0.0,391.0,0.0,90.0,0.0,8.0,170.0,128.0,0.0,2.0,46.0,2.0,1.0,2.0,3.0,1.0,44.0,0.0,2.0,0.0,200.0,2924.0,1547.0,2271.0,2681.0,1741.0,1409.0,3071.0,1907.0,3356.0,1823.0,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,289.0,526.0,58.0,169.0,751.0,208.0,1855.0,659.0,234.0,1110.0,2.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1746,1637397917327,4110213990,CLASSIC,teambuilder-match-4110213990,1637396170837,MATCHED_GAME,11.23.409.111,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,5.0,7.0,4.0,3.0,6.0,6.0,5.0,5.0,6.0,5.0,0.0,1262.0,581.0,0.0,108.0,407.0,26.0,276.0,1671.0,164.0,NA1_4110213990,9.0,43.0,3.0,18.0,37.0,48.0,0.0,0.0,36.0,45.0,766.0,889.0,381.0,619.0,1053.0,1278.0,594.0,0.0,472.0,4912.0,430,0.0,0.0,104453.0,40300.0,27778.0,121905.0,70114.0,13176.0,2908.0,0.0,156325.0,30388.0,7.0,420136.0,846.0,2284.0,963.0,619.0,1162.0,1795.0,636.0,276.0,2250.0,5076.0,1964.0,2426.0,1258.0,1469.0,1851.0,2113.0,2355.0,2109.0,2394.0,3810.0,0.0,0.0,80.0,131.0,0.0,0.0,0.0,110.0,16.0,0.0,106.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,200.0,1829.0,3257.0,1144.0,1084.0,2862.0,3045.0,2174.0,2144.0,3149.0,2144.0,,,,
0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,401.0,344.0,550.0,747.0,810.0,674.0,1078.0,1129.0,758.0,92.0,2.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1892,1637394412318,4110107066,CLASSIC,teambuilder-match-4110107066,1637392520204,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,7.0,0.0,2.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,4.0,350.0,0.0,157.0,101.0,209.0,148.0,370.0,174.0,246.0,241.0,NA1_4110107066,26.0,1.0,2.0,40.0,41.0,1.0,45.0,10.0,45.0,20.0,120.0,46.0,564.0,1099.0,2347.0,232.0,1307.0,3266.0,717.0,1486.0,400,0.0,0.0,8661.0,0.0,54561.0,0.0,33327.0,47429.0,176253.0,52704.0,21073.0,18001.0,7.0,420151.0,581.0,46.0,753.0,1253.0,2556.0,380.0,1678.0,3495.0,1160.0,1805.0,1651.0,1529.0,2050.0,2307.0,2660.0,1599.0,2673.0,4419.0,2178.0,2142.0,0.0,0.0,110.0,0.0,32.0,52.0,0.0,0.0,0.0,54.0,196.0,78.0,0.0,3.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,200.0,2386.0,1821.0,2018.0,3119.0,2006.0,1763.0,3146.0,2869.0,2988.0,1708.0,,,,
1.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,450.0,426.0,544.0,279.0,1693.0,714.0,383.0,725.0,1108.0,276.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1509,1637316249463,4109189806,CLASSIC,teambuilder-match-4109189806,1637314739475,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,5.0,4.0,5.0,6.0,5.0,4.0,6.0,5.0,6.0,5.0,232.0,220.0,240.0,955.0,221.0,426.0,256.0,146.0,877.0,1826.0,NA1_4109189806,40.0,8.0,0.0,42.0,56.0,1.0,34.0,0.0,49.0,36.0,764.0,532.0,2019.0,561.0,2111.0,447.0,1685.0,1763.0,301.0,323.0,420,0.0,0.0,17041.0,10370.0,60429.0,45212.0,6276.0,6937.0,69154.0,21833.0,15455.0,15985.0,7.0,420088.0,996.0,879.0,2399.0,2006.0,2333.0,1074.0,2072.0,1951.0,1289.0,2150.0,1900.0,1601.0,2844.0,2234.0,2943.0,1724.0,2133.0,2115.0,2343.0,1871.0,0.0,0.0,0.0,126.0,140.0,488.0,0.0,200.0,130.0,42.0,110.0,0.0,0.0,2.0,5.0,3.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,0.0,100.0,2349.0,1336.0,2107.0,2621.0,2202.0,1668.0,2533.0,1793.0,2708.0,1884.0,,,,
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,116.0,67.0,42.0,159.0,483.0,317.0,489.0,602.0,195.0,325.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2743,1637218287451,4107697107,CLASSIC,teambuilder-match-4107697107,1637215544265,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,6.0,4.0,6.0,6.0,5.0,5.0,6.0,5.0,6.0,5.0,1810.0,757.0,76.0,1221.0,0.0,1009.0,509.0,414.0,340.0,0.0,NA1_4107697107,26.0,3.0,0.0,41.0,52.0,4.0,34.0,0.0,31.0,60.0,505.0,41.0,858.0,809.0,88.0,0.0,2101.0,194.0,1906.0,781.0,420,0.0,0.0,3203.0,30161.0,99071.0,20505.0,0.0,40332.0,27609.0,49910.0,29172.0,1388.0,7.0,420129.0,2352.0,798.0,1015.0,2271.0,88.0,1051.0,2610.0,935.0,2647.0,781.0,2316.0,1542.0,2717.0,2239.0,2183.0,1602.0,2199.0,2477.0,2245.0,2350.0,0.0,0.0,36.0,0.0,80.0,240.0,0.0,41.0,0.0,326.0,400.0,0.0,2.0,2.0,49.0,2.0,3.0,1.0,2.0,3.0,2.0,0.0,2.0,0.0,200.0,2751.0,1711.0,2608.0,2587.0,2026.0,1936.0,2643.0,2135.0,2483.0,2132.0,,,,
0.0,1.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,728.0,225.0,1709.0,1295.0,537.0,374.0,424.0,373.0,1548.0,174.0,1.0,0.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1800,1637214239318,4107638733,CLASSIC,teambuilder-match-4107638733,1637212439174,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,6.0,5.0,7.0,5.0,5.0,4.0,6.0,5.0,6.0,5.0,1787.0,743.0,915.0,0.0,0.0,0.0,0.0,0.0,240.0,439.0,NA1_4107638733,34.0,2.0,55.0,1.0,42.0,3.0,26.0,0.0,44.0,44.0,1092.0,1004.0,128.0,1682.0,2720.0,1973.0,1531.0,2074.0,2396.0,3332.0,440,0.0,0.0,45999.0,12321.0,66.0,85808.0,9154.0,15164.0,13942.0,8426.0,34427.0,0.0,7.0,420132.0,3000.0,1947.0,1043.0,1714.0,2720.0,2037.0,1619.0,2994.0,2636.0,3830.0,2913.0,2560.0,2239.0,2795.0,2337.0,2024.0,1974.0,3048.0,2078.0,2989.0,0.0,0.0,120.0,200.0,0.0,32.0,0.0,64.0,88.0,920.0,0.0,58.0,0.0,2.0,2.0,2.0,1.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,200.0,2658.0,1789.0,3255.0,2041.0,2242.0,1290.0,2647.0,2207.0,3052.0,1901.0,,,,
0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,198.0,635.0,1013.0,302.0,681.0,446.0,278.0,647.0,800.0,441.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1954,1637204487279,4107368340,CLASSIC,teambuilder-match-4107368340,1637202532822,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,7.0,4.0,5.0,6.0,5.0,5.0,6.0,5.0,6.0,4.0,34.0,1240.0,241.0,669.0,49.0,165.0,0.0,0.0,167.0,89.0,NA1_4107368340,34.0,0.0,0.0,29.0,30.0,6.0,33.0,1.0,47.0,34.0,2198.0,287.0,500.0,331.0,2419.0,112.0,1376.0,1840.0,766.0,977.0,440,0.0,0.0,61006.0,86892.0,116613.0,17456.0,28990.0,11117.0,24100.0,31385.0,33412.0,51329.0,7.0,420166.0,2233.0,1618.0,742.0,1014.0,2524.0,278.0,1376.0,2245.0,1070.0,1472.0,2773.0,1570.0,2388.0,1732.0,2856.0,1421.0,2028.0,2547.0,2220.0,2111.0,0.0,0.0,0.0,90.0,0.0,14.0,56.0,0.0,0.0,405.0,136.0,405.0,0.0,3.0,2.0,0.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,0.0,200.0,3188.0,1508.0,1993.0,2584.0,1780.0,1844.0,2474.0,2095.0,2993.0,1598.0,,,,
