airdragon_team100,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team100,chemtechdragon_team100,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,earthdragon_team100,earthdragon_team200,firedragon_team100,firedragon_team200,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,hextechdragon_team200,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_0,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,matchId,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,queueId,riftherald_team100,riftherald_team200,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,time_cutoff,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_0,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,waterdragon_team100,waterdragon_team200,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,hextechdragon_team100,airdragon_team200,chemtechdragon_team200,baron_team200,inhibs_lost_team100
1.0,8.0,7.0,4.0,4.0,8.0,9.0,3.0,2.0,7.0,1.0,0.0,0.0,450.0,610.0,284.0,728.0,1708.0,578.0,826.0,937.0,1268.0,848.0,6.0,5.0,4.0,6.0,8.0,5.0,4.0,9.0,5.0,7.0,2.0,1.0,0.0,1.0,0.0,0.0,1892,1637394412318,4110107066,CLASSIC,teambuilder-match-4110107066,1637392520204,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,123.0,8.0,20.0,1.0,0.0,0.0,6.0,8.0,10.0,5.0,2.0,18.0,3.0,6.0,12.0,10.0,14.0,13.0,13.0,12.0,13.0,14.0,14.0,12.0,5138.0,931.0,3919.0,1281.0,621.0,9371.0,1422.0,1674.0,2610.0,705.0,NA1_4110107066,72.0,2.0,28.0,131.0,128.0,16.0,150.0,23.0,156.0,112.0,928.0,161.0,8861.0,10743.0,15362.0,799.0,6647.0,22072.0,6873.0,6299.0,400,1.0,1.0,0.0,173684.0,9480.0,205284.0,39493.0,101441.0,160165.0,502435.0,132945.0,116045.0,81455.0,22.0,1320456.0,6647.0,1185.0,13225.0,12924.0,16142.0,10194.0,8070.0,24378.0,10988.0,7319.0,5275.0,4810.0,9616.0,9498.0,10058.0,7393.0,8671.0,13047.0,9543.0,8438.0,4.0,1.0,580.0,92.0,444.0,900.0,158.0,24.0,1.0,631.0,1504.0,314.0,0.0,40.0,0.0,3.0,20.0,4.0,15.0,5.0,2.0,9.0,5.0,0.0,,200.0,9621.0,6615.0,11778.0,10728.0,10510.0,8832.0,10103.0,11615.0,12599.0,8652.0,1.0,,,,
1.0,7.0,8.0,8.0,6.0,8.0,26.0,0.0,8.0,9.0,2.0,0.0,1.0,782.0,302.0,49.0,157.0,914.0,209.0,773.0,5.0,643.0,570.0,4.0,9.0,7.0,5.0,1.0,2.0,6.0,14.0,6.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,1509,1637316249463,4109189806,CLASSIC,teambuilder-match-4109189806,1637314739475,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,113.0,4.0,12.0,0.0,4.0,85.0,0.0,4.0,0.0,4.0,1.0,19.0,5.0,13.0,2.0,4.0,4.0,7.0,3.0,13.0,10.0,14.0,12.0,13.0,12.0,13.0,11.0,14.0,11.0,3199.0,2252.0,2649.0,7427.0,3778.0,4257.0,631.0,1206.0,17018.0,12302.0,NA1_4109189806,126.0,24.0,53.0,104.0,164.0,3.0,146.0,16.0,142.0,138.0,10987.0,1446.0,21929.0,1439.0,12315.0,1078.0,9746.0,9543.0,1134.0,650.0,420,0.0,1.0,0.0,100580.0,66340.0,190763.0,85211.0,94458.0,31508.0,227456.0,88877.0,52685.0,153380.0,22.0,1320336.0,14481.0,4313.0,28576.0,11946.0,16368.0,5822.0,11151.0,11520.0,18757.0,12994.0,9282.0,5847.0,14168.0,7412.0,12748.0,8309.0,8963.0,8205.0,9553.0,7945.0,1.0,5.0,295.0,613.0,3996.0,3079.0,274.0,486.0,774.0,770.0,604.0,42.0,0.0,4.0,39.0,5.0,2.0,7.0,15.0,7.0,2.0,10.0,7.0,0.0,1.0,100.0,10896.0,6271.0,11907.0,8732.0,10711.0,9393.0,10155.0,8186.0,11453.0,8448.0,,,,,
0.0,1.0,5.0,7.0,4.0,6.0,12.0,5.0,4.0,1.0,0.0,1.0,0.0,664.0,245.0,439.0,1793.0,703.0,945.0,240.0,671.0,257.0,621.0,3.0,8.0,4.0,3.0,4.0,2.0,7.0,5.0,9.0,8.0,2.0,1.0,1.0,0.0,0.0,0.0,2743,1637218287451,4107697107,CLASSIC,teambuilder-match-4107697107,1637215544265,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,132.0,8.0,8.0,4.0,4.0,113.0,0.0,20.0,0.0,7.0,0.0,9.0,4.0,12.0,5.0,2.0,9.0,3.0,2.0,14.0,11.0,14.0,14.0,12.0,13.0,12.0,14.0,12.0,11.0,10507.0,6564.0,1854.0,9167.0,1679.0,12010.0,2399.0,12422.0,886.0,431.0,NA1_4107697107,135.0,21.0,28.0,154.0,138.0,42.0,113.0,40.0,121.0,161.0,2251.0,494.0,15369.0,1907.0,10504.0,532.0,6469.0,954.0,9930.0,6457.0,420,2.0,,0.0,13549.0,167447.0,226492.0,77161.0,9052.0,143709.0,85386.0,292760.0,105574.0,105676.0,22.0,1320375.0,13745.0,7693.0,17956.0,12117.0,12361.0,13318.0,8869.0,18928.0,14262.0,7424.0,9778.0,5395.0,10979.0,10312.0,10753.0,8770.0,7505.0,12561.0,7347.0,7871.0,1.0,5.0,986.0,634.0,731.0,1042.0,178.0,776.0,0.0,5552.0,3446.0,534.0,6.0,7.0,178.0,3.0,8.0,6.0,11.0,10.0,3.0,5.0,7.0,0.0,1.0,200.0,12940.0,7596.0,12727.0,12578.0,9885.0,10492.0,9834.0,11762.0,9159.0,8396.0,1.0,,,,
0.0,5.0,10.0,4.0,6.0,5.0,13.0,0.0,2.0,1.0,7.0,0.0,0.0,151.0,85.0,1512.0,52.0,236.0,133.0,1687.0,102.0,324.0,617.0,4.0,5.0,2.0,4.0,6.0,7.0,7.0,9.0,3.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,1800,1637214239318,4107638733,CLASSIC,teambuilder-match-4107638733,1637212439174,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,9.0,107.0,0.0,1.0,4.0,115.0,4.0,0.0,0.0,9.0,3.0,6.0,6.0,7.0,3.0,4.0,12.0,1.0,3.0,14.0,11.0,14.0,12.0,12.0,11.0,12.0,13.0,13.0,12.0,14615.0,5083.0,13903.0,782.0,1094.0,536.0,0.0,47.0,706.0,4057.0,NA1_4107638733,150.0,5.0,184.0,13.0,125.0,16.0,115.0,26.0,155.0,158.0,3617.0,1598.0,507.0,5443.0,11952.0,9956.0,7083.0,13770.0,8393.0,13970.0,440,1.0,,0.0,125107.0,45325.0,50354.0,220398.0,77956.0,157126.0,95119.0,113902.0,108276.0,0.0,22.0,1320330.0,19125.0,7278.0,14410.0,6500.0,13095.0,10751.0,10279.0,21628.0,9226.0,18479.0,10791.0,6815.0,9922.0,9126.0,8936.0,7933.0,8687.0,11472.0,8254.0,9181.0,4.0,4.0,891.0,596.0,0.0,274.0,48.0,258.0,3196.0,7809.0,126.0,451.0,0.0,7.0,15.0,6.0,1.0,27.0,10.0,2.0,1.0,3.0,4.0,0.0,1.0,200.0,11998.0,7404.0,12952.0,9446.0,8739.0,7968.0,9581.0,10374.0,10901.0,9337.0,,1.0,,,
0.0,3.0,9.0,11.0,4.0,3.0,7.0,0.0,6.0,5.0,3.0,0.0,0.0,383.0,608.0,395.0,42.0,123.0,460.0,1052.0,410.0,575.0,836.0,2.0,3.0,5.0,5.0,6.0,7.0,6.0,6.0,4.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,1954,1637204487279,4107368340,CLASSIC,teambuilder-match-4107368340,1637202532822,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,80.0,4.0,8.0,0.0,24.0,120.0,20.0,4.0,0.0,8.0,0.0,1.0,4.0,10.0,1.0,1.0,15.0,3.0,6.0,14.0,11.0,11.0,12.0,12.0,11.0,12.0,14.0,14.0,13.0,2103.0,5510.0,2030.0,7180.0,242.0,1809.0,208.0,0.0,1823.0,3769.0,NA1_4107368340,140.0,11.0,4.0,91.0,152.0,15.0,98.0,16.0,145.0,137.0,10736.0,757.0,2856.0,557.0,11843.0,349.0,6738.0,19479.0,6063.0,5812.0,440,0.0,2.0,0.0,445872.0,236224.0,301674.0,89226.0,62673.0,66773.0,74024.0,88094.0,117055.0,378560.0,22.0,1320433.0,12840.0,6786.0,5121.0,8315.0,13798.0,2159.0,7139.0,24294.0,9161.0,13426.0,9383.0,6108.0,6570.0,6647.0,11243.0,5815.0,7872.0,12500.0,10220.0,9971.0,7.0,2.0,0.0,518.0,234.0,576.0,1712.0,0.0,192.0,4814.0,1274.0,3844.0,0.0,10.0,15.0,5.0,6.0,10.0,12.0,8.0,1.0,7.0,2.0,1.0,,200.0,11885.0,8304.0,8213.0,9019.0,8695.0,7921.0,9167.0,12475.0,11792.0,9960.0,,,,1.0,1.0
0.0,5.0,12.0,3.0,1.0,1.0,7.0,3.0,4.0,2.0,3.0,0.0,0.0,1759.0,599.0,298.0,1339.0,218.0,855.0,93.0,341.0,1279.0,290.0,3.0,5.0,5.0,7.0,5.0,2.0,6.0,4.0,6.0,6.0,0.0,3.0,0.0,0.0,0.0,1.0,1993,1637201888438,4107360409,CLASSIC,teambuilder-match-4107360409,1637199894594,MATCHED_GAME,11.23.409.111,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,20.0,112.0,0.0,128.0,8.0,0.0,0.0,5.0,0.0,2.0,7.0,8.0,5.0,0.0,5.0,12.0,5.0,14.0,12.0,11.0,13.0,13.0,13.0,12.0,13.0,15.0,11.0,1100.0,4901.0,0.0,15950.0,790.0,886.0,1642.0,7793.0,20513.0,224.0,NA1_4107360409,159.0,31.0,37.0,165.0,152.0,26.0,115.0,22.0,157.0,145.0,10021.0,2867.0,5859.0,963.0,11322.0,6548.0,5382.0,2041.0,3179.0,8409.0,440,1.0,,0.0,144071.0,106960.0,92283.0,109428.0,252691.0,385489.0,185348.0,241350.0,34233.0,48752.0,22.0,1320512.0,15458.0,8541.0,6436.0,18141.0,13996.0,7809.0,8489.0,10750.0,23747.0,9395.0,9779.0,5874.0,6083.0,10039.0,10958.0,8945.0,6468.0,9166.0,11864.0,8590.0,1.0,5.0,4336.0,772.0,576.0,1227.0,1884.0,374.0,1464.0,915.0,54.0,761.0,0.0,9.0,7.0,15.0,7.0,6.0,9.0,8.0,7.0,10.0,6.0,0.0,1.0,100.0,12451.0,8663.0,7307.0,10988.0,11252.0,10831.0,8994.0,10322.0,13307.0,7898.0,,,1.0,,
0.0,0.0,12.0,2.0,2.0,2.0,6.0,2.0,8.0,7.0,5.0,0.0,1.0,1010.0,548.0,147.0,403.0,77.0,159.0,59.0,1158.0,899.0,753.0,3.0,6.0,8.0,6.0,4.0,6.0,0.0,5.0,2.0,6.0,2.0,1.0,1.0,0.0,0.0,1.0,1837,1637199422012,4107293865,CLASSIC,teambuilder-match-4107293865,1637197584776,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,128.0,8.0,0.0,0.0,7.0,85.0,0.0,10.0,0.0,1.0,3.0,6.0,4.0,7.0,1.0,3.0,5.0,5.0,11.0,13.0,12.0,12.0,13.0,12.0,10.0,15.0,12.0,13.0,13.0,0.0,9067.0,1275.0,2645.0,0.0,5593.0,4918.0,4370.0,8905.0,255.0,NA1_4107293865,164.0,32.0,8.0,137.0,170.0,4.0,185.0,22.0,130.0,119.0,8648.0,330.0,11376.0,9804.0,14657.0,881.0,7926.0,6090.0,1825.0,11593.0,440,0.0,1.0,1.0,28389.0,156935.0,164149.0,106080.0,19957.0,49804.0,550811.0,418299.0,138510.0,107442.0,22.0,1320377.0,9916.0,9398.0,13569.0,15059.0,14689.0,7222.0,12844.0,10934.0,11254.0,12298.0,7260.0,7198.0,8972.0,7978.0,10502.0,6404.0,9509.0,9193.0,8924.0,10128.0,3.0,3.0,1268.0,0.0,917.0,2609.0,32.0,747.0,0.0,473.0,523.0,449.0,0.0,7.0,18.0,2.0,6.0,6.0,11.0,9.0,3.0,10.0,9.0,0.0,,200.0,10905.0,8735.0,9541.0,11033.0,8923.0,6325.0,13242.0,9268.0,11184.0,10503.0,,,,,
0.0,0.0,7.0,2.0,1.0,7.0,10.0,1.0,2.0,7.0,3.0,0.0,1.0,685.0,431.0,444.0,522.0,909.0,601.0,949.0,791.0,804.0,916.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,6.0,3.0,0.0,0.0,0.0,1.0,0.0,1599,1637225494812,4107823308,CLASSIC,teambuilder-match-4107823308,1637223895435,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,147.0,12.0,7.0,0.0,0.0,90.0,0.0,4.0,0.0,2.0,0.0,2.0,6.0,9.0,3.0,2.0,8.0,1.0,4.0,13.0,10.0,13.0,14.0,12.0,11.0,13.0,12.0,13.0,11.0,9883.0,6951.0,253.0,2188.0,1250.0,4331.0,5358.0,0.0,7869.0,335.0,NA1_4107823308,153.0,27.0,11.0,176.0,147.0,20.0,157.0,11.0,121.0,109.0,612.0,522.0,5497.0,8036.0,17488.0,2558.0,1636.0,8509.0,1349.0,8822.0,400,2.0,,0.0,92021.0,311578.0,378410.0,129683.0,73123.0,122698.0,63123.0,246538.0,18067.0,30453.0,22.0,1320406.0,10730.0,7474.0,6030.0,12179.0,18921.0,7463.0,10795.0,9434.0,9770.0,9399.0,8150.0,5216.0,8444.0,10227.0,10473.0,6301.0,7259.0,8766.0,6984.0,7316.0,0.0,6.0,234.0,0.0,279.0,1954.0,181.0,573.0,3800.0,925.0,551.0,241.0,0.0,10.0,16.0,1.0,6.0,14.0,16.0,4.0,2.0,7.0,4.0,1.0,,100.0,10046.0,6471.0,10800.0,12188.0,9430.0,7799.0,10971.0,8995.0,10929.0,8105.0,,,,,
1.0,0.0,15.0,2.0,1.0,3.0,2.0,4.0,5.0,5.0,10.0,0.0,0.0,1287.0,762.0,219.0,331.0,814.0,567.0,788.0,1085.0,894.0,443.0,3.0,1.0,6.0,9.0,9.0,8.0,1.0,2.0,0.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,1901,1637394563536,4110156633,CLASSIC,teambuilder-match-4110156633,1637392661856,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,104.0,4.0,8.0,0.0,15.0,115.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,4.0,4.0,7.0,9.0,13.0,13.0,11.0,12.0,11.0,11.0,10.0,14.0,12.0,14.0,13.0,4210.0,2984.0,6280.0,11699.0,330.0,9030.0,13647.0,7168.0,12962.0,1416.0,NA1_4110156633,189.0,27.0,13.0,106.0,145.0,33.0,210.0,34.0,158.0,129.0,12210.0,1472.0,239.0,1655.0,9972.0,856.0,5840.0,41.0,3480.0,16631.0,440,0.0,1.0,1.0,81236.0,49722.0,184676.0,358773.0,42214.0,155957.0,994199.0,598511.0,355161.0,67587.0,22.0,1320377.0,16420.0,5156.0,7234.0,13517.0,11156.0,10664.0,19487.0,7904.0,16443.0,20734.0,8152.0,6712.0,7034.0,6546.0,7564.0,7017.0,11163.0,10035.0,10728.0,11653.0,6.0,1.0,0.0,700.0,714.0,162.0,853.0,777.0,0.0,694.0,0.0,2686.0,0.0,7.0,18.0,7.0,7.0,6.0,171.0,7.0,0.0,5.0,8.0,0.0,,100.0,11061.0,7376.0,8994.0,7642.0,7941.0,7293.0,12749.0,9441.0,11989.0,11083.0,,,,,
0.0,0.0,4.0,1.0,2.0,1.0,4.0,4.0,4.0,6.0,2.0,0.0,0.0,35.0,376.0,277.0,345.0,652.0,344.0,1869.0,1875.0,959.0,559.0,6.0,2.0,3.0,4.0,3.0,2.0,2.0,0.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1578,1637387702863,4110009482,CLASSIC,teambuilder-match-4110009482,1637386123916,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,12.0,0.0,24.0,128.0,1.0,16.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,6.0,3.0,4.0,12.0,11.0,12.0,13.0,11.0,9.0,14.0,14.0,13.0,12.0,543.0,4619.0,552.0,11070.0,1808.0,911.0,4943.0,7935.0,6297.0,2370.0,NA1_4110009482,142.0,18.0,26.0,175.0,150.0,39.0,145.0,38.0,156.0,184.0,6632.0,533.0,2695.0,1300.0,5388.0,1241.0,2380.0,29.0,712.0,8386.0,420,1.0,,0.0,10205.0,150137.0,193734.0,541055.0,21505.0,473908.0,248678.0,640342.0,221786.0,4228.0,22.0,1320474.0,9314.0,5561.0,3497.0,12370.0,7196.0,2733.0,7464.0,9415.0,7009.0,10756.0,7700.0,6526.0,7472.0,7585.0,8052.0,5519.0,8919.0,10234.0,9014.0,9509.0,3.0,3.0,2138.0,407.0,250.0,0.0,0.0,580.0,140.0,1449.0,0.0,0.0,0.0,7.0,14.0,3.0,6.0,9.0,20.0,8.0,2.0,9.0,8.0,1.0,,200.0,9260.0,8280.0,8934.0,10342.0,8326.0,5908.0,11854.0,11840.0,11286.0,9877.0,,1.0,,1.0,
0.0,14.0,14.0,11.0,4.0,7.0,17.0,1.0,10.0,10.0,7.0,1.0,1.0,1799.0,-143.0,271.0,452.0,15.0,130.0,62.0,332.0,86.0,565.0,7.0,7.0,5.0,7.0,4.0,1.0,6.0,7.0,6.0,5.0,2.0,1.0,0.0,1.0,1.0,0.0,2512,1637299888140,4108935125,CLASSIC,teambuilder-match-4108935125,1637297375646,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,62.0,11.0,0.0,0.0,14.0,96.0,0.0,13.0,0.0,5.0,0.0,6.0,13.0,6.0,1.0,7.0,4.0,6.0,7.0,14.0,10.0,12.0,13.0,12.0,11.0,12.0,11.0,12.0,13.0,3477.0,4609.0,12644.0,1019.0,1926.0,6615.0,6681.0,2152.0,10496.0,644.0,NA1_4108935125,151.0,27.0,20.0,132.0,109.0,7.0,128.0,15.0,89.0,159.0,13358.0,954.0,1195.0,14833.0,5946.0,716.0,2984.0,11014.0,1951.0,12555.0,420,2.0,,0.0,100553.0,226939.0,204249.0,85619.0,4028.0,140253.0,257040.0,324114.0,108069.0,119479.0,22.0,1320372.0,17462.0,6236.0,14232.0,18988.0,7938.0,7718.0,9739.0,13830.0,15471.0,13446.0,12088.0,5792.0,8296.0,12065.0,8075.0,6880.0,9712.0,8117.0,7866.0,11605.0,3.0,3.0,626.0,672.0,393.0,3135.0,66.0,386.0,73.0,663.0,3022.0,247.0,0.0,7.0,18.0,5.0,6.0,9.0,16.0,9.0,5.0,11.0,12.0,0.0,,200.0,12289.0,7016.0,9016.0,10768.0,8727.0,7928.0,9493.0,8400.0,8599.0,10329.0,,,,,
0.0,3.0,21.0,3.0,8.0,3.0,7.0,1.0,14.0,5.0,8.0,0.0,0.0,2579.0,527.0,387.0,668.0,1282.0,477.0,255.0,516.0,-183.0,361.0,4.0,5.0,5.0,6.0,9.0,6.0,5.0,3.0,9.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1961,1637273103361,4108156932,CLASSIC,teambuilder-match-4108156932,1637271142169,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,108.0,8.0,0.0,0.0,26.0,91.0,12.0,5.0,2.0,8.0,1.0,4.0,4.0,7.0,2.0,2.0,7.0,7.0,12.0,14.0,11.0,12.0,12.0,11.0,11.0,13.0,13.0,12.0,12.0,1459.0,4770.0,2377.0,6405.0,3079.0,4158.0,3759.0,1025.0,13343.0,2805.0,NA1_4108156932,185.0,17.0,11.0,122.0,122.0,30.0,161.0,46.0,105.0,133.0,17647.0,1160.0,8437.0,2701.0,12586.0,2228.0,2342.0,13961.0,1942.0,17921.0,400,1.0,,1.0,117252.0,167936.0,298386.0,146653.0,0.0,226989.0,331490.0,252182.0,86938.0,16164.0,22.0,1320489.0,19992.0,5931.0,11521.0,9851.0,17013.0,6886.0,6520.0,16020.0,15706.0,21540.0,12239.0,7227.0,8962.0,8393.0,9157.0,5627.0,8135.0,10681.0,9567.0,12029.0,4.0,3.0,885.0,0.0,707.0,744.0,1348.0,499.0,418.0,1033.0,419.0,813.0,5.0,13.0,19.0,7.0,4.0,4.0,13.0,8.0,3.0,8.0,8.0,1.0,,200.0,12504.0,8568.0,8919.0,9914.0,7713.0,7685.0,11220.0,10813.0,9809.0,9524.0,,1.0,,,
0.0,2.0,13.0,1.0,2.0,3.0,3.0,2.0,7.0,4.0,5.0,0.0,0.0,354.0,271.0,520.0,350.0,1719.0,931.0,2163.0,39.0,751.0,44.0,6.0,3.0,5.0,8.0,8.0,2.0,6.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1886,1637270597973,4108143139,CLASSIC,teambuilder-match-4108143139,1637268711641,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,93.0,0.0,4.0,0.0,0.0,116.0,10.0,8.0,0.0,1.0,1.0,5.0,1.0,5.0,3.0,8.0,15.0,2.0,3.0,12.0,10.0,11.0,11.0,14.0,11.0,13.0,14.0,12.0,13.0,7040.0,3714.0,618.0,5192.0,173.0,9893.0,9672.0,2404.0,126.0,3073.0,NA1_4108143139,141.0,26.0,16.0,112.0,177.0,64.0,135.0,20.0,153.0,146.0,2057.0,1209.0,8267.0,1092.0,12687.0,89.0,1753.0,19792.0,6330.0,4536.0,440,0.0,1.0,1.0,217777.0,92280.0,142662.0,229868.0,50345.0,99908.0,55441.0,283399.0,31648.0,0.0,22.0,1320392.0,9098.0,4923.0,9221.0,6558.0,15084.0,10461.0,12178.0,24343.0,6456.0,7609.0,7344.0,6706.0,7480.0,6580.0,12769.0,7881.0,9348.0,12847.0,8151.0,8294.0,5.0,4.0,0.0,0.0,335.0,274.0,2223.0,477.0,752.0,2146.0,0.0,0.0,0.0,9.0,16.0,2.0,6.0,7.0,16.0,7.0,6.0,6.0,6.0,1.0,,200.0,9646.0,6859.0,7919.0,7812.0,11793.0,7311.0,10264.0,12408.0,9913.0,10203.0,,,,,
