,airdragon_team100,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team100,baron_team200,chemtechdragon_team100,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,earthdragon_team100,earthdragon_team200,firedragon_team100,firedragon_team200,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,hextechdragon_team100,hextechdragon_team200,inhibs_lost_team100,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_0,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,matchId,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,queueId,riftherald_team100,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_0,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,waterdragon_team100,waterdragon_team200,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,chemtechdragon_team200,airdragon_team200,riftherald_team200
60,1.0,0.0,9.0,1.0,0.0,0.0,1.0,2.0,6.0,2.0,4.0,2.0,,1.0,97.0,371.0,741.0,1028.0,870.0,232.0,2810.0,1238.0,740.0,91.0,5.0,1.0,3.0,1.0,6.0,6.0,2.0,2.0,6.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,1963,1637535172637,4112053618,CLASSIC,teambuilder-match-4112053618,1637533209161,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,8.0,4.0,0.0,56.0,4.0,0.0,4.0,4.0,0.0,78.0,1.0,3.0,0.0,6.0,0.0,2.0,1.0,5.0,8.0,2.0,5.0,10.0,8.0,11.0,7.0,8.0,6.0,11.0,9.0,10.0,10.0,273.0,2772.0,150.0,0.0,147.0,1682.0,1649.0,0.0,535.0,4986.0,NA1_4112053618,79.0,28.0,112.0,2.0,88.0,16.0,121.0,106.0,78.0,14.0,10713.0,318.0,8406.0,0.0,4337.0,899.0,6289.0,8161.0,4557.0,1529.0,400,0.0,0.0,116979.0,38121.0,89232.0,200491.0,76160.0,71943.0,26258.0,18826.0,36564.0,75282.0,900322.0,10987.0,3359.0,10220.0,0.0,4485.0,2844.0,7938.0,8275.0,5199.0,6830.0,5427.0,4271.0,9291.0,3598.0,4670.0,3607.0,7370.0,7613.0,5370.0,6266.0,11.0,5.0,0.0,268.0,1663.0,0.0,0.0,262.0,0.0,114.0,106.0,314.0,0.0,11.0,20.0,7.0,2.0,11.0,30.0,9.0,23.0,13.0,6.0,0.0,,200.0,6288.0,4707.0,8537.0,3983.0,4576.0,3169.0,7697.0,5839.0,6976.0,6439.0,,2.0,1.0
61,2.0,1.0,4.0,6.0,0.0,1.0,5.0,1.0,4.0,1.0,1.0,0.0,,0.0,766.0,492.0,1062.0,442.0,494.0,96.0,402.0,398.0,641.0,1336.0,2.0,2.0,3.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,1870,1637519140931,4111871332,CLASSIC,teambuilder-match-4111871332,1637517269938,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,4.0,79.0,0.0,5.0,0.0,2.0,1.0,1.0,3.0,5.0,1.0,4.0,1.0,4.0,4.0,10.0,9.0,9.0,9.0,8.0,9.0,10.0,9.0,8.0,11.0,5029.0,3030.0,388.0,3538.0,688.0,2572.0,457.0,0.0,631.0,401.0,NA1_4111871332,103.0,28.0,6.0,68.0,97.0,6.0,92.0,3.0,110.0,111.0,2812.0,457.0,5209.0,200.0,7097.0,690.0,5965.0,5534.0,5881.0,8204.0,400,2.0,0.0,12945.0,156686.0,243869.0,125878.0,93903.0,72828.0,54897.0,127454.0,891.0,130408.0,900284.0,7841.0,3633.0,6021.0,4381.0,7882.0,3456.0,6665.0,5855.0,6513.0,8605.0,5516.0,3942.0,4862.0,4612.0,6244.0,4056.0,5732.0,4973.0,6441.0,6036.0,5.0,4.0,0.0,146.0,423.0,643.0,96.0,194.0,241.0,321.0,0.0,0.0,0.0,9.0,25.0,5.0,10.0,5.0,32.0,1.0,11.0,10.0,7.0,1.0,,200.0,7171.0,5180.0,5389.0,5809.0,4418.0,5504.0,7199.0,5217.0,4499.0,7491.0,,1.0,
62,0.0,3.0,5.0,3.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,93.0,504.0,728.0,795.0,612.0,49.0,2162.0,514.0,412.0,3439.0,2.0,3.0,3.0,5.0,7.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1527,1637434712796,4110465218,CLASSIC,teambuilder-match-4110465218,1637433185630,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,4.0,72.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,1.0,6.0,5.0,2.0,5.0,10.0,8.0,9.0,10.0,7.0,7.0,12.0,8.0,11.0,10.0,241.0,3562.0,568.0,6249.0,0.0,2189.0,1631.0,0.0,200.0,4300.0,NA1_4110465218,27.0,14.0,93.0,82.0,55.0,4.0,100.0,10.0,92.0,118.0,4331.0,429.0,3069.0,1226.0,6288.0,458.0,8401.0,4934.0,3859.0,664.0,400,0.0,0.0,249459.0,89141.0,114005.0,257934.0,63737.0,21929.0,52645.0,141267.0,41150.0,89543.0,900274.0,4880.0,4304.0,3637.0,8008.0,7413.0,2805.0,10033.0,5133.0,4430.0,4965.0,5928.0,4504.0,4853.0,6710.0,3462.0,3449.0,6997.0,5574.0,5507.0,7764.0,9.0,1.0,308.0,312.0,0.0,532.0,1125.0,158.0,0.0,199.0,370.0,0.0,0.0,72.0,14.0,11.0,10.0,5.0,11.0,8.0,3.0,8.0,7.0,1.0,,200.0,6549.0,4324.0,5168.0,7188.0,3954.0,3903.0,8821.0,4849.0,7469.0,6163.0,,,2.0
63,0.0,1.0,10.0,4.0,3.0,6.0,8.0,4.0,2.0,5.0,4.0,0.0,1.0,0.0,423.0,794.0,985.0,880.0,1798.0,698.0,415.0,1256.0,370.0,514.0,3.0,6.0,2.0,5.0,6.0,4.0,3.0,8.0,4.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1571,1637431489324,4110489920,CLASSIC,teambuilder-match-4110489920,1637429917446,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,,2.0,1.0,0.0,0.0,0.0,100.0,4.0,0.0,0.0,8.0,0.0,0.0,80.0,0.0,2.0,0.0,6.0,5.0,5.0,3.0,3.0,11.0,3.0,3.0,10.0,9.0,10.0,10.0,9.0,8.0,11.0,9.0,10.0,9.0,0.0,2348.0,2170.0,6882.0,378.0,2866.0,775.0,447.0,6779.0,153.0,NA1_4110489920,92.0,22.0,6.0,96.0,87.0,19.0,127.0,75.0,84.0,17.0,4393.0,1806.0,1929.0,1326.0,8047.0,1263.0,8129.0,10685.0,1587.0,3463.0,400,2.0,0.0,39372.0,56953.0,267949.0,317407.0,117994.0,113367.0,9081.0,25300.0,198070.0,169715.0,900342.0,4601.0,4727.0,4252.0,8799.0,8425.0,4129.0,8905.0,13892.0,8367.0,3913.0,5948.0,4294.0,7400.0,7335.0,6948.0,4773.0,7065.0,8401.0,5990.0,5839.0,9.0,3.0,207.0,572.0,152.0,589.0,0.0,0.0,0.0,2759.0,0.0,296.0,0.0,9.0,20.0,14.0,5.0,9.0,8.0,8.0,7.0,13.0,8.0,0.0,,200.0,6275.0,5303.0,6999.0,6726.0,5372.0,4908.0,7518.0,5784.0,6302.0,6108.0,1.0,,
64,0.0,1.0,2.0,3.0,1.0,5.0,7.0,0.0,5.0,3.0,1.0,0.0,2.0,1.0,796.0,430.0,1916.0,447.0,286.0,577.0,20.0,1598.0,32.0,509.0,2.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0,4.0,3.0,3.0,0.0,1.0,0.0,0.0,2332,1637514290146,4111773900,CLASSIC,teambuilder-match-4111773900,1637511957326,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,,1.0,0.0,0.0,89.0,0.0,0.0,0.0,4.0,78.0,0.0,0.0,0.0,4.0,2.0,5.0,3.0,2.0,0.0,2.0,3.0,3.0,0.0,11.0,7.0,9.0,11.0,8.0,8.0,10.0,10.0,10.0,8.0,6284.0,2839.0,3110.0,912.0,0.0,2216.0,0.0,1021.0,3550.0,330.0,NA1_4111773900,96.0,2.0,8.0,136.0,90.0,11.0,86.0,18.0,79.0,105.0,591.0,968.0,756.0,6163.0,3419.0,581.0,4294.0,3456.0,438.0,4638.0,420,0.0,0.0,20907.0,34479.0,139456.0,0.0,170123.0,107703.0,11065.0,353734.0,9280.0,24807.0,900267.0,7629.0,4218.0,4671.0,7618.0,4074.0,2798.0,4393.0,4700.0,4237.0,4969.0,5581.0,4090.0,6391.0,6292.0,4911.0,3802.0,4895.0,6013.0,5032.0,4584.0,3.0,8.0,754.0,410.0,803.0,542.0,654.0,0.0,99.0,222.0,248.0,0.0,0.0,8.0,27.0,5.0,64.0,11.0,19.0,29.0,23.0,4.0,9.0,0.0,,100.0,7715.0,3746.0,6097.0,7762.0,4703.0,4205.0,6558.0,6766.0,6447.0,4508.0,,,1.0
65,1.0,1.0,10.0,4.0,2.0,1.0,2.0,5.0,3.0,5.0,12.0,1.0,,2.0,538.0,792.0,210.0,963.0,248.0,78.0,389.0,1554.0,1885.0,235.0,4.0,3.0,5.0,6.0,7.0,4.0,1.0,1.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,1943,1637449361120,4110692147,CLASSIC,teambuilder-match-4110692147,1637447417874,MATCHED_GAME,11.23.409.111,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,,0.0,,1.0,1.0,4.0,63.0,0.0,8.0,0.0,4.0,4.0,66.0,0.0,1.0,2.0,6.0,0.0,1.0,4.0,2.0,7.0,8.0,5.0,0.0,7.0,10.0,8.0,9.0,9.0,8.0,8.0,11.0,9.0,8.0,4186.0,5403.0,403.0,0.0,7646.0,1921.0,0.0,1562.0,478.0,1990.0,NA1_4110692147,2.0,61.0,9.0,72.0,81.0,86.0,115.0,97.0,3.0,25.0,654.0,1354.0,4634.0,8520.0,962.0,3763.0,6864.0,9573.0,4638.0,584.0,440,1.0,1.0,140615.0,63976.0,201306.0,64879.0,38943.0,4558.0,29658.0,60241.0,161989.0,135113.0,900320.0,5217.0,7228.0,5454.0,8970.0,8609.0,5685.0,7759.0,12873.0,5214.0,2838.0,4538.0,6262.0,4360.0,4553.0,5498.0,4728.0,7479.0,7739.0,5835.0,4010.0,6.0,9.0,376.0,470.0,417.0,450.0,0.0,0.0,894.0,1737.0,97.0,264.0,0.0,12.0,10.0,1.0,7.0,11.0,7.0,6.0,15.0,3.0,23.0,0.0,,100.0,3680.0,6124.0,4798.0,5404.0,5916.0,4304.0,4823.0,8215.0,5607.0,4531.0,1.0,,
66,0.0,4.0,4.0,2.0,7.0,2.0,9.0,1.0,6.0,8.0,1.0,1.0,1.0,0.0,984.0,329.0,534.0,1000.0,782.0,426.0,1725.0,213.0,2785.0,578.0,5.0,2.0,6.0,6.0,5.0,5.0,3.0,7.0,5.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,1780,1637393862624,4110096055,CLASSIC,teambuilder-match-4110096055,1637392081794,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,1.0,2.0,2.0,1.0,67.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,6.0,6.0,2.0,1.0,7.0,3.0,6.0,3.0,8.0,4.0,10.0,10.0,9.0,9.0,8.0,7.0,11.0,8.0,11.0,8.0,408.0,4096.0,782.0,4320.0,2593.0,5309.0,10322.0,1894.0,2216.0,106.0,NA1_4110096055,24.0,9.0,79.0,69.0,72.0,12.0,107.0,24.0,84.0,106.0,6374.0,189.0,2505.0,1664.0,4443.0,941.0,123.0,769.0,11103.0,6098.0,440,0.0,0.0,169349.0,172664.0,27125.0,129577.0,65113.0,132125.0,187888.0,102961.0,89349.0,17739.0,900265.0,6963.0,4514.0,3287.0,5985.0,7667.0,6490.0,10650.0,3077.0,13933.0,6316.0,7244.0,6729.0,4859.0,4205.0,5982.0,5376.0,7900.0,4873.0,8155.0,7418.0,8.0,6.0,180.0,228.0,0.0,0.0,629.0,240.0,204.0,413.0,613.0,111.0,0.0,4.0,1.0,10.0,10.0,7.0,27.0,10.0,24.0,20.0,6.0,0.0,1.0,200.0,7265.0,6281.0,5442.0,5362.0,4589.0,3937.0,8526.0,4524.0,7999.0,4891.0,1.0,,2.0
67,1.0,0.0,3.0,4.0,7.0,3.0,6.0,2.0,8.0,7.0,3.0,2.0,,0.0,390.0,1033.0,480.0,302.0,603.0,237.0,727.0,1607.0,779.0,862.0,4.0,3.0,4.0,1.0,1.0,5.0,4.0,2.0,5.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1760,1637391405565,4110090115,CLASSIC,teambuilder-match-4110090115,1637389645159,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,,0.0,3.0,0.0,0.0,0.0,73.0,0.0,8.0,2.0,4.0,96.0,0.0,4.0,0.0,2.0,8.0,2.0,1.0,9.0,1.0,0.0,2.0,0.0,5.0,10.0,10.0,9.0,8.0,9.0,9.0,9.0,10.0,7.0,11.0,1333.0,1000.0,216.0,1787.0,2028.0,3676.0,207.0,4623.0,633.0,393.0,NA1_4110090115,69.0,116.0,10.0,22.0,111.0,66.0,106.0,3.0,26.0,123.0,2682.0,7371.0,4414.0,547.0,8732.0,605.0,2122.0,1002.0,314.0,5796.0,440,1.0,0.0,39005.0,0.0,259352.0,123280.0,4922.0,59928.0,6340.0,285139.0,30454.0,47089.0,900233.0,4325.0,9094.0,4881.0,2595.0,11884.0,4678.0,2330.0,5738.0,1137.0,7095.0,4565.0,7988.0,6405.0,4287.0,8603.0,4392.0,4627.0,6032.0,4024.0,7487.0,11.0,3.0,310.0,722.0,250.0,259.0,1123.0,396.0,0.0,112.0,190.0,905.0,0.0,11.0,43.0,9.0,31.0,6.0,9.0,8.0,1.0,30.0,10.0,1.0,,200.0,6319.0,7248.0,5957.0,4242.0,5611.0,5927.0,5348.0,6481.0,4010.0,8383.0,,2.0,1.0
68,0.0,8.0,4.0,7.0,5.0,9.0,1.0,0.0,4.0,3.0,3.0,0.0,1.0,0.0,1079.0,190.0,2319.0,333.0,811.0,1911.0,495.0,1256.0,1088.0,174.0,2.0,4.0,3.0,3.0,4.0,3.0,5.0,6.0,3.0,5.0,4.0,1.0,1.0,0.0,2.0,1.0,1882,1637387734677,4110008776,CLASSIC,teambuilder-match-4110008776,1637385852180,MATCHED_GAME,11.23.409.111,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,2.0,4.0,0.0,37.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,4.0,4.0,7.0,6.0,2.0,4.0,5.0,2.0,0.0,4.0,8.0,8.0,9.0,10.0,8.0,10.0,10.0,9.0,10.0,9.0,4402.0,4915.0,394.0,7158.0,208.0,638.0,76.0,769.0,2257.0,1676.0,NA1_4110008776,16.0,5.0,21.0,68.0,81.0,86.0,67.0,3.0,105.0,103.0,986.0,1260.0,6825.0,2483.0,6401.0,7970.0,7120.0,5234.0,2621.0,5488.0,440,1.0,0.0,469815.0,86056.0,324271.0,125053.0,277656.0,174450.0,107647.0,224245.0,275782.0,0.0,900237.0,5819.0,6176.0,7470.0,9986.0,6610.0,10997.0,9185.0,6373.0,4878.0,7164.0,5559.0,5790.0,6604.0,6193.0,5336.0,5861.0,5920.0,5406.0,4713.0,5874.0,4.0,10.0,430.0,0.0,250.0,344.0,0.0,2388.0,1988.0,369.0,0.0,0.0,0.0,38.0,38.0,7.0,13.0,10.0,4.0,11.0,15.0,10.0,6.0,1.0,,100.0,4686.0,4514.0,6000.0,6320.0,4327.0,7210.0,6693.0,5380.0,7014.0,5294.0,,,
69,1.0,0.0,8.0,3.0,1.0,8.0,9.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,380.0,147.0,940.0,1005.0,1347.0,799.0,518.0,780.0,941.0,634.0,4.0,4.0,2.0,4.0,4.0,4.0,0.0,3.0,3.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,2117,1637384977228,4109889608,CLASSIC,teambuilder-match-4109889608,1637382859781,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,60.0,0.0,8.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,3.0,2.0,4.0,7.0,3.0,3.0,9.0,8.0,9.0,10.0,9.0,8.0,11.0,10.0,11.0,8.0,958.0,1753.0,4324.0,3970.0,1673.0,2573.0,256.0,963.0,7061.0,357.0,NA1_4109889608,72.0,2.0,2.0,69.0,88.0,6.0,103.0,10.0,86.0,96.0,4254.0,818.0,1008.0,792.0,5897.0,979.0,4356.0,5886.0,546.0,5423.0,440,1.0,0.0,9048.0,23783.0,610069.0,97205.0,17641.0,174445.0,30953.0,373870.0,71331.0,60224.0,900313.0,5485.0,2838.0,6900.0,5208.0,7834.0,3798.0,6063.0,7287.0,8049.0,5907.0,3705.0,4597.0,5990.0,5080.0,6547.0,5149.0,5793.0,7570.0,5541.0,5634.0,9.0,3.0,272.0,266.0,1567.0,446.0,263.0,246.0,1450.0,438.0,442.0,126.0,0.0,14.0,24.0,15.0,7.0,8.0,44.0,13.0,19.0,14.0,56.0,0.0,1.0,200.0,5974.0,4561.0,5197.0,6738.0,5402.0,4490.0,8479.0,6134.0,8377.0,4992.0,,2.0,1.0
70,1.0,0.0,2.0,0.0,1.0,2.0,8.0,4.0,4.0,1.0,6.0,1.0,1.0,0.0,163.0,267.0,219.0,1196.0,198.0,168.0,202.0,1633.0,422.0,115.0,2.0,2.0,2.0,2.0,3.0,3.0,5.0,3.0,6.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,2249,1637382008835,4109890520,CLASSIC,teambuilder-match-4109890520,1637379758962,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,,0.0,1.0,2.0,92.0,0.0,4.0,4.0,0.0,0.0,0.0,57.0,8.0,0.0,0.0,5.0,3.0,7.0,1.0,5.0,0.0,2.0,5.0,2.0,0.0,10.0,11.0,10.0,11.0,8.0,7.0,8.0,9.0,9.0,8.0,374.0,3173.0,65.0,0.0,0.0,1993.0,769.0,1295.0,235.0,1336.0,NA1_4109890520,24.0,71.0,88.0,106.0,92.0,1.0,84.0,11.0,85.0,29.0,6112.0,3951.0,6992.0,5062.0,5270.0,758.0,5492.0,5487.0,4614.0,1116.0,440,1.0,0.0,283842.0,115826.0,91449.0,46362.0,3965.0,22015.0,9285.0,242147.0,75342.0,34003.0,900246.0,6962.0,7533.0,8478.0,5542.0,6369.0,2927.0,6262.0,7317.0,4850.0,2993.0,6313.0,5667.0,7379.0,5746.0,5948.0,4168.0,4727.0,6383.0,4962.0,3715.0,9.0,8.0,476.0,409.0,1420.0,480.0,1098.0,176.0,0.0,534.0,0.0,540.0,1.0,9.0,162.0,14.0,13.0,8.0,25.0,8.0,17.0,15.0,46.0,0.0,,100.0,7278.0,7454.0,7070.0,7533.0,4258.0,3940.0,4805.0,5477.0,6054.0,4614.0,3.0,,
71,1.0,5.0,4.0,0.0,1.0,0.0,2.0,1.0,4.0,6.0,2.0,2.0,,0.0,301.0,2396.0,114.0,517.0,121.0,286.0,1033.0,853.0,2251.0,635.0,4.0,3.0,4.0,4.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,2240,1637387287993,4109996876,CLASSIC,teambuilder-match-4109996876,1637385047358,MATCHED_GAME,11.23.409.111,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,66.0,0.0,84.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,1.0,1.0,3.0,5.0,3.0,3.0,8.0,9.0,10.0,9.0,10.0,9.0,11.0,10.0,9.0,10.0,1819.0,229.0,5206.0,161.0,6166.0,2155.0,3874.0,630.0,4085.0,5974.0,NA1_4109996876,28.0,109.0,91.0,95.0,106.0,5.0,120.0,11.0,5.0,101.0,1357.0,6897.0,593.0,7824.0,279.0,351.0,1019.0,5052.0,823.0,529.0,430,0.0,1.0,29204.0,17473.0,52799.0,31236.0,37486.0,282768.0,24378.0,262212.0,31121.0,41546.0,900232.0,3412.0,7127.0,6139.0,7986.0,6722.0,2891.0,5218.0,6354.0,5295.0,7063.0,4241.0,6271.0,5514.0,5777.0,4916.0,4911.0,6468.0,7003.0,5325.0,5655.0,9.0,4.0,236.0,0.0,340.0,0.0,276.0,384.0,325.0,671.0,386.0,560.0,0.0,41.0,15.0,10.0,8.0,14.0,1.0,12.0,5.0,30.0,4.0,0.0,,200.0,4426.0,5690.0,7186.0,5068.0,6599.0,5153.0,8509.0,7191.0,5305.0,7039.0,,,1.0
72,0.0,1.0,3.0,2.0,3.0,3.0,4.0,1.0,2.0,4.0,3.0,0.0,2.0,1.0,490.0,377.0,676.0,1073.0,403.0,1716.0,336.0,2861.0,880.0,499.0,3.0,1.0,4.0,3.0,0.0,2.0,1.0,2.0,3.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,1856,1637533900153,4112080743,CLASSIC,teambuilder-match-4112080743,1637532043411,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,116.0,0.0,4.0,0.0,1.0,4.0,4.0,2.0,3.0,1.0,4.0,4.0,0.0,0.0,11.0,7.0,9.0,10.0,10.0,8.0,11.0,10.0,10.0,9.0,5935.0,0.0,0.0,2397.0,292.0,2013.0,1023.0,212.0,5252.0,413.0,NA1_4112080743,102.0,19.0,6.0,97.0,122.0,13.0,133.0,7.0,117.0,113.0,339.0,2734.0,4086.0,2025.0,5296.0,823.0,3886.0,3955.0,353.0,3971.0,420,0.0,0.0,31644.0,92287.0,145532.0,0.0,37653.0,55226.0,38978.0,269419.0,161959.0,6703.0,900276.0,6275.0,3151.0,4362.0,4913.0,5685.0,3105.0,4910.0,4580.0,5606.0,4385.0,5135.0,5182.0,5651.0,5283.0,6278.0,4366.0,6736.0,7226.0,5835.0,4799.0,10.0,1.0,0.0,416.0,276.0,491.0,96.0,268.0,0.0,412.0,0.0,0.0,79.0,13.0,49.0,3.0,8.0,14.0,124.0,11.0,9.0,12.0,10.0,1.0,2.0,200.0,7473.0,3871.0,5508.0,6816.0,6251.0,4095.0,8548.0,7087.0,7058.0,5549.0,,,2.0
